TF	target	importance
g61	g15	26.199107292139956
g18	g29	26.15623238051389
g31	g11	26.037829890842264
g20	g47	25.955740527662808
g18	g22	25.94853305414876
g2	g3	25.78889281059027
g13	g22	25.77771676601404
g47	g20	25.762511045707406
g36	g18	25.221027680514464
g56	g1	24.950692481630504
g1	g56	24.608197262468657
g50	g30	24.428833591031687
g11	g10	24.072972347275932
g56	g3	23.873591343120136
g56	g50	23.65578483217972
g31	g57	23.60710131891379
g39	g4	23.54424610195595
g2	g45	23.384970750691128
g47	g46	23.202917656431573
g6	g1	23.16620163800593
g15	g55	23.127063465551217
g30	g3	22.705037775450506
g6	g61	22.63737086257822
g61	g26	22.413870615818553
g11	g31	22.032317023734283
g47	g37	21.9501834653826
g6	g50	21.852546981562636
g17	g18	21.618028114882513
g50	g61	21.456669669769603
g3	g1	21.319730101847743
g26	g15	21.280394578995992
g45	g2	21.280332737421258
g61	g55	21.254551361440956
g1	g30	21.05975871652476
g36	g13	20.819826031925295
g13	g12	20.61994434593055
g6	g2	20.60719915565399
g12	g59	20.506552048979444
g2	g6	20.444991518194804
g55	g15	20.309364364440608
g31	g22	20.1004069864536
g15	g8	20.03328102342974
g31	g40	19.98891724331378
g1	g61	19.914327331721267
g20	g17	19.70875440553699
g59	g12	19.61340040202127
g11	g44	19.556698819505158
g22	g13	19.30281250494393
g41	g22	19.176602054355943
g50	g43	18.843152314858603
g22	g59	18.805568343235393
g30	g26	18.714832248683905
g50	g2	18.673060502487363
g1	g19	18.5720754650629
g61	g7	18.451633934261412
g40	g21	18.451216818428335
g61	g48	18.386602045062382
g59	g22	18.368099558663193
g55	g9	18.0859535971718
g20	g31	18.038308487848482
g20	g16	17.91516928452736
g47	g25	17.886186352819532
g12	g47	17.870127170384066
g5	g4	17.77653908545701
g50	g7	17.613489410575543
g13	g10	17.530984364479412
g36	g47	17.504201209673766
g1	g3	17.31502750053172
g50	g19	17.194256845036065
g17	g59	17.123712631731493
g22	g14	16.952041332620826
g60	g34	16.917936340715595
g47	g17	16.89940759996586
g45	g30	16.838220124142193
g1	g6	16.816228430978004
g26	g53	16.68094700642007
g14	g12	16.639178951995195
g6	g48	16.610642121657992
g55	g21	16.562403244864903
g13	g29	16.436194995262777
g50	g45	16.390364342453385
g22	g18	16.26462548253574
g18	g20	16.236044052238732
g22	g31	16.235708188986646
g59	g13	16.142224526112113
g57	g53	16.131053876360898
g26	g1	16.12834539424929
g64	g45	16.088576531977008
g50	g63	16.08454600757157
g22	g47	16.08241377067532
g12	g11	16.065069033876618
g12	g18	16.015004593189417
g41	g17	16.014062007767926
g17	g13	15.841057632720053
g52	g46	15.827396403216648
g12	g41	15.826169348411874
g15	g26	15.733461798777187
g1	g15	15.719383270162028
g17	g47	15.659618262375773
g41	g38	15.65882027063519
g22	g11	15.651185475334701
g18	g37	15.60159925361634
g50	g15	15.444769683778466
g17	g53	15.434553902168735
g1	g45	15.431496359795599
g1	g39	15.350005586412083
g12	g31	15.12521404454734
g59	g17	15.111717398710523
g20	g46	15.091742379247265
g26	g55	15.066077961509956
g56	g4	15.020693394813229
g15	g21	14.95481225040281
g35	g4	14.933187787240806
g3	g64	14.931205624968378
g11	g59	14.912319005444177
g1	g26	14.889095423242226
g59	g11	14.65526500208051
g47	g29	14.632804588958393
g37	g29	14.626486276512168
g2	g26	14.562285072926146
g12	g62	14.554405197604916
g28	g34	14.45566406774475
g8	g15	14.419486385853151
g6	g43	14.360293759231238
g20	g41	14.283637264971286
g30	g61	14.257733632641393
g15	g48	14.145467200567808
g40	g31	14.053751821660512
g61	g2	14.007587466737169
g15	g40	14.001725641524281
g50	g48	13.97627355819377
g6	g19	13.930073601568791
g61	g8	13.926907673251879
g50	g56	13.831808792181413
g2	g4	13.818811911944954
g6	g45	13.811518602082193
g14	g17	13.74229930936875
g6	g63	13.646011205579269
g56	g48	13.602161677977769
g13	g51	13.4747911707585
g59	g36	13.47096783912504
g14	g29	13.467063698650337
g8	g50	13.458519645992151
g50	g8	13.387267186071549
g30	g15	13.376571813947992
g12	g14	13.374468223874876
g8	g48	13.358671846214582
g59	g18	13.32603608770414
g52	g36	13.325346639519088
g20	g59	13.27699652637663
g20	g57	13.256483179771836
g53	g44	13.118462644879394
g59	g41	13.118169800817325
g61	g30	13.108001164926907
g12	g10	13.096479883108165
g56	g6	13.039595698985039
g11	g40	13.021288843244774
g12	g16	13.019073377104457
g44	g53	13.017950505103586
g20	g18	12.995201325736483
g31	g53	12.981568128362996
g46	g20	12.809866606874204
g36	g52	12.73626758458929
g17	g14	12.703110269867036
g22	g16	12.689864015038053
g6	g26	12.620278398801505
g41	g52	12.61230129626147
g20	g11	12.597651272164084
g22	g46	12.591106366302617
g22	g10	12.516180123658794
g47	g31	12.466942242707953
g41	g59	12.43481173850216
g51	g41	12.433515492583586
g12	g57	12.390684503310563
g39	g33	12.335836461880564
g47	g59	12.1517697046847
g12	g44	12.107948864353304
g4	g56	12.064929141872003
g14	g51	12.05397373026979
g22	g62	11.951484233022923
g9	g15	11.917062107922646
g61	g19	11.893009875402715
g56	g55	11.870803203398426
g15	g61	11.778756488252247
g57	g11	11.75498726278411
g50	g55	11.728285053990074
g18	g17	11.727625117829117
g9	g10	11.687322867641084
g26	g8	11.600421562635471
g34	g28	11.579744442764772
g18	g44	11.550196389036275
g18	g62	11.54795075200251
g56	g15	11.540998629538935
g31	g44	11.532162497329072
g22	g44	11.519727011370282
g2	g61	11.485505417183706
g18	g36	11.484143553985948
g1	g63	11.411778588214945
g59	g40	11.391353110696544
g13	g37	11.334674857841177
g61	g9	11.323990810444437
g30	g6	11.298027781633127
g6	g7	11.236479952783407
g6	g8	11.226823885701743
g55	g30	11.226371888488227
g30	g4	11.225742450529852
g26	g6	11.22059437483231
g17	g11	11.145008728956919
g1	g7	11.13489093392755
g14	g57	11.083761504908553
g14	g52	11.065819903066675
g4	g2	10.990235523222422
g21	g55	10.968570277416482
g20	g14	10.962020908517903
g40	g11	10.959998487802862
g15	g50	10.855248546524756
g50	g21	10.83497032729595
g58	g4	10.821270224436665
g46	g38	10.75494362895966
g30	g55	10.719277422787187
g19	g63	10.718341220447783
g46	g51	10.716216796302904
g33	g53	10.642864032614959
g55	g26	10.59035155755597
g63	g50	10.5020715152702
g13	g59	10.499943305893064
g41	g37	10.498569281182949
g40	g59	10.445663604759023
g61	g56	10.432784731583006
g11	g53	10.404390125455173
g37	g13	10.379342171431436
g46	g12	10.369978970720695
g4	g30	10.365882114017257
g3	g33	10.33936235026234
g39	g1	10.33418131894041
g26	g9	10.325983094311791
g59	g57	10.278025800748894
g29	g18	10.268750811093273
g30	g8	10.253143865768035
g18	g53	10.242282656239322
g36	g38	10.238388930055262
g11	g17	10.187777200620921
g24	g34	10.154728575519279
g63	g1	10.100703927591637
g44	g31	10.096104160026739
g21	g40	10.065925493127597
g50	g9	10.058122609670502
g47	g21	10.036218669680393
g1	g43	10.028907826910642
g4	g5	9.987052695711153
g56	g26	9.968372003902074
g47	g11	9.962415372640397
g39	g64	9.95692994170174
g13	g25	9.942673882006805
g5	g45	9.940241281131458
g12	g46	9.885856064721963
g8	g1	9.848237217424757
g59	g47	9.831917930745623
g13	g20	9.78492888029831
g53	g40	9.782858237460301
g41	g29	9.76356294658924
g61	g43	9.762465135886751
g17	g16	9.75318733762777
g7	g50	9.739232903290247
g38	g46	9.731937911093496
g18	g25	9.707553927727567
g29	g13	9.703535929179443
g31	g17	9.664665825280753
g13	g17	9.638230491480812
g6	g15	9.627396169014313
g14	g59	9.612203060705918
g31	g59	9.584465244975593
g46	g37	9.58268445886999
g59	g44	9.581192528003141
g55	g7	9.563537451049474
g14	g25	9.529785017611522
g61	g40	9.508212142879582
g61	g53	9.462002785204602
g31	g10	9.461536435081328
g6	g30	9.434701459825856
g36	g34	9.428858778874298
g49	g4	9.424097463611917
g14	g20	9.40384368280309
g15	g9	9.401856040058286
g7	g34	9.355214373345728
g34	g1	9.354838819876496
g40	g15	9.35439730266237
g12	g63	9.340243853522335
g6	g9	9.292309874048977
g37	g18	9.267080403764894
g12	g36	9.266817989868457
g10	g31	9.195081952232997
g18	g10	9.15659160707889
g12	g37	9.07102528425221
g64	g39	9.056708396622819
g10	g55	8.986042099755606
g59	g53	8.960115904584793
g26	g48	8.958787159693975
g43	g7	8.946694526232479
g41	g20	8.903303865432711
g45	g1	8.87729514115842
g20	g62	8.796607862251019
g26	g30	8.775756289867514
g56	g61	8.743278635079344
g4	g35	8.741093845029827
g2	g8	8.72791797598572
g62	g34	8.719409260868577
g2	g63	8.645138654408338
g22	g55	8.621469421171552
g41	g12	8.612671270378229
g39	g48	8.60165228605554
g8	g26	8.592181382723556
g62	g17	8.58770382355549
g30	g7	8.57949773125114
g14	g38	8.565672384256807
g59	g20	8.552515104665773
g61	g39	8.532841084124431
g22	g57	8.512186108729487
g6	g3	8.506816756233679
g51	g46	8.50081303275576
g6	g33	8.49235301086899
g22	g53	8.445272911674255
g7	g6	8.428120298271683
g25	g29	8.402320649946288
g2	g19	8.38533321095336
g40	g53	8.365966672210968
g26	g2	8.36064073198416
g41	g10	8.355278531105265
g45	g5	8.333914601679293
g43	g48	8.294838489508933
g59	g14	8.285775038690472
g11	g20	8.278768687111238
g37	g47	8.271720596018135
g6	g56	8.26442402817093
g64	g3	8.241764767493981
g10	g57	8.239985542441493
g59	g31	8.228932276937904
g53	g57	8.208249462146389
g1	g4	8.197819636471774
g26	g61	8.161964298993428
g30	g50	8.161335277488833
g48	g61	8.15526144598134
g8	g21	8.151846753110188
g39	g50	8.149680997348634
g36	g22	8.141372552623661
g15	g45	8.137261952704197
g59	g46	8.124661608093293
g45	g33	8.046530877500029
g29	g47	8.046488395324614
g30	g19	8.019089146742092
g8	g6	8.004570400957503
g3	g6	7.965049861128315
g46	g52	7.9568835174190875
g30	g11	7.934415511694676
g55	g40	7.888735418222194
g5	g39	7.850993089289921
g38	g36	7.840756170706827
g53	g34	7.8110021401647645
g10	g14	7.807444659633094
g55	g61	7.799514487199398
g36	g17	7.786139573525713
g17	g41	7.777604931525255
g48	g26	7.756262637886019
g50	g3	7.756231511307116
g7	g1	7.7441972315636605
g15	g7	7.737041923344932
g51	g36	7.733046270410424
g11	g12	7.698071000279754
g46	g22	7.677850806509369
g13	g16	7.674490316624439
g29	g14	7.607715991290738
g12	g52	7.607228626675743
g12	g29	7.601056557527414
g59	g62	7.598344895314449
g2	g7	7.580046646181009
g8	g9	7.549151978733387
g43	g50	7.542664526147604
g20	g29	7.536820910960202
g61	g45	7.5175066505317165
g14	g22	7.482886182386002
g22	g29	7.46613007574261
g18	g40	7.433277167585667
g11	g43	7.424497547098721
g47	g10	7.420794534363246
g12	g40	7.417873091139931
g20	g10	7.411135316192736
g21	g15	7.397204298690039
g11	g22	7.380705664216724
g18	g31	7.370201347215578
g62	g22	7.363501513983058
g6	g39	7.337309570946985
g59	g21	7.332840962025881
g53	g33	7.316497586966257
g9	g21	7.315961646365448
g1	g21	7.303488517319334
g46	g40	7.298059904811573
g10	g9	7.280563049334408
g41	g34	7.273120609768789
g15	g39	7.270965944273683
g29	g41	7.267007879236822
g18	g21	7.248909726127756
g31	g47	7.239458061939536
g53	g26	7.232583697987628
g56	g7	7.209252509399201
g26	g56	7.175612305506439
g30	g43	7.153534992481622
g39	g26	7.137161893847605
g40	g26	7.133509961748058
g47	g53	7.120897406463805
g62	g37	7.117451382099104
g15	g11	7.115688272696486
g14	g37	7.107456457133581
g59	g55	7.084249650737006
g53	g10	7.066153512024656
g15	g57	7.065384091594475
g25	g47	7.014958558581409
g46	g17	7.0028222472750885
g8	g63	6.996545156516474
g29	g37	6.973979401733392
g13	g21	6.951344373921617
g10	g53	6.930048543015743
g61	g63	6.883687410073073
g10	g13	6.814340760329259
g7	g21	6.807113967343008
g8	g2	6.805578813248465
g54	g5	6.80396947565996
g61	g21	6.79956295014244
g36	g20	6.79828362918124
g38	g41	6.795881842549849
g28	g5	6.787802692604902
g13	g44	6.778695458714191
g1	g55	6.777764088392929
g36	g25	6.7687870645808434
g53	g59	6.760722531662789
g26	g45	6.742788767914589
g12	g26	6.690340207611412
g17	g44	6.688975156667908
g16	g22	6.674108978228652
g31	g15	6.649626324342757
g57	g31	6.642964030402408
g50	g33	6.6382074800963915
g48	g43	6.6292277998953
g16	g20	6.628083314927393
g30	g64	6.602060319230358
g45	g64	6.5994541255935575
g50	g26	6.595072218453991
g6	g55	6.579834644710277
g17	g62	6.578106503303673
g41	g51	6.562831303049929
g13	g31	6.540824853056175
g2	g33	6.5209317364159025
g15	g44	6.514876115784252
g26	g50	6.507445368422965
g50	g4	6.5014073070892
g16	g13	6.483511161800388
g8	g30	6.478613053440797
g45	g19	6.477307644424386
g26	g19	6.467410593470239
g20	g8	6.466395957487744
g17	g21	6.41324640473688
g8	g43	6.41243042902129
g22	g40	6.404328720440116
g33	g3	6.398602172655467
g17	g36	6.39769807023202
g36	g12	6.379699450738893
g16	g12	6.330625828531658
g15	g6	6.323323641736982
g44	g4	6.316823780947688
g8	g59	6.313691399713196
g56	g33	6.301019980614845
g53	g29	6.2864158416275
g1	g48	6.285768570080191
g10	g16	6.280062133094707
g58	g34	6.2780036976177245
g31	g12	6.244021458052802
g61	g3	6.2345228938425254
g55	g48	6.2322273975400675
g61	g57	6.223770743351811
g20	g63	6.213799327297841
g18	g52	6.1542569457086165
g40	g55	6.134851145873965
g47	g44	6.095295866727892
g51	g34	6.090487383135586
g18	g63	6.054583629858992
g9	g26	6.044408638743128
g1	g10	6.040183751342418
g22	g37	6.035666982107225
g18	g57	5.994689707594807
g18	g51	5.98292773539696
g11	g21	5.9752507159269985
g43	g19	5.974775246132235
g15	g63	5.960135285512323
g13	g11	5.924437543149292
g13	g53	5.912945814696456
g11	g15	5.912668316969794
g31	g29	5.909628309598325
g15	g56	5.90367849784772
g45	g61	5.884742309375496
g3	g55	5.87139865047283
g6	g40	5.864007008673035
g26	g21	5.862373252840832
g52	g38	5.862024057496404
g36	g51	5.861955736050596
g10	g47	5.839129582925151
g17	g29	5.822641682504724
g57	g40	5.814274929256127
g7	g61	5.81420945916782
g63	g9	5.794002140973165
g61	g10	5.750465410311969
g4	g49	5.716359157574715
g7	g48	5.690731081781954
g15	g53	5.682247909892738
g1	g34	5.652910103281574
g33	g45	5.652881790457467
g13	g38	5.649053490664494
g50	g11	5.630203741797804
g56	g64	5.61870312572123
g20	g36	5.607048684270872
g47	g62	5.595181026782155
g18	g59	5.59435708853837
g44	g20	5.594154843085379
g44	g11	5.590084528030038
g22	g25	5.589792749336429
g56	g19	5.565367467747858
g62	g20	5.550727627855812
g22	g21	5.54964480732937
g34	g29	5.548092551104954
g5	g6	5.545571546910725
g33	g35	5.5452393598764695
g13	g55	5.53253311195174
g24	g38	5.503305691860574
g25	g13	5.501710549049593
g27	g48	5.489551766761246
g62	g12	5.481119034368428
g6	g21	5.479772820999792
g40	g10	5.47928910319732
g49	g28	5.472494261842764
g45	g6	5.45117036671822
g45	g29	5.432502425473949
g31	g13	5.425902090478109
g10	g59	5.412946321099012
g15	g12	5.406836292221876
g20	g13	5.391991374625523
g20	g55	5.382312699003592
g55	g22	5.376895919655196
g48	g7	5.370654966219257
g6	g29	5.370341164379414
g30	g48	5.36364402079802
g51	g38	5.361115665048918
g36	g37	5.355029369271995
g31	g9	5.350505029710893
g21	g46	5.344862056634235
g10	g37	5.33725893871764
g21	g26	5.331643526874754
g59	g25	5.328897394107661
g14	g31	5.328775403639671
g47	g57	5.316969176740489
g8	g55	5.310422513145876
g3	g48	5.274708286585741
g17	g46	5.260578044729091
g36	g59	5.237223269503873
g23	g34	5.2314281663372615
g12	g15	5.220812357641703
g17	g37	5.215181854881276
g3	g31	5.190707240266443
g9	g8	5.183002416947187
g44	g15	5.182828043202021
g1	g53	5.161520046557199
g43	g8	5.158567089135226
g11	g16	5.144347984935107
g43	g6	5.1347225159284235
g50	g53	5.120863356143274
g39	g9	5.116139042383966
g57	g22	5.111296376741662
g55	g10	5.110425053977459
g47	g51	5.10971506073627
g51	g14	5.106084757291784
g1	g8	5.0874650506272525
g56	g8	5.066512004334674
g43	g11	5.057256551363392
g20	g40	5.053512086576786
g19	g50	5.031913611905047
g24	g4	5.0290786647910535
g38	g51	5.027596782814619
g12	g21	5.0217502085195305
g44	g57	5.020817832649139
g51	g13	5.017404137861215
g53	g31	5.016898061343676
g5	g28	5.016654487854004
g19	g43	4.996340089916662
g40	g17	4.9952098169109815
g15	g43	4.9911852120677755
g39	g49	4.976807226354697
g50	g57	4.970485008520094
g7	g30	4.961130599648379
g10	g15	4.955687216803057
g25	g41	4.955180460690339
g56	g43	4.903058108717904
g39	g19	4.899005332769919
g48	g50	4.89813147279714
g44	g40	4.895930379597824
g55	g28	4.891508251163559
g63	g2	4.8759851207568214
g22	g8	4.875075104695834
g3	g50	4.8403567011385515
g63	g19	4.825351223529798
g59	g15	4.824608948181232
g30	g10	4.81937815476677
g55	g6	4.811356854055644
g6	g34	4.793204333883515
g44	g43	4.78423387642118
g56	g42	4.779835392134109
g61	g62	4.768385346730141
g15	g30	4.764200881542834
g3	g43	4.76037701241653
g55	g8	4.7574959590221475
g40	g64	4.757131985414652
g41	g44	4.745825035459349
g16	g17	4.741159256238311
g2	g43	4.737443221460998
g40	g57	4.7265640145453185
g15	g10	4.717778611874562
g11	g13	4.715997013608644
g22	g7	4.697257160591708
g1	g9	4.6801244385544996
g9	g40	4.672049500266461
g18	g55	4.658670390354037
g36	g29	4.6569481276756175
g10	g40	4.656454089106162
g2	g15	4.656189002614578
g38	g14	4.647276221428339
g55	g43	4.643826751282054
g46	g25	4.640771267745067
g19	g6	4.63927793361509
g63	g30	4.622136061858801
g50	g39	4.619339953119115
g14	g28	4.614206249398087
g55	g59	4.613014150041335
g45	g26	4.61244674226539
g37	g41	4.605460746854379
g48	g6	4.587786864418249
g12	g38	4.586255757448868
g30	g52	4.583514797380154
g53	g11	4.566854285230634
g33	g39	4.565756969964774
g26	g40	4.560738520418881
g39	g43	4.560605920299889
g47	g40	4.553209769036095
g18	g16	4.528227987065554
g17	g57	4.525501068877797
g8	g11	4.513013791088797
g2	g48	4.508173250771712
g41	g11	4.507601984117867
g31	g16	4.506791719889257
g36	g21	4.4849374732664735
g46	g21	4.482958082932336
g56	g21	4.482863749585729
g52	g41	4.476035067260248
g43	g21	4.47209052198691
g4	g44	4.463587022776006
g61	g31	4.462895528876638
g57	g9	4.448381966076808
g4	g11	4.445131294054974
g46	g59	4.436940362824771
g2	g53	4.427061904199275
g63	g6	4.426578191469435
g45	g50	4.423841992225316
g15	g20	4.420389224466134
g56	g40	4.41903407710904
g1	g44	4.4110259828612675
g43	g30	4.393833196553399
g48	g1	4.391059555483539
g31	g48	4.390222964809761
g62	g57	4.382127139562385
g10	g26	4.375994413239513
g7	g2	4.371771453140794
g37	g25	4.366328449210984
g63	g55	4.365109194350596
g21	g9	4.351224785639752
g50	g10	4.346293203153175
g45	g35	4.339060791959844
g41	g40	4.336248589539379
g13	g52	4.334785465904008
g39	g6	4.33201934187718
g48	g27	4.321369934639903
g1	g57	4.320339846171199
g18	g11	4.312423600531429
g57	g12	4.306770920121091
g43	g44	4.298988426178794
g48	g30	4.269908561577932
g63	g21	4.2675224806202126
g59	g50	4.267068031818877
g50	g34	4.264803581295588
g50	g40	4.249240288746272
g57	g44	4.241163678283684
g39	g11	4.227588642826914
g55	g39	4.211966436294874
g63	g33	4.207488610745225
g12	g53	4.205029341709554
g3	g35	4.1937288550885095
g62	g29	4.190603936234856
g29	g36	4.177873751054092
g40	g44	4.171341921961323
g22	g36	4.169121106371564
g0	g55	4.134776776109941
g63	g7	4.1266315130420645
g47	g38	4.1257670119374605
g7	g55	4.119149203491465
g57	g18	4.1064443496329535
g40	g13	4.09937855276375
g39	g61	4.090578197565168
g33	g51	4.079546789980244
g17	g10	4.070270194607553
g12	g51	4.065004002927997
g46	g29	4.048841526190072
g62	g16	4.046107748057527
g15	g19	4.039395820133452
g29	g25	4.036924747810043
g59	g10	4.013071951187689
g5	g3	4.005098358986638
g31	g7	4.004385163065996
g15	g18	3.965531605278715
g45	g15	3.96254812789229
g64	g40	3.956898627327228
g60	g28	3.9493859797856867
g52	g14	3.9476564284490703
g59	g63	3.9406837375400223
g0	g53	3.9399808469532642
g34	g60	3.9386009125026606
g16	g11	3.932122432609926
g17	g40	3.9225484075781045
g16	g54	3.919299466470252
g41	g21	3.900558362045763
g20	g7	3.897777392545139
g44	g16	3.891466659888883
g4	g15	3.884130372734891
g26	g44	3.883208545566912
g26	g43	3.8749853810251293
g20	g21	3.8724309413793745
g6	g51	3.8641382736383014
g61	g34	3.857808625731033
g44	g59	3.8564984162072307
g43	g1	3.8206444608764203
g14	g44	3.804834458945603
g44	g10	3.8010866689050333
g53	g15	3.792441568890394
g8	g61	3.7916096583957395
g43	g35	3.78537744296675
g6	g5	3.7844269886950728
g9	g11	3.782531933965507
g36	g15	3.782210060264198
g63	g48	3.760328490956999
g11	g48	3.7570585353199286
g48	g8	3.7506554828631664
g47	g16	3.743793243814277
g4	g33	3.7435385150758593
g14	g21	3.7198946772730515
g13	g40	3.712758404621072
g55	g20	3.708716401221497
g46	g11	3.6957503542568038
g61	g37	3.68733675416445
g15	g1	3.6808685449948593
g17	g63	3.6789736886897697
g3	g5	3.6776864790115282
g45	g7	3.671768819667446
g62	g47	3.6710707204753197
g16	g53	3.6499295758259045
g26	g5	3.648974168824208
g53	g5	3.6291481996525325
g31	g8	3.6263037541080485
g48	g56	3.6098202656147027
g44	g29	3.584999614595002
g29	g53	3.5720095304450505
g9	g31	3.5650900126147698
g41	g25	3.562106131017941
g9	g59	3.5582568795135985
g25	g46	3.5520436197630914
g16	g62	3.5430125264369865
g37	g62	3.5396514167005027
g15	g2	3.5385942298210797
g15	g3	3.5352077720534245
g15	g16	3.5319823185625054
g10	g43	3.5244983766767928
g19	g1	3.503975348178941
g34	g61	3.4931536222614277
g36	g11	3.492339098566023
g37	g36	3.4804864313628547
g33	g22	3.47872292708789
g55	g19	3.4758251433237235
g5	g1	3.4659441915311726
g3	g61	3.4571545588392913
g62	g63	3.454997907829509
g26	g63	3.452436658443851
g31	g63	3.4515976937785413
g64	g30	3.449342888476151
g20	g53	3.4331115368254577
g51	g33	3.43210266319184
g21	g33	3.428564199222596
g34	g24	3.426899853895679
g30	g63	3.4267341517560306
g0	g34	3.424452292794086
g59	g16	3.422038663970166
g57	g1	3.421897873128916
g39	g5	3.4176756787011664
g49	g39	3.4117214052678864
g62	g15	3.4100897746738674
g63	g61	3.4029213278634853
g12	g25	3.3971558972450424
g36	g16	3.3946785516291036
g47	g15	3.3937903336821913
g31	g20	3.3921908976051545
g10	g12	3.389136514508447
g25	g21	3.3881459253269015
g56	g53	3.385182708968104
g36	g10	3.3784564247776383
g41	g62	3.368550039813878
g18	g9	3.3652478940370236
g15	g22	3.3492327083635423
g30	g34	3.341128707645659
g54	g35	3.3372108858038882
g13	g9	3.3345446480198198
g10	g22	3.333584629527075
g47	g55	3.321594299145425
g2	g9	3.3187083458009066
g60	g33	3.308869789822616
g37	g1	3.3048566061419793
g29	g6	3.301666449570967
g55	g56	3.287487673195076
g22	g45	3.2837265473742625
g57	g10	3.281050306575485
g55	g63	3.2717922418844605
g26	g11	3.2654824843963803
g31	g26	3.2622221498806256
g14	g10	3.253340512446607
g1	g64	3.2513179758320767
g36	g31	3.249643714240575
g42	g7	3.2416464298122105
g11	g34	3.240941272598373
g51	g35	3.231577125223277
g2	g64	3.2315758828077317
g11	g55	3.229515453084412
g35	g3	3.2252056642755824
g22	g34	3.220440671110936
g6	g4	3.218828929445051
g43	g59	3.2136895639739302
g37	g17	3.213526994923573
g63	g3	3.2130517174048006
g19	g30	3.2127072450071688
g44	g3	3.203453865636113
g55	g1	3.189981459032203
g9	g50	3.185315747775723
g57	g37	3.180210603369234
g57	g16	3.180158777885007
g41	g55	3.1742123001501366
g10	g28	3.1675120606987206
g15	g13	3.151970827717289
g8	g10	3.144063871547489
g10	g44	3.141915740860647
g17	g48	3.1392757578982806
g36	g63	3.1196772797864343
g25	g14	3.1152952090601946
g3	g7	3.110257106788461
g29	g22	3.109906066126964
g8	g39	3.107246311043971
g56	g57	3.1068376748412283
g38	g52	3.1023874102073865
g46	g53	3.097817608292142
g16	g51	3.0930588633348477
g57	g41	3.0894152274937343
g10	g50	3.0828439216621963
g11	g26	3.082072731172252
g17	g25	3.0785547830922146
g10	g18	3.0726979695464296
g55	g50	3.072164590825355
g29	g12	3.067881759935049
g22	g63	3.060062619682107
g26	g7	3.05556221646487
g50	g44	3.0485148124136163
g13	g15	3.044015320065592
g8	g22	3.043137487682793
g10	g1	3.041740616210092
g53	g55	3.028570953458708
g57	g59	3.023078969283276
g45	g48	3.0216981602712742
g34	g50	3.0158603522704075
g22	g33	3.0157681542817203
g22	g41	3.0098314026183894
g40	g20	3.0079658315128386
g45	g34	3.0013035606011447
g63	g40	3.000345823273268
g17	g31	2.994028745989578
g41	g48	2.991391627751664
g31	g62	2.9906837083056566
g57	g47	2.9894498318073497
g62	g25	2.987335646243738
