SourceGENES,TargetGENES,Interaction,Edges
g16,g7,0.348111057807196,activation
g12,g23,0.348090186005884,activation
g25,g0,0.347314115994324,activation
g62,g31,0.345386763137466,activation
g53,g40,0.340878111812946,repression
g22,g20,0.339751203348101,activation
g14,g38,0.338214640336295,repression
g44,g54,0.337710827874416,repression
g51,g44,0.334636669094879,repression
g43,g0,0.333524483532132,repression
g57,g56,0.333353958973707,activation
g41,g38,0.330739911975789,repression
g26,g7,0.329948312499579,activation
g14,g43,0.328547356931268,repression
g44,g31,0.32776358526801,activation
g14,g40,0.326359179897982,repression
g57,g39,0.325413278796605,repression
g44,g55,0.324659435032668,repression
g53,g26,0.324173036920029,activation
g17,g9,0.322399487251238,repression
g33,g60,0.318741873825275,repression
g41,g41,0.31812238901569,activation
g31,g43,0.316690149407134,repression
g57,g61,0.315612999139604,repression
g17,g61,0.313825406497123,repression
g13,g24,0.313270885545121,activation
g25,g63,0.312691051433785,activation
g57,g10,0.312597097286722,repression
g44,g32,0.312531569119598,activation
g52,g49,0.31139407408722,activation
g14,g41,0.311313656747256,activation
g57,g4,0.311284584471021,repression
g13,g7,0.310823264931854,activation
g36,g51,0.310084380065345,repression
g17,g5,0.310051668937078,activation
g15,g56,0.309942067405406,activation
g43,g63,0.306615234553548,activation
g41,g14,0.305637877013861,activation
g47,g22,0.305118314854977,activation
g13,g31,0.304931048769725,repression
g14,g51,0.30365869764185,repression
g51,g15,0.303597863487836,repression
g13,g59,0.30351158389876,activation
g62,g19,0.303352247047927,repression
g14,g59,0.303151959782716,activation
g56,g32,0.302637614275723,activation
g13,g62,0.299972789160617,activation
g51,g20,0.298571682342744,activation
g22,g16,0.29724180078686,repression
g51,g53,0.296810151273721,activation
g41,g51,0.296690657340148,repression
g14,g0,0.296065574526482,activation
g44,g29,0.295040194670265,activation
g41,g59,0.293436550541283,repression
g15,g19,0.291687049830012,repression
g20,g24,0.291518327083891,repression
g22,g40,0.290759119581815,activation
g16,g31,0.28999959619237,activation
g22,g23,0.289281767936063,activation
g10,g43,0.28836225085086,activation
g43,g33,0.28652656507098,activation
g36,g37,0.286041591661593,repression
g57,g30,0.284470808190406,activation
g15,g61,0.284241152675093,activation
g41,g27,0.283566821558939,activation
g22,g25,0.282877903123733,repression
g14,g14,0.282018864898878,activation
g62,g1,0.281805660408227,repression
g41,g36,0.281515936860827,activation
g57,g45,0.281371795744599,repression
g62,g26,0.281006742217583,activation
g13,g21,0.280941735203163,repression
g15,g2,0.280701723596329,repression
g29,g20,0.280032238718599,repression
g31,g23,0.279288312758259,activation
g16,g9,0.279012942228,repression
g20,g43,0.278621841380573,repression
g29,g43,0.276985577288981,repression
g47,g17,0.276703768313434,activation
g15,g30,0.276034096338599,activation
g44,g9,0.275551407519582,repression
g22,g8,0.274770933737408,activation
g28,g63,0.274478449166175,activation
g25,g54,0.274156310380178,activation
g53,g62,0.274031408674005,activation
g12,g54,0.273794518899031,repression
g41,g40,0.27284470552405,activation
g29,g21,0.271395608707324,activation
g36,g0,0.271012384155374,repression
g44,g38,0.270694187749149,activation
g16,g63,0.270509137964082,repression
g17,g29,0.269477472387176,repression
g36,g13,0.26874054713944,activation
g13,g20,0.267982887614473,activation
g62,g42,0.266796007792551,activation
g43,g7,0.266547208431127,repression
g15,g46,0.265655132002127,repression
g52,g51,0.265642987838943,activation
g62,g48,0.265262123471794,activation
g57,g5,0.265147859550247,activation
g45,g33,0.263700473472373,activation
g14,g17,0.263342725006847,activation
g56,g64,0.262189208217598,activation
g41,g17,0.262174623567368,activation
g62,g50,0.261616540323883,activation
g13,g55,0.261194925843341,activation
g14,g36,0.260638197915524,activation
g44,g50,0.258363893848727,activation
g51,g1,0.258346807265825,repression
g53,g5,0.258168665135358,repression
g25,g26,0.25804739975371,activation
g44,g58,0.257627903641323,activation
g28,g12,0.257520453590527,repression
g44,g61,0.257303899642343,activation
g36,g43,0.256876218624178,activation
g59,g23,0.256557901214837,repression
g43,g6,0.256325404003225,repression
g28,g27,0.256183392509118,activation
g36,g12,0.255473846899002,repression
g51,g21,0.255123811691674,repression
g57,g3,0.255012168558426,activation
g16,g40,0.254772649070715,activation
g53,g57,0.254624515920323,repression
g12,g31,0.254090286016396,activation
g14,g25,0.253917817868511,repression
g62,g55,0.252564865019893,activation
g10,g0,0.252219503450319,repression
g15,g25,0.250660744311875,activation
g44,g40,0.250525284524058,repression
g57,g2,0.250083423110727,activation
g44,g5,0.249548495514362,activation
g13,g36,0.24880077160765,activation
g47,g40,0.246780369922095,activation
g31,g25,0.246056875343481,activation
g47,g21,0.245856120529121,activation
g17,g1,0.245095529981205,activation
g44,g8,0.24502935579715,activation
g31,g50,0.244322767159787,activation
g62,g16,0.244287793139386,repression
g20,g40,0.24402215226179,repression
g26,g19,0.243027834827591,repression
g41,g29,0.242950739701751,repression
g57,g42,0.242855911789496,repression
g29,g27,0.242066364546553,activation
g53,g49,0.242035245023802,repression
g57,g6,0.241453387499663,activation
g13,g17,0.241143845077443,activation
g47,g13,0.24065056650379,activation
g14,g52,0.240035474043736,repression
g36,g20,0.239684902377409,activation
g17,g43,0.238990804107131,repression
g62,g61,0.238763231240265,repression
g13,g14,0.237472823648492,activation
g62,g8,0.23467931979163,activation
g16,g21,0.234665936413449,repression
g45,g60,0.233461279807889,activation
g22,g21,0.233400428513777,activation
g13,g13,0.233128786484434,activation
g53,g38,0.232942344531775,repression
g43,g58,0.232786111714638,activation
g16,g55,0.232475831002629,activation
g52,g34,0.23231544647708,activation
g13,g41,0.229465701601707,activation
g47,g11,0.22883412463718,repression
g47,g20,0.228830437904009,activation
g6,g3,0.228818902952182,activation
g12,g62,0.228596897502814,repression
g13,g42,0.22851079347016,activation
g62,g21,0.227944479571767,repression
g29,g57,0.227845489558815,repression
g57,g33,0.227492081713723,activation
g20,g47,0.227374265630793,activation
g26,g35,0.226862924998748,activation
g31,g55,0.22682325100071,repression
g26,g2,0.22669888906051,repression
g25,g27,0.226313468002245,activation
g56,g1,0.225188246325629,activation
g17,g32,0.224992722302143,activation
g13,g52,0.223448412590943,activation
g29,g34,0.223311949230606,repression
g51,g60,0.220946004157051,activation
g52,g23,0.2209112786613,repression
g59,g25,0.220370915684511,repression
g41,g53,0.220184886384582,repression
g10,g2,0.219742354770083,repression
g20,g10,0.219295072357126,repression
g31,g27,0.218927957671217,repression
g17,g15,0.218889656884373,activation
g45,g1,0.218576416236536,activation
g43,g20,0.217794119023683,repression
g51,g17,0.217494017172892,activation
g12,g49,0.217447837381114,repression
g12,g20,0.214626693842708,activation
g36,g41,0.214419047009543,activation
g31,g2,0.21441490015049,repression
g16,g8,0.213317169093159,repression
g25,g57,0.213047805575595,activation
g22,g19,0.212195157887401,repression
g47,g42,0.212152994632631,activation
g41,g11,0.211223349783905,repression
g47,g38,0.210845716299461,repression
g25,g42,0.209511104342847,activation
g9,g54,0.209175683719022,activation
g28,g22,0.20905762088903,repression
g56,g42,0.209047697761194,repression
g12,g63,0.208378525820655,activation
g17,g46,0.208154226525916,activation
g25,g8,0.207098656739463,activation
g20,g16,0.206404340017691,repression
g22,g44,0.206271606158639,activation
g22,g15,0.205832945640795,repression
g43,g57,0.20543809081229,repression
g26,g30,0.204064075940582,repression
g36,g14,0.203900834250951,activation
g13,g44,0.203117658937813,activation
g26,g5,0.202761125437469,repression
g52,g59,0.20246314811374,repression
g56,g60,0.202419326406122,activation
g53,g17,0.201389897821808,repression
g31,g30,0.201147306364826,repression
g15,g38,0.200996634432841,repression
g20,g31,0.200398350309926,repression
g59,g54,0.199403026806172,repression
g6,g39,0.19908669730401,repression
g43,g40,0.198394219339379,repression
g12,g40,0.197722181198444,activation
g36,g62,0.197566893921363,activation
g14,g11,0.196305429268609,activation
g62,g15,0.196304099730743,activation
g16,g15,0.195763018253988,repression
g41,g52,0.195614531020182,repression
g25,g44,0.195569504093305,repression
g56,g3,0.195447802649931,activation
g22,g35,0.195281560091168,activation
g16,g29,0.194864197133574,activation
g31,g56,0.19466010560241,activation
g59,g38,0.194500227384286,repression
g56,g2,0.194312957903559,activation
g26,g55,0.193241342853666,repression
g14,g53,0.192961414484636,activation
g57,g60,0.192936141242992,repression
g56,g4,0.192205014056407,activation
g15,g39,0.192187386656812,activation
g41,g43,0.192167206593961,activation
g26,g27,0.19210575432018,repression
g56,g56,0.192031188289205,activation
g11,g23,0.191535046351958,repression
g47,g53,0.191311049029603,repression
g16,g35,0.191279261650104,activation
g53,g30,0.190921458781553,repression
g43,g31,0.190825713033338,repression
g26,g15,0.190551418487941,activation
g16,g26,0.190480623825521,activation
g51,g11,0.190217667959607,activation
g26,g1,0.18927113768682,activation
g9,g0,0.189071630530765,activation
g51,g63,0.188881340077474,activation
g16,g38,0.188857086820657,activation
g45,g6,0.188604848943414,repression
g38,g0,0.18793600489042,repression
g51,g19,0.187050643499404,activation
g61,g42,0.186793444483538,repression
g14,g29,0.185758895665597,activation
g10,g30,0.185721231051924,repression
g20,g12,0.185240579868275,activation
g22,g17,0.185050223376774,activation
g12,g21,0.184673260524851,activation
g6,g30,0.184478999220818,repression
g29,g17,0.18434641985889,repression
g56,g39,0.183598105330117,activation
g25,g62,0.183550761853174,activation
g26,g32,0.183114482574802,repression
g45,g2,0.182135289269952,activation
g26,g9,0.181477699537318,repression
g53,g29,0.181338556373446,repression
g16,g10,0.180934273871655,repression
g31,g21,0.180123707909749,activation
g61,g0,0.180113077306379,activation
g44,g18,0.179494780065603,repression
g53,g2,0.179229842497698,activation
g13,g11,0.179001235926064,activation
g51,g61,0.178094360338556,activation
g22,g59,0.177918460678097,repression
g6,g2,0.176823994628196,activation
g44,g47,0.176658696767623,activation
g16,g24,0.175999653593571,repression
g44,g4,0.175936799992372,activation
g12,g10,0.175855865090112,repression
g31,g48,0.175600909635417,activation
g53,g0,0.175560467064255,repression
g13,g15,0.175265164853748,repression
g27,g7,0.174981384227811,activation
g59,g7,0.174955450021454,activation
g26,g61,0.173175465394706,repression
g43,g10,0.17279255051714,activation
g47,g52,0.172419210752432,activation
g28,g13,0.17236300863943,repression
g17,g58,0.172201935250553,repression
g62,g9,0.171929606627736,repression
g14,g21,0.171440380615822,repression
g36,g52,0.171186051637835,repression
g3,g60,0.170868163217802,activation
g26,g31,0.170679483297724,activation
g31,g61,0.170464332365055,repression
g62,g62,0.170304058856502,activation
g22,g9,0.1699452715113,repression
g29,g46,0.169889853972779,repression
g27,g32,0.169888683395968,repression
g28,g0,0.169782093538538,activation
g22,g51,0.169011538119127,repression
g22,g53,0.168793986747182,repression
g12,g19,0.167516375399546,activation
g22,g26,0.167253278950737,repression
g15,g45,0.166697928976889,repression
g20,g14,0.166514331899139,repression
g28,g52,0.166322195092979,activation
g20,g18,0.165952396699972,activation
g38,g54,0.165770525522197,activation
g25,g21,0.165632718795675,activation
g43,g51,0.165527255739849,activation
g43,g19,0.165376933769244,activation
g16,g25,0.165295631461915,repression
g10,g24,0.165261733550879,repression
g10,g21,0.1645395155617,activation
g56,g30,0.164483316103649,activation
g33,g24,0.163985138074592,repression
g61,g1,0.163805180425162,activation
g14,g46,0.162482814446895,activation
g52,g22,0.162355284332875,repression
g12,g25,0.1620395194856,repression
g25,g43,0.161642018085894,activation
g16,g19,0.161463301376552,repression
g52,g36,0.161348088903031,repression
g26,g54,0.161096962498839,repression
g36,g38,0.160293086596766,repression
g45,g30,0.160002471100483,activation
g41,g21,0.159324966008204,activation
g59,g55,0.159225533882081,activation
g16,g49,0.159128771644602,activation
g17,g27,0.158415281253844,activation
g11,g54,0.158094597395324,repression
g14,g28,0.156924813742507,repression
g53,g63,0.156695947527691,activation
g15,g4,0.156458653782685,repression
g51,g9,0.155691349214285,activation
g16,g62,0.155645179615732,repression
g45,g3,0.155029517447975,activation
g56,g35,0.155021949452299,repression
g25,g23,0.154958488915475,activation
g20,g21,0.154493255857666,repression
g45,g24,0.154223366386754,activation
g45,g56,0.154215400467057,activation
g53,g20,0.153723335078638,activation
g50,g33,0.153676277183916,repression
g47,g57,0.153561106789725,activation
g59,g40,0.153500555810405,repression
g59,g48,0.152502848316857,repression
g26,g64,0.152354437271024,activation
g36,g47,0.151534220547143,repression
g28,g43,0.15121175035466,activation
g26,g21,0.151116188862235,repression
g29,g59,0.150926822970719,repression
g22,g11,0.150826910574948,activation
g45,g34,0.150516790490522,repression
g52,g60,0.149918600940444,repression
g28,g51,0.149686395918357,activation
g51,g51,0.149663585182156,activation
g56,g45,0.149477430998137,activation
g16,g17,0.148614556171475,activation
g17,g26,0.148393796871138,activation
g53,g24,0.148237771863447,repression
g10,g15,0.146857505845285,repression
g36,g28,0.146189391111239,activation
g13,g25,0.146073099545703,repression
g16,g59,0.145714930641771,repression
g43,g48,0.145642210228324,activation
g6,g45,0.145328024654542,repression
g28,g41,0.145313847209604,repression
g50,g0,0.144966288936374,activation
g50,g42,0.144573862216958,repression
g10,g26,0.143776464945543,repression
g20,g48,0.143691019681645,repression
g17,g57,0.143224527893563,activation
g13,g28,0.142903647779845,repression
g16,g43,0.142844975311828,repression
g16,g12,0.142501184903348,repression
g53,g56,0.141887895713871,activation
g11,g31,0.141512890892853,activation
g59,g29,0.141059837050906,repression
g25,g1,0.140612317825128,repression
g10,g44,0.139312680409438,activation
g57,g7,0.139247346047142,activation
g28,g40,0.139115461067727,repression
g51,g23,0.138690970032612,activation
g29,g22,0.13787709692227,repression
g9,g23,0.137818265768912,repression
g26,g50,0.137477668610755,activation
g6,g64,0.137150823017911,repression
g29,g16,0.136140158644252,activation
g47,g41,0.135980876559734,activation
g12,g15,0.135756714914884,repression
g41,g47,0.135662299444232,activation
g52,g17,0.13542476680489,activation
g47,g16,0.135385758192326,repression
g22,g12,0.13536859075601,repression
g13,g46,0.134575537398977,activation
g22,g29,0.134479920101134,repression
g59,g19,0.13437769687106,repression
g20,g15,0.134160173531292,activation
g10,g56,0.134058250970214,activation
g26,g3,0.133943771154678,activation
g20,g13,0.13370882862707,activation
g13,g22,0.133334669171637,activation
g31,g15,0.133140950970252,repression
g41,g46,0.133066030018627,activation
g14,g49,0.132911911750907,repression
g31,g19,0.132875876096095,activation
g26,g39,0.132308780460486,activation
g57,g26,0.131448340406515,repression
g47,g36,0.130798840903915,repression
g47,g49,0.130640206257356,activation
g44,g39,0.13052845965956,activation
g33,g3,0.130128747111912,repression
g13,g53,0.12960742641429,repression
g29,g1,0.12946137316524,activation
g11,g19,0.129450287235092,activation
g51,g59,0.129363314416312,activation
g36,g63,0.128792349123732,repression
g53,g16,0.128734916693148,activation
g25,g31,0.12797466697759,activation
g61,g33,0.127360765562944,repression
g51,g57,0.127036947295075,repression
g26,g57,0.126416328619244,repression
g52,g57,0.126392244752348,activation
g10,g55,0.126262834515249,activation
g44,g1,0.125959612466055,activation
g31,g26,0.125736739886371,activation
g61,g43,0.125528228513528,repression
g17,g17,0.125497476574889,activation
g13,g16,0.125305811578866,repression
g22,g7,0.124997643069053,repression
g6,g56,0.124940698695616,activation
g41,g49,0.124923434087935,repression
g6,g35,0.124320835127278,activation
g44,g15,0.124268584129701,activation
g16,g57,0.124095155100772,activation
g28,g20,0.122274822643084,activation
g51,g50,0.12208694750596,repression
g53,g58,0.121599174837645,activation
g57,g55,0.121362057454243,repression
g16,g44,0.121322316218472,activation
g17,g47,0.121239406659726,activation
g12,g44,0.121236419909817,activation
g38,g63,0.121158655215442,repression
g36,g36,0.12115623935063,activation
g33,g64,0.120885315397018,activation
g43,g5,0.120608921842317,activation
g59,g9,0.120119033587977,repression
g6,g34,0.120109287778299,activation
g6,g33,0.120019458345604,activation
g25,g33,0.119845286048231,repression
g20,g19,0.11983321044665,activation
g44,g21,0.119668796102643,repression
g45,g39,0.119304297316232,activation
g29,g51,0.119180719221514,repression
g12,g55,0.119085766720416,activation
g25,g6,0.118959324796633,activation
g61,g54,0.118008465821984,repression
g22,g54,0.117687051588821,repression
g59,g42,0.117672895691634,repression
g11,g55,0.117140394480653,activation
g11,g10,0.117055084211028,activation
g53,g44,0.116732292069095,activation
g11,g25,0.116659740806448,repression
g52,g21,0.116468145060617,activation
g62,g0,0.115792088455918,activation
g43,g4,0.11559404034639,activation
g17,g16,0.115548415176628,activation
g10,g57,0.115539896098003,repression
g57,g25,0.115495867025552,activation
g38,g23,0.115373933611842,repression
g20,g26,0.115143585205813,repression
g62,g56,0.114986523822297,repression
g50,g6,0.114657904710583,activation
g59,g10,0.114606803006929,repression
g62,g57,0.114273872369241,activation
g28,g14,0.11372906132919,repression
g25,g35,0.113416168322276,repression
g20,g17,0.113321031683937,activation
g26,g56,0.112362690951849,activation
g22,g57,0.112039772900152,activation
g25,g16,0.111456799206902,repression
g12,g17,0.11138758125061,activation
g11,g42,0.110987463578901,repression
g22,g61,0.110836545586512,repression
g22,g55,0.110746909221029,activation
g25,g15,0.109646606959821,activation
g41,g9,0.108865802304167,repression
g12,g16,0.108771878640649,repression
g10,g50,0.108490548707592,repression
g6,g4,0.10833066853486,repression
g36,g44,0.108167035044083,repression
g29,g36,0.10806957131188,repression
g33,g39,0.108045118542816,repression
g12,g36,0.10769130177774,repression
g22,g13,0.107660525146653,activation
g27,g40,0.107474616711049,activation
g28,g59,0.107298108448962,activation
g22,g58,0.107260883435392,activation
g31,g46,0.107145215121519,repression
g6,g28,0.107047733246306,repression
g0,g32,0.106912980009889,activation
g12,g38,0.106818916159337,repression
g11,g21,0.106386324363698,repression
g52,g41,0.106089747492396,repression
g52,g12,0.105638104821283,activation
g16,g11,0.105082770743234,activation
g36,g53,0.105034731532657,activation
g36,g46,0.104972378874309,activation
g25,g17,0.104691297851105,repression
g33,g34,0.103627436442073,activation
g61,g27,0.103491751160922,repression
g47,g51,0.103464122857385,repression
g59,g31,0.103141536500286,activation
g36,g17,0.103019967280835,activation
g53,g53,0.102648588641369,activation
g27,g64,0.102406442914188,activation
g12,g8,0.102393003213216,activation
g28,g38,0.101882976773577,activation
g36,g18,0.101825067812908,repression
g59,g28,0.101380937405299,activation
g15,g27,0.101102660466476,repression
g45,g45,0.10086907292521,activation
g15,g3,0.100867095910136,activation
g26,g4,0.100686637002951,repression
g29,g53,0.100322642706204,repression
g53,g45,0.10027180407084,repression
g20,g50,0.100219217860694,activation
g26,g49,0.100201005065489,activation
g50,g1,0.100132053910351,activation
g13,g8,0.0999123798826222,repression
g47,g9,0.0998640354273431,activation
g16,g53,0.0995982062563289,activation
g20,g61,0.0994883348986641,repression
g57,g58,0.0993421257615104,activation
g6,g6,0.099121158895871,activation
g26,g45,0.0986737307247088,repression
g16,g61,0.0982522237586262,repression
g47,g14,0.0982391763405766,activation
g59,g5,0.098112144095702,repression
g12,g59,0.0980547495034592,repression
g44,g45,0.0977724589114173,activation
g11,g9,0.0977551640908986,activation
g12,g9,0.0977425233108946,repression
g31,g57,0.0969109230965057,repression
g28,g44,0.0966143896702571,activation
g28,g16,0.0962374806864049,repression
g25,g20,0.096093366410091,activation
g62,g17,0.0959560077708086,activation
g3,g28,0.0959407430544915,activation
g12,g61,0.0953954058846318,activation
g11,g40,0.0950186795349893,activation
g13,g47,0.0948641090858942,activation
g44,g24,0.0945500449574478,repression
g26,g48,0.0943857723078324,repression
g31,g28,0.0942224552002066,activation
g25,g53,0.0941528992924887,activation
g15,g21,0.0939113498465676,activation
g56,g24,0.0937749656799112,activation
g3,g34,0.0932863830995291,activation
g6,g1,0.0924494128599214,activation
g59,g46,0.0924451498176121,repression
g33,g30,0.0919336528688735,repression
g10,g34,0.0915491867531683,repression
g43,g21,0.0915101012978209,activation
g53,g35,0.09150946706967,activation
g59,g50,0.0914374156823699,repression
g15,g7,0.0914289233311356,activation
g61,g2,0.0910864598335499,repression
g43,g26,0.0906508244665706,repression
g13,g43,0.090452371358394,activation
g15,g32,0.0903567733423482,repression
g62,g38,0.0902871147963103,activation
g44,g30,0.0902280373803497,activation
g61,g6,0.0898578466297318,activation
g51,g8,0.0896887787902971,repression
g11,g15,0.0894889004937879,activation
g36,g23,0.0892745954980312,activation
g56,g26,0.0892697675668888,activation
g1,g32,0.0887123317235751,repression
g52,g53,0.0886170548001352,activation
g53,g27,0.0885080078300499,activation
g52,g16,0.0884000012084416,repression
g62,g5,0.0882238036521499,repression
g20,g30,0.0878352309215865,repression
g27,g58,0.0878215811876501,activation
g11,g61,0.0874620268509021,repression
g20,g1,0.0873578052032617,activation
g62,g30,0.0872143784623444,repression
g51,g56,0.08698737671903,activation
g27,g38,0.086895751460394,activation
g62,g7,0.0868258665154495,repression
g33,g45,0.0865636758268904,activation
g62,g29,0.0863237967652111,repression
g61,g56,0.086211109448901,activation
g15,g33,0.0861077103269132,activation
g26,g8,0.0860869145475295,repression
g62,g43,0.0858432012741761,activation
g14,g47,0.0853796415099276,activation
g33,g33,0.0850572493188165,activation
g26,g58,0.0850570807286043,repression
g52,g11,0.0846505749173302,activation
g36,g27,0.0845314827393711,activation
g36,g40,0.0845177369506738,repression
g59,g61,0.0842906030224281,activation
g62,g20,0.0842333904843181,repression
g33,g2,0.0841723002261019,activation
g50,g54,0.0840759251022512,activation
g57,g24,0.0838777657899923,activation
g45,g64,0.0838664859060986,repression
g3,g24,0.0837617236248879,repression
g26,g23,0.0837332898334213,activation
g11,g38,0.0836992292071254,activation
g53,g59,0.0833425033433082,repression
g9,g27,0.0832851040930534,activation
g17,g20,0.0829975772609526,activation
g56,g0,0.0829451178114008,activation
g13,g19,0.0825032398662628,repression
g44,g28,0.0824870544727001,activation
g52,g13,0.0823700797082067,activation
g29,g15,0.0822175747331278,repression
g38,g20,0.0820657678987014,activation
g50,g27,0.0819927928349357,repression
g62,g53,0.0818906377571415,activation
g47,g15,0.0817759305702891,activation
g31,g34,0.0814604023208108,repression
g46,g22,0.0812690578114651,repression
g50,g43,0.0812471584906098,activation
g46,g52,0.080834511339352,repression
g52,g40,0.0804651257080148,activation
g20,g53,0.0804242197831797,activation
g33,g6,0.0801891892370876,activation
g1,g42,0.080022490319027,activation
g44,g49,0.0795545517541631,repression
g41,g34,0.0794953344832367,activation
g11,g50,0.0792653641017693,repression
g44,g37,0.0791093522756392,activation
g10,g9,0.0790443475752376,activation
g28,g36,0.078992421030853,activation
g36,g29,0.0787415672653001,repression
g59,g21,0.0786999551565621,activation
g9,g43,0.0786442643542312,activation
g26,g10,0.0785864588743688,repression
g44,g56,0.0785366752441295,repression
g33,g56,0.0779935601216548,repression
g20,g41,0.0779910509401146,repression
g10,g54,0.0771323334115778,activation
g13,g58,0.0770143553400112,repression
g10,g61,0.0769864115749089,activation
