TF	target	importance
g59	g53	25.735148977536
g47	g41	25.616266248139514
g56	g45	25.42581868387717
g47	g22	25.129867121473698
g47	g29	24.953604197676224
g41	g18	24.70127010066961
g39	g4	24.444603262759347
g17	g22	23.98383969065569
g18	g12	23.90930252499902
g11	g31	23.784218753080292
g12	g18	23.70227957517279
g1	g56	23.380849611002528
g6	g61	23.272268147428996
g61	g56	23.069336089978993
g26	g55	22.750069566058812
g17	g11	22.720322944855905
g10	g44	22.14489040626123
g59	g17	22.064771786448564
g20	g59	21.980686988474062
g50	g6	21.853378142726147
g47	g46	21.7815798459497
g61	g26	21.670272939408875
g46	g47	21.38935059940945
g59	g22	21.12289670095591
g56	g3	20.77493229351643
g50	g30	20.625425949131618
g18	g46	20.509970489904465
g17	g25	20.50889293593909
g13	g14	20.430454831009644
g6	g50	20.361670570545876
g10	g21	20.230404248375702
g13	g20	20.1135422592505
g50	g56	20.005299449540804
g55	g26	19.851874335458977
g1	g50	19.851574301569695
g26	g9	19.548394386552218
g56	g1	19.425454395430837
g6	g7	19.38449998241653
g4	g56	19.178350317736136
g62	g12	19.1495580549585
g61	g30	19.075375942094425
g21	g40	18.956264633114735
g13	g36	18.93515663510157
g6	g23	18.909388521829673
g13	g37	18.798585015736784
g47	g36	18.72232758116598
g47	g20	18.69258312497747
g59	g44	18.651738633936542
g18	g22	18.557664374877195
g61	g48	18.4592183321887
g22	g11	18.386294608168267
g35	g4	18.27607783820359
g17	g16	18.238240461735565
g1	g61	18.21187635637718
g56	g4	18.196086798864147
g42	g5	18.1633461832565
g50	g19	18.100612041397465
g11	g57	18.097519048694146
g20	g31	18.08465631733367
g9	g26	17.708880030131922
g10	g40	17.658512061682448
g58	g4	17.376311707294334
g57	g53	17.339683113097966
g22	g14	17.281135417074562
g39	g15	17.190548106474463
g63	g54	17.18727793033583
g36	g13	17.141319208940097
g12	g47	17.124728910365505
g40	g21	16.942948008134227
g59	g57	16.91695032401266
g2	g61	16.834328344413162
g13	g31	16.766519484765254
g61	g50	16.71866587994733
g14	g51	16.56450435216627
g30	g4	16.531170292413588
g21	g10	16.47105265073466
g61	g8	16.422656897925542
g18	g11	16.357992211857436
g54	g5	16.337279025197553
g26	g48	16.26017351537393
g12	g59	16.021759458539943
g11	g40	16.001865829453944
g6	g63	15.950136904362687
g30	g5	15.915354563501674
g19	g50	15.883947092119698
g10	g48	15.823300163795592
g59	g10	15.821397204770369
g5	g45	15.797518684453426
g47	g25	15.797134029516894
g2	g50	15.76618214069064
g31	g11	15.750333019731661
g3	g5	15.740927163540968
g18	g29	15.69410135725973
g1	g19	15.598881629117946
g21	g9	15.57998791461214
g18	g17	15.521917579620508
g50	g1	15.388098575503994
g31	g10	15.348875096262976
g6	g30	15.224488744776691
g59	g11	15.222135618287597
g17	g62	15.166564156898195
g6	g19	15.125476370572922
g17	g13	15.083510734832405
g4	g2	14.9876623062922
g19	g7	14.879005581172356
g47	g59	14.795796701286864
g63	g43	14.773691233436152
g13	g12	14.72161424705564
g39	g5	14.70698540950166
g6	g43	14.694821580749453
g19	g63	14.687721793642174
g41	g51	14.684432964865941
g15	g9	14.62465078398162
g1	g55	14.597381417757662
g64	g39	14.590997825200203
g2	g6	14.58548802203882
g8	g55	14.513413154385832
g21	g26	14.43350390049504
g10	g59	14.413401918605548
g18	g36	14.374724801628282
g10	g15	14.342798779293176
g9	g21	14.340090487973265
g1	g3	14.267456386084325
g47	g37	14.203708846954974
g12	g37	14.199246936674005
g19	g21	14.17283656088816
g18	g51	14.15264938200921
g47	g11	14.115966967832144
g17	g14	14.038954508155168
g61	g63	14.029029438430948
g17	g18	14.017364492378917
g13	g11	13.925814023411673
g10	g20	13.844669504639475
g15	g10	13.77038491347912
g35	g34	13.709405855035106
g61	g19	13.69337228490471
g22	g41	13.684771349585883
g18	g31	13.680204848699983
g10	g16	13.64842502597051
g56	g50	13.592262845427433
g8	g50	13.568761827160657
g40	g10	13.54399590742196
g7	g6	13.533322579981132
g61	g2	13.498373932810834
g3	g1	13.374817455020407
g56	g61	13.34255029026208
g24	g34	13.138095319170732
g12	g11	13.068456231617464
g36	g51	12.964314190388093
g26	g10	12.935418935042483
g30	g61	12.91706873188967
g50	g2	12.86922912780119
g22	g31	12.818533560518127
g31	g53	12.808902925961814
g20	g57	12.765477019308532
g36	g38	12.72450296090883
g22	g44	12.65245379580883
g39	g64	12.64970840649158
g46	g51	12.638521140895298
g63	g19	12.60261426033766
g11	g59	12.564448918438348
g46	g52	12.511601241206712
g17	g31	12.485659936263936
g6	g8	12.419813668751289
g30	g19	12.41445459656925
g26	g15	12.381197133178453
g55	g9	12.378930655419154
g47	g31	12.353912787917855
g10	g9	12.32768922387045
g13	g22	12.318331481222193
g61	g53	12.287994879289517
g20	g18	12.223634665067957
g20	g62	12.21993556722687
g15	g45	12.189090451214966
g26	g61	12.156209902394215
g59	g12	12.156115725544177
g2	g5	12.13817331537845
g51	g41	12.104809273218638
g15	g48	12.068951038763378
g11	g47	12.00594306265607
g62	g22	11.992138753670142
g18	g37	11.985426446356092
g40	g26	11.954578809852395
g15	g56	11.920098885351633
g17	g53	11.910971709106523
g22	g36	11.902341362886972
g53	g59	11.890466846645793
g10	g26	11.872457969008583
g1	g43	11.834176510101663
g41	g20	11.79658721705079
g5	g23	11.78187450943399
g57	g59	11.77013933882637
g17	g46	11.747854542394604
g2	g48	11.73728707349017
g8	g43	11.731444842705736
g31	g57	11.718924026145773
g40	g53	11.675804821687821
g10	g57	11.674027745566402
g61	g45	11.666096299895251
g11	g18	11.6475220170445
g45	g5	11.578611541348906
g50	g55	11.54069436819244
g62	g20	11.507119392474
g31	g26	11.488472844032351
g51	g14	11.434333887413112
g47	g40	11.401739497777111
g26	g51	11.397784356659727
g17	g41	11.374515293140531
g31	g40	11.304912714278458
g39	g33	11.263325848114915
g4	g49	11.245573566876887
g19	g6	11.170916375287225
g34	g60	11.152859455994845
g20	g13	11.109027987996514
g8	g61	11.102191312510877
g44	g10	11.079589039846496
g20	g16	11.052845315705621
g40	g48	11.040559882331447
g11	g17	11.011302981074628
g59	g20	10.849384216505543
g61	g15	10.753681233706926
g6	g44	10.718306557134829
g8	g30	10.713990727630224
g13	g25	10.695258560821975
g17	g10	10.624858097243509
g13	g46	10.618756947543863
g61	g39	10.612369331279437
g21	g55	10.601998456102779
g44	g6	10.558432004686988
g11	g44	10.537847474677353
g55	g15	10.535818794048206
g48	g10	10.505162734331906
g20	g10	10.494454672849054
g18	g25	10.47123430239668
g45	g64	10.452994847571917
g55	g21	10.426251795053773
g33	g39	10.374237681608257
g22	g16	10.354121709637642
g30	g43	10.340410923881402
g10	g53	10.305757970506557
g22	g62	10.291573309462631
g56	g63	10.275943797069608
g17	g37	10.25788133189922
g14	g20	10.224380385467244
g30	g6	10.224203064628359
g47	g16	10.208887438266158
g8	g19	10.187449919788815
g21	g8	10.147524022203507
g15	g55	10.136257995006893
g6	g9	10.127388061765563
g15	g61	10.110502924700882
g8	g63	10.109189369980697
g61	g1	10.101616264500892
g15	g21	10.071192166767268
g41	g22	10.063177486297505
g13	g40	10.050294663454531
g20	g37	10.022282318458368
g20	g44	10.010093240586329
g31	g20	9.988251340797554
g59	g31	9.98697051681552
g13	g29	9.95380923074551
g43	g8	9.918752159404384
g4	g23	9.917223865678487
g3	g33	9.91505458017687
g44	g31	9.90085670863116
g12	g62	9.8793036068862
g17	g36	9.866235813407306
g59	g13	9.852455638124782
g40	g44	9.830034120591039
g21	g48	9.827312591499451
g50	g45	9.81341400568088
g31	g44	9.748543053439558
g46	g13	9.722031501275291
g15	g26	9.706471209698664
g36	g52	9.67488774031181
g12	g57	9.65794030199366
g22	g37	9.634700539812552
g50	g43	9.631909289357763
g6	g26	9.619894807190796
g50	g15	9.600434280510322
g12	g10	9.547227516002911
g59	g55	9.478481161089181
g1	g39	9.475448794249148
g1	g26	9.40639309310597
g4	g30	9.357943872923402
g41	g12	9.356133510642719
g62	g17	9.351988863618974
g6	g48	9.291640957393945
g61	g55	9.273222319005246
g14	g37	9.253377514249395
g7	g19	9.253367897579073
g14	g38	9.190258635446236
g2	g19	9.177388436705854
g3	g64	9.174235421982953
g40	g18	9.173599625872074
g48	g50	9.10808444077868
g31	g13	9.091838392135786
g8	g6	9.080828497353007
g40	g11	9.077773498451242
g2	g43	9.066975004685734
g40	g15	9.042494000912509
g50	g7	9.04243889586423
g21	g19	9.038027627228304
g49	g4	8.99398098007104
g50	g61	8.993151421030724
g60	g34	8.970231165422867
g63	g6	8.959807791886714
g63	g56	8.91505650641869
g50	g26	8.898776923276516
g2	g63	8.898602310263058
g21	g15	8.882170381613891
g53	g44	8.857567433623876
g12	g29	8.843967115738007
g50	g63	8.833028473158606
g61	g9	8.785595544680342
g20	g55	8.770639890351198
g29	g18	8.733759532075691
g59	g48	8.73330111602094
g1	g45	8.690921847234705
g56	g6	8.687284175064372
g10	g17	8.665528074622156
g52	g36	8.575130244708664
g1	g48	8.574437413827807
g53	g40	8.565041951452013
g46	g18	8.56357599235727
g53	g11	8.552499464713772
g31	g46	8.537394941178803
g30	g8	8.50613266336264
g5	g54	8.499833619233144
g19	g61	8.473167856387423
g51	g36	8.467999260443296
g12	g16	8.467464271901061
g6	g56	8.44586998592422
g59	g16	8.44057224068224
g23	g5	8.42659295382761
g2	g26	8.377384728823946
g38	g46	8.372092421828409
g50	g8	8.36398117268251
g16	g25	8.335849815707956
g26	g56	8.332640861161918
g53	g61	8.330968432450938
g31	g9	8.319730297053885
g31	g18	8.236522884818347
g7	g50	8.234351785589894
g50	g48	8.233956550765717
g14	g25	8.223918849494298
g59	g47	8.214792704972334
g14	g29	8.207529562405501
g48	g55	8.153016360527356
g26	g50	8.103187162213478
g20	g29	8.102044014489485
g37	g20	8.09529326779117
g31	g47	8.094772511927518
g43	g1	8.073981201974176
g36	g18	8.067436925527836
g43	g63	8.065346831692516
g41	g29	8.048811045912876
g11	g16	8.043599886086477
g48	g61	8.041386506150952
g38	g36	8.04114324245871
g15	g30	8.021319389688527
g61	g3	8.01439064451872
g6	g5	7.988300971232004
g12	g14	7.959195747794881
g11	g22	7.946550789966606
g56	g19	7.939052065215274
g13	g16	7.938298679540964
g14	g22	7.931284356619813
g22	g25	7.926244801105307
g33	g49	7.902211484367227
g9	g61	7.899659783427311
g55	g8	7.862686538080678
g6	g39	7.828499980679797
g48	g8	7.820245273213551
g31	g17	7.8157794395570015
g1	g63	7.7413727262901695
g36	g47	7.740769051402104
g1	g8	7.7129127731447245
g9	g10	7.709467754867796
g40	g31	7.702546807325729
g26	g21	7.676928791493644
g9	g55	7.672020084018737
g10	g61	7.662882503890599
g43	g50	7.6591874734457175
g48	g9	7.617972826786049
g46	g12	7.6066815867694455
g11	g12	7.586459660046938
g15	g8	7.576941203394089
g1	g9	7.5767302270794765
g31	g59	7.574346653638113
g32	g5	7.5599338081587275
g41	g25	7.554180223813156
g50	g39	7.530200787329062
g39	g49	7.516382740220341
g53	g10	7.486548679035587
g21	g59	7.48574034751562
g46	g38	7.473595898878789
g30	g50	7.4638552097597195
g12	g21	7.449716058585402
g7	g63	7.446580486988458
g40	g9	7.427795140498672
g63	g7	7.412699291487114
g10	g55	7.3867676958357755
g62	g25	7.380923932168613
g56	g5	7.338341674076615
g57	g12	7.338248130615962
g14	g31	7.328149859797077
g26	g20	7.3203835719634665
g56	g43	7.316083696532319
g61	g43	7.304601819610448
g64	g45	7.264227988488604
g22	g5	7.2408766376654645
g1	g15	7.2051367085154405
g6	g21	7.204938981662144
g44	g20	7.203140610352124
g14	g12	7.184638172536561
g48	g40	7.17924309517917
g20	g11	7.1370102271435325
g15	g39	7.108381363140269
g33	g3	7.100195288340103
g41	g17	7.094419758801895
g63	g50	7.068437928386636
g64	g3	7.062773191506353
g45	g49	7.046577482570724
g2	g7	7.039691053406861
g15	g1	7.035589657060587
g39	g1	7.023070992384496
g41	g38	7.020936698540612
g10	g36	7.007808935120522
g17	g40	7.005751156484199
g2	g8	6.984756525712475
g52	g46	6.977699321832136
g17	g29	6.9748422626808
g44	g15	6.973730457234168
g30	g55	6.962280270960369
g61	g10	6.960532187396292
g26	g39	6.945615026398393
g1	g53	6.944878725142664
g47	g62	6.925688362814866
g15	g44	6.922832419835396
g28	g34	6.922572118708105
g30	g7	6.921927946378084
g9	g15	6.905283996106056
g1	g7	6.842261191375395
g11	g53	6.834287427390024
g34	g28	6.832718795763399
g19	g1	6.831945851207598
g19	g30	6.827828085541558
g59	g37	6.825277052934366
g26	g6	6.8211369223250795
g53	g48	6.803066052657765
g8	g56	6.788057111549146
g61	g5	6.783992884915713
g45	g33	6.770557012321621
g44	g53	6.730929539281128
g17	g44	6.718376575608018
g25	g29	6.716397230050345
g22	g55	6.701084878590424
g64	g46	6.694691580285578
g17	g9	6.694336313097578
g44	g61	6.6911154874039696
g44	g11	6.652023591200611
g17	g8	6.647518131219212
g44	g26	6.6429266585801905
g31	g41	6.628285044037626
g55	g7	6.620038783981589
g12	g36	6.619405385281843
g44	g54	6.615760794201207
g10	g50	6.592302464568133
g51	g46	6.571563252917093
g43	g2	6.57069484816757
g17	g55	6.535284717342903
g18	g59	6.522352636587469
g36	g12	6.521740435238037
g13	g51	6.48397362239452
g30	g63	6.464311371283512
g10	g6	6.462391490346398
g51	g26	6.455708641506793
g13	g59	6.418746838418595
g36	g29	6.4162295599034165
g12	g44	6.375082686734196
g55	g61	6.370966494107605
g59	g21	6.363262476195252
g26	g8	6.344475958459568
g19	g2	6.281782991857643
g63	g1	6.264187997368337
g7	g54	6.25195340131971
g55	g48	6.248340697912276
g48	g43	6.240552153728628
g33	g45	6.238191773969869
g22	g53	6.229648337298901
g20	g25	6.216074949945799
g18	g62	6.198195097968136
g62	g47	6.160395587984887
g50	g53	6.1317063397769545
g45	g15	6.096521337797399
g9	g31	6.032230835491047
g47	g10	6.022659636645005
g29	g13	6.009038909628412
g53	g31	5.99425357665268
g48	g30	5.978206816980482
g61	g4	5.972676703192187
g48	g63	5.970033956670614
g31	g15	5.963832402301208
g48	g21	5.945309640582249
g56	g15	5.944296744043277
g2	g33	5.938643866023514
g55	g59	5.914764953779001
g20	g7	5.914006654715847
g48	g6	5.909510155119635
g17	g6	5.892467151016057
g43	g6	5.891869085408627
g1	g25	5.870569799717119
g37	g14	5.86565151420037
g50	g21	5.860024685271631
g5	g49	5.844419106615064
g57	g31	5.844003119020363
g61	g40	5.83933741341657
g29	g25	5.8343663177595735
g45	g55	5.8218614392739125
g31	g12	5.794025840727541
g44	g5	5.780392035393647
g51	g13	5.775438143439805
g20	g53	5.761596107821844
g61	g21	5.742594166136482
g15	g19	5.7296351627088224
g15	g2	5.725868568073717
g41	g62	5.707129258038029
g8	g16	5.702087387801756
g36	g20	5.698146019904076
g42	g38	5.68798224424302
g59	g36	5.6802390135337
g18	g16	5.677894136975306
g25	g17	5.673924342936348
g21	g61	5.656864749883162
g12	g41	5.652254020996361
g50	g23	5.6355042736971
g44	g47	5.627061215719991
g45	g1	5.622939398895878
g15	g3	5.618253587893833
g40	g6	5.602290245318256
g2	g15	5.580726580001833
g57	g11	5.560408495022025
g13	g10	5.54155705212013
g56	g7	5.536474322354673
g13	g38	5.531160554752877
g37	g25	5.521478718706298
g26	g40	5.5059935919386005
g8	g1	5.482303518823838
g18	g38	5.470476484170473
g8	g15	5.468586957661657
g41	g37	5.462055459039927
g7	g55	5.461141321490681
g15	g5	5.450684848770774
g43	g61	5.447445060568617
g8	g38	5.445035860489016
g19	g40	5.437161660198964
g37	g13	5.430968164658775
g25	g13	5.409462162649021
g37	g17	5.405983356671066
g7	g5	5.400941225715383
g13	g53	5.374910302079842
g63	g9	5.3748335415282975
g43	g9	5.374351056716171
g10	g11	5.332647733269148
g18	g52	5.331612536976004
g14	g52	5.321082876002934
g10	g31	5.302738541152468
g40	g47	5.301811570346998
g26	g44	5.299870461470091
g8	g48	5.298938485341821
g44	g17	5.293874244621062
g13	g44	5.290899157634156
g53	g1	5.285432683514536
g30	g15	5.279343868237419
g9	g6	5.264252970465332
g10	g12	5.255415303153966
g6	g2	5.250382182937771
g58	g64	5.2503342568873395
g22	g46	5.24525656517272
g35	g5	5.241104555003635
g10	g13	5.240094106468154
g40	g52	5.235180597211557
g59	g62	5.234585720371357
g13	g60	5.227841124248481
g26	g30	5.2163202471975225
g51	g18	5.212339657806999
g59	g46	5.172244107032551
g13	g62	5.172208897632638
g12	g46	5.170626520133476
g29	g47	5.162283218444812
g25	g20	5.149572986887661
g22	g57	5.145219111747271
g6	g3	5.112362533042363
g25	g16	5.09624537224121
g60	g54	5.084764784175263
g56	g8	5.083114779982066
g20	g14	5.08246666730056
g15	g54	5.0781939194449714
g57	g23	5.01053166336985
g5	g58	4.998749918633541
g21	g7	4.980335302150646
g5	g10	4.976207913913608
g10	g19	4.964160173389073
g11	g25	4.957315095002687
g59	g40	4.956751542831857
g1	g4	4.951784628512992
g37	g41	4.942093616058894
g38	g41	4.928280891026897
g40	g49	4.917191981758956
g30	g10	4.911039786460651
g14	g11	4.89514326549417
g53	g29	4.884657392212713
g20	g36	4.882117748728016
g25	g62	4.859972392030052
g11	g14	4.856874637034998
g44	g59	4.853447235032252
g30	g26	4.843380491576353
g59	g26	4.8427403356072425
g48	g15	4.842651840680597
g40	g19	4.832824550287861
g23	g4	4.8191087644322295
g55	g50	4.8045061865429055
g61	g7	4.790109469979245
g53	g37	4.786729591872385
g26	g2	4.782436913024686
g48	g19	4.776682411728906
g22	g61	4.774485152875239
g57	g25	4.767680868431627
g40	g56	4.756313676937367
g55	g56	4.752752016512616
g21	g30	4.752108661912821
g18	g21	4.751714172023762
g4	g58	4.72789646868429
g15	g63	4.7177909266002285
g2	g34	4.715413396546226
g16	g10	4.6995494801924025
g0	g37	4.691421361369021
g38	g58	4.689416159707324
g56	g34	4.66862675676646
g20	g46	4.660159373673982
g1	g5	4.659832466595592
g11	g9	4.656301714095933
g5	g39	4.653881841728847
g11	g36	4.652570229219886
g31	g55	4.640321703407052
g14	g44	4.63965437686145
g7	g1	4.619103303866858
g57	g13	4.60422464993366
g5	g6	4.599695237576256
g44	g29	4.597579282866808
g12	g55	4.597362303965918
g10	g14	4.597097138820128
g46	g29	4.594455184193925
g19	g3	4.574143385894225
g30	g51	4.57386386802543
g19	g8	4.571479767844242
g57	g44	4.569393818476971
g19	g48	4.542655551659587
g16	g20	4.5385849706649495
g41	g11	4.534405937235824
g58	g5	4.533632662241319
g16	g12	4.5249321412469765
g55	g43	4.522523960771505
g28	g60	4.505256282560634
g25	g47	4.498783873187766
g8	g26	4.493285585910558
g31	g21	4.492336030836369
g59	g18	4.488078846473224
g47	g38	4.474882460195893
g16	g17	4.473296106137559
g11	g7	4.460737797248352
g8	g2	4.455245783010634
g61	g44	4.4478502091801495
g36	g17	4.446265648533876
g15	g50	4.446123009808925
g39	g35	4.43347660837357
g63	g2	4.419527803723106
g1	g40	4.414084439411711
g34	g56	4.407012413808176
g1	g16	4.391888132145137
g41	g10	4.387080348548804
g31	g7	4.386212984552442
g20	g41	4.383396632620572
g7	g30	4.383347707243647
g57	g18	4.380935161191776
g47	g51	4.36161142465624
g8	g40	4.360430019730482
g10	g30	4.359457308916843
g9	g50	4.357752054326044
g40	g28	4.348559038713368
g55	g1	4.342822903637811
g47	g57	4.342340898893156
g27	g57	4.340459083650013
g3	g23	4.335198971358073
g22	g26	4.333304056519917
g33	g4	4.332107909579535
g55	g64	4.329478445025284
g9	g63	4.320152400549485
g37	g18	4.315635054400217
g59	g25	4.310831557438316
g10	g46	4.298840817523314
g22	g34	4.297491314130234
g6	g57	4.287802740708016
g20	g26	4.281724761463278
g48	g59	4.266862144036275
g29	g23	4.26608864848573
g31	g36	4.262490231825636
g56	g26	4.259851136068423
g59	g9	4.256979095719665
g64	g53	4.2456194707208095
g20	g8	4.2442261332468325
g25	g23	4.2327431923798455
g47	g8	4.230405381977938
g44	g13	4.224296130743304
g25	g18	4.223099071372081
g11	g13	4.221644371631025
g27	g29	4.214475982195482
g45	g61	4.210936416870017
g40	g12	4.210535861907765
g44	g40	4.20655044229025
g17	g26	4.206228685660694
g7	g11	4.199702963367326
g1	g21	4.192086792892199
g43	g23	4.18960855145345
g37	g51	4.181210874397772
g53	g22	4.165073935131228
g22	g60	4.155307080974603
g18	g57	4.147065911103344
g21	g63	4.118621467962208
g14	g16	4.114805472712712
g36	g23	4.11299624699069
g22	g15	4.111638922142816
g7	g2	4.106546610455731
g35	g45	4.097636631874106
g2	g10	4.088929485968068
g56	g9	4.084765042025665
g12	g40	4.082592410260814
g53	g50	4.080877465027924
g36	g11	4.07562785917494
g12	g31	4.0728602084489
g41	g44	4.069349300626353
g47	g44	4.0647799754248135
g56	g21	4.050879854680364
g58	g9	4.047689622204932
g21	g44	4.0324128297075
g55	g10	4.025508182946823
g59	g38	4.02281335344925
g8	g9	4.012332550602032
g34	g58	4.012019003151253
g38	g14	4.002883371486879
g43	g56	3.9966768935833343
g27	g51	3.9940286470622963
g48	g44	3.9821892820043643
g10	g47	3.981302005052699
g11	g19	3.981236078156826
g30	g9	3.976492064050926
g34	g2	3.973078944099957
g4	g35	3.9668962234251843
g50	g3	3.9651790023146463
g32	g23	3.964111198642882
g62	g54	3.9599577904897645
g6	g55	3.9468834303658307
g61	g12	3.9443162825606803
g46	g37	3.9351248223533797
g4	g64	3.9234119016700464
g9	g40	3.920918480515346
g45	g34	3.907753577075187
g40	g13	3.903907197579746
g16	g38	3.897569162411012
g40	g2	3.895041536053859
g26	g45	3.886533846270597
g46	g20	3.881804377979498
g34	g1	3.874040928887169
g55	g20	3.8663269171863854
g63	g61	3.860114119797513
g9	g19	3.8498991093467456
g46	g23	3.847456770455277
g30	g48	3.841579742062304
g53	g19	3.836580181585393
g26	g1	3.815178653553099
g40	g36	3.8112640847232355
g41	g31	3.7993046227300495
g53	g6	3.79775278879926
g37	g16	3.7913757335071163
g64	g58	3.780227059362332
g12	g25	3.774954369985759
g48	g2	3.771994012464505
g25	g46	3.7698170642753572
g5	g2	3.767321082627671
g18	g9	3.76492304963102
g6	g25	3.7635796054324544
g15	g40	3.743512700799574
g45	g60	3.7341412994525287
g30	g64	3.7337274934352473
g63	g17	3.725545865072272
g5	g29	3.7239157162770433
g8	g34	3.7215952336068874
g30	g54	3.719084702669182
g39	g61	3.706937341908141
g43	g30	3.7031565050910373
g50	g10	3.6938777529679765
g17	g57	3.687283140118929
g5	g56	3.685391628576306
g2	g55	3.674957065340242
g14	g19	3.668921572651618
g11	g37	3.668046856543961
g20	g15	3.6547375488322054
g0	g25	3.6378158505505165
g57	g10	3.6354929155373576
g0	g5	3.63125127432975
g22	g21	3.6231628663041984
g4	g33	3.6207516859531346
g40	g38	3.602315991891677
g11	g46	3.6006594903543774
g32	g43	3.5995236000310245
g44	g18	3.59212573868458
g2	g11	3.5915326187789605
g2	g9	3.5775474436063592
g8	g21	3.5698814670690178
g22	g29	3.568619870532594
g41	g55	3.5601352944948683
g20	g9	3.5428199738295634
g30	g57	3.5421173356662656
g39	g11	3.5406200088916058
g14	g17	3.5357543900208426
g26	g59	3.5275691404926475
g59	g8	3.527297551059677
g56	g48	3.524882201393585
g40	g57	3.5099273066254564
g10	g2	3.506798407837837
g20	g33	3.5057075936951194
g41	g57	3.5017567595196337
g43	g48	3.498426028180941
g26	g16	3.495052989438759
g28	g40	3.4943719596597895
g37	g59	3.4943078324356334
g38	g29	3.4825539767226337
g15	g53	3.4817935280681995
g13	g19	3.48065923187726
g53	g18	3.4753962702609735
g44	g14	3.4694756022848448
g46	g22	3.4689949284619206
g21	g53	3.462781358678444
g0	g48	3.4610542867330967
g9	g8	3.46097564512206
g18	g53	3.454167144811963
g39	g48	3.443124666060802
g48	g56	3.4429450892281506
g61	g16	3.4371910286859335
g2	g62	3.42185983962159
g8	g44	3.421410286130703
g14	g59	3.4142982934227706
g50	g9	3.4086606600232012
g50	g16	3.400671507329606
g30	g25	3.392457035015724
g9	g59	3.3843226280672933
g18	g10	3.3802336438222533
g41	g9	3.3802318920450607
g49	g25	3.3799392068983476
g57	g26	3.3765773422689587
g9	g16	3.374728675487306
g10	g41	3.3704806923801134
g56	g33	3.3701842247951794
g29	g22	3.3677955274371643
g53	g56	3.3562869902034773
g8	g29	3.34409806100585
g42	g49	3.3420576161974442
g30	g33	3.33282972092752
g12	g53	3.3326547389745556
g55	g19	3.331401570157612
g10	g43	3.319044683278317
g24	g29	3.318899688602474
g1	g37	3.316817185197922
g62	g16	3.3160809902674124
g9	g7	3.299564114814343
g62	g13	3.2903384440553496
g9	g48	3.287603836916396
g3	g6	3.2865753356579965
g54	g49	3.282845835431284
g37	g46	3.280282030631503
g41	g59	3.272060205764946
g9	g44	3.269094740871714
g11	g10	3.264392984616507
g44	g57	3.2546726299726205
g26	g19	3.2486942971129587
g56	g16	3.2486191465445677
g17	g50	3.2446488718746327
g21	g56	3.2384458143882227
g53	g21	3.2289398766718493
g40	g8	3.225863032647888
g14	g63	3.2253028378139836
g18	g23	3.22400106951123
g30	g35	3.2228925633870347
g61	g11	3.22020110793814
g40	g59	3.2169535294969167
