SourceGENES,TargetGENES,Interaction,Edges
g4,g57,0.151085238420121,repression
g13,g63,0.150970814425549,repression
g35,g63,0.150711411482156,activation
g0,g40,0.149226275061981,repression
g54,g7,0.149131502331731,repression
g0,g21,0.148938773986073,repression
g35,g5,0.147576668068836,repression
g4,g35,0.147343769939977,repression
g25,g52,0.146989333167699,activation
g13,g62,0.145945677099173,repression
g29,g25,0.14476307227594,activation
g36,g16,0.143909445275239,activation
g41,g47,0.142689976628883,activation
g32,g49,0.140922462034388,repression
g45,g30,0.13999307982731,activation
g32,g13,0.139894595391714,repression
g35,g34,0.139424821525699,activation
g23,g32,0.138925138981166,repression
g25,g38,0.138119838921624,activation
g56,g1,0.137942289949671,activation
g64,g31,0.13753013407947,activation
g46,g17,0.136545967477013,activation
g46,g36,0.136287216999199,activation
g64,g19,0.135685850278119,repression
g9,g28,0.13534819114647,repression
g9,g6,0.135283018736251,repression
g64,g37,0.135233543297289,activation
g14,g25,0.134437326795036,repression
g27,g24,0.134262277044861,repression
g25,g64,0.134054182840493,repression
g56,g60,0.133423140322857,activation
g47,g24,0.132638279278862,activation
g32,g41,0.132136594722537,activation
g35,g2,0.132010150002856,repression
g46,g60,0.13194618819559,activation
g9,g31,0.131138917139701,repression
g13,g59,0.130234801320718,activation
g56,g34,0.130222820626614,repression
g27,g7,0.129525852655274,activation
g56,g2,0.129170133310701,activation
g9,g38,0.128995793649517,activation
g14,g34,0.128804732719727,repression
g54,g27,0.128500928476264,repression
g9,g5,0.12815599697915,activation
g4,g51,0.127742996108079,repression
g42,g63,0.127641156574619,activation
g40,g42,0.126822929817091,repression
g27,g15,0.12662184193105,activation
g35,g30,0.126386602481801,repression
g7,g15,0.125442445008482,activation
g40,g63,0.125432124343359,repression
g2,g7,0.124580622660358,repression
g25,g45,0.124516471197746,repression
g9,g25,0.124298392437425,repression
g0,g58,0.12375750038007,repression
g46,g55,0.123649128818261,activation
g46,g32,0.123533542980068,activation
g7,g63,0.121758156340833,activation
g54,g63,0.121662815527702,activation
g54,g64,0.120861985686225,repression
g36,g59,0.119573481093007,repression
g56,g50,0.117964177654067,repression
g0,g23,0.117820757094921,repression
g56,g56,0.117668837812299,activation
g4,g5,0.117045959020863,activation
g9,g50,0.116933773332083,activation
g42,g33,0.116907215456894,repression
g4,g16,0.116774851827536,activation
g18,g37,0.116693494583915,repression
g40,g25,0.116405947360854,activation
g40,g32,0.1163332719736,activation
g52,g19,0.115443854808813,repression
g32,g18,0.115157743623959,activation
g32,g14,0.115042357392044,repression
g13,g10,0.114954033045064,activation
g41,g44,0.113961980315084,repression
g47,g58,0.113851788557288,repression
g2,g6,0.113646827997201,activation
g64,g6,0.112537138776384,activation
g36,g51,0.112362960995936,activation
g52,g48,0.112169289723682,activation
g27,g35,0.111735356344629,repression
g52,g57,0.111480922171532,repression
g3,g61,0.111219192333054,activation
g36,g17,0.110951692334879,repression
g29,g9,0.110647859381975,activation
g32,g11,0.110421491626746,repression
g40,g40,0.109457307477151,activation
g56,g30,0.109376435566078,activation
g2,g27,0.109010584121026,activation
g13,g17,0.108879742510402,activation
g18,g22,0.108701340950906,activation
g45,g56,0.108474904524569,activation
g56,g51,0.106883815861386,activation
g40,g0,0.106115865592984,repression
g32,g59,0.106002077829648,activation
g25,g48,0.105970506031539,repression
g29,g27,0.105699049658757,activation
g29,g11,0.105161014334996,activation
g54,g9,0.104737783575049,repression
g18,g27,0.104120989200839,activation
g2,g50,0.103933580340691,repression
g9,g15,0.103005650060516,repression
g25,g62,0.102606067274132,activation
g14,g21,0.102420577135484,repression
g13,g58,0.102393677771276,activation
g9,g37,0.102109275323195,repression
g7,g6,0.101833035822938,repression
g18,g20,0.101687921934259,activation
g52,g59,0.101598665360874,activation
g32,g9,0.10141853846985,repression
g0,g15,0.101225366473136,activation
g25,g37,0.100428808995858,repression
g25,g55,0.100029182446468,activation
g9,g52,0.0994674481869045,activation
g9,g27,0.0991944228072939,activation
g29,g0,0.0985654790176609,repression
g18,g62,0.0984309227678818,repression
g0,g48,0.0980790717286927,repression
g40,g9,0.0973563325191166,repression
g52,g12,0.0967913581583262,repression
g35,g43,0.0956269112147131,activation
g35,g56,0.0954746779466961,activation
g29,g33,0.0952315269343329,activation
g52,g40,0.0952295185719784,repression
g36,g0,0.0950345429891413,activation
g7,g7,0.0949747185075876,activation
g4,g52,0.0946487253565857,activation
g9,g19,0.0946485967857692,activation
g18,g59,0.0944632411756166,activation
g47,g33,0.0943365384065432,repression
g46,g0,0.0940543521856339,activation
g29,g37,0.093589868106998,activation
g64,g20,0.0929839038920957,repression
g54,g35,0.0928501454339711,repression
g13,g18,0.0927948745710477,activation
g13,g28,0.0927919128971137,activation
g7,g5,0.0927695595421955,activation
g45,g8,0.0925118355266753,repression
g47,g57,0.092478620662349,activation
g29,g38,0.0919581288179705,repression
g35,g0,0.0911687581223391,activation
g56,g52,0.090732373406841,repression
g4,g43,0.089942173464607,repression
g52,g5,0.0898914774641947,activation
g18,g25,0.089125749258518,repression
g56,g6,0.0890840627204723,activation
g27,g44,0.0888587705487106,repression
g13,g27,0.0884438941261443,repression
g3,g48,0.0882066753502614,activation
g52,g16,0.0881708369068581,repression
g56,g35,0.087716135501655,activation
g32,g20,0.0876382357990578,activation
g25,g2,0.0876160303410834,activation
g14,g61,0.0871222876874853,activation
g27,g5,0.086731707740212,repression
g49,g54,0.0865363941132308,repression
g56,g25,0.0864221985340775,activation
g40,g54,0.086182471458859,activation
g32,g47,0.0861764697063127,activation
g64,g50,0.0857454144687527,activation
g14,g14,0.0852515979391801,activation
g29,g31,0.0844918717589327,activation
g54,g3,0.0844160245019959,activation
g13,g60,0.0836426510744427,repression
g25,g11,0.0831788809254858,repression
g64,g34,0.0831545903893727,activation
g54,g48,0.0824109702930119,activation
g25,g30,0.0822080369455988,repression
g64,g47,0.0821046587943963,activation
g0,g59,0.0813932352190752,repression
g27,g50,0.0810746811708151,activation
g54,g4,0.0808126858383163,activation
g64,g22,0.0806277958044753,repression
g27,g6,0.0803513558820976,repression
g47,g18,0.080156414953712,activation
g13,g13,0.079577511566993,activation
g0,g61,0.0790035957916968,repression
g18,g60,0.0785551823891713,repression
g0,g8,0.0785096202171853,activation
g25,g20,0.0782586590974699,activation
g64,g41,0.0781639541419982,repression
g27,g49,0.0779890624500101,activation
g25,g34,0.0777956129790569,repression
g2,g2,0.0774400282661116,activation
g41,g46,0.077433571449437,activation
g40,g11,0.0774032914649903,activation
g18,g10,0.0773490142661002,activation
g25,g63,0.0771886844693899,repression
g23,g49,0.0771208995710766,repression
g9,g7,0.0771093802738765,repression
g13,g12,0.0769205052827918,repression
g36,g54,0.0765665086860076,repression
g25,g12,0.0764326575174233,activation
g2,g56,0.0764036009575845,activation
g2,g1,0.0757985767527515,activation
g18,g54,0.0757282800692315,repression
g40,g46,0.0751884773465451,activation
g4,g14,0.0751338325029672,activation
g2,g3,0.0749524124326926,activation
g18,g17,0.0748310613696994,activation
g0,g57,0.074802927935249,repression
g54,g15,0.0746822429427284,activation
g25,g56,0.0743495786587485,activation
g54,g45,0.0742148889720615,activation
g42,g25,0.0739936359572269,activation
g7,g50,0.0737619967962309,repression
g9,g62,0.0736985186901535,repression
g52,g51,0.0736522331113859,repression
g64,g1,0.0735161587321826,repression
g7,g52,0.0730268948526031,repression
g52,g62,0.0729700271182368,activation
g2,g48,0.0722586182957772,repression
g36,g60,0.0717857572192149,repression
g40,g18,0.0715912884201194,repression
g64,g62,0.0715369522521447,activation
g32,g38,0.071294813472368,repression
g2,g19,0.0711884861465859,repression
g45,g38,0.0709099167241005,activation
g23,g64,0.0703850000698774,repression
g25,g51,0.0701202269063644,activation
g64,g12,0.0698074249702216,activation
g54,g61,0.0693935459701382,repression
g54,g51,0.0693717582530119,activation
g32,g25,0.0691625825128043,activation
g36,g29,0.0691560040663576,repression
g27,g2,0.068515264913747,activation
g40,g37,0.0684519742730563,repression
g32,g42,0.0684049407371489,activation
g52,g29,0.0681374305764248,activation
g23,g23,0.0680569979081393,activation
g2,g52,0.0675490454280472,activation
g40,g31,0.067460690401166,repression
g40,g22,0.0672841192999739,repression
g40,g13,0.0669993972194596,repression
g13,g41,0.0666033326770688,activation
g42,g64,0.0661074594120475,repression
g56,g15,0.0657073849673829,repression
g25,g16,0.0653593267858048,activation
g49,g43,0.0651819016103608,activation
g23,g36,0.0651622208688977,repression
g3,g45,0.0651060563303752,activation
g25,g3,0.0650817227566265,repression
g41,g26,0.0650681649504299,activation
g40,g38,0.0650155192640115,repression
g25,g1,0.0647690591071578,repression
g52,g10,0.0646033123359444,activation
g29,g20,0.0639154854667743,repression
g54,g39,0.0636419748564195,repression
g27,g1,0.0636267218336249,repression
g40,g20,0.0634902659899507,activation
g36,g28,0.0634443455592413,activation
g23,g46,0.0632740890947894,repression
g42,g51,0.0631579954021123,activation
g2,g61,0.0623906308494442,repression
g52,g18,0.0620742127964773,activation
g4,g48,0.0619591212198857,repression
g25,g59,0.0616605389778114,repression
g56,g61,0.0612094734660409,activation
g47,g7,0.0611538465791636,activation
g40,g43,0.0611077813668751,activation
g51,g24,0.0607733700474234,repression
g32,g37,0.0603131457618843,activation
g32,g10,0.0602119643425232,activation
g52,g39,0.0600994722305172,activation
g56,g45,0.0597967987521154,activation
g47,g13,0.0596515066307852,activation
g29,g62,0.0596501594136018,activation
g0,g27,0.0593229961245744,repression
g2,g44,0.0591124556950107,activation
g2,g35,0.0591098868233285,repression
g23,g40,0.0590169223055897,repression
g32,g57,0.0588869464143766,repression
g2,g30,0.0586757957572943,activation
g4,g37,0.0586465064090126,activation
g42,g27,0.0585183834806469,repression
g4,g58,0.058461010219836,repression
g3,g51,0.0580686426615487,activation
g9,g33,0.0578766490049207,repression
g41,g16,0.0578436921277328,activation
g27,g56,0.0578046045356289,activation
g64,g11,0.0577781229393625,repression
g2,g39,0.0577679639843344,activation
g51,g53,0.0574789747621348,repression
g42,g58,0.0573525396506904,activation
g42,g57,0.0568744952129714,repression
g18,g63,0.0565077932292748,repression
g29,g7,0.0563716823329269,activation
g64,g18,0.0559713698538027,activation
g0,g4,0.0553499971067066,repression
g7,g3,0.0549889288707264,repression
g35,g21,0.0547978570856703,activation
g64,g16,0.0546436455292713,repression
g9,g22,0.0545767187978474,repression
g40,g36,0.0544941030005871,activation
g52,g1,0.0543558969891997,repression
g25,g33,0.0541374766335057,activation
g7,g54,0.0538290566832658,repression
g64,g13,0.0536364194504255,repression
g52,g47,0.0532795459702189,activation
g18,g44,0.0531922183167169,repression
g7,g19,0.0531259841514485,activation
g4,g38,0.0530510826552228,repression
g35,g52,0.0528580090740854,activation
g64,g17,0.0527868599561719,activation
g52,g56,0.0524393848855729,repression
g40,g62,0.0518206448398458,repression
g40,g47,0.0517769957186593,activation
g35,g61,0.0516002855212531,activation
g23,g55,0.0513983589634591,activation
g54,g26,0.0513222579025147,activation
g29,g64,0.0512515028911921,activation
g56,g48,0.0511459324388431,repression
g46,g53,0.0508283514661111,activation
g18,g12,0.0507724379412146,activation
g29,g22,0.0507129414701664,repression
g54,g57,0.0504430785927461,activation
g56,g16,0.050364532142105,activation
g7,g55,0.0501569736989357,activation
g52,g44,0.0498581470951566,activation
g52,g13,0.0496064107541094,repression
g54,g25,0.0492925525205164,activation
g41,g21,0.0490272550080237,repression
g52,g3,0.0489340292056563,repression
g9,g11,0.0486868931144772,activation
g0,g3,0.048681262797617,activation
g49,g25,0.0486752921547933,activation
g27,g30,0.0482922128132518,activation
g7,g61,0.0482508517846861,repression
g29,g51,0.0479546438830535,activation
g23,g52,0.0478328003395849,activation
g49,g9,0.0478064860121793,repression
g52,g30,0.0475148302677501,repression
g2,g45,0.0473890210724901,activation
g41,g19,0.0472064137977509,repression
g32,g22,0.047203299053465,activation
g13,g40,0.0464042649570583,repression
g56,g19,0.0456088010367261,repression
g7,g8,0.0451799918353753,activation
g4,g45,0.0451140195401726,activation
g27,g19,0.0449479142587799,repression
g2,g53,0.0445586747569017,activation
g52,g17,0.0444962692422981,activation
g7,g49,0.0441762061684055,activation
g29,g18,0.0441747375246568,activation
g42,g48,0.0440427969859671,activation
g49,g6,0.0440212119032702,activation
g9,g1,0.0438104218250068,repression
g7,g35,0.0434304685762668,repression
g40,g12,0.0432567766361017,activation
g64,g42,0.0431672037798456,repression
g2,g29,0.0428391511851299,repression
g27,g63,0.0425886224259461,repression
g25,g29,0.042554439117605,activation
g52,g45,0.0424632969153658,activation
g40,g10,0.0424518806225694,activation
g54,g52,0.041908709450892,activation
g49,g51,0.0418326360846555,repression
g0,g10,0.0411050873010727,activation
g27,g54,0.0410839343318491,repression
g0,g35,0.0408249231477278,activation
g36,g19,0.0407871740640254,activation
g0,g45,0.0407069161874817,activation
g32,g55,0.0404619861983019,activation
g40,g41,0.0397914104848391,repression
g27,g3,0.0397381922683444,activation
g64,g10,0.0396675219195714,activation
g64,g14,0.0396541268554397,repression
g32,g17,0.0394258488911281,repression
g42,g37,0.0392872488457082,activation
g52,g20,0.0391156689524446,repression
g49,g37,0.0390006974229858,activation
g25,g9,0.0389546415806642,repression
g25,g17,0.0388807730620499,activation
g23,g14,0.0388417019294769,activation
g7,g33,0.0387947294432897,repression
g4,g41,0.0385790287838019,activation
g56,g39,0.0383821818945392,activation
g0,g36,0.0383488454026187,activation
g14,g45,0.0383460236672046,repression
g14,g9,0.038020063721461,activation
g42,g45,0.0380055995590308,repression
g2,g34,0.0377318556041472,repression
g18,g18,0.0376234685040049,activation
g7,g24,0.0375130821823643,activation
g49,g47,0.0374485662177495,activation
g0,g18,0.0372829280369661,activation
g7,g56,0.0370863376242566,repression
g23,g41,0.0370603010944357,activation
g13,g44,0.037018820512988,repression
g25,g10,0.0369867614814835,activation
g0,g12,0.0368463137237646,repression
g27,g55,0.0368047798793988,repression
g49,g16,0.03671890458593,activation
g7,g1,0.0365896404147157,repression
g56,g27,0.0360706486160476,activation
g27,g34,0.0358865445684373,activation
g49,g60,0.0357416121740172,repression
g52,g58,0.0354067192329379,repression
g23,g42,0.0353633006953893,activation
g9,g2,0.0348835090936779,activation
g9,g8,0.0345227897295484,repression
g7,g39,0.0343025790133265,repression
g2,g51,0.0342561601619986,activation
g51,g44,0.0340507138858286,repression
g9,g16,0.0339819804989694,activation
g49,g62,0.0339571172360077,repression
g29,g28,0.0338178262935549,activation
g7,g2,0.0337478857129231,repression
g51,g28,0.0335869532328906,activation
g42,g39,0.0333190908988747,activation
g0,g39,0.0332096827333425,activation
g2,g43,0.0330360421621031,repression
g49,g19,0.0329498199371795,activation
g7,g4,0.0328630600783406,repression
g36,g57,0.0328227695628324,activation
g13,g16,0.0327408350241199,repression
g49,g18,0.0326744683688987,activation
g64,g30,0.032250674995794,repression
g9,g34,0.0322169849327675,activation
g64,g2,0.0321699391430194,activation
g40,g14,0.032161562933256,activation
g49,g12,0.0319152145864692,repression
g29,g13,0.0318305757442625,repression
g56,g3,0.0318237562702188,repression
g46,g43,0.031797113221365,repression
g23,g58,0.0317646380968141,activation
g56,g57,0.0317007393370181,repression
g46,g21,0.0315342938629062,activation
g35,g55,0.03150737377136,repression
g2,g4,0.0314349521227852,repression
g56,g37,0.0313493876589234,activation
g41,g36,0.0313108974187291,activation
g42,g16,0.031308749065384,repression
g35,g12,0.0312204492559729,repression
g23,g47,0.0312147822031903,activation
g42,g35,0.0309803390936887,activation
g29,g16,0.0308659805995614,activation
g18,g13,0.0308629100938875,activation
g35,g38,0.0308270128157075,activation
g40,g17,0.0305371676699844,repression
g29,g53,0.0305000536767903,activation
g42,g4,0.0304596020421454,activation
g49,g20,0.0301495876602504,repression
g42,g9,0.0301260978786161,activation
g51,g0,0.0295357706819373,activation
g49,g13,0.0295336105344384,activation
g40,g19,0.0293534471241884,activation
g42,g28,0.0291959801225716,repression
g42,g3,0.0291656945886194,repression
g13,g54,0.0289617768426953,activation
g40,g23,0.0289528315665032,repression
g23,g13,0.0288815474153665,activation
g13,g46,0.0288114895926734,activation
g49,g22,0.0287484020766846,activation
g52,g2,0.0287067971998515,activation
g27,g0,0.0285010790161851,repression
g42,g14,0.0284358923086025,repression
g51,g63,0.0283639844400062,repression
g9,g20,0.0282954838549083,repression
g9,g12,0.0281643543795622,activation
g0,g62,0.0279834043229107,activation
g7,g43,0.0277123151313388,repression
g29,g12,0.0276020701298355,activation
g64,g46,0.0275621345943558,activation
g40,g59,0.0275439009868837,repression
g32,g43,0.0274577962877944,activation
g27,g29,0.0272216908828619,activation
g7,g45,0.0271316031738073,activation
g49,g29,0.027006510865876,repression
g9,g29,0.0267407731846381,activation
g49,g14,0.0267172313693315,repression
g20,g0,0.0266688068547034,activation
g46,g26,0.0265906850419839,repression
g51,g60,0.0265742799162686,activation
g54,g5,0.0264698906747655,activation
g29,g57,0.0263854811181407,activation
g18,g28,0.0262460794785411,repression
g32,g29,0.0261700516521978,repression
g49,g31,0.0260139386449768,activation
g23,g29,0.0256365552115419,repression
g23,g18,0.0255764816197944,activation
g29,g4,0.0255058290721265,activation
g18,g58,0.025484990086731,activation
g14,g30,0.0252916871750062,activation
g47,g9,0.0252699054362767,repression
g18,g7,0.0250824492185418,repression
g4,g47,0.0250672193883024,activation
g35,g31,0.0249973033035844,activation
g18,g16,0.0247772979591911,repression
g39,g24,0.0247048152247189,activation
g25,g18,0.0244587372535285,repression
g42,g23,0.0244525811569427,activation
g3,g27,0.0243557796897202,activation
g52,g22,0.0242836752571596,repression
g49,g53,0.0240788545714154,activation
g42,g11,0.0240280755616351,repression
g40,g53,0.023860544355833,repression
g29,g47,0.0238427830660208,repression
g52,g64,0.023782606522415,repression
g41,g54,0.0237410571077936,repression
g20,g53,0.0236444202563198,activation
g14,g35,0.0232410415118604,activation
g13,g47,0.0227512893521033,activation
