Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
KEGG_2019	Wnt signaling pathway	5/184	0.010160819049108488	0.08814695811674976	0.014143752426572143	0.11718315317603893	-1.776781622131455	8.154035048587547	plcb3;fzd6;wif1;fzd7b;ctbp2a
KEGG_2019	C-type lectin receptor signaling pathway	2/120	0.20964369282377404	0.39907945269336004	0.2402317436636691	0.4547674795475126	-3.8402616395885456	5.999816989638645	nfkbiab;calml4a
KEGG_2019	Peroxisome	1/87	0.4627247278384969	0.5687658113014856	0.4947275232604406	0.6081025806742915	-5.063103366525254	3.901743612015952	prdx1
KEGG_2019	Gap junction	3/123	0.05733761724989066	0.21143246360897178	0.07150565005873549	0.2636770845915872	-1.0822113904156665	3.093824163410508	tuba1a;tuba1c;plcb3
KEGG_2019	Cardiac muscle contraction	2/100	0.158663341845811	0.3600437372654943	0.18384875873153822	0.4171952601984906	-1.4999492205527607	2.761362519114584	atp1a3b;atp1b2b
KEGG_2019	ECM-receptor interaction	1/79	0.4310741376804701	0.5528994374597335	0.46214590715382564	0.5927523591755591	-2.2355627460994114	1.8811705876290643	tnc
KEGG_2019	NOD-like receptor signaling pathway	4/148	0.021311289153076573	0.09672046615627061	0.028345101337852195	0.12864315222563688	-0.41017658801612417	1.5785721214071358	plcb3;nfkbiab;bcl2b;hsp90aa1.2
KEGG_2019	FoxO signaling pathway	3/165	0.11302370435399332	0.3488770279854947	0.13720319177970097	0.414870181421705	-0.6359445211787628	1.3864593504872151	stat3;tnfsf10;irs1
KEGG_2019	Inositol phosphate metabolism	1/86	0.458866084904036	0.5687658113014856	0.49076287435691296	0.6081025806742915	-1.5213672140793295	1.185140291060193	plcb3
KEGG_2019	GnRH signaling pathway	2/123	0.2174445367823665	0.40091336469248845	0.2488009515246221	0.4547674795475126	0.416502085018491	-0.6355036562142932	plcb3;calml4a
KEGG_2019	Adherens junction	1/97	0.49983969024332486	0.6018477902929827	0.532750318214593	0.641474872952265	1.4372182496161168	-0.9966646516730454	fgfr1a
KEGG_2019	Lysosome	1/137	0.6245070692821875	0.6728053813145403	0.6587688215525165	0.7095545055206426	2.1290810413620407	-1.0023556620371723	ctsk
KEGG_2019	mTOR signaling pathway	3/186	0.14634076849242564	0.3510955835693919	0.17579244975495967	0.414870181421705	0.6843104051799473	-1.3151196068070208	irs1;fzd6;fzd7b
KEGG_2019	Cell adhesion molecules (CAMs)	2/131	0.2383601184292841	0.40180705678079287	0.27170371062251814	0.45995099623771374	1.0549193418252123	-1.5127254801805594	cldnb;cldn7b
KEGG_2019	TGF-beta signaling pathway	1/107	0.5344075613643949	0.6182361984411625	0.5679706876446924	0.6570641288438596	2.5105290891409866	-1.5730887594841518	smad7
KEGG_2019	Progesterone-mediated oocyte maturation	1/107	0.5344075613643949	0.6182361984411625	0.5679706876446924	0.6570641288438596	2.7042620478056056	-1.694481154790433	hsp90aa1.2
KEGG_2019	Neuroactive ligand-receptor interaction	1/461	0.963965516088791	0.963965516088791	0.9754084865429669	0.9754084865429666	48.34519444393829	-1.7742568738778357	s1pr2
KEGG_2019	Cytokine-cytokine receptor interaction	1/181	0.7262509659251408	0.7577807905947529	0.7591265544161406	0.7916375074467387	5.792461083930153	-1.8527745216509517	tnfsf10
KEGG_2019	Cellular senescence	1/184	0.7320933061678123	0.7577807905947529	0.7648023377027809	0.7916375074467387	6.161573699302919	-1.9214701570103392	calml4a
KEGG_2019	Insulin signaling pathway	2/165	0.3275161833898823	0.45850715269482506	0.3681765500694132	0.5051724756766367	1.7624350335924983	-1.9672613738106883	irs1;calml4a
KEGG_2019	Apelin signaling pathway	3/175	0.1285018609494404	0.3488770279854947	0.15518799618732748	0.414870181421705	0.9780069634248166	-2.006686318654358	plcb3;gnb1a;calml4a
KEGG_2019	Herpes simplex virus 1 infection	3/176	0.13008973924882858	0.3488770279854947	0.15702726183206264	0.414870181421705	1.0438530884924888	-2.128970487871494	nfkbiab;jak2b;bcl2b
KEGG_2019	Autophagy	2/158	0.30926744911371185	0.4561694874427255	0.3485803378683233	0.5051724756766367	2.1286272632551118	-2.4980480669269767	irs1;bcl2b
KEGG_2019	Spliceosome	1/134	0.6163382096381154	0.6728053813145403	0.650602844083659	0.7095545055206426	5.5557699208822084	-2.6887672135451446	hsp70l
KEGG_2019	Adrenergic signaling in cardiomyocytes	5/202	0.014729140318213858	0.08814695811674976	0.020228152190085783	0.11718315317603893	0.7418744043671606	-3.1291723870775616	plcb3;bcl2b;atp1a3b;calml4a;atp1b2b
KEGG_2019	Tight junction	5/211	0.017459699264332645	0.08814695811674976	0.023833861662923145	0.11718315317603893	1.4764035176019732	-5.976274673345804	tuba1a;tuba1c;cldnb;cldn7b;micall2a
KEGG_2019	Regulation of actin cytoskeleton	1/261	0.8461762566641748	0.860765502468729	0.8730199710180363	0.888072039483864	41.075210067708866	-6.860693751573298	fgfr1a
KEGG_2019	Vascular smooth muscle contraction	2/157	0.3066520190945978	0.4561694874427255	0.34576547226789167	0.5051724756766367	5.977229519373733	-7.065334318642124	plcb3;calml4a
KEGG_2019	Oocyte meiosis	1/138	0.6271914571576227	0.6728053813145403	0.6614491153158534	0.7095545055206426	15.432456669063413	-7.199293979351795	calml4a
KEGG_2019	Phagosome	2/152	0.2935499369736016	0.4557749021432238	0.3316404965911441	0.5051724756766367	12.240567819534713	-15.003355917464134	tuba1a;tuba1c
KEGG_2019	Calcium signaling pathway	2/268	0.56968027605603	0.646368005525111	0.6204836942284985	0.7040103453746418	35.746698754255156	-20.113952266570355	plcb3;calml4a
KEGG_2019	Focal adhesion	3/234	0.2317660128225242	0.40180705678079287	0.27285228590372845	0.45995099623771374	22.501065667216672	-32.89716512203137	cav1;bcl2b;tnc
KEGG_2019	Endocytosis	3/302	0.362704839354191	0.4755463449310504	0.4170346957619146	0.5467788233322881	36.79622758982927	-37.317478909682215	cav1;asap1b;hsp70l
KEGG_2019	MAPK signaling pathway	4/362	0.25631958376870406	0.412784058750745	0.3079570410124214	0.49106663296575315	29.807017543859647	-40.577194316177625	nr4a1;fgfr1a;bdnf;hsp70l
