TF	target	importance
g13	g17	22.410524392117612
g10	g40	22.306034823562896
g1	g30	22.09659968659476
g9	g21	21.90774458921672
g14	g47	21.871094747091693
g11	g40	21.58130380928278
g61	g50	21.501310470959165
g18	g46	21.469925332302022
g13	g20	21.20612344873702
g36	g47	20.7620464347791
g12	g41	20.4572469723394
g13	g12	20.428442775255537
g22	g18	20.424669473794005
g22	g47	20.387359602313296
g55	g40	20.268653238281143
g22	g11	20.205339052945202
g31	g22	20.138965417056493
g31	g59	19.93507620280112
g11	g59	19.87347624449621
g2	g39	19.84763851222022
g1	g6	19.8026242726844
g14	g51	19.798256705208704
g47	g46	19.755891839478185
g12	g18	19.64450107718989
g5	g45	19.63858175973085
g18	g22	19.601067104768724
g11	g10	19.470585037775276
g40	g10	19.368201785953474
g6	g43	19.19505733755391
g41	g22	19.179709558340047
g6	g1	18.996321619389693
g20	g31	18.98965740911642
g59	g10	18.854213539455078
g21	g55	18.710809289181018
g17	g14	18.286178838554243
g21	g9	18.019412462754143
g43	g50	17.95054457570309
g20	g13	17.939061847305666
g61	g56	17.871784310684735
g10	g31	17.829544008810096
g50	g19	17.715907263957387
g18	g12	17.681799768660017
g20	g36	17.412240721006807
g46	g18	17.39811261225364
g63	g19	17.239469602475832
g1	g39	17.1756722819973
g45	g5	17.017436295092246
g50	g8	16.791884272023793
g14	g20	16.777474859988384
g40	g55	16.665836264461557
g30	g6	16.4639941744782
g46	g38	16.366979478842783
g13	g11	16.352138362009526
g47	g12	16.331260153256974
g58	g4	16.2359528050812
g6	g2	16.178890417988963
g59	g11	16.15000120114572
g12	g31	16.106535320154702
g10	g59	16.01121255855581
g10	g21	15.98670677602331
g38	g46	15.952408517992637
g41	g12	15.951297667570342
g61	g55	15.937983898553025
g50	g43	15.823218138334319
g12	g53	15.794240440989642
g50	g3	15.757575539527195
g59	g17	15.650107584934005
g61	g63	15.572019420388026
g12	g14	15.551468492701831
g55	g15	15.242010974019996
g21	g43	15.205956794862367
g11	g18	15.133819969420655
g59	g55	15.026676266730533
g33	g64	14.96992727034333
g12	g59	14.92362579594848
g13	g57	14.916410427139908
g26	g9	14.868659696689761
g10	g57	14.746076742763114
g17	g62	14.678179153261407
g17	g36	14.583287244750926
g59	g53	14.575828297453276
g38	g36	14.565890250008687
g6	g7	14.52386796001664
g59	g31	14.472912006085393
g2	g50	14.425117851189926
g46	g52	14.415563087808456
g63	g6	14.404461675910754
g40	g11	14.375340115343485
g47	g40	14.308471287927182
g37	g16	14.277275418547854
g12	g62	14.234153624784987
g26	g21	14.19353773100219
g10	g26	14.143580389775932
g39	g61	14.102879897000392
g50	g48	14.023903158096376
g6	g63	14.01367801752952
g55	g26	13.987550044956715
g19	g63	13.950304335241423
g1	g19	13.87730550492874
g50	g63	13.873274665892307
g10	g55	13.868072302149153
g13	g59	13.852401396392883
g59	g40	13.851816390561032
g31	g20	13.814241593211271
g30	g61	13.792858846942272
g61	g43	13.691806773219442
g47	g20	13.64207132175254
g52	g36	13.571342854304053
g17	g11	13.561939633652772
g11	g9	13.548601204744086
g47	g22	13.48362969396958
g22	g59	13.331974833895908
g36	g52	13.321864444227666
g6	g5	13.268625920593564
g22	g13	13.10971421748385
g60	g34	13.021709588716364
g31	g53	13.01846623252819
g2	g4	12.95733350624653
g26	g55	12.941685074486255
g19	g50	12.940460008955398
g36	g38	12.905368235952697
g26	g6	12.899524054918198
g6	g19	12.865580977998656
g18	g31	12.837163576622675
g59	g20	12.789684760797398
g43	g21	12.778498582540706
g41	g20	12.726898973395
g2	g61	12.661732700122483
g3	g1	12.636672443192989
g43	g6	12.591399616915062
g19	g30	12.579624008207427
g3	g64	12.571996202081051
g17	g41	12.529529821571936
g48	g7	12.520757685415045
g3	g50	12.502036673054851
g44	g6	12.493989809297556
g31	g55	12.450964910017094
g17	g31	12.414162871495169
g15	g9	12.363451956882843
g33	g45	12.306952566463098
g43	g48	12.296972758425616
g9	g8	12.284695770043186
g1	g45	12.244476352741136
g41	g59	12.211154565863065
g61	g30	12.159464821177338
g41	g51	12.12563126879345
g20	g62	12.032711853624043
g45	g64	12.003227091975857
g45	g61	11.970028470430597
g43	g7	11.89239639969645
g59	g21	11.85683815573591
g18	g25	11.821581756713467
g17	g47	11.819988527272711
g46	g17	11.74648478613388
g19	g6	11.71083768637326
g50	g7	11.689598180024129
g11	g53	11.64806156188181
g50	g56	11.642927796662036
g24	g34	11.634253696689182
g3	g33	11.602366177083573
g47	g17	11.580475220253133
g56	g6	11.54980761210766
g20	g46	11.54250301183661
g50	g2	11.501730776964163
g46	g13	11.447602774367184
g9	g26	11.418618863986962
g12	g44	11.40626640383504
g1	g4	11.38903949920522
g14	g22	11.34614355452515
g11	g22	11.317217421795823
g21	g26	11.25619569873283
g47	g51	11.221594327781066
g36	g20	11.21275045297298
g11	g12	11.17657050426012
g21	g15	11.122961782283697
g45	g33	11.050160835529091
g61	g9	10.981627675645635
g8	g21	10.967844105182147
g47	g37	10.961907061146631
g12	g16	10.935390729343515
g10	g9	10.876296937774672
g1	g55	10.871373768742634
g61	g2	10.870899766257843
g18	g29	10.831349996411461
g20	g59	10.78129658770994
g13	g16	10.768214529254736
g9	g63	10.75219965571241
g22	g16	10.712669797984917
g31	g9	10.705086554019983
g50	g15	10.668534177446674
g7	g6	10.651763938722846
g14	g17	10.648610823265384
g55	g21	10.644032181378423
g4	g58	10.562986990830922
g19	g43	10.539620706520108
g11	g13	10.534671045782346
g45	g2	10.517980262033483
g47	g31	10.500516995847265
g23	g5	10.474899007595434
g20	g14	10.47240898154239
g50	g9	10.413773205211289
g43	g56	10.329220106274366
g14	g59	10.298524482740309
g10	g11	10.28552767082143
g59	g12	10.272753105741653
g26	g44	10.242640541917565
g9	g31	10.218653245964429
g5	g3	10.215131071624812
g30	g29	10.205654401610024
g5	g39	10.126791982554593
g47	g11	10.111009267142162
g39	g33	10.094445971609135
g47	g29	10.064034770065776
g31	g18	10.033936906231208
g22	g46	9.97036997032492
g8	g9	9.965320908190137
g11	g57	9.91290644246088
g48	g43	9.892809700907046
g21	g63	9.891867430416927
g21	g8	9.88149994436942
g56	g63	9.833076388511147
g21	g10	9.824429826240356
g7	g43	9.816597685061359
g55	g47	9.804716270871454
g56	g7	9.79222364228883
g22	g10	9.78373917623382
g20	g47	9.768794651601054
g55	g10	9.730036495756288
g61	g26	9.72792471923951
g49	g4	9.714120757511393
g1	g3	9.71027470881617
g13	g10	9.671864078058402
g50	g45	9.654488850861801
g52	g46	9.651072400674634
g47	g55	9.61678679906542
g2	g43	9.60479462375437
g50	g30	9.598212372709831
g20	g53	9.597488619957216
g20	g11	9.58973939992316
g22	g40	9.56866847709304
g56	g50	9.543426694186499
g40	g34	9.542540703392195
g22	g41	9.536543379505588
g61	g48	9.504504750901548
g18	g16	9.48567247250329
g10	g44	9.467684330938027
g30	g15	9.426314087263673
g22	g14	9.403465166351177
g47	g21	9.39050524462471
g13	g31	9.347229513932682
g8	g55	9.342010412313206
g15	g21	9.337727001109283
g41	g25	9.299017910580583
g40	g57	9.290537082565654
g41	g37	9.282689497086983
g17	g44	9.227983665200933
g39	g64	9.216545726891171
g13	g37	9.212501544520752
g61	g8	9.125006781758845
g5	g54	9.12089743865399
g19	g1	9.108513711429671
g26	g48	9.06080615399022
g56	g33	9.041935771287807
g36	g51	9.026530797714258
g17	g40	9.019618515478811
g43	g19	8.99582929262384
g22	g37	8.993147402551179
g55	g8	8.964250606929825
g59	g22	8.927564391746865
g6	g61	8.907759862827792
g20	g16	8.901910967206625
g12	g36	8.872866152073456
g56	g19	8.858831799176025
g13	g25	8.833323846993144
g36	g22	8.821492132705776
g40	g19	8.81543443311026
g33	g3	8.801771102872824
g50	g26	8.797445275084522
g31	g17	8.79334924449402
g59	g15	8.789648141063013
g40	g8	8.781911617165129
g26	g61	8.766559884636905
g13	g62	8.735349863248006
g6	g15	8.719826023143328
g48	g6	8.695525717885888
g30	g19	8.678844493257795
g15	g61	8.656670721441602
g6	g30	8.641894934576058
g2	g26	8.636526875682332
g41	g31	8.618665324559581
g26	g40	8.61164410231135
g26	g2	8.571444360301285
g10	g46	8.567790374039362
g13	g51	8.530310881022812
g55	g59	8.527001475310666
g20	g55	8.518046799034236
g40	g26	8.512136039354477
g61	g6	8.495846214223425
g20	g44	8.463859197114662
g14	g38	8.430057982870814
g22	g36	8.418182958738745
g47	g10	8.417815456968256
g2	g19	8.384982280062227
g45	g50	8.382692417659111
g14	g29	8.372163325855924
g6	g26	8.366610364695932
g35	g4	8.35627583246735
g17	g37	8.341421099233036
g20	g29	8.3071449920038
g40	g48	8.282398633618124
g61	g40	8.23014264224371
g14	g37	8.225574773589283
g48	g19	8.20851077412134
g5	g6	8.182279192552148
g55	g19	8.181591684370074
g61	g45	8.14965891325654
g22	g8	8.148355805136045
g22	g62	8.147719575336076
g34	g28	8.130138173540153
g22	g26	8.127249009930827
g31	g12	8.112618958913508
g15	g53	8.104721061245707
g61	g5	8.099922176591974
g56	g4	8.08117787382093
g61	g39	8.0794526951901
g31	g8	8.075828148115583
g57	g15	8.069971594039773
g11	g26	8.052518636021276
g12	g10	8.019981651163267
g53	g55	8.017397349825757
g64	g33	7.998669101836883
g3	g61	7.998022276265673
g45	g6	7.953642669757276
g2	g63	7.941459144765324
g1	g15	7.940816548843886
g48	g50	7.936697049872523
g39	g1	7.913801562459591
g19	g48	7.904754952190896
g47	g9	7.904363963339243
g7	g48	7.889013080008602
g22	g29	7.876320445559848
g30	g43	7.8540810047372815
g46	g20	7.834169271874146
g17	g16	7.831550405518248
g64	g45	7.8124480273676635
g14	g52	7.8096944523563465
g50	g4	7.799223733002661
g31	g16	7.771186308531872
g30	g7	7.735305063695531
g51	g41	7.718782232889595
g10	g15	7.703306787726989
g47	g25	7.702258670165864
g15	g6	7.699946902853989
g9	g10	7.695450726399763
g19	g7	7.669735901908644
g56	g61	7.663784039351979
g31	g44	7.656716503967773
g45	g1	7.629414214418327
g11	g15	7.60659563602896
g17	g9	7.589463694660455
g59	g41	7.570930629691488
g40	g38	7.567028715142829
g9	g15	7.553164181284382
g26	g8	7.512487973221292
g59	g44	7.49716542386783
g59	g47	7.43712056519435
g11	g20	7.424868650948634
g62	g17	7.42033092485394
g18	g40	7.397989223246761
g9	g11	7.375534625404638
g1	g61	7.346310772724698
g55	g31	7.330805786157917
g40	g59	7.317999857843394
g48	g51	7.317277753087271
g41	g29	7.314443458225445
g37	g41	7.286116023247075
g15	g56	7.283001013847421
g26	g30	7.280658298186396
g61	g7	7.279210915488577
g11	g41	7.248486700971744
g56	g64	7.236484379997906
g40	g15	7.232348459628553
g2	g15	7.2254033364081645
g63	g50	7.218477359392363
g1	g48	7.212458782469603
g59	g57	7.209911753609219
g26	g15	7.186098819409929
g31	g14	7.173247910266777
g28	g34	7.169025675712865
g10	g18	7.162530150614835
g43	g1	7.160886424063649
g44	g26	7.150431268414486
g20	g57	7.1013116828650595
g36	g17	7.084800344059529
g50	g55	7.074205249532416
g55	g53	7.06415162866237
g12	g11	7.047090806860708
g18	g44	7.04298811948495
g43	g3	7.0364312185394695
g19	g56	7.016989002622563
g4	g35	6.962699591623841
g1	g37	6.913644570097078
g31	g36	6.9124024686291365
g6	g3	6.911662200582475
g41	g38	6.8824676305591606
g18	g53	6.861807476517327
g64	g39	6.8575835797317986
g36	g12	6.845978382666735
g10	g22	6.8438853739538885
g18	g11	6.8302989291239475
g63	g61	6.830144702154674
g12	g9	6.824254393350862
g31	g6	6.816514992284782
g14	g25	6.81176118915178
g40	g12	6.787117290523602
g30	g33	6.781781889874166
g30	g4	6.779097960895486
g15	g57	6.776760256029351
g57	g10	6.7567348724229666
g11	g55	6.754676357211866
g41	g10	6.743441202475374
g4	g2	6.718293348979806
g6	g9	6.684584861020222
g15	g1	6.662962377344295
g18	g34	6.661563547142408
g59	g9	6.6556804042395745
g61	g3	6.652919312952329
g10	g6	6.637813651712669
g10	g8	6.609116438769884
g17	g57	6.607990901328514
g34	g62	6.593363768837486
g16	g37	6.587568739597267
g48	g49	6.575570183489614
g55	g43	6.555718438467574
g6	g56	6.53527659528701
g4	g49	6.510803375757994
g6	g48	6.505472597292404
g40	g46	6.492755468903068
g17	g10	6.468667112572638
g21	g20	6.45455637528176
g6	g34	6.440928216691837
g44	g14	6.435189214131927
g4	g42	6.410058284813143
g9	g6	6.405135489679114
g41	g40	6.403468177054462
g39	g35	6.394705272123943
g17	g53	6.394573236749704
g22	g53	6.389340257756968
g32	g5	6.388499652705978
g13	g55	6.3846280927438075
g46	g47	6.364709243846163
g26	g57	6.358374892009752
g12	g46	6.355311450796072
g48	g61	6.346514329814348
g59	g36	6.339984356852126
g29	g37	6.323757487254168
g21	g59	6.313449575192418
g12	g26	6.301202275630822
g12	g43	6.287712089634474
g13	g29	6.267105382978367
g9	g50	6.265298767115647
g20	g10	6.257282659488641
g21	g50	6.230406619990118
g12	g37	6.209575189385281
g31	g25	6.200668518827846
g31	g62	6.187208615241322
g30	g8	6.182679323526729
g59	g14	6.16165787606969
g57	g40	6.131290494179161
g8	g10	6.129400274859288
g31	g57	6.128706101495726
g30	g21	6.105401721500827
g47	g44	6.097253944907376
g9	g40	6.0916584777520795
g26	g50	6.089185801045514
g44	g53	6.087180495537057
g17	g55	6.072865371376054
g7	g19	6.038012384184583
g5	g42	6.0316282665482
g55	g48	6.030801710839663
g55	g63	6.0114978045863765
g47	g62	6.010720277496181
g14	g16	6.009759082646344
g30	g5	5.997682281200609
g39	g49	5.991750694836457
g20	g21	5.987313735813111
g9	g19	5.984431260677025
g1	g64	5.9832542375649425
g12	g29	5.978501089754594
g22	g57	5.9596244199000985
g44	g5	5.93088708432633
g40	g22	5.9285653804442
g18	g62	5.892447671847489
g40	g9	5.890314366639731
g63	g3	5.887023514959056
g42	g5	5.8701701863545726
g18	g52	5.866552361042595
g12	g57	5.853550955727101
g11	g19	5.84585516102338
g58	g7	5.824659174457363
g40	g44	5.8222259724138725
g55	g56	5.816925157931757
g7	g63	5.810209138058768
g44	g15	5.786609239000795
g43	g63	5.776070581973673
g20	g37	5.757509491043979
g50	g39	5.756013824871448
g4	g64	5.718293100345762
g2	g34	5.703681937004169
g41	g17	5.69814623994349
g5	g49	5.696402279515004
g10	g12	5.688449827331138
g26	g52	5.658337075795518
g33	g39	5.65326563058616
g45	g49	5.644529307372984
g10	g63	5.641622477824207
g9	g56	5.639481234380224
g29	g51	5.632254885214713
g50	g10	5.6131045989401676
g43	g2	5.610040664350816
g4	g56	5.606725144776319
g55	g50	5.599604194220991
g30	g48	5.589098263315579
g31	g40	5.585893823347343
g55	g17	5.574455663076548
g55	g44	5.572974707423118
g48	g63	5.558284076211428
g53	g14	5.542622218912698
g15	g44	5.521614880002683
g10	g20	5.490256925952016
g34	g6	5.488333302947579
g1	g7	5.473820083518234
g55	g6	5.46974464284753
g63	g9	5.462208795774481
g59	g46	5.453423823225035
g7	g2	5.451955196670718
g59	g13	5.4351659457992065
g1	g63	5.431723124188138
g31	g47	5.427415574948044
g55	g22	5.421756080523311
g13	g44	5.419820979930595
g18	g10	5.410330103583496
g36	g37	5.397800614342576
g10	g5	5.396484720971484
g41	g11	5.387066804336144
g7	g56	5.3836853686336195
g39	g50	5.382655160752822
g6	g55	5.372699557015003
g61	g57	5.3669594582726114
g55	g11	5.358765125188835
g29	g46	5.346299294132303
g59	g18	5.327293574241327
g16	g4	5.309621813822
g10	g47	5.308612714272745
g30	g63	5.299491082735774
g37	g17	5.2988341959566885
g10	g61	5.298487674894673
g10	g14	5.294117722271901
g43	g61	5.280621234427415
g61	g4	5.243221005789538
g47	g53	5.238346464720902
g59	g26	5.237025782216205
g20	g40	5.232180686177711
g37	g29	5.225964667615763
g15	g5	5.225061496148997
g61	g15	5.224843322056903
g30	g55	5.215467061251051
g17	g21	5.21456072131947
g9	g44	5.1964913008656675
g37	g14	5.181370662133399
g46	g16	5.177458203551192
g8	g40	5.168858396221149
g2	g64	5.168788487429273
g63	g55	5.148668307634503
g46	g12	5.145979610185083
g51	g14	5.131073283227297
g63	g2	5.112290656038851
g39	g19	5.106666403903667
g9	g61	5.102967980936769
g36	g59	5.095843904840538
g20	g48	5.093546470443983
g24	g32	5.088667847063248
g15	g8	5.086366611910409
g57	g34	5.085342263576763
g45	g35	5.069266396901527
g61	g19	5.068693012373469
g18	g55	5.0685216202547165
g18	g37	5.059768089591172
g11	g47	5.04498162665751
g17	g52	5.032775711730702
g32	g62	5.023347699792344
g5	g35	5.020329771705669
g18	g38	5.00923976786651
g36	g31	5.008433210944278
g10	g2	5.001830781139693
g61	g64	4.986657224251213
g11	g46	4.980010236151858
g36	g55	4.975103096824604
g26	g11	4.9663532013848455
g15	g34	4.96242614661783
g47	g59	4.959457508524709
g30	g9	4.959033752269271
g26	g45	4.948080791081282
g8	g7	4.9451523783626605
g41	g52	4.936288480306676
g34	g24	4.934936703393491
g50	g40	4.924896425250881
g63	g43	4.919978413214491
g13	g53	4.9181777682885075
g21	g7	4.904454664146609
g12	g25	4.900414986648127
g11	g8	4.893243684855594
g3	g19	4.891084998827197
g15	g64	4.883063966448294
g63	g7	4.875407112136442
g1	g54	4.847282195047567
g30	g64	4.842962676691651
g55	g64	4.828297791974268
g15	g40	4.81748291176743
g10	g48	4.810422343742778
g21	g49	4.786204261141953
g61	g1	4.782094617625324
g12	g40	4.774414488738325
g36	g29	4.7729842998151515
g44	g12	4.763398302586372
g53	g31	4.7562648949632855
g44	g10	4.753493107948302
g21	g30	4.74583069930604
g7	g1	4.733404134095446
g11	g21	4.731710354079849
g8	g53	4.731254105441436
g14	g50	4.728343135156846
g48	g40	4.727253955898349
g12	g55	4.719525268484221
g40	g14	4.718997645635717
g5	g32	4.7188834937961275
g64	g4	4.704914133898874
g18	g59	4.703137699312745
g26	g17	4.685007945487023
g57	g32	4.6628331659027324
g26	g1	4.6502396442254765
g48	g26	4.619367596103518
g26	g43	4.611390005997093
g10	g30	4.610855193219669
g5	g23	4.602757837066198
g9	g17	4.591462175211715
g7	g61	4.590989904862329
g1	g43	4.581224619964895
g40	g20	4.564645320541307
g8	g56	4.561073704618482
g26	g10	4.547340539002168
g19	g3	4.543702180021577
g55	g7	4.543592788302271
g44	g31	4.5427357491647715
g53	g44	4.53313724943406
g1	g16	4.5314441589769086
g40	g53	4.521945905443585
g23	g28	4.519767181698199
g19	g40	4.514754105037245
g0	g5	4.489623052515351
g13	g61	4.475750828607503
g26	g19	4.463666996168675
g20	g25	4.455847783229699
g15	g45	4.454215351887619
g11	g17	4.453889706578448
g56	g55	4.450316674114451
g55	g36	4.449182961797625
g10	g43	4.44581405293902
g16	g62	4.41841296792156
g40	g6	4.415034723667454
g47	g52	4.410341683005522
g21	g61	4.399581277227365
g2	g33	4.380424029676114
g21	g40	4.376097992072107
g11	g16	4.363439868371463
g13	g40	4.354568533409562
g19	g2	4.3320887659404095
g41	g4	4.330457708306581
g1	g33	4.330164410330336
g12	g15	4.325582280576665
g45	g48	4.315407117401364
g10	g16	4.310059805830475
g8	g50	4.309999381515938
g56	g25	4.299047962832151
g15	g48	4.292014411105234
g16	g5	4.2876604073808675
g12	g52	4.281141681882388
g43	g30	4.275965804327034
g48	g57	4.273918795139878
g20	g18	4.269952583210877
g22	g7	4.269657284576038
g10	g19	4.2682597084515965
g62	g20	4.2516724953893235
g5	g58	4.250271800529575
g55	g12	4.245313905020438
g54	g6	4.237202719814719
g18	g57	4.2268329483448674
g63	g48	4.219894853178856
g19	g39	4.210762660312112
g39	g6	4.204910100809794
g8	g6	4.1926637594443195
g9	g39	4.187054680484838
g47	g26	4.185013804518313
g44	g59	4.178098386923263
g39	g34	4.177034281990255
g3	g55	4.173933610829624
g55	g1	4.159280223108284
g2	g29	4.156487955961446
g46	g22	4.128707355944704
g3	g6	4.127151257375351
g36	g25	4.124739120103586
g16	g12	4.123195407057322
g58	g39	4.118295506109391
g54	g38	4.1018146946524325
g17	g46	4.095814403688453
g46	g31	4.093628453847907
g20	g8	4.0917069547931435
g3	g42	4.09057804740338
g39	g58	4.083664415019933
g11	g50	4.082891124579012
g46	g51	4.081023990426363
g3	g35	4.075277321734534
g45	g19	4.07336162315273
g51	g46	4.066201732810405
g55	g3	4.061509225689643
g11	g62	4.0531813561054575
g49	g51	4.04561538518276
g20	g63	4.041390857566407
g56	g15	4.041340116691153
g20	g43	4.025299430832375
g36	g42	4.02188634012772
g62	g34	4.018258963996727
g57	g5	4.016060521074636
g36	g19	4.002105151055205
g10	g50	3.9941532047451624
g13	g21	3.9843478784033306
g59	g16	3.981668237779251
g31	g33	3.9782009491734946
g12	g21	3.9772220739667263
g50	g29	3.952888997778836
g56	g34	3.9454259171952595
g9	g59	3.938878820001357
g17	g28	3.934642677591545
g7	g9	3.932014129025159
g55	g61	3.9298598640632516
g8	g19	3.9269527233125414
g1	g8	3.9251682075745413
g31	g35	3.915586142789025
g4	g33	3.9148100811260425
g59	g48	3.91330318973168
g34	g29	3.902425869666544
g11	g36	3.899676760650134
g13	g52	3.889132366410021
g40	g17	3.8676680033720627
g31	g19	3.86220931339678
g12	g51	3.860994102450325
g16	g53	3.8584581292573117
g18	g51	3.8575379738883346
g55	g35	3.8487625831619776
g21	g56	3.846665851847616
g55	g30	3.843805401601638
g10	g36	3.837004020394789
g47	g16	3.8350571118460905
g14	g21	3.818816209593692
g15	g26	3.7951950296170525
g2	g9	3.790278734430938
g61	g62	3.790276545988942
g40	g63	3.7835299217497758
g56	g48	3.7790366644612607
g12	g8	3.777909117051918
g59	g32	3.772937891194111
g0	g11	3.750244157241014
g33	g30	3.7485272022604166
g11	g1	3.7473703823983917
g16	g22	3.746415321108956
g40	g31	3.743240936554713
g32	g4	3.7414620339770255
g10	g41	3.726020788751962
g64	g3	3.725173589698107
g50	g21	3.7225875031026305
g10	g17	3.7201835562699395
g40	g36	3.718451289669387
g19	g58	3.7174425854389037
g62	g47	3.6997582503510738
g19	g9	3.6996936723480256
g29	g18	3.698392866746626
g23	g9	3.6905917267229817
g34	g1	3.686502511226345
g16	g38	3.6750456733532726
g40	g21	3.6689498250053894
g50	g57	3.6677608305899443
g45	g15	3.6655495508756233
g57	g11	3.6569669020022193
g15	g10	3.6546542275189218
g26	g7	3.65449587955965
g58	g19	3.651033460792542
g51	g36	3.6450628179868922
g22	g15	3.64038481576803
g15	g4	3.6263546677600442
g55	g57	3.62379243602374
g19	g55	3.621561612650886
g10	g53	3.609766365561328
g46	g59	3.5979272432692033
g41	g16	3.5941263708717504
g39	g62	3.585489775027898
g19	g34	3.5844248324370245
g45	g55	3.583467704150075
g54	g4	3.5829448335627934
g57	g44	3.579288690326764
g48	g29	3.5780663125181933
g53	g13	3.574835881243533
g38	g29	3.5733104142709773
g15	g2	3.5713192532974043
g18	g21	3.5653858119112467
g31	g26	3.561758361810615
g5	g44	3.5589271151417274
g42	g38	3.5517262106217515
g1	g34	3.546851708524152
g7	g50	3.5447398448382597
g14	g31	3.544503025521702
g14	g11	3.5431912523753195
g20	g35	3.529204573927166
g8	g61	3.5270683113314227
g6	g8	3.523601301553328
g6	g52	3.517718137737874
g56	g29	3.5164128300587607
g22	g21	3.512341888557608
g63	g1	3.5047111238320157
g2	g48	3.501772586198069
g15	g50	3.4982901395532493
g15	g30	3.4926339130411947
g21	g44	3.4670093391299015
g22	g63	3.4575496927316687
g39	g8	3.446710870833276
g25	g13	3.4426851711316147
g8	g43	3.441653978030867
g41	g55	3.4388974933615057
g43	g42	3.4344075742150797
g11	g61	3.4338721290280136
g9	g53	3.4317534556503877
g25	g18	3.4214265913302833
g60	g51	3.4160707053029684
g63	g58	3.4159499399514366
g6	g45	3.413896858942933
g8	g52	3.398305542020798
g26	g5	3.3901775744057496
g26	g20	3.372366387297853
g61	g59	3.370262395672697
g26	g64	3.3699761835842827
g15	g20	3.368353126449247
g48	g45	3.3622843109277216
g48	g10	3.34803685017844
g52	g34	3.3392224430521718
g29	g36	3.332782089846921
g37	g34	3.325561768567232
g31	g42	3.3225927281359895
g47	g63	3.3184404192910537
g28	g59	3.3158631885859164
g47	g8	3.3144888377890247
g56	g5	3.3104129208760344
g15	g38	3.3052565729327417
g26	g22	3.303945888102867
g14	g55	3.303187541475277
g35	g45	3.2995993157111476
g17	g19	3.292264887337497
g37	g12	3.291693713569238
g48	g11	3.2858308671332725
g31	g41	3.282694299383767
g51	g4	3.280870392809342
g18	g9	3.2781557446648115
g34	g60	3.27701527444635
g8	g38	3.2678297845291384
g48	g56	3.2605721358964823
g43	g45	3.259972961163081
