TF	target	importance
g18	g62	0.06708317048545322
g46	g18	0.06696912455813128
g30	g3	0.0665592617859277
g18	g36	0.06608673428571143
g36	g18	0.0658220964896991
g61	g48	0.06564283154494675
g47	g20	0.06513406177975088
g12	g13	0.06506857881703534
g13	g12	0.06492205037168894
g6	g1	0.06488376157962293
g12	g31	0.06459020586115133
g13	g10	0.06428394238626953
g13	g36	0.06389769891809821
g1	g19	0.06349179978555715
g22	g31	0.06306813368140976
g30	g61	0.06269094112057545
g46	g13	0.06252385796880106
g12	g47	0.06249735205467371
g10	g11	0.06227254138874079
g50	g43	0.061716002619427245
g15	g9	0.0615502884276247
g15	g61	0.06099098873808947
g56	g50	0.06084733934438478
g56	g61	0.06051396198133395
g40	g21	0.06040022410269386
g47	g29	0.06033688718964897
g45	g5	0.06030751443935446
g1	g56	0.060276093321280776
g53	g5	0.060190288544030045
g47	g46	0.05994092269124416
g18	g12	0.059889292122764455
g16	g54	0.05988462639651877
g12	g18	0.05976502212038104
g9	g55	0.059257440115736755
g50	g63	0.059033290662363826
g30	g50	0.0589856431184639
g11	g44	0.05837429191401949
g22	g11	0.058155221123859596
g47	g37	0.05798348504385495
g26	g15	0.05797686553786837
g13	g59	0.05784476842208763
g18	g22	0.05778610910520735
g18	g20	0.05774475646799021
g5	g54	0.05763791143190776
g13	g17	0.0573392899999301
g50	g19	0.057292551063759786
g61	g55	0.05679780358574203
g13	g22	0.056549720925442894
g30	g26	0.05624319327684421
g11	g53	0.055954056244534464
g22	g59	0.054965548192372135
g36	g13	0.054288396090512864
g41	g51	0.05428293970625038
g30	g6	0.054243180461939634
g18	g17	0.0542394287876747
g50	g2	0.05400035514613674
g36	g52	0.05331882985211556
g46	g52	0.05328927834215392
g17	g59	0.052511094108606646
g6	g63	0.05229612612094739
g14	g51	0.05212240459219781
g1	g15	0.051334913907603995
g18	g59	0.05091086111583812
g61	g7	0.05077440510124045
g40	g31	0.05063643253907087
g56	g26	0.05026918603665639
g55	g21	0.049988417630481057
g20	g59	0.04991570633614434
g22	g16	0.04963957378832493
g34	g24	0.04934112629209929
g34	g60	0.049290703961094084
g20	g62	0.049241538999823795
g18	g25	0.049070413132747195
g56	g6	0.04889556482283767
g50	g15	0.04886112786614558
g12	g11	0.04885754856603603
g20	g11	0.048739377640184905
g41	g29	0.04869039653052086
g26	g61	0.04855657746370819
g3	g1	0.04853501894471491
g56	g4	0.04830423751490242
g6	g5	0.04823543296617874
g12	g16	0.0482254932562295
g1	g63	0.04820348645529992
g6	g7	0.04791583154706014
g41	g52	0.04784634081757793
g50	g48	0.04774443126218217
g17	g47	0.04762790381970517
g15	g21	0.047616501363913426
g20	g31	0.047526722864054585
g55	g15	0.04749422693235829
g13	g20	0.04749071551188946
g61	g9	0.047472824792682784
g22	g47	0.047372122176984915
g12	g10	0.047320302717657206
g36	g47	0.04716687371171915
g1	g7	0.047137362642366974
g17	g13	0.04712257847499273
g46	g38	0.04711813436149364
g13	g51	0.04684222087209905
g50	g8	0.04683328839772004
g13	g37	0.04656109685170756
g22	g18	0.046444535937771945
g31	g57	0.04626935455065956
g34	g28	0.04618185974574943
g59	g11	0.04615406217104575
g26	g8	0.046060602551243
g2	g4	0.04598730540498331
g15	g40	0.04580128696761333
g36	g38	0.04570284611174252
g1	g3	0.04564442265081652
g61	g19	0.04482023069039577
g30	g15	0.04464091009374876
g14	g12	0.04457688751110465
g22	g13	0.044375662173546826
g31	g53	0.04430098321865992
g12	g62	0.044147169300399615
g47	g25	0.044145945669933476
g11	g40	0.04411335419530742
g59	g31	0.04383544437103838
g6	g43	0.043679283789033733
g41	g38	0.0435272452579794
g40	g11	0.04350976673061656
g56	g15	0.04349223174136177
g2	g61	0.043432806776358274
g26	g55	0.04343135259901897
g3	g64	0.04334195515630223
g20	g16	0.043207316374782354
g11	g59	0.04310051292694064
g41	g17	0.043087073724133916
g61	g1	0.04300387682177466
g3	g5	0.04297520520152599
g18	g37	0.0429513557904682
g41	g20	0.04278652200867509
g13	g25	0.04275221293386245
g59	g40	0.04256019810802311
g47	g31	0.04246524260620969
g8	g15	0.042188025924999484
g14	g59	0.042106765718253426
g50	g30	0.04199475622455692
g39	g64	0.04189351221385799
g30	g4	0.041867262037383564
g22	g57	0.04186046774476004
g18	g31	0.04162601074731794
g61	g43	0.04114121680252276
g14	g38	0.04113970787962559
g12	g57	0.04042740000116831
g31	g59	0.04039388269151874
g45	g33	0.040374063139055845
g41	g22	0.04035661532279789
g12	g44	0.040342056625268186
g2	g26	0.04031820559120561
g26	g1	0.04027242292114348
g13	g29	0.04009798779761981
g6	g19	0.04007698898847439
g6	g26	0.040040300393783965
g10	g9	0.040035519694018695
g15	g50	0.04002492605720933
g17	g62	0.03999524519809572
g26	g53	0.03990852897326792
g60	g34	0.039668515868273
g15	g54	0.0396126715461994
g47	g59	0.03952653490023007
g50	g56	0.03936506333741526
g45	g64	0.039343720310916507
g14	g25	0.03924901382443329
g20	g47	0.03917886263262708
g31	g44	0.039150852246060436
g2	g43	0.039036792519752714
g41	g12	0.039003668522785466
g62	g34	0.03896508711726479
g22	g62	0.0389230430920102
g1	g43	0.03882842488008537
g6	g48	0.03879614854682779
g18	g10	0.03878540935721766
g56	g55	0.038754641604486065
g5	g4	0.03872042709415172
g6	g15	0.03870610922354389
g22	g44	0.03863920097404281
g35	g4	0.03846776310530085
g18	g40	0.03844246390694265
g36	g34	0.038430226581158196
g1	g45	0.038294651612944146
g17	g18	0.038240008415328576
g39	g5	0.03820521104859369
g40	g59	0.038173642098601766
g1	g48	0.037798560194351884
g4	g35	0.03778217174210844
g50	g26	0.03771286081312385
g17	g16	0.03766828690975885
g28	g5	0.03766504927723351
g12	g14	0.037630456793621224
g3	g33	0.037599328192375936
g12	g40	0.03753888547504919
g41	g59	0.03753870654028538
g8	g48	0.03743439927965008
g15	g57	0.0374273406699003
g39	g33	0.03742422000399211
g50	g9	0.037273280920100064
g15	g6	0.037125808470928244
g4	g49	0.03711358664702122
g29	g37	0.0370140119502726
g46	g47	0.03690245282720169
g53	g44	0.03672337821549266
g6	g56	0.03655719507049244
g1	g8	0.0365350923395974
g12	g53	0.03635523107670414
g61	g54	0.03615028641561882
g15	g48	0.03613208013175739
g9	g10	0.03607507430888547
g61	g63	0.03603163035533811
g46	g51	0.035883932594515326
g61	g21	0.035812728740750865
g39	g1	0.03581182344745025
g30	g7	0.03579096218810041
g22	g10	0.03578554261835838
g61	g56	0.03572197743991869
g53	g57	0.035702225869510135
g14	g29	0.03567135561128738
g14	g17	0.03561185154081008
g30	g55	0.03553051072940673
g56	g48	0.03550191910267196
g14	g20	0.035491426282403184
g20	g18	0.035319937635115733
g31	g10	0.03531051094250849
g26	g5	0.03523588181503277
g19	g54	0.03513054904901634
g14	g52	0.034992626010038934
g3	g6	0.034923742383043896
g41	g37	0.034822375150794276
g2	g63	0.03475579450319223
g47	g62	0.034752298017075835
g12	g41	0.03467958716722489
g56	g5	0.03465393837563913
g28	g34	0.034501257998285136
g6	g2	0.03426908557631956
g45	g1	0.033923183166340416
g4	g58	0.033486581901915724
g50	g55	0.03334484101211456
g9	g15	0.03299999679452164
g20	g57	0.03299622507486412
g17	g10	0.032991112265637695
g17	g11	0.032904285027887836
g18	g51	0.03288820479858807
g6	g30	0.032716737185323454
g53	g34	0.03263507344930298
g44	g53	0.032566129936706004
g36	g51	0.03254145673154623
g19	g63	0.03246867381700951
g12	g25	0.032374740226210535
g56	g19	0.03224808032540639
g1	g4	0.03222291846637576
g2	g19	0.032132813505164656
g59	g20	0.03212776270073391
g14	g22	0.032112766141415554
g14	g37	0.032035996842377956
g41	g25	0.03202784969933468
g37	g29	0.03190436207907645
g13	g31	0.031872659784227264
g26	g48	0.031857362448622945
g6	g8	0.03185374313907826
g13	g16	0.03181876175382344
g12	g63	0.03176947843345958
g18	g57	0.031686256534847905
g59	g17	0.031605254440541485
g2	g8	0.03157313377570742
g26	g6	0.03152937300780503
g8	g61	0.03148256629792811
g1	g39	0.03145878202622938
g18	g44	0.03137459875707151
g48	g27	0.031309543409440206
g30	g19	0.031207345800204494
g59	g22	0.03085126885048678
g56	g8	0.030820519185981218
g59	g10	0.030791700528478867
g41	g34	0.030729775450032328
g8	g9	0.030709215510235366
g21	g40	0.03065234908708304
g10	g55	0.03052701335999869
g59	g36	0.030509378114892818
g13	g38	0.030301747323181714
g5	g32	0.029983940634894974
g57	g53	0.029975731966602373
g30	g64	0.029919569491891486
g15	g44	0.02989238983210775
g55	g26	0.029867791603931066
g10	g31	0.029744515661839752
g20	g10	0.029739792066564408
g26	g54	0.0296562685008629
g18	g16	0.029501006854242406
g52	g36	0.029280638397130316
g26	g50	0.029203593113091845
g40	g10	0.029186898040945347
g12	g52	0.029177108279062877
g59	g46	0.029161664218125515
g39	g49	0.028935134520271952
g4	g2	0.028924098367406618
g18	g53	0.028789169319631432
g21	g55	0.028728795374192605
g12	g36	0.028722196596567367
g47	g10	0.02858309765985621
g7	g34	0.02856040797324026
g56	g7	0.028521400118437686
g59	g57	0.028439564516540006
g53	g26	0.02838371134733978
g17	g53	0.028279693766923165
g3	g50	0.028212499553398752
g26	g9	0.0281615703618639
g12	g29	0.028119458991416497
g14	g57	0.028060764104328763
g53	g11	0.027919513465718488
g61	g2	0.02791746843238907
g22	g14	0.027910495972922198
g50	g39	0.027823754033889758
g14	g10	0.027795399986086787
g31	g9	0.027748541926234938
g30	g43	0.027744399246303685
g51	g34	0.027718292228694926
g12	g46	0.02766117814303476
g11	g43	0.027605455845759595
g59	g44	0.027536874220188204
g51	g42	0.02753347662478155
g22	g53	0.027508680178508965
g56	g42	0.02749933953649717
g59	g12	0.027476148415839133
g32	g34	0.02745850470452708
g33	g35	0.027456683363748433
g55	g8	0.027377581930883136
g56	g64	0.027376263568394912
g57	g44	0.027367552439183217
g43	g19	0.027324827994752356
g8	g55	0.02729246218224205
g47	g57	0.02721435446188628
g52	g0	0.027111814633884432
g61	g30	0.027104719706610915
g62	g16	0.027104652426304648
g37	g54	0.027085971049564728
g10	g57	0.027068779561335875
g12	g37	0.026943033528194986
g10	g40	0.02687642715605347
g59	g21	0.026865547086433475
g46	g59	0.02686306644497624
g12	g21	0.026783786089656196
g15	g1	0.026774657268978062
g47	g11	0.026747967675190894
g8	g21	0.02670397538011104
g18	g21	0.026699040311723037
g17	g41	0.026677742343845703
g17	g31	0.026675476468435943
g52	g46	0.026624554933494887
g20	g41	0.02659531396166807
g2	g48	0.026580534890214336
g13	g52	0.026493522069586658
g56	g54	0.026435382504594138
g2	g7	0.02642713888024832
g8	g26	0.02631347513074514
g58	g34	0.026300057831680476
g40	g57	0.026296178294177953
g40	g15	0.026289519530242056
g22	g40	0.026282523859710027
g20	g13	0.02628051457291752
g15	g53	0.026193155148340915
g20	g44	0.02617168063501669
g44	g0	0.026149388701204895
g4	g56	0.026111920533561844
g56	g43	0.026101369051607492
g48	g7	0.02608647070217997
g25	g23	0.026019593315010636
g28	g60	0.025925183387403888
g46	g20	0.02592107224401606
g13	g53	0.025870623368487913
g40	g53	0.025832871912329754
g53	g33	0.02575165009414683
g57	g31	0.025739099381638996
g59	g53	0.02570385088955378
g40	g64	0.025671714337124285
g50	g21	0.025649087893023455
g61	g5	0.02564563283558086
g53	g51	0.02563866331139801
g55	g61	0.025589511287681645
g11	g22	0.02555025650739252
g10	g59	0.025545213321092008
g61	g40	0.025542839466812284
g30	g48	0.025429221506883194
g40	g9	0.02541809775783067
g53	g10	0.02539748612405904
g17	g40	0.02532165208314969
g18	g52	0.025302015051259067
g11	g20	0.025273509737334842
g50	g3	0.025254374893080828
g31	g16	0.0252367527812173
g50	g34	0.025217014086509244
g30	g24	0.025189844204106877
g20	g14	0.0251891807367269
g57	g54	0.02513826064688713
g48	g43	0.025133064224879875
g5	g28	0.025096219684544126
g43	g35	0.025084280548398348
g30	g54	0.02506775274903192
g30	g5	0.025061110335623707
g45	g58	0.025024843114392313
g55	g48	0.025017573286474196
g2	g33	0.0250156449859517
g47	g16	0.025003179308463956
g39	g58	0.024921658828588863
g57	g11	0.02492054708633648
g5	g27	0.024917323204101144
g8	g50	0.024874681720652228
g17	g44	0.02486777123239599
g5	g23	0.024857181901648127
g22	g29	0.024852917677022423
g36	g35	0.024838056150540896
g59	g62	0.024799805346658252
g59	g25	0.02477714035818223
g6	g45	0.024716739079755957
g11	g21	0.024592673744614674
g60	g28	0.02459187162050845
g22	g25	0.024591214573084746
g16	g5	0.024546026855382305
g36	g25	0.024542546575946973
g35	g0	0.024523565546905487
g15	g32	0.024511968499423886
g36	g12	0.02445447770366687
g56	g58	0.024398957153165077
g62	g37	0.024370638099998045
g39	g6	0.024369167527615754
g42	g27	0.02435165421582992
g40	g44	0.024323673839070626
g17	g37	0.024305490085209006
g17	g21	0.0242717749260203
g49	g27	0.024257393363328272
g64	g49	0.024249190917987544
g41	g10	0.02420713505947579
g22	g41	0.02418315889037688
g17	g14	0.024177191388531548
g18	g11	0.024125323039282724
g6	g3	0.02410985366932884
g28	g49	0.02410867274000417
g63	g54	0.024056284281085576
g24	g34	0.023983635119899465
g20	g40	0.023939056236264123
g4	g54	0.02384717290894914
g20	g29	0.02383750456756692
g20	g42	0.02371638439947714
g53	g29	0.023707915620973494
g8	g43	0.02369147448966732
g20	g36	0.02367986374295806
g36	g20	0.02366764268444211
g24	g38	0.023657341736456432
g43	g23	0.02364053246575347
g13	g11	0.02359969029063155
g31	g22	0.0234924660183556
g38	g54	0.023464151961925635
g36	g59	0.023422147002801715
g29	g25	0.023415260454235184
g55	g10	0.023359656483011335
g44	g16	0.023329913581805122
g5	g58	0.02332545533412843
g63	g50	0.023315486089165432
g12	g32	0.023285098203122717
g50	g33	0.02327395685503812
g8	g6	0.02324616239700699
g44	g43	0.02322982617759273
g12	g9	0.02320726761109566
g46	g12	0.023199749692641457
g30	g8	0.023157852644060936
g39	g48	0.02314467050312933
g31	g12	0.023131813481134335
g30	g33	0.02311933056116405
g15	g43	0.023116365827178825
g45	g54	0.0231018091775878
g43	g54	0.02309802105754439
g22	g37	0.023092942827305823
g42	g23	0.02301764212885826
g11	g16	0.023005657952194926
g10	g53	0.02299383225977664
g13	g62	0.022983170004736667
g55	g28	0.02296787280118459
g7	g50	0.02292045238692603
g17	g57	0.022890831212846727
g50	g4	0.022889665134658142
g12	g38	0.02288182408002575
g46	g17	0.022852067378754573
g41	g31	0.02282160260284446
g47	g51	0.022803462008503996
g6	g42	0.022759335750185745
g63	g19	0.022740026771607663
g50	g45	0.022735952858536013
g4	g30	0.022702122301421167
g2	g15	0.02267862597322329
g47	g44	0.022675488169281225
g45	g19	0.022669729762337887
g26	g19	0.022662940218071425
g9	g42	0.02261119699778763
g15	g11	0.022586478058579967
g14	g28	0.022551477753240907
g46	g37	0.02247680556421644
g49	g28	0.022465759540840576
g56	g63	0.022463608560670565
g6	g33	0.022420386598444968
g31	g17	0.022267227658605088
g39	g50	0.022262831170138
g1	g55	0.022190842000469075
g47	g21	0.022181893958301915
g19	g43	0.022149070916859536
g59	g18	0.02210956898267981
g3	g58	0.022081132775240167
g15	g23	0.022068319846805066
g45	g61	0.022054744610348124
g37	g38	0.022046214288825475
g9	g21	0.022023715742724548
g19	g24	0.02195914066427026
g55	g40	0.02193159265132399
g14	g31	0.021862818283797658
g33	g53	0.021818726991008706
g22	g55	0.02179238165809033
g13	g21	0.021776500337592687
g6	g9	0.021733404360591794
g54	g23	0.021683363915018426
g23	g34	0.021623544312098897
g59	g16	0.021612578853187153
g31	g29	0.021606341940981343
g59	g41	0.021557154816981495
g20	g53	0.02150473545545416
g20	g25	0.021493079409561695
g39	g19	0.021454258924576836
g27	g0	0.021453057129626803
g1	g9	0.021451214331162777
g33	g28	0.021391687450085496
g45	g49	0.021374365980381737
g30	g63	0.02137296974072914
g43	g44	0.02131621376087221
g43	g48	0.02130719845315936
g18	g38	0.021304194013603256
g54	g35	0.02127378398781057
g45	g24	0.021259483280922805
g6	g51	0.02125703283005449
g20	g9	0.021248666820496347
g62	g25	0.021210229155134937
g9	g40	0.02120502447733416
g60	g32	0.021202982367337576
g47	g38	0.021150264786881985
g3	g43	0.021141394496161234
g52	g58	0.02110042287541918
g44	g5	0.021089369448033753
g3	g24	0.02106371393025908
g1	g34	0.02103753244146182
g8	g63	0.021022154637240633
g17	g25	0.020977892992657687
g36	g37	0.020975695147481283
g15	g7	0.020932620625497327
g44	g28	0.020912191585132307
g46	g29	0.020900361432164744
g39	g35	0.020882416985154317
g38	g23	0.020844463119084406
g3	g49	0.02083844320215907
g46	g40	0.020801462483116755
g10	g16	0.02079406796257356
g8	g0	0.020780541328348882
g49	g35	0.02077729760696003
g22	g34	0.020752670807709848
g11	g12	0.020749110193317103
g44	g11	0.02074685554613675
g51	g38	0.020739297313071475
g40	g55	0.02072876633587392
g64	g32	0.020722340495257556
g17	g46	0.020719779382281683
g11	g17	0.020707659873080434
g23	g25	0.020701055352834646
g39	g26	0.02067868311874782
g2	g5	0.02064940332731765
g47	g40	0.020625192646784796
g48	g8	0.02060894785711586
g47	g53	0.020608056188511106
g15	g19	0.020601848909575737
g35	g27	0.02059841949030578
g56	g33	0.020594926959206228
g51	g33	0.020573630792665092
g29	g51	0.020523041957122047
g0	g35	0.020449971124262646
g64	g24	0.020446828551722404
g9	g0	0.020429736690554947
g20	g8	0.02042533940609836
g61	g34	0.02040926443179881
g26	g21	0.02040809757048014
g33	g49	0.020403443529204434
g14	g0	0.020391038984662466
g33	g58	0.020347400279996375
g11	g15	0.020338358546544588
g52	g42	0.020307928004489866
g10	g37	0.020290847960960676
g8	g60	0.020280406132968776
g15	g10	0.020242574420475418
g47	g52	0.020240846431014606
g2	g58	0.020207806058814348
g45	g26	0.02017247653019436
g6	g55	0.020156736813481287
g20	g46	0.02014233743619228
g30	g58	0.02011624905028892
g41	g62	0.020093634895683693
g59	g14	0.02004622447919657
g39	g54	0.020045834938853636
g34	g0	0.02003376879695852
g49	g4	0.020024989891885052
g11	g60	0.019998250036978017
g43	g21	0.01999573503936956
g43	g50	0.01997443891354663
g63	g7	0.01997143782262293
g13	g40	0.019970093752859644
g26	g30	0.019966246934638884
g53	g31	0.019936315094530338
g45	g35	0.019933384221551394
g7	g48	0.019904110154179908
g46	g25	0.01989967565522626
g61	g32	0.019895978594992397
g13	g44	0.019841725971543354
g55	g43	0.01983455163884337
g9	g8	0.019814313860662024
g61	g53	0.01980652384631276
g15	g31	0.019801196006165964
g44	g51	0.01976733597256176
g43	g7	0.01975887623341451
g55	g19	0.019750929088855826
g39	g9	0.01972020308476799
g55	g0	0.019707461816328785
g3	g31	0.01970471334938597
g43	g64	0.019691507721506945
g52	g54	0.019681129933225947
g8	g33	0.019671831119307103
g7	g21	0.019654368834545417
g55	g35	0.01963219048436668
g0	g60	0.019584877512502902
g25	g29	0.01957080452148339
g27	g49	0.01954289487801736
g34	g1	0.01953846115549808
g26	g32	0.01952749427997362
g36	g0	0.019495617740607984
g59	g60	0.01945734925364892
g1	g21	0.019442204247482723
g59	g27	0.01943522702096808
g14	g16	0.019425318003495104
g15	g63	0.019424317552181547
g31	g20	0.01942081184330269
g59	g55	0.019406975522827108
g10	g15	0.01938835425645037
g61	g57	0.019339181860551113
g61	g10	0.019323652071679787
g8	g7	0.019297171787297875
g63	g9	0.019293094810223236
g24	g23	0.019279207384466385
g21	g9	0.01927861949006944
g48	g63	0.01925592471768256
g52	g60	0.019255050834109336
g53	g40	0.019229704480515218
g15	g0	0.01922174165569486
g55	g7	0.019204925353178928
g18	g63	0.019184652296878553
g48	g61	0.019168362377467673
g2	g64	0.01916362016734327
g3	g42	0.019108850019517738
g3	g61	0.019082668288053984
g20	g21	0.019072546530801763
g51	g44	0.019060373282402728
g57	g16	0.019054977820582828
g57	g52	0.019046681019001987
g48	g24	0.019025951197047464
g49	g58	0.019021463971484003
g34	g29	0.018999647490499167
g36	g21	0.018965603226521754
g38	g27	0.01896283947448602
g55	g54	0.01894860411489346
g33	g51	0.018932959006124964
g29	g53	0.018921017845099565
g20	g37	0.018912291694837984
g26	g56	0.01890506855474372
g9	g64	0.01889938552574485
g63	g6	0.01889340012873076
g27	g28	0.01887797195177956
g18	g49	0.018869590380817293
g38	g52	0.018866836811712525
g39	g24	0.01886616775824304
g16	g62	0.01886154369667974
g45	g6	0.018857750372099715
g53	g0	0.018853673156032955
g58	g49	0.018851668862010937
g40	g8	0.018820246902536177
g1	g10	0.01875853460369644
g6	g39	0.018758018617183757
g33	g64	0.018706136007781017
g55	g59	0.01869207532899521
g37	g47	0.018683059936176666
g30	g34	0.018678111999306517
g64	g39	0.018649892580495472
g36	g32	0.018640829915613333
g15	g16	0.01861341072883458
g5	g42	0.018599961593330317
g64	g54	0.018589273214414934
g0	g24	0.01858837863108944
g44	g23	0.0185777352774236
g44	g57	0.018563618414585314
g58	g4	0.018555085246969315
g44	g54	0.01852972486286771
g30	g9	0.0185270608831677
g26	g60	0.018525500492009832
g60	g35	0.018522662810568493
g59	g47	0.018520088875399084
g55	g33	0.01851587737803493
g9	g26	0.01849314449427374
g39	g7	0.01849255650179088
g37	g62	0.018481394111236112
g23	g42	0.01847917359889801
g41	g16	0.018464617559298874
g28	g0	0.018462856893771088
g0	g43	0.018462082873850486
g54	g58	0.018425829339533357
g41	g48	0.01842567111615018
g6	g34	0.01840430924662609
g53	g25	0.018395608860867392
g60	g24	0.018381725339560423
g37	g52	0.01838099757402055
g11	g28	0.018368863779903925
g22	g21	0.01836552518856352
g6	g27	0.018356894962130797
g36	g5	0.01832577633347988
g59	g13	0.01832486671610074
g44	g31	0.018319153991847813
g53	g32	0.018317090541447163
g38	g51	0.018310497717129292
g3	g35	0.01830922865355386
g33	g60	0.018298866558096528
g55	g32	0.018297783609749797
g48	g42	0.018282453651526705
g58	g23	0.018276217442968572
g14	g40	0.01825247808790819
g42	g49	0.018252179134102906
g61	g23	0.018248929163805286
g52	g38	0.01822491186204539
g9	g27	0.018194333750433053
g36	g17	0.018190147433173067
g55	g23	0.018175935639458917
g22	g63	0.0181742086055777
g17	g5	0.018151896726270704
g48	g34	0.018117512821679255
g48	g23	0.018102047622704998
g30	g52	0.018091057505226077
g55	g11	0.018067243748414768
g61	g62	0.01806491242863385
g4	g42	0.018049784329666523
g52	g16	0.018042497885794154
g64	g0	0.018041321033459227
g31	g21	0.018019633024060608
g40	g19	0.017979641221691336
g6	g23	0.017975708549460248
g1	g57	0.017963133921580395
g62	g51	0.01796021039982246
g51	g0	0.017955255762172957
g26	g2	0.017939861645776187
g44	g32	0.017939708244361564
g45	g50	0.01792908569876713
g43	g27	0.017918994336693705
g15	g49	0.01785957742207763
g13	g57	0.017857543738682122
g42	g32	0.017852544822982912
g16	g42	0.017842978981977342
g49	g23	0.017839608408251204
g8	g19	0.017837225906604026
g33	g32	0.01783494702770366
g29	g63	0.01782914191887933
g8	g59	0.017805688739916253
g5	g39	0.01779914414279769
g36	g29	0.01779454956246334
g26	g43	0.017786906815983147
g58	g32	0.017773578969608135
g52	g23	0.017740304767015776
g44	g38	0.017724321130047467
g39	g61	0.017712649971007424
g58	g42	0.017710733409523532
g61	g37	0.017705541548326067
g41	g49	0.01768936427114914
g7	g24	0.017682083179125438
g7	g43	0.01766226421649807
g63	g33	0.017661856957418294
g5	g35	0.017657325607047206
g17	g29	0.017639652898288092
g61	g60	0.017639377404098457
g0	g28	0.0176299471048186
g22	g46	0.017627748252396734
g48	g49	0.01762448375859291
g62	g29	0.017622133744728364
g10	g12	0.017614557781605884
g55	g64	0.017591774945268354
g38	g24	0.017586196112426702
g48	g35	0.017570762747611105
g21	g0	0.017569222815326836
g29	g54	0.017565522419242714
g15	g56	0.017550884925472524
g63	g42	0.01752977497970558
g64	g45	0.017521587586625947
g36	g49	0.017518887161391015
g35	g42	0.017512811968629284
g62	g23	0.01750761738636617
g42	g52	0.01750271878866282
g57	g40	0.01748423616542509
g44	g15	0.017464448850022598
g12	g35	0.01743934260306521
g12	g55	0.017436299637038844
g5	g6	0.017421890970418748
g3	g26	0.017421407376856463
g34	g23	0.017414413337971887
g51	g35	0.01741104792338033
g61	g39	0.017394365278195763
g30	g11	0.01739178113334161
g40	g28	0.0173871115487096
g41	g21	0.01737472342828023
