SourceGENES,TargetGENES,Interaction,Edges
g4,g30,0.358370907893884,activation
g31,g52,0.356943095859678,activation
g20,g46,0.356288738434831,activation
g31,g11,0.354652452262454,activation
g22,g5,0.354633613347566,activation
g32,g14,0.352255030179353,activation
g44,g48,0.351823617252117,repression
g24,g54,0.351393930602252,activation
g42,g63,0.351288558886237,activation
g36,g10,0.349256060047115,activation
g17,g29,0.348664973152748,repression
g37,g55,0.348610509510784,activation
g16,g63,0.348055262035695,repression
g54,g63,0.347665654654586,activation
g31,g21,0.346871976126096,activation
g0,g10,0.346630897184376,repression
g60,g38,0.345877789023813,repression
g20,g48,0.345848187672654,activation
g17,g37,0.344835630255684,repression
g10,g35,0.344518156840993,activation
g39,g3,0.34450348752636,activation
g44,g61,0.343953104824571,repression
g60,g12,0.343808884732594,repression
g36,g41,0.343648398399796,activation
g24,g63,0.342063997086912,activation
g36,g49,0.341157290131987,activation
g34,g38,0.339608029018032,activation
g60,g36,0.339165859087042,activation
g0,g43,0.338344645195056,repression
g36,g46,0.338337451707567,activation
g3,g24,0.338248570490914,activation
g4,g39,0.337422023400475,activation
g10,g42,0.336660744189608,activation
g44,g7,0.336438374118416,repression
g0,g9,0.336291860206067,activation
g10,g0,0.33555263522068,repression
g41,g18,0.33538433802442,activation
g36,g47,0.334184454646905,activation
g3,g45,0.332239578284834,activation
g44,g15,0.332051787386618,activation
g3,g34,0.331433533890364,activation
g16,g44,0.328134671010956,repression
g0,g21,0.327728437718982,repression
g36,g16,0.327326106196069,repression
g41,g38,0.325748939784764,repression
g37,g43,0.325573662616045,repression
g4,g3,0.324791723499622,activation
g20,g13,0.324174451454348,repression
g22,g51,0.323834725960823,repression
g4,g19,0.323757458358255,repression
g4,g64,0.322965759396593,activation
g32,g41,0.322729558906894,repression
g45,g2,0.322638041943599,repression
g0,g59,0.322112985910608,repression
g18,g37,0.32121530007371,activation
g0,g8,0.320914967811749,repression
g31,g53,0.320520229754949,repression
g39,g1,0.319297415069858,repression
g32,g21,0.318930608618191,activation
g34,g62,0.315805615873643,repression
g10,g48,0.314896240402241,activation
g3,g39,0.314716501686793,activation
g17,g16,0.313095808813251,activation
g41,g47,0.312834145010173,activation
g17,g21,0.310399477339554,repression
g18,g0,0.310053069656132,activation
g4,g56,0.309332868134593,activation
g22,g31,0.306777512421727,activation
g20,g14,0.304692504004798,activation
g0,g7,0.304652417084651,activation
g34,g53,0.304408776266781,activation
g37,g0,0.303906371475073,activation
g10,g37,0.30382546764649,repression
g60,g10,0.302169857861645,repression
g32,g9,0.301966583622595,repression
g17,g5,0.301057723924666,activation
g41,g52,0.300552883620326,repression
g20,g32,0.299122269558354,repression
g22,g41,0.298061035405065,repression
g22,g7,0.29791191287851,repression
g44,g55,0.297755286113764,activation
g51,g13,0.296984250679965,repression
g60,g46,0.294091955240293,repression
g16,g64,0.293250088279801,activation
g24,g23,0.292958079391975,activation
g20,g12,0.292300608144035,activation
g22,g18,0.292285071069603,activation
g16,g43,0.291305282869305,activation
g41,g49,0.290632232729825,repression
g44,g42,0.28989413144014,activation
g17,g63,0.289165275068027,repression
g60,g58,0.288136318370302,activation
g41,g21,0.28696367550811,activation
g5,g54,0.285993377231082,activation
g0,g37,0.284557871660221,activation
g64,g62,0.284187253437021,repression
g27,g29,0.284137519983588,repression
g51,g9,0.283052882642854,repression
g18,g42,0.28069584731041,activation
g22,g8,0.280219130487872,repression
g0,g51,0.277421254908013,activation
g37,g10,0.277323650527401,repression
g46,g25,0.27612282893792,repression
g3,g4,0.275608289176204,activation
g31,g47,0.275290305899459,activation
g45,g56,0.275123556510664,repression
g39,g24,0.274946452624468,activation
g0,g11,0.273956718071053,activation
g22,g40,0.272892683572373,repression
g36,g51,0.272443045269476,repression
g22,g14,0.270920741839237,repression
g37,g57,0.269820169444305,activation
g17,g48,0.268400665295142,repression
g0,g0,0.268381595949981,activation
g54,g54,0.267003826396767,activation
g16,g53,0.264102253742257,repression
g24,g15,0.26400695544412,repression
g51,g21,0.2626619334718,activation
g60,g32,0.26223466607952,activation
g31,g7,0.261713750435952,activation
g27,g60,0.261174266376051,activation
g24,g48,0.260180868774908,activation
g20,g47,0.259765281215528,repression
g39,g2,0.25969230283632,activation
g41,g20,0.259391905195299,activation
g41,g41,0.258888995739531,activation
g17,g0,0.258517804428255,repression
g18,g10,0.258244287163353,repression
g4,g50,0.257012635259257,activation
g41,g14,0.256912489583299,activation
g20,g7,0.256624495791965,activation
g0,g40,0.256249483070687,repression
g4,g45,0.254388330697883,activation
g3,g3,0.253456506999885,activation
g32,g0,0.252439603554757,activation
g36,g9,0.252404109573576,repression
g29,g37,0.252341389401929,activation
g16,g57,0.252227395135493,activation
g32,g49,0.25148238430021,repression
g10,g8,0.249605017039345,repression
g37,g35,0.248941784283947,repression
g20,g41,0.248170999366934,activation
g14,g37,0.247773758785649,repression
g24,g7,0.247030437036341,activation
g64,g51,0.246197161488149,activation
g27,g46,0.24606757996423,repression
g17,g13,0.245654489118414,repression
g27,g28,0.245340751305243,repression
g41,g44,0.245210923780455,repression
g20,g18,0.244874608767671,activation
g60,g7,0.244702575428852,activation
g51,g10,0.244444527303435,repression
g20,g17,0.244336999010201,activation
g64,g64,0.243775001023294,activation
g44,g64,0.243771590754405,activation
g24,g58,0.243432939331209,activation
g10,g5,0.243285434114122,repression
g41,g51,0.243231480118738,repression
g26,g7,0.243185581599324,activation
g20,g8,0.243086601895416,activation
g27,g36,0.241209409513683,activation
g37,g9,0.24093027146613,repression
g51,g18,0.240814101749879,repression
g4,g49,0.238912393991314,repression
g18,g40,0.238481114985667,activation
g26,g54,0.237780411150363,repression
g10,g7,0.235537178158062,repression
g0,g15,0.235323465598431,activation
g46,g13,0.234602747561335,activation
g16,g33,0.234320218350123,activation
g0,g61,0.233549494075429,activation
g24,g42,0.233368548174526,repression
g24,g8,0.232267001477031,repression
g26,g6,0.231695908176119,repression
g27,g32,0.230924847132718,repression
g18,g35,0.230702672041504,repression
g16,g26,0.229896283789763,activation
g10,g40,0.229566419878259,repression
g4,g63,0.229071648008089,activation
g10,g10,0.228622899159101,activation
g46,g16,0.228045236972859,activation
g51,g52,0.227554935497137,repression
g18,g31,0.227111889343489,repression
g10,g16,0.226961072798189,repression
g20,g29,0.226892383163497,repression
g39,g56,0.226709269598113,activation
g24,g61,0.226460264807983,repression
g29,g10,0.226453653070011,repression
g20,g15,0.226068858340219,repression
g26,g1,0.225943202995918,activation
g51,g47,0.223997491066497,repression
g32,g59,0.223976108089744,repression
g35,g38,0.222285192508679,repression
g35,g58,0.220452873151124,repression
g10,g55,0.220226815347811,activation
g31,g22,0.220115346268707,activation
g64,g36,0.219570956972399,activation
g45,g30,0.218047509614981,activation
g60,g5,0.217474698894532,activation
g14,g42,0.216532927568505,activation
g17,g46,0.216530305311734,repression
g46,g10,0.216493627785989,activation
g20,g55,0.216255279620444,repression
g27,g17,0.215580358313192,repression
g22,g46,0.214752244984011,repression
g60,g22,0.214589019559135,activation
g17,g7,0.214406805178681,activation
g27,g62,0.214045425184234,repression
g54,g64,0.213764559430058,activation
g26,g21,0.213545656256629,repression
g14,g59,0.212770773532684,activation
g10,g25,0.212493613464535,repression
g39,g4,0.211693811049412,activation
g44,g5,0.211214693161147,activation
g29,g52,0.210677829586242,repression
g41,g9,0.210108528475002,repression
g46,g52,0.209903411004558,repression
g60,g14,0.209381848968485,repression
g64,g28,0.20715448009929,repression
g44,g43,0.206720589066749,repression
g0,g25,0.205886854540815,repression
g0,g57,0.20525103073737,repression
g41,g22,0.205076265780254,repression
g27,g20,0.20504241465231,activation
g36,g0,0.204531999107318,repression
g54,g26,0.203267456684883,repression
g16,g11,0.2028757712833,repression
g54,g5,0.202324113190461,activation
g45,g24,0.202163227296044,activation
g20,g36,0.202015986537102,repression
g29,g38,0.201567235538525,repression
g41,g43,0.199378947043892,repression
g60,g8,0.199365776406918,activation
g44,g1,0.197194796613092,repression
g54,g4,0.196665277301304,repression
g35,g54,0.19661908453992,repression
g41,g46,0.196355470506509,activation
g24,g16,0.195371511381575,repression
g10,g31,0.194860600713687,activation
g42,g5,0.194642627901478,repression
g64,g7,0.1942141229466,activation
g36,g38,0.19416725481079,repression
g46,g18,0.193656641491463,activation
g22,g47,0.192778846012082,activation
g3,g2,0.192397303083407,activation
g64,g1,0.19212083332952,activation
g54,g35,0.192088230742105,repression
g39,g23,0.191852964185127,repression
g39,g30,0.190728457508432,repression
g35,g62,0.18946974113126,repression
g37,g54,0.18937953558959,activation
g34,g64,0.18920764170232,repression
g35,g19,0.189020942050492,activation
g35,g28,0.188899006469939,repression
g31,g32,0.188725346494211,activation
g3,g1,0.186108917312192,activation
g18,g16,0.185578585659274,repression
g17,g31,0.185269651756348,repression
g44,g58,0.185164890952957,repression
g60,g25,0.184373393872998,activation
g4,g24,0.183552885475844,repression
g17,g51,0.183330056942112,repression
g20,g0,0.183310064467254,repression
g51,g14,0.183109351420773,repression
g14,g0,0.183022205749699,repression
g18,g29,0.183001055283112,repression
g51,g23,0.182097800190631,activation
g37,g48,0.182075524696108,repression
g17,g41,0.181274582467578,repression
g37,g26,0.180983322902585,repression
g44,g57,0.180529063118437,repression
g60,g41,0.179778467346721,activation
g35,g42,0.178742889697472,repression
g5,g19,0.178418861003433,repression
g3,g56,0.178365567315159,activation
g54,g44,0.178329603312138,activation
g5,g23,0.178024684620059,activation
g54,g53,0.177653983745471,repression
g46,g47,0.177620903125452,activation
g4,g7,0.177368383159125,repression
g64,g34,0.177291087727515,repression
g26,g19,0.177165312676653,repression
g31,g18,0.176531187108585,repression
g36,g31,0.176118188151554,repression
g60,g47,0.175650664279696,activation
g24,g5,0.17490172057008,activation
g51,g5,0.174310288790376,activation
g27,g58,0.174304182950493,activation
g46,g14,0.173781969110357,activation
g37,g61,0.173625169957238,activation
g24,g9,0.173536379398539,repression
g64,g29,0.17330908049929,activation
g10,g29,0.172917293237478,repression
g22,g32,0.172106545574438,activation
g31,g13,0.170677860489529,activation
g42,g55,0.169985539110127,repression
g24,g55,0.169898240344048,activation
g16,g55,0.16981443719207,activation
g37,g31,0.169109635092724,activation
g0,g44,0.168425822395108,activation
g44,g23,0.1675108285074,repression
g10,g51,0.167481411652013,repression
g0,g12,0.167121652968951,activation
g27,g8,0.167074026950876,repression
g22,g15,0.167050080313301,activation
g36,g32,0.166859667517968,repression
g26,g48,0.166829147865187,repression
g0,g17,0.166406526863503,repression
g35,g17,0.166013706851837,activation
g17,g18,0.165798326276473,activation
g26,g50,0.165082085195315,repression
g0,g32,0.164371113047271,activation
g18,g60,0.164256837243614,repression
g44,g28,0.163949911680091,activation
g0,g46,0.163842304612942,activation
g34,g58,0.163087452209038,activation
g14,g10,0.162542912773279,repression
g17,g10,0.16226907911178,repression
g37,g11,0.162149746067864,repression
g18,g21,0.162068044678827,activation
g41,g17,0.161357332105139,repression
g20,g22,0.160684596379626,activation
g32,g12,0.160227264765116,activation
g45,g49,0.160160845571,repression
g45,g35,0.159451490250975,repression
g51,g41,0.159263067385881,repression
g40,g59,0.158164872747541,activation
g64,g60,0.158031666364841,repression
g60,g15,0.157666574630866,repression
g22,g55,0.15751989196103,activation
g28,g51,0.157031807624661,repression
g29,g53,0.156669874577583,repression
g24,g26,0.155357949532431,repression
g34,g24,0.155255805262692,repression
g32,g19,0.154095761912357,repression
g18,g20,0.154075782213009,activation
g42,g48,0.153874469317041,activation
g0,g26,0.152010932269986,activation
g46,g49,0.151825871130581,activation
g60,g53,0.151740492011252,repression
g20,g61,0.151574137422738,activation
g10,g61,0.151392888479777,repression
g27,g22,0.151377877738118,activation
g34,g54,0.151162642239319,repression
g46,g53,0.150697624975296,repression
g37,g15,0.150071362988581,repression
g40,g8,0.149966768532956,repression
g14,g16,0.149249704065766,activation
g36,g36,0.14890144392288,activation
g29,g17,0.148448585664619,repression
g0,g20,0.148175616212491,repression
g27,g52,0.148100716229901,activation
g17,g32,0.147905737860225,repression
g32,g17,0.147827157144813,repression
g17,g14,0.147310371485093,activation
g16,g39,0.147184162295086,activation
g51,g49,0.146788630211393,activation
g40,g7,0.146041898405968,activation
g60,g20,0.145813608174521,repression
g29,g25,0.145716887317262,activation
g24,g1,0.145665220466025,activation
g16,g24,0.144692536011162,repression
g10,g15,0.143962835429552,activation
g64,g56,0.143106678698435,activation
g0,g52,0.143082087674682,repression
g26,g5,0.142577568564564,repression
g60,g18,0.142553017559314,repression
g3,g30,0.142342463471396,activation
g44,g4,0.141700488952914,repression
g44,g35,0.140641099210279,activation
g18,g43,0.140354627811776,repression
g3,g52,0.140200804330061,activation
g42,g21,0.140061043668767,activation
g5,g16,0.139517142116575,activation
g45,g6,0.13929888650257,activation
g54,g61,0.139101409915219,activation
g24,g30,0.138469668319153,activation
g32,g53,0.138331048610894,repression
g26,g15,0.137727599923181,activation
g17,g8,0.137032013644793,repression
g37,g53,0.136821102653172,activation
g60,g13,0.136752729287736,activation
g46,g0,0.13672247017687,activation
g42,g43,0.136388247042972,activation
g28,g5,0.136275253525822,activation
g18,g44,0.136232281327874,repression
g54,g39,0.135938727433629,activation
g46,g41,0.135847144056757,activation
g54,g45,0.135689329764229,activation
g37,g49,0.135220957858391,activation
g34,g52,0.134848027348158,repression
g51,g0,0.134254948251015,activation
g27,g26,0.134236026078391,repression
g40,g48,0.133198317439626,repression
g26,g61,0.133098344598894,activation
g10,g13,0.132796402803797,activation
g27,g5,0.132482725881724,repression
g32,g42,0.132165332004454,repression
g64,g2,0.132123914714083,activation
g27,g10,0.132052857890674,activation
g44,g39,0.131933358257706,activation
g36,g12,0.131759322210615,activation
g41,g11,0.131607267268752,repression
g42,g15,0.130831189885328,repression
g29,g47,0.130720277300485,activation
g36,g22,0.130502800040284,activation
g40,g42,0.130310003028961,repression
g35,g51,0.130092392927902,repression
g40,g63,0.128579825760739,activation
g16,g4,0.12801801902342,activation
g42,g61,0.127976315815131,activation
g16,g21,0.127937645654476,activation
g44,g56,0.127596177105804,repression
g45,g50,0.12707825285232,repression
g44,g45,0.126953105647776,repression
g29,g0,0.126780736005516,activation
g64,g45,0.126579851367451,repression
g29,g51,0.126411094170622,repression
g29,g13,0.126403621241842,repression
g42,g57,0.126346261082872,activation
g0,g31,0.126211598098452,activation
g34,g4,0.125282200103426,repression
g31,g14,0.125151608218663,activation
g35,g50,0.124825500058032,repression
g44,g50,0.124411819907874,activation
g26,g58,0.124282792429548,repression
g39,g53,0.123743674447001,repression
g16,g42,0.123478013408868,repression
g31,g46,0.123318680769261,repression
g3,g36,0.123232494163195,repression
g34,g45,0.122962579886041,repression
g26,g8,0.122622009834794,activation
g35,g1,0.122318863451726,activation
g20,g40,0.121861679464828,repression
g27,g12,0.121732122517474,activation
g16,g45,0.121671498357389,repression
g51,g12,0.121060437069639,activation
g60,g29,0.121042591659989,activation
g34,g39,0.120497879335483,repression
g54,g15,0.120089823531542,repression
g40,g51,0.12001315020368,activation
g54,g16,0.11970997552595,activation
g31,g4,0.119568724667762,activation
g14,g40,0.119091546834203,activation
g24,g6,0.119045656433002,repression
g29,g18,0.118504953853143,repression
g18,g28,0.117935413632944,repression
g44,g9,0.117900318856084,activation
g0,g47,0.117785417807271,repression
g39,g6,0.117591508536502,repression
g31,g31,0.117302509518286,activation
g64,g46,0.116789153319261,repression
g16,g16,0.116259198618797,activation
g35,g53,0.115848341450559,activation
g22,g61,0.115677353855871,activation
g14,g31,0.115488718604774,activation
g44,g44,0.115338670831679,activation
g64,g3,0.115074193677657,repression
g16,g50,0.114940453612811,repression
g37,g5,0.114261632369425,activation
g0,g42,0.113824097734864,repression
g32,g6,0.113746450798148,repression
g29,g14,0.113707976285838,activation
g10,g43,0.113523426093892,activation
g17,g40,0.113208215798596,activation
g14,g21,0.113098912405268,activation
g24,g2,0.112522999472168,repression
g18,g51,0.112374214972187,repression
g24,g56,0.112239957970753,repression
g42,g44,0.112047923839547,activation
g17,g49,0.111994515347429,activation
g28,g52,0.111719433499424,activation
g5,g21,0.111067940153903,activation
g34,g34,0.111021786685674,activation
g39,g50,0.110902477081717,repression
g44,g2,0.110524953431728,activation
g42,g8,0.11037779358806,repression
g10,g46,0.110190907308247,activation
g42,g11,0.109992386059412,activation
g64,g39,0.108987955555352,repression
g60,g48,0.108160110079898,activation
g28,g7,0.107785914195275,repression
g40,g28,0.107693982649483,activation
g35,g43,0.107625867706733,repression
g42,g9,0.107381486466124,activation
g51,g48,0.107235744299324,repression
g36,g35,0.107168810505373,activation
g28,g46,0.106885604581335,repression
g60,g55,0.106747880815689,repression
g31,g41,0.106739982247467,repression
g37,g8,0.106465176149577,activation
g35,g24,0.106289390989875,activation
g27,g14,0.106258435246371,activation
g29,g12,0.10572639659735,activation
g44,g30,0.105581899741823,repression
g26,g2,0.105517595440886,activation
g64,g32,0.105410807268555,repression
g17,g47,0.105373740895387,activation
g16,g3,0.105279943742973,activation
g54,g55,0.105203743209952,activation
g3,g26,0.104617771143152,activation
g40,g0,0.10461678749255,repression
g40,g55,0.10420635027395,activation
g10,g32,0.104040935846336,repression
g5,g6,0.103781919017494,repression
g54,g49,0.103541634481046,activation
g17,g60,0.102967709894068,repression
g37,g25,0.102833371629615,activation
g41,g60,0.102255135198954,activation
g10,g41,0.102196762395843,activation
g42,g7,0.102069105234651,repression
g64,g8,0.101262059437369,activation
g35,g34,0.10124311200617,repression
g32,g31,0.101191761833308,activation
g17,g27,0.101172689691631,repression
g10,g60,0.101009619656963,repression
g10,g20,0.100752697091384,activation
g42,g26,0.100160751261258,activation
g18,g9,0.0997219196201616,repression
g16,g61,0.0991337699430572,repression
g64,g24,0.0989118594137983,repression
g14,g13,0.0988573426328827,activation
g40,g21,0.0986679731832545,activation
g27,g64,0.0984628449305418,activation
g27,g7,0.098239430567563,repression
g35,g36,0.0977275002324131,activation
g18,g11,0.0976756153179266,repression
g37,g59,0.0969992975507517,activation
g27,g0,0.0966044763406098,repression
g10,g44,0.0957126908810743,repression
g29,g22,0.095575006255897,repression
g51,g63,0.0954155381810884,repression
g26,g30,0.0953384106530494,activation
g5,g50,0.0950869482034829,repression
g27,g42,0.095028147776126,repression
g10,g18,0.0945347697615898,repression
g40,g9,0.0943401048337822,activation
g40,g43,0.0943141018778317,activation
g16,g40,0.0936938469992796,repression
g36,g17,0.0936885018100666,repression
g14,g25,0.0934383407491252,repression
g64,g30,0.0927993240241868,repression
g42,g6,0.0926127804780397,activation
g18,g13,0.0922668026517319,activation
g0,g36,0.0917358984830785,repression
g28,g32,0.090917471161059,activation
g29,g40,0.090847340079478,activation
g26,g56,0.0899237710489658,repression
g0,g22,0.0892259214344806,activation
g26,g16,0.0887900914604315,activation
g28,g48,0.0882106691650502,activation
g28,g36,0.087916572343633,repression
g35,g20,0.0877616560228058,activation
g54,g57,0.0873959879411598,activation
g5,g59,0.0869655385182504,repression
g29,g41,0.0868347352785056,repression
g41,g19,0.0868299853044199,activation
g0,g18,0.0868115584366854,activation
g51,g53,0.086444018779878,repression
g28,g8,0.0862512877009075,activation
g60,g0,0.0861220398752864,activation
g45,g29,0.0857774982874489,activation
g46,g9,0.085765635026762,repression
g5,g1,0.0855193911654295,repression
g40,g5,0.0854676060214004,repression
g54,g62,0.085355579043024,activation
g29,g42,0.0851923743231073,activation
g14,g18,0.084686812001218,activation
g40,g60,0.0846706976713832,repression
g35,g6,0.0838184598307053,activation
g27,g24,0.0836912869646372,repression
g34,g3,0.083598280969489,activation
g18,g25,0.0830732567432975,repression
g46,g17,0.0830093821434427,repression
g36,g5,0.0823682348061899,repression
g40,g20,0.0814586083800707,repression
g10,g28,0.0813187746034672,activation
g35,g2,0.0810006762816588,repression
g18,g49,0.0809889782025077,repression
g42,g23,0.0809230341358993,activation
g64,g17,0.0808023528238203,activation
g41,g35,0.0806864250334192,repression
g24,g57,0.0806661387392721,activation
g28,g12,0.0806650353643599,activation
g64,g38,0.0805809290883517,repression
g44,g3,0.0800803264543052,activation
g0,g13,0.0799989087031714,repression
g0,g41,0.0793786921269348,activation
g28,g17,0.0790614938920361,activation
g40,g61,0.079028284466771,repression
g40,g15,0.0790208088722598,repression
g18,g18,0.0789526257754704,activation
g29,g62,0.0789181975685334,activation
g41,g32,0.0788687121622482,repression
g42,g12,0.0788327478752692,repression
g44,g6,0.0787114379655952,repression
g14,g27,0.0784949175960648,activation
g54,g24,0.0782930852316279,activation
g0,g19,0.0775652455210398,repression
g51,g40,0.0769204085680024,activation
g16,g19,0.0763670844962088,repression
g35,g30,0.0760914392634717,repression
g3,g12,0.0754240017391747,activation
g18,g46,0.0752064909582874,activation
g26,g45,0.0746822655285873,activation
g24,g24,0.0736994224625198,activation
g27,g4,0.0734263330038403,repression
g31,g20,0.0732007300445458,activation
g27,g41,0.0729152318366203,repression
g60,g6,0.0727169521589165,repression
g46,g31,0.0725799299931852,repression
g35,g56,0.0725523588906932,repression
g46,g42,0.072514291552634,repression
g54,g48,0.0725094414856563,activation
g28,g10,0.0720992727643716,activation
g46,g12,0.0718779282421806,repression
g5,g63,0.0716647679616443,repression
g63,g63,0.0712169801831741,activation
g54,g3,0.0710816511498492,activation
g14,g47,0.0709982802212092,activation
g18,g41,0.0709548874604416,activation
g42,g25,0.0702484682748842,activation
g3,g51,0.0698493648489127,activation
g18,g22,0.0688328731059749,activation
g18,g47,0.0686529858007109,activation
g14,g29,0.0684471299572782,activation
g16,g15,0.0680242994686018,activation
g17,g36,0.067862664730801,repression
g18,g38,0.0673106470840898,repression
g22,g60,0.0672313318049684,activation
g40,g26,0.0672079892252562,repression
g51,g17,0.0669375118135683,repression
g22,g36,0.0667308287687725,activation
g45,g4,0.0661378430935528,activation
g22,g49,0.0661069323690634,activation
g42,g10,0.0659614861019641,activation
g63,g54,0.065873620838994,activation
g35,g52,0.0658390770136563,repression
g40,g40,0.0653091887330193,activation
g16,g38,0.0652572821317161,repression
g64,g20,0.0645228714906977,repression
g24,g4,0.0645026229741067,repression
g28,g25,0.0643397303734454,repression
g35,g22,0.0643107343011465,activation
g44,g24,0.0642470904994484,activation
g42,g16,0.0642468810422553,repression
g10,g47,0.0641757864288258,activation
g63,g33,0.0641431097453879,activation
g42,g52,0.0640906148833807,activation
g24,g45,0.0639749801472709,activation
g64,g50,0.06377639554451,repression
g17,g20,0.0637239347198131,activation
g24,g34,0.0637027563583061,repression
g46,g40,0.063671375536325,repression
g26,g39,0.0635054061958684,repression
g24,g39,0.0634229665289139,activation
g17,g42,0.0631937021501594,activation
g39,g33,0.0630122369488217,repression
g46,g22,0.0620958788882014,repression
g28,g9,0.0620883124571288,repression
g14,g41,0.0618278043276061,activation
g14,g49,0.0617722186815872,activation
g40,g10,0.0616933812171424,repression
g3,g17,0.061691782319443,activation
g46,g38,0.0615429131052316,repression
g40,g32,0.0613538027120984,repression
g20,g4,0.0612140960060161,activation
g34,g49,0.0607848895424594,activation
g35,g64,0.0607662442436332,repression
g35,g12,0.0607289468188834,repression
g27,g15,0.0606313376157638,repression
