Gene1	Gene2	corVal	pValue
g32	g47	0.153633018266915	0.0179468318714867
g47	g32	0.153633018266915	0.0179468318714868
g12	g16	0.151623605933529	0.0195229044457613
g16	g12	0.151623605933529	0.0195229044457614
g58	g51	0.14933938807232	0.0214591546299743
g51	g58	0.14933938807232	0.0214591546299743
g50	g3	0.149057945760995	0.0217088522413389
g3	g50	0.149057945760995	0.0217088522413389
g20	g0	0.148567355234973	0.0221501173615326
g0	g20	0.148567355234973	0.0221501173615327
g7	g43	0.148103564953108	0.0225743828956509
g43	g7	0.148103564953108	0.0225743828956509
g7	g58	0.146962201478655	0.0236484773012277
g58	g7	0.146962201478655	0.0236484773012278
g63	g54	0.145982981082539	0.0246048188136452
g54	g63	0.145982981082539	0.0246048188136452
g60	g20	0.145063385835715	0.0255330554797374
g20	g60	0.145063385835715	0.0255330554797374
g24	g47	0.143010698331545	0.0277141758264656
g47	g24	0.143010698331545	0.0277141758264657
g44	g43	0.142949112513408	0.0277820088496931
g43	g44	0.142949112513408	0.0277820088496932
g32	g1	0.142745883795022	0.0280068629891291
g1	g32	0.142745883795022	0.0280068629891292
g55	g9	0.141308238901696	0.0296424372082749
g9	g55	0.141308238901696	0.0296424372082751
g30	g50	0.141199034801945	0.0297699449492561
g50	g30	0.141199034801945	0.0297699449492562
g55	g37	0.140441597868621	0.0306672965795486
g37	g55	0.140441597868621	0.0306672965795486
g21	g39	0.139842059326704	0.0313938523480247
g39	g21	0.139842059326704	0.0313938523480248
g54	g5	0.139564202606132	0.0317355199730172
g5	g54	0.139564202606132	0.0317355199730173
g0	g30	0.137955282888714	0.0337768325481108
g30	g0	0.137955282888714	0.0337768325481109
g39	g4	0.137881971656128	0.0338724441507049
g4	g39	0.137881971656128	0.033872444150705
g2	g1	0.137751921209757	0.0340426200768288
g1	g2	0.137751921209757	0.0340426200768294
g48	g17	0.137360029726023	0.0345598223077003
g17	g48	0.137360029726023	0.0345598223077004
g24	g11	0.13679585460635	0.035316099343354
g11	g24	0.13679585460635	0.0353160993433541
g40	g28	0.13675439277349	0.0353722282713144
g28	g40	0.13675439277349	0.0353722282713145
g18	g10	0.135553962801439	0.0370304140778687
g10	g18	0.135553962801439	0.0370304140778689
g55	g39	0.134412523144814	0.0386676484831908
g39	g55	0.134412523144814	0.0386676484831908
g36	g30	0.134370920410422	0.0387284581008527
g30	g36	0.134370920410422	0.0387284581008528
g13	g36	0.133211202997262	0.0404563658254933
g36	g13	0.133211202997261	0.0404563658254936
g26	g50	0.13288022037157	0.0409612614696538
g50	g26	0.13288022037157	0.0409612614696539
g49	g20	0.13246017627496	0.0416096440034739
g20	g49	0.13246017627496	0.0416096440034741
g7	g22	0.132448009628987	0.0416285524398759
g22	g7	0.132448009628987	0.041628552439876
g61	g34	0.131064258878902	0.0438267352966738
g34	g61	0.131064258878902	0.0438267352966738
g1	g62	0.130733656426483	0.0443660958197137
g62	g1	0.130733656426483	0.0443660958197137
g31	g22	0.130212325089432	0.0452279225142983
g22	g31	0.130212325089431	0.0452279225142986
g42	g2	0.130026937273309	0.0455377526556481
g2	g42	0.130026937273309	0.0455377526556483
g55	g47	0.129967654581945	0.0456372033257418
g47	g55	0.129967654581945	0.0456372033257422
g20	g42	0.129936541178184	0.0456894708541392
g42	g20	0.129936541178184	0.0456894708541393
g49	g39	0.129168041136504	0.0469964691148666
g39	g49	0.129168041136503	0.0469964691148668
g33	g0	0.128397296057489	0.0483385288853086
g0	g33	0.128397296057489	0.0483385288853086
g37	g16	0.128000310545613	0.0490421667467005
g16	g37	0.128000310545613	0.0490421667467006
g37	g1	0.127545517595644	0.0498587423080782
g1	g37	0.127545517595644	0.0498587423080784
g59	g14	0.127077898420989	0.0507101270757295
g14	g59	0.127077898420989	0.0507101270757295
g63	g20	0.126654982816016	0.051490508672963
g20	g63	0.126654982816015	0.0514905086729636
g49	g48	0.126614331546318	0.0515660434064121
g48	g49	0.126614331546318	0.0515660434064122
g42	g22	0.126262617178389	0.0522234241785489
g22	g42	0.126262617178389	0.0522234241785489
g9	g37	0.125789079709094	0.0531194869312484
g37	g9	0.125789079709094	0.0531194869312485
g58	g38	0.125351800656102	0.0539582372902886
g38	g58	0.125351800656102	0.0539582372902886
g51	g40	0.124935700228137	0.05476653423181
g40	g51	0.124935700228137	0.05476653423181
g58	g19	0.124900536651019	0.0548352986659196
g19	g58	0.124900536651019	0.0548352986659198
g24	g37	0.124297990878174	0.0560247699448456
g37	g24	0.124297990878174	0.0560247699448459
g15	g47	0.123675988595557	0.0572749647526522
g47	g15	0.123675988595557	0.0572749647526523
g1	g30	0.123407976675317	0.0578207178087703
g30	g1	0.123407976675317	0.0578207178087706
g20	g46	0.123095700922192	0.0584620152958112
g46	g20	0.123095700922192	0.0584620152958116
g45	g13	0.121708541443659	0.0613820644246507
g13	g45	0.121708541443659	0.0613820644246509
g41	g20	0.121328576840943	0.0622025229294217
g20	g41	0.121328576840943	0.0622025229294221
g22	g0	0.121156512453018	0.0625770162940184
g0	g22	0.121156512453018	0.0625770162940184
g32	g24	0.120773246291349	0.0634178461814827
g24	g32	0.120773246291349	0.0634178461814828
g1	g14	0.119641630385286	0.065954709511687
g14	g1	0.119641630385286	0.0659547095116871
g59	g20	0.11959294391943	0.0660656930567667
g20	g59	0.11959294391943	0.0660656930567669
g38	g8	0.118545274996884	0.068491191224066
g8	g38	0.118545274996884	0.0684911912240661
g20	g52	0.117922223039418	0.0699678050421562
g52	g20	0.117922223039418	0.0699678050421563
g46	g41	0.117862747037382	0.0701101084699272
g41	g46	0.117862747037381	0.0701101084699273
g43	g28	0.117694028404267	0.0705150725620592
g28	g43	0.117694028404267	0.0705150725620593
g10	g34	0.116682224967513	0.0729838071221859
g34	g10	0.116682224967512	0.0729838071221861
g26	g2	0.116641515738307	0.073084587100523
g2	g26	0.116641515738307	0.0730845871005233
g43	g25	0.116418170432641	0.0736395166343618
g25	g43	0.116418170432641	0.0736395166343619
g48	g46	0.116074460625874	0.0745001905256613
g46	g48	0.116074460625874	0.0745001905256615
g44	g26	0.1155073087436	0.0759382195016922
g26	g44	0.1155073087436	0.0759382195016923
g63	g19	0.115326690140792	0.0764008785479287
g19	g63	0.115326690140792	0.076400878547929
g41	g40	0.115199243487943	0.0767287086796949
g40	g41	0.115199243487943	0.0767287086796952
g53	g15	0.115145420516371	0.0768674989137834
g15	g53	0.115145420516371	0.0768674989137834
g24	g35	0.114472586916951	0.0786197133165145
g35	g24	0.114472586916951	0.0786197133165147
g4	g45	0.113883369533649	0.0801805666471735
g45	g4	0.113883369533649	0.0801805666471735
g46	g51	0.113285107300886	0.0817908791182831
g51	g46	0.113285107300886	0.0817908791182832
g2	g3	0.113141974474365	0.0821799816310606
g3	g2	0.113141974474365	0.0821799816310611
g15	g1	0.112875010436679	0.082909700093262
g1	g15	0.112875010436679	0.0829097000932624
g12	g64	0.112466491869314	0.0840364339459315
g64	g12	0.112466491869314	0.0840364339459316
g57	g47	0.111682621595645	0.0862328948799536
g47	g57	0.111682621595645	0.086232894879954
g0	g60	0.111266312196362	0.0874180222712278
g60	g0	0.111266312196362	0.0874180222712281
g6	g40	0.11116263341514	0.0877151912755906
g40	g6	0.11116263341514	0.0877151912755908
g27	g2	0.110726618642634	0.0889737900188349
g2	g27	0.110726618642634	0.0889737900188352
g15	g46	0.1106818929128	0.0891037085623712
g46	g15	0.1106818929128	0.0891037085623717
g18	g5	0.110666770292397	0.0891476708287771
g5	g18	0.110666770292397	0.0891476708287771
g54	g41	0.110616885780883	0.0892928108683471
g41	g54	0.110616885780883	0.0892928108683474
g50	g29	0.109839971645357	0.0915777573625366
g29	g50	0.109839971645357	0.0915777573625368
g44	g58	0.109793828105187	0.0917149235268213
g58	g44	0.109793828105187	0.0917149235268215
g23	g1	0.108728198997355	0.0949284898611592
g1	g23	0.108728198997355	0.0949284898611595
g47	g63	0.108620302998874	0.0952588028314505
g63	g47	0.108620302998874	0.0952588028314507
g18	g17	0.108554088712251	0.0954619638174751
g17	g18	0.108554088712251	0.0954619638174752
g32	g19	0.108379748387725	0.095998529966391
g19	g32	0.108379748387725	0.0959985299663911
g9	g60	0.108326235052781	0.09616370784339
g60	g9	0.108326235052781	0.0961637078433902
g33	g46	0.108201980205135	0.0965481128303299
g46	g33	0.108201980205135	0.0965481128303304
g40	g55	0.108147046247532	0.096718449920016
g55	g40	0.108147046247532	0.096718449920016
g54	g24	0.107793359202979	0.0978208750645377
g24	g54	0.107793359202979	0.0978208750645377
g36	g58	0.107458693206519	0.0988731758957577
g58	g36	0.107458693206519	0.098873175895758
g14	g25	0.106908253959276	0.100623445817507
g25	g14	0.106908253959276	0.100623445817507
g25	g56	0.106691359256608	0.101319823154844
g56	g25	0.106691359256608	0.101319823154844
g50	g1	0.106602562358286	0.101606018695594
g1	g50	0.106602562358286	0.101606018695595
g17	g44	0.106596255909046	0.10162636890408
g44	g17	0.106596255909046	0.10162636890408
g6	g2	0.106377398348189	0.102334597651379
g2	g6	0.106377398348189	0.102334597651379
g6	g58	0.106271904214212	0.102677370359273
g58	g6	0.106271904214212	0.102677370359273
g63	g45	0.106095357158456	0.103253038372799
g45	g63	0.106095357158456	0.1032530383728
g10	g40	0.1058879068534	0.1039327275572
g40	g10	0.1058879068534	0.103932727557201
g8	g40	0.105863023474639	0.104014492044655
g40	g8	0.105863023474639	0.104014492044655
g5	g47	0.105209354445198	0.106180630668682
g47	g5	0.105209354445198	0.106180630668682
g51	g20	0.104599067026187	0.10823494322862
g20	g51	0.104599067026187	0.10823494322862
g47	g50	0.10434611093523	0.109095537042034
g50	g47	0.10434611093523	0.109095537042034
g41	g53	0.104054337876967	0.110094859477226
g53	g41	0.104054337876967	0.110094859477226
g35	g38	0.103930659461341	0.110520620568194
g38	g35	0.103930659461341	0.110520620568194
g42	g24	0.102805681010667	0.114452910469918
g24	g42	0.102805681010667	0.114452910469918
g2	g43	0.102274915184366	0.116345755827886
g43	g2	0.102274915184366	0.116345755827886
g27	g18	0.102056024085267	0.117133458078443
g18	g27	0.102056024085267	0.117133458078443
g1	g27	0.101464161865575	0.119284173306635
g27	g1	0.101464161865575	0.119284173306635
g21	g52	0.101301271491082	0.119881449068024
g52	g21	0.101301271491082	0.119881449068024
g3	g9	0.101235295598707	0.120124026327541
g9	g3	0.101235295598707	0.120124026327541
g29	g30	0.100623486659505	0.122391726106485
g30	g29	0.100623486659505	0.122391726106485
g1	g21	0.10024646296204	0.12380564909196
g21	g1	0.10024646296204	0.123805649091961
g8	g55	0.100103829469232	0.124343846951048
g55	g8	0.100103829469232	0.124343846951049
g54	g14	0.100096711306408	0.124370753292684
g14	g54	0.100096711306408	0.124370753292684
g38	g59	0.0999701699762612	0.124849827479667
g59	g38	0.0999701699762611	0.124849827479667
g63	g10	0.099949924365013	0.124926608049423
g10	g63	0.099949924365013	0.124926608049423
g20	g34	0.0998579213217682	0.125275986359497
g34	g20	0.099857921321768	0.125275986359498
g7	g48	0.0995989456899695	0.126263500534481
g48	g7	0.0995989456899694	0.126263500534481
g18	g23	0.0993911498811916	0.12706020478803
g23	g18	0.0993911498811915	0.12706020478803
g21	g63	0.0992750353077781	0.127507086324907
g63	g21	0.099275035307778	0.127507086324908
g59	g5	0.099117505254037	0.128115301390962
g5	g59	0.0991175052540368	0.128115301390962
g20	g1	0.0987252297199399	0.129639594769287
g1	g20	0.0987252297199398	0.129639594769287
g47	g10	0.0986988091104678	0.12974275999125
g10	g47	0.0986988091104677	0.12974275999125
g4	g15	0.0981582744677312	0.131867328986127
g15	g4	0.0981582744677312	0.131867328986127
g48	g19	0.0979970283379145	0.132506265690662
g19	g48	0.0979970283379143	0.132506265690663
g33	g56	0.0979762769301119	0.132588665731847
g56	g33	0.0979762769301118	0.132588665731848
g13	g19	0.0974352274757536	0.13475101809783
g19	g13	0.0974352274757536	0.13475101809783
g18	g3	0.0971478785289258	0.135910392467208
g3	g18	0.0971478785289258	0.135910392467208
g5	g30	0.0970720918521434	0.136217442715986
g30	g5	0.0970720918521434	0.136217442715986
g60	g63	0.0970542761846531	0.136289700197775
g63	g60	0.097054276184653	0.136289700197775
g31	g20	0.0965247496032458	0.138450823440912
g20	g31	0.0965247496032458	0.138450823440912
g24	g56	0.0965096170633991	0.138512966237532
g56	g24	0.096509617063399	0.138512966237533
g10	g52	0.0962721333078523	0.139491008293385
g52	g10	0.0962721333078522	0.139491008293385
g45	g2	0.095985687221278	0.140677711724766
g2	g45	0.0959856872212779	0.140677711724766
g58	g62	0.0956462082993968	0.142094091993941
g62	g58	0.0956462082993967	0.142094091993941
g6	g30	0.0954847557748877	0.142771513738393
g30	g6	0.0954847557748876	0.142771513738394
g21	g2	0.0954025424363565	0.143117409098297
g2	g21	0.0954025424363563	0.143117409098298
g11	g48	0.0953629931663897	0.14328403177338
g48	g11	0.0953629931663896	0.143284031773381
g28	g36	0.0952989735311456	0.143554062449378
g36	g28	0.0952989735311455	0.143554062449378
g37	g53	0.0950490726237112	0.144611840999316
g53	g37	0.0950490726237112	0.144611840999316
g59	g50	0.0949660390441644	0.144964615213804
g50	g59	0.0949660390441644	0.144964615213804
g20	g25	0.0946640922072637	0.146252981810513
g25	g20	0.0946640922072637	0.146252981810513
g3	g24	0.093727097981059	0.150306450904136
g24	g3	0.093727097981059	0.150306450904136
g4	g43	0.093602149121973	0.150853353586374
g43	g4	0.0936021491219729	0.150853353586374
g50	g55	0.0933534559535732	0.151946369189972
g55	g50	0.0933534559535731	0.151946369189973
g1	g3	0.0931442204109759	0.15287059915444
g3	g1	0.0931442204109758	0.152870599154441
g43	g40	0.0931202454409428	0.152976771568229
g40	g43	0.0931202454409427	0.15297677156823
g53	g62	0.0929454276953386	0.153752632114461
g62	g53	0.0929454276953385	0.153752632114461
g54	g15	0.0929101260367435	0.153909664864112
g15	g54	0.0929101260367435	0.153909664864112
g22	g1	0.0926914213607125	0.154885232135807
g1	g22	0.0926914213607123	0.154885232135808
g47	g12	0.092673784786265	0.15496410575874
g12	g47	0.0926737847862646	0.154964105758742
g18	g41	0.0919860592943437	0.158063412195685
g41	g18	0.0919860592943435	0.158063412195686
g54	g0	0.0917312398894395	0.159223549970332
g0	g54	0.0917312398894394	0.159223549970332
g61	g58	0.0910781550218825	0.162226118627166
g58	g61	0.0910781550218825	0.162226118627166
g48	g37	0.0908316065396385	0.163370601314511
g37	g48	0.0908316065396384	0.163370601314512
g49	g38	0.0908026203297797	0.163505552176582
g38	g49	0.0908026203297797	0.163505552176582
g1	g16	0.0906585065165513	0.164177741368657
g16	g1	0.0906585065165513	0.164177741368657
g13	g64	0.0905839616378024	0.164526251286884
g64	g13	0.0905839616378022	0.164526251286885
g18	g14	0.0903647170533863	0.165554465090346
g14	g18	0.0903647170533861	0.165554465090347
g31	g17	0.09029472976716	0.16588370112809
g17	g31	0.0902947297671599	0.16588370112809
g42	g44	0.0902607747572596	0.166043609378217
g44	g42	0.0902607747572595	0.166043609378218
g39	g62	0.0901664673364464	0.166488346481074
g62	g39	0.0901664673364463	0.166488346481074
g44	g15	0.0901304876689574	0.166658254529483
g15	g44	0.0901304876689574	0.166658254529483
g46	g63	0.0900274874624856	0.167145372082813
g63	g46	0.0900274874624855	0.167145372082813
g14	g29	0.0899072404217371	0.167715398836504
g29	g14	0.0899072404217371	0.167715398836504
g63	g16	0.0898974663198849	0.167761796285767
g16	g63	0.0898974663198849	0.167761796285767
g29	g42	0.0897571470314204	0.168428945046491
g42	g29	0.0897571470314204	0.168428945046491
g21	g59	0.0896746162513005	0.168822261056748
g59	g21	0.0896746162513005	0.168822261056749
g43	g47	0.0896555517862702	0.168913213641044
g47	g43	0.0896555517862701	0.168913213641045
g5	g25	0.0893238958530115	0.170501325124396
g25	g5	0.0893238958530115	0.170501325124396
g17	g22	0.0892666804833426	0.170776417467101
g22	g17	0.0892666804833425	0.170776417467102
g57	g54	0.0891066545448681	0.171547578389355
g54	g57	0.0891066545448681	0.171547578389355
g24	g28	0.0888024095956863	0.173020864996599
g28	g24	0.0888024095956862	0.173020864996599
g35	g31	0.0887503689854465	0.173273806791519
g31	g35	0.0887503689854464	0.173273806791519
g26	g52	0.0886991388272809	0.173523077539379
g52	g26	0.0886991388272808	0.173523077539379
g58	g11	0.0886336884110657	0.173841927086003
g11	g58	0.0886336884110656	0.173841927086004
g45	g43	0.0885598037657638	0.174202387320777
g43	g45	0.0885598037657638	0.174202387320777
g60	g39	0.0882702671706038	0.175620292363006
g39	g60	0.0882702671706038	0.175620292363006
g32	g21	0.0882159714801848	0.175887136364147
g21	g32	0.0882159714801848	0.175887136364148
g54	g12	0.087951788872295	0.177189787996169
g12	g54	0.087951788872295	0.177189787996169
g12	g29	0.0878890469393056	0.177500207302995
g29	g12	0.0878890469393056	0.177500207302996
g57	g46	0.0878563512675207	0.177662130405236
g46	g57	0.0878563512675206	0.177662130405236
g15	g34	0.087480879692478	0.179529467560148
g34	g15	0.087480879692478	0.179529467560149
g59	g10	0.0874469022435147	0.17969916060064
g10	g59	0.0874469022435144	0.179699160600641
g27	g34	0.087326448894702	0.180301693189832
g34	g27	0.087326448894702	0.180301693189832
g5	g16	0.087310232301437	0.180382925707676
g16	g5	0.0873102323014369	0.180382925707676
g54	g33	0.0869673502621351	0.182106826982969
g33	g54	0.0869673502621351	0.182106826982969
g31	g1	0.0868334758794441	0.182783190044698
g1	g31	0.0868334758794441	0.182783190044699
g17	g47	0.0863652370519541	0.185163388981275
g47	g17	0.086365237051954	0.185163388981276
g31	g5	0.0863323670427566	0.185331328896136
g5	g31	0.0863323670427566	0.185331328896137
g58	g56	0.0863113873782218	0.185438577002125
g56	g58	0.0863113873782218	0.185438577002125
g43	g19	0.0861435972185835	0.186297962146925
g19	g43	0.0861435972185835	0.186297962146925
g56	g18	0.0861102788199192	0.186468959275728
g18	g56	0.0861102788199191	0.186468959275729
g33	g11	0.0859800837609447	0.1871382530075
g11	g33	0.0859800837609447	0.1871382530075
g16	g2	0.0859759232334288	0.187159670057259
g2	g16	0.0859759232334287	0.187159670057259
g51	g64	0.0857343889658968	0.188406095056103
g64	g51	0.0857343889658968	0.188406095056103
g24	g58	0.0857156809285469	0.188502890167768
g58	g24	0.0857156809285469	0.188502890167768
g64	g55	0.08569646475321	0.188602352316423
g55	g64	0.0856964647532099	0.188602352316423
g12	g59	0.0856614392426504	0.188783741870622
g59	g12	0.0856614392426501	0.188783741870624
g6	g44	0.0855289415337479	0.189471075240264
g44	g6	0.0855289415337479	0.189471075240264
g24	g46	0.0853627859670492	0.190335596665479
g46	g24	0.0853627859670492	0.190335596665479
g19	g15	0.0844131192412656	0.195332234313765
g15	g19	0.0844131192412656	0.195332234313765
g50	g61	0.0841874231473035	0.196533655030169
g61	g50	0.0841874231473035	0.196533655030169
g61	g20	0.0841217138118017	0.196884446254207
g20	g61	0.0841217138118017	0.196884446254207
g0	g38	0.083927832537262	0.197922141688079
g38	g0	0.083927832537262	0.197922141688079
g52	g46	0.0838283862198038	0.198455940295225
g46	g52	0.0838283862198037	0.198455940295225
g5	g45	0.0836189462292543	0.199583572186685
g45	g5	0.0836189462292543	0.199583572186685
g21	g18	0.0835917356650946	0.199730415434565
g18	g21	0.0835917356650945	0.199730415434565
g46	g12	0.0835500375041546	0.199955593879894
g12	g46	0.0835500375041545	0.199955593879894
g0	g25	0.083373700615349	0.200909885154428
g25	g0	0.0833737006153489	0.200909885154428
g40	g59	0.0830124075451398	0.202875417301882
g59	g40	0.0830124075451397	0.202875417301882
g55	g35	0.0830105704632367	0.202885446960007
g35	g55	0.0830105704632367	0.202885446960007
g15	g28	0.0828562779145935	0.203729097526879
g28	g15	0.0828562779145935	0.203729097526879
g11	g39	0.0822452713461619	0.207094912978612
g39	g11	0.0822452713461618	0.207094912978613
g48	g43	0.0821184238159983	0.207798667903352
g43	g48	0.0821184238159982	0.207798667903352
g25	g24	0.0815999281981692	0.210693219780406
g24	g25	0.0815999281981692	0.210693219780406
g24	g55	0.0815892263710289	0.210753267495419
g55	g24	0.0815892263710288	0.21075326749542
g51	g26	0.0815660288113214	0.210883470715911
g26	g51	0.0815660288113214	0.210883470715912
g63	g53	0.0814546226084509	0.211509576740365
g53	g63	0.0814546226084508	0.211509576740365
g1	g60	0.0813062220965194	0.212345664142986
g60	g1	0.0813062220965194	0.212345664142986
g42	g59	0.0812886417150907	0.212444868819715
g59	g42	0.0812886417150906	0.212444868819715
g37	g7	0.0811394923711274	0.213287844913006
g7	g37	0.0811394923711274	0.213287844913006
g43	g38	0.0810780852253529	0.213635607726146
g38	g43	0.0810780852253529	0.213635607726146
g2	g12	0.0808693635907793	0.214820685131336
g12	g2	0.0808693635907792	0.214820685131336
g29	g23	0.0805561258061901	0.216608005980215
g23	g29	0.0805561258061901	0.216608005980215
g1	g56	0.0803889801017317	0.217566071180828
g56	g1	0.0803889801017315	0.21756607118083
g49	g40	0.0801826213400234	0.218753073692994
g40	g49	0.0801826213400234	0.218753073692994
g23	g59	0.0798595880251099	0.220620471902157
g59	g23	0.0798595880251099	0.220620471902157
g40	g54	0.0798553389809411	0.220645110323462
g54	g40	0.079855338980941	0.220645110323462
g38	g23	0.0798219640787371	0.220838705534194
g23	g38	0.0798219640787371	0.220838705534194
g31	g38	0.0796866364805294	0.22162492988099
g38	g31	0.0796866364805294	0.22162492988099
g27	g7	0.0795710047865538	0.222298302312311
g7	g27	0.0795710047865538	0.222298302312311
g63	g27	0.0794878555318789	0.222783414571857
g27	g63	0.0794878555318788	0.222783414571857
