SourceGENES,TargetGENES,Interaction,Edges
g17,g63,0.165012794033,activation
g7,g0,0.164607426587998,repression
g7,g48,0.164493350452868,activation
g50,g24,0.164237686752511,repression
g18,g20,0.163548109993003,activation
g18,g14,0.163412775868918,activation
g25,g26,0.162954893723663,activation
g52,g52,0.162908919480225,activation
g59,g52,0.162744580904222,repression
g47,g22,0.161989353064425,repression
g57,g61,0.1619419212628,repression
g54,g59,0.161612990745806,activation
g35,g10,0.161362490261614,repression
g54,g58,0.161242045848465,repression
g16,g57,0.161206688842907,activation
g41,g31,0.16056073547375,repression
g55,g17,0.160267448907255,activation
g12,g8,0.160267091253187,activation
g41,g47,0.16016923488582,activation
g28,g52,0.159798003364327,repression
g52,g21,0.159248024665714,repression
g56,g35,0.159120520908915,repression
g4,g34,0.158968810966661,repression
g47,g15,0.15873569084187,repression
g46,g12,0.15855560793823,repression
g17,g17,0.158421209962731,activation
g55,g6,0.158176802283758,repression
g52,g4,0.157731112512061,activation
g17,g42,0.157001283790165,repression
g60,g24,0.156643553903827,activation
g53,g32,0.156360466945517,repression
g52,g42,0.156010596905593,activation
g53,g63,0.155870184171598,repression
g56,g57,0.155842077612237,repression
g57,g29,0.155753363383431,activation
g17,g7,0.155542345553502,repression
g39,g6,0.155304112850827,repression
g14,g58,0.154574969821693,repression
g29,g31,0.154402676054434,activation
g15,g1,0.154339321797205,activation
g40,g50,0.154228120595036,repression
g46,g52,0.153861932812943,repression
g44,g6,0.153599256286288,activation
g53,g4,0.153227923596549,repression
g15,g26,0.153116789296449,activation
g13,g0,0.153051450313888,activation
g13,g12,0.152736483706216,activation
g14,g21,0.152576202248502,activation
g17,g22,0.152320464007466,activation
g17,g11,0.151767076043556,activation
g14,g18,0.151511369024162,activation
g38,g57,0.150892268206859,repression
g47,g18,0.149950826698158,activation
g39,g5,0.149896217512457,activation
g15,g44,0.149825369161683,activation
g52,g63,0.14976694896638,repression
g25,g62,0.14892491182763,activation
g17,g20,0.148224045821227,activation
g12,g33,0.147839012978942,repression
g30,g48,0.147485323850324,activation
g12,g9,0.146514236622937,repression
g38,g12,0.146494585414035,repression
g12,g22,0.146348725750828,activation
g47,g14,0.145980436188254,activation
g25,g50,0.145920371706064,repression
g40,g4,0.145293762232694,activation
g4,g2,0.145145131549111,activation
g45,g35,0.145136678419731,repression
g2,g48,0.144987802063439,repression
g3,g16,0.144834033049541,repression
g54,g17,0.144603081518324,activation
g17,g40,0.143927260363766,repression
g5,g61,0.143645517311449,activation
g16,g60,0.143049798837446,activation
g34,g50,0.14260894241591,activation
g27,g29,0.142533274675869,repression
g44,g63,0.142332459712054,activation
g53,g53,0.141934141256863,activation
g41,g12,0.141432870516241,repression
g20,g15,0.141322043114208,repression
g15,g0,0.141151400689401,repression
g13,g15,0.140899024476238,activation
g17,g15,0.140857646844917,repression
g57,g44,0.140747442849084,activation
g41,g14,0.140496962455365,activation
g44,g53,0.140333458236686,activation
g53,g7,0.139817056159902,repression
g35,g1,0.139812814039784,repression
g40,g15,0.139746274982919,activation
g5,g27,0.139615809379989,repression
g20,g20,0.13943349457966,activation
g55,g48,0.139362852524862,repression
g30,g35,0.139305974831428,activation
g50,g1,0.139249944484558,activation
g26,g58,0.138877312456923,activation
g52,g8,0.138824324800147,activation
g7,g6,0.13854412311921,activation
g17,g49,0.13851539661506,activation
g18,g27,0.13837254224766,repression
g47,g8,0.138359946092342,repression
g25,g5,0.138241831571546,activation
g7,g50,0.13778338815487,activation
g52,g9,0.137756377461017,repression
g50,g50,0.137668618159396,activation
g54,g44,0.136828177438995,repression
g38,g11,0.136368950123795,activation
g35,g32,0.135987274304013,activation
g53,g44,0.135820081013901,activation
g35,g49,0.135678224695859,activation
g55,g27,0.134701781588028,activation
g25,g48,0.134676078337134,repression
g5,g4,0.134671924635472,activation
g26,g4,0.134665233642776,repression
g34,g61,0.134637665663584,activation
g3,g32,0.134448826605621,activation
g14,g37,0.134398113222352,repression
g53,g5,0.134171482099677,activation
g13,g47,0.133966734958291,activation
g40,g17,0.132888341288178,repression
g40,g26,0.132680787707752,repression
g4,g56,0.132671468768076,repression
g35,g50,0.131739817035994,activation
g45,g2,0.13164484653469,activation
g12,g21,0.131592199619371,activation
g2,g37,0.131113144331192,repression
g16,g0,0.131038139777303,activation
g3,g5,0.130732746422207,repression
g14,g47,0.129661686750141,activation
g16,g27,0.12904775413426,repression
g41,g0,0.128903409883365,repression
g45,g43,0.128758536152648,repression
g35,g23,0.128703682801162,repression
g60,g16,0.128158132504217,activation
g54,g63,0.127992387218929,activation
g18,g0,0.127598153146976,repression
g34,g35,0.127484688110304,repression
g4,g30,0.127452457259612,activation
g29,g57,0.127210169820052,activation
g3,g49,0.127151043979304,activation
g12,g47,0.126853173471983,repression
g55,g57,0.125979052448264,repression
g34,g43,0.125976808070499,repression
g25,g35,0.125956884302299,repression
g20,g10,0.125929504241258,activation
g56,g48,0.125587443604386,repression
g29,g52,0.125170466340586,activation
g29,g15,0.125085635743212,repression
g52,g5,0.125029485778118,repression
g25,g53,0.124825098690302,repression
g26,g8,0.124170684427624,repression
g54,g11,0.123966487742065,repression
g52,g55,0.123875594827659,repression
g3,g6,0.123300801553989,activation
g40,g9,0.123299012772492,activation
g27,g52,0.122928363074616,activation
g16,g31,0.122919147029589,repression
g59,g44,0.122741385137683,activation
g41,g8,0.122709260846247,repression
g15,g53,0.122373368950263,activation
g54,g62,0.122234801422061,repression
g16,g62,0.121906015024406,repression
g44,g4,0.121887469283708,activation
g7,g43,0.121661784992481,repression
g17,g32,0.121218824695411,activation
g28,g44,0.120882454216243,repression
g4,g3,0.120750798417318,activation
g3,g19,0.120708246244048,activation
g25,g58,0.120625747532568,repression
g54,g40,0.120570159713571,activation
g4,g35,0.120569536385078,activation
g18,g53,0.12013487776782,repression
g3,g33,0.119980673828287,repression
g61,g35,0.119963767941068,repression
g57,g11,0.119844998471203,repression
g18,g18,0.119795924357158,activation
g59,g48,0.119687809447245,repression
g15,g55,0.119349484960199,repression
g53,g24,0.119186705911528,activation
g35,g6,0.119158785240707,activation
g34,g4,0.119125181057958,repression
g38,g52,0.119023422733968,repression
g52,g49,0.118759430899558,activation
g5,g43,0.118744358617151,repression
g53,g57,0.118632158055247,repression
g18,g21,0.118491981905185,activation
g12,g27,0.118231851249307,activation
g25,g49,0.117971018296009,repression
g57,g52,0.117688342872074,repression
g54,g31,0.117669296381688,repression
g38,g51,0.117271892928023,activation
g18,g22,0.117050420339371,activation
g39,g0,0.116632464961527,activation
g2,g36,0.116625863733498,activation
g57,g1,0.116591793184017,repression
g39,g28,0.116219704758538,repression
g40,g59,0.116179077362974,activation
g52,g40,0.116143807793108,activation
g17,g33,0.116003778123381,repression
g50,g6,0.11518453588015,activation
g47,g47,0.115046660539908,activation
g46,g40,0.114990567640071,repression
g53,g1,0.114801374327023,repression
g47,g12,0.114776536833015,repression
g50,g49,0.114678711207424,repression
g54,g61,0.11454196968731,activation
g27,g31,0.114037656181889,repression
g41,g63,0.113994596133959,repression
g44,g1,0.113962351014146,activation
g28,g53,0.113782690824664,repression
g50,g32,0.113535563481861,activation
g34,g24,0.113463295753181,repression
g3,g0,0.112945653147451,repression
g54,g22,0.112579556899804,repression
g5,g36,0.112491668153549,repression
g34,g42,0.112063836212587,repression
g12,g18,0.111700507290285,activation
g35,g19,0.111330670187846,repression
g60,g23,0.111230300469978,activation
g46,g57,0.111089710592461,activation
g40,g22,0.111011180588509,activation
g47,g9,0.110990251297366,activation
g45,g56,0.110569586853863,activation
g41,g17,0.110304287102514,repression
g47,g21,0.109615033465215,repression
g27,g57,0.10955580167525,repression
g38,g13,0.10924742531085,activation
g29,g40,0.108721195262126,repression
g17,g26,0.108685518983011,repression
g18,g12,0.108550247121922,activation
g20,g14,0.10794127165604,repression
g12,g12,0.107806859189103,activation
g29,g54,0.10759571152394,activation
g50,g19,0.107170802241886,repression
g18,g9,0.107010798562992,repression
g7,g41,0.106757059226034,repression
g28,g40,0.106755458755536,repression
g12,g16,0.106648277859728,activation
g20,g21,0.106637367119929,repression
g41,g13,0.106544761154069,activation
g3,g34,0.10637303016848,activation
g11,g17,0.106277566525719,activation
g16,g59,0.106106204103831,repression
g3,g28,0.106052336869244,activation
g20,g22,0.105875661639664,activation
g57,g64,0.105843208337548,activation
g18,g28,0.105827147533935,repression
g44,g23,0.105305003845731,repression
g7,g23,0.105298406758519,repression
g40,g21,0.105137434033351,activation
g20,g9,0.105121409178502,repression
g4,g33,0.105085262025268,activation
g11,g34,0.104141777277656,repression
g57,g3,0.10413507796263,activation
g50,g23,0.104106927196684,activation
g34,g25,0.104016551704239,activation
g13,g53,0.103963528605497,activation
g57,g45,0.103839491123738,activation
g54,g57,0.103834562504456,activation
g60,g50,0.103803920039032,activation
g15,g5,0.103429588234675,activation
g27,g16,0.103367811401008,repression
g20,g8,0.103315214839203,activation
g7,g63,0.103225424929012,activation
g16,g11,0.103075963327269,repression
g7,g7,0.103051322879995,activation
g29,g21,0.102874985211524,repression
g20,g27,0.102758487846156,repression
g59,g53,0.102369045290164,repression
g27,g62,0.101814054093881,activation
g41,g10,0.101507330065055,activation
g38,g48,0.101206130301088,activation
g61,g2,0.100759657925791,activation
g55,g12,0.100594903376325,repression
g55,g10,0.100583442710271,repression
g39,g2,0.100248211365735,activation
g59,g60,0.0996059272799775,activation
g4,g57,0.0994216808760191,repression
g25,g23,0.0993831949910491,repression
g7,g58,0.0991998090287133,activation
g38,g40,0.0991749292850034,repression
g7,g37,0.0991150915068112,activation
g52,g62,0.0988090114588534,repression
g57,g39,0.0987512195671113,activation
g4,g28,0.0987154269169958,activation
g46,g13,0.0985368932193497,activation
g17,g47,0.0977849382236154,activation
g44,g48,0.0973484809383198,activation
g50,g10,0.0972682177702347,repression
g44,g15,0.0971538629182498,activation
g0,g58,0.0970956574923591,repression
g7,g5,0.0968983298649769,repression
g46,g8,0.0968238833417039,activation
g61,g57,0.0966870531908111,repression
g46,g63,0.0966756540957845,repression
g14,g14,0.0966251519562668,activation
g38,g46,0.0966055314262545,repression
g57,g28,0.0964871027990097,activation
g3,g3,0.0964336466757629,activation
g25,g7,0.0960943665270163,activation
g54,g53,0.0957037844192975,activation
g57,g42,0.0953186746610541,repression
g60,g5,0.0952927546693391,activation
g17,g9,0.0950706151727998,activation
g5,g64,0.0947901446710413,activation
g28,g9,0.0947090512975431,activation
g46,g48,0.0946521491816825,repression
g25,g15,0.0944801539672371,activation
g44,g55,0.0943858530667355,activation
g29,g44,0.0942584111478681,activation
g55,g61,0.0941082320640863,repression
g52,g57,0.093893152064661,repression
g16,g52,0.0938100093442502,activation
g39,g33,0.0937695597819115,repression
g29,g26,0.0935246638666515,repression
g55,g54,0.0932806505151918,activation
g3,g2,0.0927613094861857,activation
g59,g0,0.0925805943599916,repression
g61,g34,0.0925304151431641,activation
g46,g46,0.0923256390185135,activation
g28,g21,0.0922408860806933,activation
g54,g43,0.0917378953089071,activation
g30,g2,0.0910373429969186,activation
g11,g45,0.0909979437195781,activation
g38,g33,0.0909463476360728,repression
g25,g37,0.0908551806890528,repression
g44,g44,0.0905379428476502,activation
g14,g55,0.0898077581595684,repression
g38,g63,0.0893645307827462,repression
g52,g24,0.0891311843889394,activation
g28,g15,0.0889558139993976,activation
g20,g18,0.0886487808264793,activation
g17,g0,0.0882525241191212,repression
g28,g31,0.0880660385502544,repression
g57,g43,0.0877511891048974,repression
g16,g8,0.0876385659976433,repression
g12,g32,0.0875516785285614,repression
g54,g15,0.0874299687858193,activation
g3,g56,0.0872835392437641,activation
g45,g0,0.087280792022506,activation
g60,g1,0.0871858140441035,repression
g26,g64,0.0870399487187535,repression
g5,g8,0.0867801415981607,activation
g59,g40,0.0866871880333843,activation
g39,g56,0.0866783656643883,activation
g16,g58,0.0863806806682245,repression
g16,g42,0.0861004631578744,activation
g17,g21,0.086020874202116,activation
g4,g4,0.0859899815511974,activation
g55,g13,0.0858601914968173,repression
g57,g34,0.0857789926032239,repression
g59,g11,0.0857494461991624,activation
g52,g45,0.0854936640394858,repression
g38,g10,0.0854512936725973,repression
g1,g0,0.0853178487636304,repression
g60,g26,0.0852735149536168,activation
g46,g51,0.084975770847408,repression
g46,g28,0.0845647791805162,repression
g17,g27,0.0841417162621942,repression
g26,g23,0.083704962910731,activation
g14,g61,0.083571337717495,activation
g35,g5,0.0834934555153912,repression
g54,g42,0.0829972550659647,repression
g7,g13,0.0826809024060999,activation
g47,g37,0.0826304361938245,repression
g28,g29,0.0821784850841729,repression
g38,g38,0.0820281617209542,activation
g45,g3,0.0820068090594248,activation
g29,g53,0.0819051411706094,activation
g59,g57,0.0818556745379764,repression
g3,g30,0.0817237130377705,repression
g27,g11,0.0816900496358425,repression
