TF	target	importance
g17	g47	0.06138734524333022
g6	g26	0.06130852974902631
g17	g53	0.06098415627542102
g50	g15	0.06091238552674047
g41	g51	0.06054852846236708
g10	g11	0.06045975433649189
g26	g9	0.0598214871502876
g39	g5	0.05980145512765319
g21	g10	0.05868497526593029
g46	g38	0.058670322451730324
g30	g6	0.058613342379678725
g10	g21	0.0585127468456937
g56	g4	0.05791641189555621
g47	g46	0.05771032322824954
g36	g38	0.05750067871661334
g17	g10	0.05749788660426663
g13	g20	0.05667482538930735
g18	g46	0.05653476741888533
g61	g50	0.05647685658947588
g18	g36	0.05634722455045639
g61	g8	0.056325817184028015
g40	g9	0.05628331834053955
g9	g40	0.05624248872620712
g17	g16	0.05567644374734443
g47	g29	0.055628591164835255
g31	g21	0.05430096747447673
g13	g12	0.05416573729372868
g12	g62	0.054164759444088086
g36	g52	0.05397588335578325
g55	g9	0.05388733305823801
g47	g36	0.053857774737439836
g20	g62	0.05372137891417301
g21	g31	0.05316365189408017
g56	g6	0.05311343598030468
g41	g37	0.05300268876492089
g50	g19	0.05291854683860765
g45	g64	0.05249120176471355
g5	g23	0.052330186109424116
g14	g51	0.05232990427922146
g13	g17	0.052049768378888
g31	g11	0.05201606893370379
g39	g33	0.051837049910341985
g20	g18	0.051830755892674
g50	g26	0.05172892896822522
g17	g62	0.05151128096814173
g61	g1	0.05128579112997051
g46	g18	0.051146967108380494
g39	g64	0.05109482624587536
g25	g54	0.05096074983926454
g1	g26	0.0508163745498434
g50	g7	0.050810055081686074
g21	g48	0.05053957342681293
g47	g25	0.05023500513375768
g40	g57	0.050155080226798716
g17	g18	0.050091816054616205
g46	g52	0.050003035104479995
g2	g4	0.04971651108379842
g47	g37	0.04954298281095872
g4	g35	0.04951331993125961
g10	g31	0.049362975859162134
g13	g37	0.04901608234586576
g15	g26	0.048883946975706534
g40	g10	0.048711908176520886
g36	g18	0.04870612013190814
g50	g30	0.04864581857606587
g26	g15	0.04863680227747391
g20	g13	0.048495170444525414
g54	g5	0.048411993028992004
g61	g55	0.04833909133631091
g50	g56	0.04830458898234862
g31	g53	0.04827012539246181
g46	g47	0.04823339344128812
g22	g18	0.04819012639036777
g2	g19	0.0481308265604514
g1	g19	0.048099150598792946
g59	g53	0.047685291639015255
g31	g57	0.0475812149564663
g50	g2	0.04749292157144039
g12	g16	0.04719317199672614
g20	g47	0.04718546041179476
g30	g43	0.0471129389836795
g13	g29	0.04662121950868612
g22	g62	0.0464491347451919
g17	g31	0.04643960246339245
g13	g25	0.046284092610474344
g21	g26	0.04625890522391532
g45	g54	0.04623234016985557
g26	g55	0.04618722742113387
g26	g21	0.046048451254910895
g56	g26	0.045978572711494366
g11	g31	0.04583843907429755
g6	g19	0.04573404123889319
g14	g25	0.045640351395497956
g1	g3	0.045550817795547906
g15	g50	0.04553290766573205
g34	g28	0.045270235838082554
g3	g64	0.04510398891364789
g57	g16	0.044971535358144125
g18	g59	0.044833555595461344
g15	g61	0.044595500055324616
g0	g24	0.044542550661086096
g18	g37	0.04446340536263026
g22	g59	0.044337733022705744
g22	g31	0.04428865126793043
g46	g51	0.044091789412662875
g30	g26	0.04401554692079558
g57	g40	0.04399608795576171
g18	g25	0.043862585695202384
g47	g31	0.043692227547010874
g50	g43	0.04357600033385739
g47	g59	0.04333846247052132
g13	g11	0.043292472310037085
g31	g40	0.04314017783570194
g22	g47	0.04288350409048311
g1	g43	0.04256386978954068
g6	g7	0.042442648012082126
g3	g33	0.04240012128278148
g3	g1	0.042311911817324806
g15	g6	0.04228944383278256
g14	g20	0.042188820003801926
g45	g33	0.0420645333276464
g30	g4	0.04155282162438253
g6	g43	0.04154073744845399
g41	g38	0.04140431624204094
g30	g63	0.04127932982729259
g30	g7	0.04120142319639256
g1	g15	0.04115349913084888
g15	g9	0.04114110560627424
g61	g21	0.041000013638451786
g6	g48	0.040958783128871835
g61	g63	0.04068595929628965
g31	g44	0.04067751506856572
g26	g6	0.04059108145260049
g1	g7	0.040590074697222374
g14	g59	0.040505417175746496
g13	g59	0.04047299284571661
g41	g25	0.04046135881340643
g22	g40	0.040407702353249086
g1	g45	0.04040316131438977
g4	g49	0.04036769846158096
g56	g5	0.040152548643498626
g11	g40	0.04006018501766488
g47	g34	0.03995669627326317
g4	g58	0.03989968125138919
g56	g7	0.039893731191890984
g24	g0	0.039560458208848244
g14	g37	0.03955305799940573
g20	g36	0.03941385461788724
g41	g17	0.0393697702661359
g21	g57	0.039327014159150124
g14	g52	0.03920002638948807
g14	g22	0.03917916576710827
g31	g10	0.039165180128669715
g56	g15	0.03911823510212368
g19	g54	0.03910187710739495
g41	g22	0.03908307326776946
g50	g44	0.038676649935297076
g9	g26	0.038611332705358006
g30	g19	0.03846959303921659
g36	g47	0.03841659928260857
g59	g21	0.03840151049446306
g14	g38	0.03839577151915707
g41	g29	0.038180287656653975
g12	g59	0.03815492378928715
g60	g23	0.038123246040215865
g5	g6	0.0379592095214298
g41	g52	0.03784596999297987
g14	g17	0.037803743726705176
g61	g26	0.03770100938486228
g18	g29	0.0376277279790075
g12	g31	0.03745603138248112
g15	g44	0.037437978973881535
g50	g63	0.03724635979668122
g22	g53	0.037225404687313904
g47	g16	0.03716402968030398
g59	g57	0.037086266937763346
g10	g55	0.037049072651859034
g10	g53	0.03702974083571915
g41	g62	0.03690194786733717
g6	g63	0.03688860532345592
g45	g1	0.0368098278504923
g59	g44	0.03672363416402877
g61	g48	0.036707972489668686
g57	g31	0.03666838325364002
g17	g44	0.036625308773660686
g30	g15	0.03650799033710061
g12	g40	0.03649635630281143
g11	g55	0.0364514555406167
g61	g9	0.03639210275785715
g10	g57	0.036205803748916736
g56	g9	0.03618273965803349
g21	g9	0.036167338460738475
g59	g11	0.03616620805880923
g20	g46	0.03614286154746658
g12	g18	0.036139669704587866
g18	g62	0.03599576911163529
g36	g51	0.03571114570322861
g22	g13	0.035671037005590774
g35	g4	0.03558918202506963
g7	g54	0.03549386262588882
g8	g43	0.035456053202918524
g40	g31	0.03542470012347013
g2	g43	0.03537348329504213
g18	g34	0.03530236903407603
g17	g11	0.035301488838795594
g26	g50	0.03517270035383536
g41	g31	0.03510966742523493
g21	g55	0.03501192879506488
g40	g11	0.03501086765285982
g45	g58	0.03500788464623262
g2	g63	0.034998184088906044
g17	g13	0.03490155510248151
g2	g5	0.03489706461987547
g26	g8	0.03487896739128177
g15	g43	0.034859742130152215
g61	g30	0.03485533715501685
g40	g48	0.03482125244393265
g13	g10	0.034737452185032644
g13	g51	0.03462658494133591
g39	g61	0.034560562261138905
g4	g56	0.03453447281328325
g10	g22	0.034354276025198395
g12	g47	0.03432798672495357
g59	g16	0.03427966837207016
g38	g46	0.03426309329134912
g22	g25	0.03419143604530984
g47	g10	0.034119754063791745
g11	g63	0.03411477291808817
g43	g8	0.03409428471367483
g5	g42	0.03401858309389343
g2	g7	0.034018557993372465
g20	g16	0.033872731851051434
g31	g48	0.0338116664626002
g61	g7	0.033773632792845155
g1	g63	0.033687556081180986
g20	g14	0.033619672312066355
g44	g15	0.03355259598993385
g6	g8	0.033526429416255894
g30	g21	0.03346411738626316
g11	g57	0.033336545798687264
g39	g1	0.033268162935776446
g56	g48	0.033267707524854855
g57	g26	0.033251396932925635
g12	g13	0.03324701312975761
g21	g40	0.033155012288168036
g18	g16	0.03314964799307184
g41	g59	0.033100052330063454
g11	g59	0.032987602920365136
g4	g30	0.03284988979274068
g50	g48	0.0328022145058673
g37	g54	0.032774414289691384
g40	g55	0.032614242074092595
g17	g57	0.03252403319048429
g14	g12	0.032379554071771524
g45	g61	0.032330348737912705
g9	g21	0.032326934684407824
g13	g31	0.032316857600572006
g56	g63	0.03220208125238918
g9	g8	0.0321320912497222
g17	g36	0.03208793558194023
g14	g29	0.031762561861595234
g39	g35	0.03175833454851201
g56	g19	0.031675192904117716
g61	g44	0.03149466901984829
g46	g20	0.03134131415468053
g13	g38	0.03133998169336893
g22	g16	0.03130405321802376
g47	g0	0.0312476493733877
g9	g15	0.03122018329387563
g41	g10	0.031166761041897584
g11	g21	0.031149967506090965
g15	g8	0.030832828952751072
g5	g39	0.030789206463021294
g10	g9	0.0307088041477201
g20	g10	0.030695384319601605
g20	g53	0.030606108339893384
g14	g10	0.03060197585867086
g34	g60	0.030548807060503988
g45	g50	0.030533121323886914
g48	g55	0.030528336433382743
g59	g12	0.03039650774268089
g55	g26	0.030349750973504723
g28	g34	0.0303221705140586
g21	g15	0.030275527967155533
g57	g44	0.03010035334811425
g38	g36	0.030008453507966437
g2	g15	0.030004202778511405
g1	g39	0.029942501114865308
g12	g34	0.029923755184339824
g61	g19	0.029879835862276268
g19	g24	0.02987191167432349
g36	g23	0.029865371357381983
g30	g5	0.029834972484247397
g18	g51	0.02977144126285757
g58	g4	0.029769138613387414
g20	g41	0.029718315595423307
g11	g12	0.029669633536397462
g56	g43	0.029664238720699215
g55	g19	0.029608488128063826
g1	g8	0.02959758613522325
g20	g57	0.029559139247628954
g22	g41	0.02954406237456584
g41	g12	0.029541278345840215
g20	g40	0.0295288659639454
g41	g20	0.02952886337195962
g51	g60	0.029517312433000407
g39	g58	0.029505326078674458
g3	g50	0.029499429116568117
g5	g32	0.02944806017076844
g8	g24	0.02941681055951361
g18	g10	0.029328716351582004
g12	g53	0.02929883443992655
g7	g19	0.029154758040480008
g29	g54	0.029077659553032247
g11	g9	0.029044290163756165
g15	g34	0.029026170563893863
g42	g32	0.029022097370415674
g12	g57	0.028939300734440607
g45	g35	0.028904406516571494
g11	g44	0.028901474964065386
g9	g53	0.028866922824159064
g22	g44	0.02882140926612957
g15	g57	0.028797898965206854
g59	g8	0.028756011774025664
g11	g53	0.02874661109984894
g14	g11	0.028732077447332617
g6	g9	0.028707983056117225
g4	g2	0.02869081669029549
g17	g41	0.028663262526233624
g6	g30	0.02863429997706143
g6	g2	0.028610635797488043
g56	g64	0.028555347399603775
g32	g42	0.028526850201695025
g12	g63	0.028491978304898243
g57	g54	0.028475395629924502
g20	g29	0.028419831012376443
g59	g17	0.02840413999140713
g9	g48	0.028315199205820627
g1	g48	0.028298441028764495
g36	g37	0.02827271242959381
g17	g14	0.02824087230261297
g16	g57	0.028177838644519483
g62	g12	0.028107556082843495
g2	g8	0.02807676891967336
g17	g29	0.02802595777690898
g2	g54	0.0280181450987988
g61	g43	0.028015058978151434
g9	g10	0.02799834180986154
g12	g29	0.02796716904258312
g53	g44	0.02791482014580777
g14	g31	0.02791119068302673
g60	g34	0.027832194562215008
g47	g62	0.027801389309144706
g15	g55	0.02779428081106878
g22	g14	0.027765004862400976
g61	g56	0.0277090128460754
g57	g55	0.02769572212899592
g20	g44	0.027683356585605924
g11	g22	0.02767774738430679
g5	g45	0.02761855609340697
g59	g20	0.027531669846902293
g17	g55	0.02746675776114549
g43	g34	0.02746567539187896
g13	g16	0.02745802478700342
g20	g31	0.02740887872683319
g11	g20	0.02740397486032779
g44	g28	0.02726458242760221
g44	g37	0.027243673762988054
g61	g2	0.027177091852974067
g40	g59	0.027157182010958018
g46	g23	0.02708030887936939
g13	g62	0.026977690212764048
g22	g57	0.026960307116830756
g19	g50	0.026898284611637967
g15	g49	0.026893378005277253
g44	g57	0.026750742722078433
g50	g8	0.026665518910166185
g18	g31	0.02661845577118987
g59	g22	0.02661486487850589
g14	g48	0.026602679891349252
g47	g51	0.0266005825319765
g23	g60	0.026581348180754694
g57	g15	0.0265627296990759
g47	g38	0.02651497590737418
g60	g28	0.026490856279286698
g1	g4	0.0264741485769941
g21	g59	0.0264668515515006
g52	g36	0.02643897213919776
g51	g38	0.026418576633310997
g1	g5	0.026256503824056806
g48	g21	0.026204094829350925
g2	g64	0.026197245968370333
g39	g54	0.026151140582710324
g10	g44	0.02611331326736935
g10	g59	0.02595745467652156
g9	g11	0.025956050771446734
g30	g8	0.025857613103292727
g59	g40	0.02585052726592778
g62	g54	0.02578781683825437
g36	g20	0.02574897282507687
g12	g10	0.02573496009325098
g33	g49	0.025732244512890363
g40	g53	0.025703739643235884
g13	g7	0.02568118731710672
g4	g64	0.025614426926373522
g17	g25	0.025604773713703958
g43	g63	0.02557665158617933
g18	g40	0.025525808674295797
g14	g23	0.02545637451167352
g59	g10	0.025433982623069312
g28	g27	0.025398312518143847
g21	g44	0.02538025704912913
g6	g34	0.025339743700584408
g31	g16	0.025324028449283914
g20	g37	0.025304023911634714
g21	g8	0.025288406853796696
g22	g37	0.02525838900921964
g57	g21	0.025204065141141912
g43	g32	0.025187132115329178
g50	g3	0.02518594944924433
g18	g11	0.025175094044438087
g4	g54	0.025120841297188275
g57	g27	0.025039376848942512
g46	g25	0.024942828955049495
g2	g26	0.02493723890736275
g8	g9	0.024932822283955762
g44	g16	0.024912269195329965
g21	g19	0.02489401594461662
g37	g42	0.0248192825019224
g30	g32	0.02481422542567792
g30	g44	0.02469960769204654
g40	g21	0.024698256717655444
g23	g5	0.02468093617674805
g52	g46	0.02466032352719216
g50	g45	0.024637905433450714
g17	g34	0.024572881908458074
g40	g23	0.024558199003183387
g32	g5	0.024549925337221425
g30	g55	0.024497738492992638
g55	g21	0.024356859094703334
g19	g1	0.024350185026145745
g56	g8	0.02429664557197253
g50	g21	0.024210542177775074
g62	g24	0.024142266448104983
g55	g48	0.024079514708874514
g36	g29	0.024039884572346987
g10	g25	0.024031079890352098
g0	g28	0.024024419766246207
g8	g63	0.024012478346753553
g20	g63	0.02399666054107295
g47	g11	0.02394446623028999
g21	g53	0.023931311889687626
g46	g37	0.023872780417613922
g21	g11	0.023813401361150673
g17	g21	0.023801263694309648
g18	g52	0.023798529060574596
g12	g41	0.023795628899362032
g36	g25	0.023767244100108092
g31	g55	0.02372475607803493
g22	g55	0.023669298672855124
g10	g16	0.023608260528008664
g13	g52	0.023571290416899687
g36	g17	0.02356143322704134
g41	g60	0.023507899958229963
g47	g40	0.02340707403519028
g13	g40	0.023385257696180772
g15	g21	0.023356562117575034
g57	g59	0.02334000632201984
g63	g8	0.023302947715584575
g12	g55	0.023262700738955294
g30	g54	0.023204338985914386
g50	g57	0.02315483878329628
g30	g64	0.023154199305428714
g24	g60	0.023094609046946477
g49	g4	0.02309216450854404
g24	g19	0.02304423893653285
g41	g16	0.023011494270338703
g17	g46	0.0229386060515618
g3	g35	0.022875404353601008
g14	g16	0.022874267376782078
g27	g60	0.02287217687618539
g50	g4	0.02284246824247823
g5	g3	0.022841552382269224
g19	g6	0.022720136290245923
g63	g43	0.02270178414765785
g28	g60	0.022588272172616528
g55	g40	0.022519440868706445
g58	g42	0.02251886442351347
g7	g28	0.022497057972045785
g12	g25	0.022480002683071917
g28	g0	0.022455355374365767
g7	g63	0.02241123313587687
g6	g27	0.022402454789844626
g62	g34	0.022366885220690316
g53	g57	0.02231238760288729
g61	g39	0.02231033284331589
g59	g14	0.022306992215549805
g5	g24	0.022292236610079234
g36	g12	0.0222879189199058
g59	g34	0.022284547380588642
g18	g21	0.02220788190934425
g4	g42	0.022203219099900473
g21	g49	0.02220029553599812
g47	g57	0.022174570876344907
g34	g24	0.02212645675996308
g1	g44	0.022125770994681902
g33	g28	0.021957102196508066
g9	g49	0.021941634554815726
g39	g49	0.021930083912414217
g44	g53	0.021926773793436393
g3	g58	0.021903155375494695
g39	g50	0.021853417693043286
g12	g44	0.021846085662090023
g57	g38	0.021833466485632787
g59	g41	0.021795022015755235
g52	g42	0.021783879093382873
g16	g44	0.02178077891650011
g35	g34	0.021753204210156727
g30	g48	0.021718819131753105
g20	g7	0.021690425712745712
g63	g34	0.02168454760276754
g31	g17	0.02158294524082149
g31	g9	0.021580915834130243
g41	g23	0.021577506199090875
g51	g28	0.021524529278826043
g52	g34	0.021512549911580397
g18	g38	0.021500700363760436
g32	g49	0.02149483266686488
g63	g54	0.021448175148203238
g19	g7	0.021432934369733557
g13	g53	0.02143183304875095
g6	g56	0.02142144947016345
g15	g62	0.021349387781414233
g35	g27	0.021336392751517063
g42	g29	0.02133213963403596
g44	g7	0.021318123456477354
g47	g48	0.021315628213368958
g31	g12	0.02130168550357673
g22	g34	0.0212900931109062
g22	g35	0.02127276696956097
g49	g35	0.021254515182510435
g60	g24	0.02123997204117533
g53	g52	0.021238600004965
g57	g9	0.02123104579555703
g46	g59	0.021220137012147026
g46	g17	0.021217429109834693
g20	g0	0.021190938970800936
g9	g32	0.021168310710832382
g11	g17	0.021148515429312658
g15	g53	0.02113353817657445
g31	g28	0.021132740099186007
g59	g9	0.021117180241792273
g5	g35	0.02110560262583406
g63	g58	0.02105804385316489
g4	g33	0.02105502246411357
g31	g22	0.021043827959125152
g21	g6	0.021031942212237663
g61	g45	0.02099291833569433
g57	g23	0.020980419594596945
g9	g44	0.02089208793618611
g58	g27	0.020880989196914376
g50	g55	0.02079603385878235
g10	g8	0.020788751326420725
g41	g57	0.020772186098571992
g31	g60	0.020770043668577924
g22	g29	0.020714462050727602
g2	g28	0.020663138547092598
g29	g37	0.020614992289835724
g9	g31	0.020584334013820895
g29	g0	0.02053250073975121
g57	g53	0.02049067029492314
g1	g9	0.02049044933408979
g18	g42	0.020466873182828207
g54	g32	0.0204608526728567
g31	g33	0.02041522212362956
g41	g11	0.02040298589572989
g41	g48	0.020322631011385952
g57	g25	0.020320920449974907
g21	g24	0.02030761872038627
g10	g34	0.02029653852900601
g24	g8	0.020290146234766014
g20	g25	0.020267884081037177
g16	g27	0.02026226280978435
g41	g53	0.020248194086227033
g12	g46	0.020238877571205918
g48	g9	0.020230134660406556
g40	g8	0.020224133229434112
g57	g62	0.02018412518058612
g53	g10	0.020164669329647656
g26	g54	0.020131896952284546
g53	g26	0.020085506502007144
g8	g64	0.020080748018441903
g53	g35	0.0200752379133623
g48	g0	0.020075037079895247
g34	g35	0.01994709035829188
g46	g29	0.019944540557862007
g35	g49	0.019932560957018376
g5	g58	0.019917028144218762
g26	g61	0.01990688791729753
g31	g49	0.019905890556755162
g26	g48	0.01990043889221207
g5	g49	0.019897672675304786
g59	g62	0.019887627590808924
g53	g15	0.01988230679111182
g6	g21	0.019834032517325666
g33	g34	0.019831088367865964
g52	g23	0.019821311505631226
g60	g51	0.019789602757150276
g28	g58	0.019788360145653886
g51	g41	0.01978563554150139
g64	g27	0.019779527200195438
g58	g35	0.019756430507937198
g38	g28	0.01973542786712468
g44	g62	0.019644898595613487
g10	g0	0.019614816130302873
g7	g42	0.019612057955419235
g37	g38	0.01953470614738426
g47	g42	0.019522179330239427
g32	g24	0.019522052494372836
g53	g16	0.01950676155517306
g48	g43	0.019504737908569814
g8	g26	0.01949481476608333
g33	g32	0.019478310672248752
g26	g44	0.01945115529041844
g18	g48	0.019450711465930758
g14	g40	0.019391006026046723
g11	g16	0.019370311113519948
g14	g21	0.01935115153300526
g17	g40	0.019338706782286105
g53	g62	0.019326166918526854
g7	g6	0.019276077781704107
g57	g29	0.019235366984527134
g53	g31	0.019224583746564626
g57	g5	0.01921398679904338
g38	g52	0.01918290260993152
g6	g35	0.019173289474690523
g24	g28	0.019150003367392563
g3	g49	0.01914475898395115
g40	g44	0.019042495965571046
g30	g9	0.01904161855496141
g62	g29	0.019039550908753398
g6	g32	0.01903015271652462
g35	g32	0.019014769048866335
g57	g10	0.019002456423109916
g31	g34	0.01899229096597576
g25	g27	0.01898907320580836
g49	g34	0.018926155354541497
g17	g42	0.018915836470564454
g26	g1	0.018915709957038673
g46	g12	0.018900335860071622
g17	g49	0.018898357239210677
g18	g7	0.01889819073039639
g50	g39	0.0188789073821636
g55	g10	0.01887722883397521
g18	g53	0.01886078831862645
g20	g55	0.018860064659392294
g61	g53	0.018844580409116782
g43	g48	0.018835251608280725
g47	g33	0.01882273893058327
g44	g29	0.018816316995311593
g57	g8	0.018814295881586205
g57	g24	0.018813802069466336
g7	g27	0.018808279618196522
g12	g27	0.018801167141328113
g62	g17	0.018799961011179738
g62	g0	0.018799547739831356
g33	g64	0.018764264586146506
g46	g22	0.01876127581805274
g56	g33	0.018758237413484345
g48	g40	0.01870025808751617
g38	g51	0.018690849024999512
g24	g54	0.018690652783397366
g55	g15	0.018687040115323718
g51	g46	0.01866510102952804
g45	g52	0.018643088880008457
g1	g21	0.01863149707873505
g33	g43	0.018622866405540648
g7	g58	0.018605403643337917
g26	g23	0.018601424692381078
g30	g33	0.01859860640491966
g61	g5	0.018585168536283454
g19	g59	0.01858029480233721
g21	g64	0.018546859593943515
g21	g42	0.018530098909253896
g33	g0	0.018454055937195134
g54	g42	0.01843762969949416
g3	g61	0.018417931643001505
g36	g22	0.01839809557006643
g49	g23	0.01835215075525854
g4	g32	0.018346952379820387
g47	g7	0.018321607257517553
g14	g7	0.01830323349623567
g26	g34	0.018297580206012173
g2	g33	0.01826421224554171
g37	g18	0.018248426257320552
g43	g49	0.018244786845604388
g44	g9	0.018241089985332987
g52	g54	0.018236892672633873
g15	g33	0.01823102665894757
g12	g14	0.01821229861385194
g13	g44	0.018211251025160396
g54	g23	0.01821122849290435
g56	g34	0.018192073849034946
g22	g36	0.018160143158943827
g50	g9	0.01815159579774054
g15	g56	0.0181475726834311
g14	g62	0.01814079667190539
g13	g64	0.018140596971132884
g45	g15	0.018114235846079563
g37	g29	0.01811356934065131
g54	g0	0.018107242540260627
g10	g58	0.018107031952359305
g40	g27	0.01810160960649625
g55	g32	0.018100640303976186
g2	g44	0.018095892540711287
g21	g43	0.0180908344058878
g21	g61	0.018080433038828406
g30	g60	0.018076036927699313
g26	g40	0.018075178167430248
g10	g26	0.018055308652459252
g53	g40	0.01805079103727807
g11	g37	0.01802569413894142
g26	g53	0.018016395053004355
g45	g0	0.018007229433364205
g24	g27	0.017981927883358364
g1	g58	0.01794122618217973
g40	g33	0.01793568854246632
g39	g42	0.017934917403080244
g21	g32	0.01793302100177559
g45	g8	0.01792897644186259
g12	g42	0.017924526820952212
g10	g17	0.01791122316596149
g55	g11	0.017892520353519934
g33	g58	0.017890894887791074
g61	g24	0.017887304988345683
g35	g58	0.017874761028157212
g8	g15	0.017828320868864763
g43	g29	0.01782804917977086
g57	g58	0.017825876569747077
g64	g52	0.01781723384567835
g48	g26	0.017808876683132906
g24	g32	0.017792690124545152
g26	g25	0.017792340778561504
g61	g3	0.01779010701804766
g6	g53	0.01778703393984976
g30	g35	0.017786081244519754
g10	g43	0.01777186184286847
g57	g11	0.01776782525509632
g57	g52	0.017748553327291156
g26	g57	0.017746448831653668
g37	g52	0.017724394887473467
g37	g47	0.01771521228702198
g30	g34	0.01770708566620469
g42	g52	0.01770669198771453
g12	g26	0.01768583804777739
g34	g42	0.017683084542639033
g44	g27	0.017646149633423893
g12	g36	0.017634735491089674
g8	g7	0.0176144016838985
g33	g39	0.017603664742300323
g13	g42	0.017598542181625425
g27	g57	0.017583315189600626
g62	g33	0.0175826499611514
g51	g52	0.017568650074462813
g40	g58	0.017563201151679784
g24	g34	0.017542009578616537
g59	g27	0.01753097136589574
g5	g9	0.017518861302399873
g52	g49	0.01750843746730399
g35	g54	0.01748094981957919
g2	g48	0.017470960285946177
g9	g43	0.017469971278043554
g48	g64	0.017469617635941594
g19	g32	0.01746841132122576
g21	g62	0.017461141607232143
g59	g63	0.017451271135670878
g61	g4	0.017407301090202058
g33	g35	0.01739446035926951
g44	g31	0.01738024185210727
g15	g27	0.01737509468670426
g53	g54	0.017366445704404918
g54	g16	0.01734163970457475
g45	g26	0.01731589731695877
g44	g11	0.017310569358263056
g46	g53	0.017309581174490597
g33	g24	0.017301195027280974
g6	g55	0.017290189965577116
g59	g18	0.017267894979229738
g2	g57	0.01726716759319944
g0	g60	0.01726559207554357
g17	g8	0.017245568804248875
g22	g46	0.01724459710691023
g60	g0	0.01724044489471851
g15	g1	0.017229226988896475
g56	g51	0.017229115727137718
g25	g51	0.017212977736923683
g2	g53	0.017210329971292623
g18	g27	0.017209312938786935
g17	g7	0.017198210989935923
