TF	target	importance
g12	g14	0.04381763426365973
g2	g19	0.043797403092300215
g18	g25	0.0435447155482445
g6	g30	0.043442163804870954
g36	g47	0.04317513680705911
g4	g49	0.043020316595195854
g50	g26	0.04292575643100897
g17	g41	0.04285525093976673
g25	g34	0.042710986229473134
g36	g13	0.042604939508362145
g6	g5	0.042600326292363974
g12	g31	0.04252478823268497
g13	g25	0.04245697427021936
g20	g41	0.04238305035369221
g46	g38	0.04234487464413574
g47	g29	0.042174769033848876
g14	g11	0.042070154982188274
g6	g7	0.042048632880750524
g22	g53	0.041779551440236214
g6	g48	0.04162905454643508
g50	g7	0.041621542436407005
g56	g63	0.04133190006685044
g12	g41	0.041187848174905645
g18	g37	0.04102781244239133
g55	g26	0.04091980329538334
g13	g37	0.04088180326745638
g21	g55	0.04077670443597415
g5	g39	0.0406522677570518
g2	g64	0.04059042834875479
g59	g9	0.040547631519147684
g22	g37	0.04053051217536108
g47	g37	0.04049604826898789
g2	g63	0.04047486700092219
g17	g14	0.04023846934551813
g56	g48	0.040138003755506094
g13	g57	0.040047077456077766
g1	g48	0.040039224900558085
g11	g21	0.03971116680317918
g13	g59	0.03968050663258588
g13	g11	0.0394159709576985
g14	g25	0.039301279816050895
g59	g10	0.03927173880038035
g17	g16	0.03920223757181632
g46	g13	0.03920168349552986
g1	g19	0.03908642849434791
g17	g53	0.039076858774969185
g6	g54	0.03902130345054775
g55	g10	0.038984142009684336
g36	g18	0.038949919643932206
g10	g21	0.038938729683264714
g45	g61	0.03882687876240695
g12	g59	0.038721298368095326
g41	g38	0.03866251032155667
g20	g7	0.038621675997200004
g56	g19	0.03846032652849824
g20	g62	0.03845873900406188
g40	g11	0.03836367423247975
g22	g10	0.038212614867605986
g39	g61	0.03819407347467447
g15	g55	0.038034226094687165
g59	g40	0.03794201535998975
g12	g53	0.037824663438379647
g33	g34	0.0376607938415124
g63	g7	0.03764677416204732
g55	g15	0.03753696544224722
g12	g37	0.03749370596191732
g4	g30	0.03740648361932246
g22	g46	0.037375690704895465
g18	g59	0.03726254863144594
g3	g1	0.03714349423728829
g30	g64	0.037127493623282014
g14	g16	0.03698891688103857
g13	g55	0.03693243385351168
g55	g21	0.03669436071807567
g9	g15	0.036466442544310064
g47	g62	0.03640115859264996
g22	g14	0.03634786806247047
g6	g8	0.03629466492155276
g36	g38	0.036250196750842414
g30	g5	0.0361996919049594
g21	g10	0.03606191650593198
g10	g59	0.036031752856143136
g4	g56	0.03592933316719543
g39	g33	0.03591302187652894
g30	g26	0.035870097677950484
g17	g31	0.03580112649875572
g30	g8	0.03576597558366301
g12	g46	0.03575408250597917
g12	g10	0.03574387484609871
g22	g44	0.03562800880655614
g46	g18	0.03562110728965428
g4	g35	0.035609665236264694
g45	g33	0.03553407184145783
g40	g59	0.03546360421252807
g61	g56	0.03533602418259483
g14	g52	0.03523158072657564
g1	g8	0.03498044640393653
g18	g10	0.034974997345674545
g5	g35	0.034823295057253484
g22	g62	0.03482250463104021
g30	g19	0.03480172710004457
g20	g53	0.03466566022269408
g56	g64	0.0346267436213437
g22	g41	0.03453625648011219
g56	g26	0.03429891265548134
g46	g47	0.03418520381862014
g61	g55	0.03409036346003867
g43	g54	0.03407791472334006
g13	g40	0.03397160452499187
g61	g30	0.03391154684986585
g22	g40	0.03389271926359009
g47	g59	0.03387473297571014
g9	g26	0.03387326812388698
g40	g57	0.033603494855515115
g40	g43	0.03351840040428169
g56	g5	0.033506361660355706
g17	g46	0.03349945396752762
g26	g8	0.03343535449608556
g5	g42	0.033297673627187906
g1	g3	0.03321191763064511
g13	g16	0.03320015023375185
g46	g51	0.03319423535372367
g4	g54	0.032880241020753515
g40	g55	0.032731043344248374
g43	g7	0.032680867941733124
g47	g31	0.03266909621191684
g13	g51	0.03262353894422255
g61	g21	0.03258398233717882
g52	g46	0.03249510175970671
g63	g64	0.0324909792285509
g43	g6	0.03242069764139002
g13	g10	0.032400527676660816
g48	g61	0.032231335483887485
g50	g34	0.03222331537079847
g11	g12	0.03219492060048985
g6	g56	0.03212147922337284
g12	g40	0.03212132659248199
g2	g43	0.03211019096274715
g20	g57	0.03209436249897721
g11	g55	0.03207686469339626
g11	g9	0.0318394475200435
g40	g9	0.031821929091967835
g42	g34	0.031796111270687
g59	g55	0.031741984827634996
g61	g9	0.031716671408016386
g7	g43	0.03165353399553862
g15	g54	0.03157557216225137
g20	g37	0.03150876031339398
g40	g26	0.03146758143571042
g20	g25	0.0314233134978554
g14	g57	0.031393674210782256
g50	g3	0.03124556845433407
g39	g35	0.031240105991246075
g17	g40	0.03123823822519127
g15	g8	0.031217328685901782
g20	g44	0.031186622069291667
g61	g2	0.031072826335267787
g20	g16	0.031047181682911595
g41	g25	0.03100002384893909
g40	g15	0.030975840447987013
g3	g33	0.030946610498391206
g59	g21	0.030938244593871827
g47	g11	0.03089455257037388
g21	g40	0.03079248918875845
g3	g42	0.030552680461792506
g5	g49	0.030472830568190327
g13	g44	0.030465773936825934
g35	g34	0.030457181139246916
g18	g51	0.030342813142065918
g11	g17	0.030330201726492187
g34	g24	0.03029482862633547
g14	g29	0.030251326736161942
g17	g57	0.030227027952820278
g2	g48	0.030187452158946262
g17	g36	0.03011655288523118
g47	g53	0.030065095727043176
g10	g57	0.030057904656177414
g50	g21	0.02987071582344801
g45	g58	0.02985898634662139
g21	g43	0.029852127857280267
g56	g43	0.02982524953998171
g56	g15	0.02970994825664935
g17	g38	0.02964400073692898
g14	g62	0.02959292134862811
g57	g44	0.029567944625392636
g3	g58	0.029453316311118215
g11	g22	0.02944962613316951
g41	g52	0.029405957514814535
g31	g9	0.029357517700811787
g0	g54	0.029292501072980974
g2	g15	0.029216775185016898
g20	g55	0.0292095998770658
g8	g43	0.02913904030619861
g47	g51	0.029120812102002312
g61	g7	0.029112607292147367
g52	g36	0.029062372810209264
g61	g39	0.02893604564849146
g7	g63	0.028864909129858236
g17	g62	0.02884597117533808
g20	g10	0.028769461530568807
g6	g26	0.028738924027744632
g47	g16	0.028729215905436912
g34	g60	0.028701717391406742
g39	g64	0.028624187437159675
g17	g29	0.02857870011694491
g2	g7	0.028541864595716917
g20	g36	0.028512843532947595
g45	g1	0.028332873608724322
g3	g54	0.028118188219055238
g12	g44	0.02808284845427129
g22	g36	0.02808108345554666
g40	g58	0.02800805630265759
g30	g15	0.02800594506654953
g3	g61	0.027963571985685116
g17	g37	0.02794476080456549
g14	g37	0.0278924134584203
g55	g34	0.027880387556896657
g7	g54	0.02786780558135435
g11	g32	0.027816068731460933
g61	g63	0.027815943031338088
g12	g36	0.027755558046052124
g30	g7	0.02774001738984326
g10	g15	0.0276438786608323
g17	g44	0.0275403496188187
g57	g53	0.027499119985206953
g47	g40	0.027469669509579346
g8	g61	0.027433619633885332
g12	g29	0.027294597699837074
g13	g38	0.027234496073588813
g4	g58	0.027142527524561037
g3	g63	0.027086835837522066
g18	g62	0.027050399224169776
g4	g33	0.02697757208848772
g6	g27	0.026941752517784218
g46	g12	0.02694067748425811
g10	g9	0.026936912389642038
g14	g31	0.026904625751548804
g41	g11	0.026726844151202984
g4	g2	0.02672652602244755
g41	g31	0.026721294464041114
g8	g7	0.026667542526873266
g48	g43	0.026633322461667636
g5	g32	0.026596942742560872
g56	g7	0.02656722618874486
g45	g35	0.026539614317076344
g23	g34	0.026535683161307555
g13	g62	0.026485631976878424
g30	g28	0.026464340060667998
g26	g6	0.02642188580109649
g36	g17	0.02637483027084994
g60	g54	0.026262499965869445
g41	g37	0.026211583405661827
g18	g11	0.026100767351175634
g31	g55	0.026085641812736243
g47	g10	0.026003622114315714
g6	g34	0.025978220726233826
g47	g38	0.02595932077909253
g11	g20	0.02595494431788276
g18	g40	0.025861919227764343
g1	g45	0.02584836215587853
g18	g16	0.025771233967699897
g43	g27	0.025740727697276797
g9	g10	0.025641098124700477
g12	g25	0.025633971995874538
g20	g29	0.025610858576818833
g2	g26	0.025549867450864433
g2	g33	0.025501468268113826
g40	g53	0.025449315838112815
g45	g28	0.025384536415063132
g23	g24	0.025372990580918974
g11	g26	0.025362995523022545
g5	g58	0.025358224203200812
g9	g8	0.025272213427964384
g25	g38	0.025126229751511877
g26	g53	0.02505409589121834
g50	g15	0.02504242974561303
g36	g12	0.025019093921685893
g10	g35	0.02501528571685432
g61	g19	0.024979619321778678
g26	g50	0.024800873653600383
g35	g4	0.024777505484381793
g16	g37	0.024756083636893127
g8	g50	0.02473842309176473
g12	g55	0.02473494867984259
g2	g28	0.02473171999742612
g6	g3	0.024708836255381336
g53	g25	0.024685094268226366
g36	g51	0.024657066628301933
g34	g33	0.024625174234144096
g36	g54	0.02452757925051212
g11	g15	0.02449491021193861
g19	g42	0.02441651756961445
g3	g50	0.024390662740094597
g8	g6	0.024390468842826214
g8	g9	0.024272871181499525
g15	g53	0.024217181647195777
g61	g45	0.024158034382094837
g22	g21	0.024135892105541627
g22	g29	0.024108063342930707
g26	g34	0.024096601177279995
g3	g19	0.023967004660040817
g48	g63	0.023897062484908502
g41	g10	0.023892583439375056
g61	g43	0.023785515154257166
g46	g20	0.023767805364794597
g41	g62	0.023733764378623855
g2	g54	0.023688110742347977
g54	g27	0.0236843816280776
g7	g64	0.023657836930479577
g10	g11	0.02365060050465156
g6	g42	0.023589827295543823
g22	g25	0.02358191170837004
g14	g38	0.023578900378136744
g63	g19	0.023567783901696112
g26	g10	0.023561608117615533
g61	g3	0.023548909204146415
g43	g50	0.023542129083555102
g59	g17	0.023481168191799826
g55	g42	0.02343427804586374
g38	g25	0.023215593824780112
g18	g55	0.02314962343700441
g15	g10	0.023126721355644687
g25	g62	0.023051818230026104
g1	g26	0.02304877688728422
g12	g57	0.023026858837854266
g17	g25	0.023007101163761194
g31	g26	0.022961178193297616
g24	g23	0.022892825852064095
g41	g59	0.022850018092807418
g13	g52	0.022829580317331327
g49	g4	0.022811515757309254
g55	g48	0.022786356718279215
g52	g23	0.02275061262290826
g51	g52	0.02274825136353001
g44	g57	0.02268418054620173
g3	g64	0.02268279744002986
g18	g38	0.022680631264180243
g47	g44	0.022599709787960696
g44	g5	0.022597842627763688
g62	g0	0.02258026826556926
g55	g40	0.022556195774726017
g24	g15	0.022551539653829732
g34	g49	0.022545729700051174
g30	g43	0.02253250130629794
g56	g28	0.02252981902860546
g39	g51	0.022512057366201193
g20	g46	0.02250327710318747
g24	g0	0.022467327980218423
g10	g31	0.022438822042654717
g45	g23	0.02242744799606597
g27	g58	0.022408552490032065
g60	g24	0.022403430785475752
g27	g60	0.02239896670451256
g39	g58	0.022386697855435855
g64	g63	0.02228055875280444
g14	g59	0.022121034243067685
g10	g26	0.022115222735759277
g47	g55	0.022093246399025265
g43	g19	0.022083627546980674
g53	g44	0.021972593850293234
g4	g64	0.021867682737938893
g18	g21	0.021857076377760562
g5	g23	0.02185154196971581
g34	g28	0.021773300441187235
g50	g9	0.021768567654085788
g63	g42	0.021744778059861573
g19	g50	0.021645152249967964
g46	g17	0.021633782606350026
g9	g23	0.021617461557184952
g3	g35	0.021594897422002563
g8	g48	0.021581135640601937
g15	g5	0.021517089787480504
g1	g39	0.021514210555852703
g0	g24	0.021496227687410482
g5	g27	0.021426397392770125
g1	g4	0.02140260848562765
g63	g6	0.02137779806078569
g53	g15	0.021369158191870827
g26	g40	0.02131477858084406
g37	g16	0.021308173894964647
g8	g63	0.021298413207620787
g46	g22	0.021278688531197514
g56	g54	0.02125792261917145
g17	g21	0.02123996022762677
g57	g15	0.021211225340497963
g5	g6	0.021183604646480725
g63	g50	0.021160518602225738
g27	g53	0.021159335746082916
g29	g24	0.021138227966935177
g56	g58	0.021136581155426125
g20	g54	0.021130334476033786
g36	g22	0.021042047849478884
g2	g5	0.020952781139529787
g19	g63	0.020948092248949685
g12	g8	0.020868943446558194
g29	g27	0.020865281539168008
g7	g32	0.020864206057010788
g62	g25	0.020859947641388397
g49	g32	0.020848693033277264
g44	g0	0.02076911439229775
g31	g18	0.02075817473455493
g45	g49	0.02075603234589106
g30	g54	0.020693641978478446
g25	g5	0.020674422481318237
g56	g62	0.020659292999685743
g51	g19	0.020640295833422886
g18	g52	0.020639891638972976
g29	g32	0.02063752938563498
g22	g55	0.020626879887057976
g26	g1	0.020580980488825156
g53	g16	0.020546776773935547
g30	g33	0.020546775155635123
g8	g60	0.020504639023449518
g64	g42	0.020503071654601027
g57	g10	0.02049051987036793
g50	g54	0.020475380873686617
g31	g21	0.02045459100516524
g5	g60	0.020412003023952803
g7	g8	0.020372924156635636
g5	g3	0.020368635178630093
g57	g59	0.020357663114429516
g54	g0	0.02031532171397748
g9	g40	0.02031074117230956
g32	g0	0.020286976961571463
g37	g0	0.020281411920198205
g1	g64	0.020217402174271443
g31	g43	0.020199171551179337
g51	g32	0.020191397715261534
g53	g62	0.020172652659832178
g51	g28	0.020135873229416353
g1	g15	0.020111415678207935
g63	g32	0.02003255574378725
g39	g1	0.020024512452100688
g21	g59	0.020020570637617804
g22	g9	0.02001381122523669
g44	g32	0.020001782872486492
g17	g9	0.019993788474671915
g49	g37	0.019961310101308572
g49	g35	0.019952998124170413
g6	g9	0.019942198378986215
g15	g24	0.019909491629280244
g53	g57	0.01989629594862206
g37	g49	0.019893887391302777
g56	g21	0.019883652379209717
g50	g55	0.01980029728347009
g60	g5	0.01976274155547016
g63	g48	0.01974996728895737
g6	g29	0.019744783293570375
g37	g34	0.019739975383902045
g29	g62	0.01971717004162744
g60	g58	0.019663409407601133
g48	g19	0.01964191150676171
g22	g27	0.019613157738513354
g31	g7	0.019581031026402854
g7	g6	0.019566097177190794
g21	g33	0.019544499767883042
g31	g22	0.019540653596003273
g10	g49	0.019536659384544318
g38	g23	0.01953051841535626
g50	g4	0.019507271225205954
g8	g23	0.01949606679230524
g48	g55	0.01947713847962719
g42	g64	0.019461919585486365
g39	g32	0.019436760875105232
g48	g35	0.019413221562689684
g21	g58	0.0193825538968875
g11	g14	0.019378664311063176
g26	g54	0.019323687965887404
g9	g59	0.019288933946225738
g25	g53	0.01923643114623469
g21	g35	0.01923135622654088
g11	g16	0.019206707841313186
g34	g42	0.019191107297125636
g57	g31	0.01919025531899234
g51	g58	0.01918645221614171
g43	g23	0.019180235419923038
g61	g5	0.019158493303796358
g17	g55	0.0191471595843288
g11	g54	0.019145418615648988
g32	g49	0.019124477849973752
g64	g28	0.019099359856382586
g38	g60	0.019089926134288622
g48	g27	0.01908579204764981
g22	g48	0.019068689348890548
g23	g35	0.019043649197113596
g35	g24	0.01901391229325368
g2	g23	0.019005572411033983
g56	g52	0.01899734287772401
g44	g53	0.01899231510505242
g46	g33	0.018974023044611432
g41	g40	0.01896612346606166
g56	g23	0.018956459137171745
g61	g34	0.018948654120257875
g59	g12	0.018948445799648005
g18	g44	0.01892260561112542
g3	g7	0.018900809154082418
g25	g60	0.01888397989023899
g18	g34	0.01887817749712249
g64	g24	0.018876561139191415
g59	g22	0.018845847950270046
g50	g27	0.018837585306969242
g18	g15	0.018817981851774978
g27	g23	0.018815322027716432
g61	g23	0.018800886248934553
g56	g33	0.018743665398607817
g56	g9	0.018730189699753007
g55	g33	0.01872623081754925
g9	g49	0.018722557717348685
g25	g35	0.018706761018317107
g60	g0	0.01869567990183943
g49	g34	0.018693444777182506
g18	g57	0.01868832116441031
g46	g29	0.018680709149663893
g21	g7	0.018665760083381805
g34	g27	0.018659169202776545
g9	g19	0.01861967596998805
g35	g23	0.01861870841533609
g23	g60	0.018614775505719244
g9	g33	0.018598961050462676
g55	g59	0.018592922525480064
g26	g48	0.018576011588044415
g0	g32	0.0185632821229623
g55	g49	0.01856161796774545
g23	g0	0.018561317732227224
g56	g49	0.018559126456611234
g58	g35	0.01855411022499211
g52	g0	0.018544986603018846
g33	g42	0.0185391626885332
g12	g9	0.01852373890582503
g50	g52	0.01851410541129512
g46	g0	0.018502984136009457
g18	g60	0.018468719202649215
g32	g8	0.018466505645928638
g11	g36	0.018461489187568025
g7	g58	0.018429011791748894
g40	g28	0.018409957424306927
g49	g23	0.018407113520864608
g31	g12	0.018378955014740756
g59	g24	0.018353548307100034
g39	g48	0.018337993007659956
g8	g55	0.018336569969972547
g64	g43	0.018333612575680853
g7	g48	0.018331852365822156
g63	g43	0.01830489946024679
g36	g20	0.018300511193182264
g20	g9	0.01829105104286244
g18	g28	0.018274521558004384
g7	g23	0.0182659850619297
g35	g27	0.018229143225787354
g44	g25	0.018228659660164966
g22	g38	0.01822480075538874
g58	g60	0.01821560567167867
g50	g51	0.018208176581154926
g29	g51	0.018189806469814322
g8	g42	0.018154614714051942
g56	g0	0.018149289455215562
g1	g54	0.01813954228974143
g57	g0	0.01812086043702019
g35	g29	0.01809806336216525
g61	g64	0.01809701529198851
g31	g20	0.01809078593239831
g1	g0	0.01808135312959089
g48	g6	0.018058968034103395
g3	g6	0.018040964908986386
g1	g28	0.01803804186137781
g44	g24	0.01803762887414129
g8	g35	0.018015917518209513
g43	g60	0.018013880236533924
g43	g63	0.017937298762089132
g13	g32	0.017895724747243345
g38	g52	0.017868926155484896
g11	g58	0.01785624893576824
g35	g58	0.017831146361186965
g14	g10	0.01779488509886993
g8	g24	0.017791672444031414
g11	g47	0.01777984703218775
g44	g38	0.017754392433284902
g6	g64	0.01772527682932533
g11	g24	0.017725119961556478
g33	g0	0.017724032975851848
g22	g15	0.017719972256811718
g61	g0	0.01769714643507277
g16	g23	0.017677671137930548
g24	g28	0.01766508643744954
g40	g44	0.017606280096599425
g5	g33	0.017601627127308016
g9	g48	0.017587444755365042
g6	g23	0.017571969353267144
g40	g8	0.017570518614189335
g60	g27	0.017569755831120647
g42	g60	0.01756772122825196
g1	g37	0.017542440458686862
g58	g49	0.017540634146994066
g27	g29	0.0175299206048152
g19	g43	0.017510904918986055
g17	g32	0.01749267850004374
g46	g11	0.0174889234039868
g59	g49	0.017480870647359537
g49	g52	0.017478318377492856
g15	g38	0.017475388636841012
g50	g23	0.017473198976437766
g23	g32	0.017460512705276203
g1	g32	0.017450289348107793
g48	g49	0.017441813448461796
g45	g8	0.01743828558085208
g17	g24	0.017433448109534136
g47	g7	0.017420043656668754
g44	g37	0.017414016743589514
g8	g32	0.017410837982700666
g12	g7	0.017389238140857813
g54	g49	0.017383895265725972
g19	g6	0.017377201972638534
g35	g33	0.017361579946776003
g21	g8	0.017342766735940603
g0	g29	0.017342629315376612
g11	g41	0.017337594503553082
g10	g60	0.017324262903937893
g43	g48	0.017316844238248117
g57	g37	0.017308194142369903
g50	g32	0.01729741386294773
g21	g49	0.017291142798170653
g34	g58	0.0172818159273354
g6	g21	0.017255534289756687
g2	g24	0.017252073315206215
g36	g29	0.017244688697824657
g4	g32	0.01724238572987528
g29	g58	0.017233515271451044
g61	g27	0.017222866049797957
g24	g58	0.017214965020397353
g47	g28	0.017202226685787626
g17	g34	0.01719845065637096
g59	g42	0.017186371766202888
g22	g51	0.017140781559181452
g29	g35	0.017128047908297993
g35	g0	0.01712626069634227
g42	g27	0.017124602214636898
g25	g16	0.01710414042431569
g34	g7	0.017100874580420967
g59	g60	0.017095062851985577
g12	g51	0.01709114861334296
g56	g27	0.01708061910026339
g24	g64	0.01707090664194806
g37	g24	0.017068874635434154
g26	g27	0.017065470689786914
g43	g10	0.01706361300297201
g45	g42	0.017063331314758016
g2	g27	0.017038217270642263
g38	g42	0.017036977668177862
g47	g57	0.017036393748684583
g29	g52	0.017034808035199373
g6	g15	0.017020782233572042
g54	g42	0.01701483215180605
g30	g44	0.017002377954384595
g57	g40	0.01700206236782863
g48	g8	0.017000629027070075
g39	g42	0.01699307034671615
g34	g35	0.0169768226214269
g31	g17	0.01697007226968752
g8	g21	0.016963754156859828
g26	g23	0.016963037016024765
g12	g23	0.01695690297561692
g15	g49	0.01692162106789301
g36	g11	0.016920658636457843
g43	g1	0.01691514430271958
g44	g31	0.01691463739442993
g3	g32	0.016914263450081922
g56	g24	0.01690475637869619
g27	g33	0.016902009381569858
g8	g19	0.01690198431317335
g30	g49	0.016899140605725425
g58	g27	0.016894720513685985
g48	g23	0.016892430006000294
g6	g33	0.016888205461864546
g41	g32	0.016885684929275592
g43	g24	0.016870429084543184
g58	g38	0.016866741588780206
g39	g49	0.016864331436869377
g20	g21	0.016858939051846628
g16	g25	0.01685217480992857
g59	g47	0.016834133544418015
g34	g0	0.016812046334695987
g16	g0	0.016808044765049327
g1	g44	0.01679812415712573
