Gene1	Gene2	corVal	pValue
g6	g34	0.14454069335432	0.0260739583795349
g25	g57	0.14339756646515	0.0272913015686111
g57	g25	0.14339756646515	0.0272913015686111
g7	g45	0.143273824074536	0.0274259549491741
g45	g7	0.143273824074536	0.0274259549491741
g14	g48	0.142709863271492	0.0280468786114367
g48	g14	0.142709863271492	0.0280468786114368
g56	g24	0.142369775359675	0.0284271058340247
g24	g56	0.142369775359675	0.0284271058340249
g43	g35	0.140985826556376	0.0300202397676871
g35	g43	0.140985826556376	0.0300202397676873
g42	g48	0.140905864304729	0.0301145733749776
g48	g42	0.140905864304729	0.0301145733749776
g0	g9	0.140743087749017	0.0303073875291999
g9	g0	0.140743087749017	0.0303073875292
g18	g17	0.13976911329723	0.0314832457983646
g17	g18	0.139769113297229	0.0314832457983655
g4	g56	0.139067333373494	0.0323543973265138
g56	g4	0.139067333373494	0.0323543973265139
g63	g19	0.138863420797289	0.0326113387599854
g19	g63	0.138863420797289	0.0326113387599854
g41	g36	0.138797612249301	0.0326946310202647
g36	g41	0.1387976122493	0.0326946310202649
g12	g22	0.138643792815385	0.0328900227680863
g22	g12	0.138643792815385	0.0328900227680865
g59	g52	0.138306439169956	0.0333220325098165
g52	g59	0.138306439169956	0.0333220325098165
g59	g31	0.137226621580729	0.0347374037704726
g31	g59	0.137226621580729	0.0347374037704727
g2	g3	0.134212935101487	0.0389601169906297
g3	g2	0.134212935101487	0.0389601169906298
g59	g8	0.134091083671154	0.0391395895239579
g8	g59	0.134091083671154	0.0391395895239579
g52	g48	0.133985763538869	0.0392952750335254
g48	g52	0.133985763538869	0.0392952750335254
g38	g16	0.133469596534863	0.040065854176559
g16	g38	0.133469596534863	0.0400658541765591
g18	g41	0.133250102435045	0.0403973726552695
g41	g18	0.133250102435045	0.0403973726552697
g20	g31	0.133057281182753	0.0406905090837525
g31	g20	0.133057281182753	0.0406905090837525
g18	g3	0.132790277277638	0.0410993777979162
g3	g18	0.132790277277638	0.0410993777979163
g63	g54	0.132691802224114	0.0412510451307246
g54	g63	0.132691802224114	0.0412510451307246
g22	g47	0.132157823076975	0.0420816840436811
g47	g22	0.132157823076975	0.0420816840436814
g17	g13	0.132086797391718	0.0421932214917532
g13	g17	0.132086797391718	0.0421932214917533
g14	g9	0.131936926161912	0.0424293921840852
g9	g14	0.131936926161912	0.0424293921840852
g11	g40	0.131867799359681	0.0425386976790199
g40	g11	0.131867799359681	0.04253869767902
g29	g35	0.131605319390783	0.0429558967034055
g35	g29	0.131605319390783	0.0429558967034055
g29	g30	0.131459712494364	0.0431888099838941
g30	g29	0.131459712494364	0.0431888099838941
g18	g0	0.130689504739613	0.0444385464786261
g0	g18	0.130689504739613	0.0444385464786262
g0	g44	0.130367654986891	0.0449696880938303
g44	g0	0.130367654986891	0.0449696880938305
g48	g7	0.129227081903087	0.046894961482536
g7	g48	0.129227081903086	0.0468949614825361
g24	g0	0.128730074380594	0.0477552054837883
g0	g24	0.128730074380594	0.0477552054837883
g61	g14	0.128474796100994	0.0482021514317411
g14	g61	0.128474796100994	0.0482021514317411
g38	g35	0.127016090469962	0.0508235597128415
g35	g38	0.127016090469962	0.0508235597128415
g24	g12	0.126013293701928	0.0526936342836634
g12	g24	0.126013293701928	0.0526936342836634
g37	g23	0.125072593358192	0.0544995118883514
g23	g37	0.125072593358192	0.0544995118883514
g6	g42	0.125059971879358	0.0545240859717438
g42	g6	0.125059971879358	0.0545240859717438
g55	g47	0.124916251137843	0.0548045592307079
g47	g55	0.124916251137842	0.054804559230708
g9	g38	0.12479393475125	0.0550442022145955
g38	g9	0.12479393475125	0.0550442022145955
g21	g12	0.124308351469212	0.0560041383984501
g12	g21	0.124308351469212	0.0560041383984504
g58	g45	0.123964518057222	0.0566921968803426
g45	g58	0.123964518057222	0.0566921968803428
g2	g42	0.123621803114641	0.0573849580858936
g42	g2	0.12362180311464	0.0573849580858939
g54	g5	0.122819969548335	0.0590331334858569
g5	g54	0.122819969548335	0.059033133485857
g36	g14	0.122627233059224	0.0594350719224087
g14	g36	0.122627233059224	0.0594350719224089
g53	g46	0.122423424338471	0.0598625523327344
g46	g53	0.122423424338471	0.0598625523327344
g56	g8	0.122045270133387	0.0606624265274786
g8	g56	0.122045270133387	0.0606624265274787
g14	g44	0.121710695775191	0.0613774380799868
g44	g14	0.121710695775191	0.061377438079987
g17	g42	0.121142168869668	0.0626083181846922
g42	g17	0.121142168869668	0.0626083181846923
g62	g32	0.120582768967482	0.0638391632377717
g32	g62	0.120582768967481	0.0638391632377719
g61	g5	0.120515485908924	0.0639885346050398
g5	g61	0.120515485908924	0.0639885346050399
g64	g5	0.119364683545139	0.0665880661354513
g5	g64	0.119364683545139	0.0665880661354514
g50	g15	0.11881586266853	0.0678578825013342
g15	g50	0.11881586266853	0.0678578825013343
g14	g47	0.118515746972688	0.0685605925544852
g47	g14	0.118515746972688	0.0685605925544856
g23	g14	0.118445739278232	0.0687253649753119
g14	g23	0.118445739278232	0.0687253649753119
g19	g53	0.11762137787861	0.0706900370045635
g53	g19	0.11762137787861	0.0706900370045637
g58	g49	0.1172970183361	0.0714755134006312
g49	g58	0.1172970183361	0.0714755134006313
g57	g47	0.11677156187634	0.0727630402296373
g47	g57	0.11677156187634	0.0727630402296375
g32	g28	0.116608165760955	0.0731672327536901
g28	g32	0.116608165760955	0.0731672327536902
g23	g2	0.116511737708687	0.0734066216809169
g2	g23	0.116511737708687	0.073406621680917
g50	g6	0.11529875744296	0.0764726323456202
g6	g50	0.11529875744296	0.0764726323456206
g29	g9	0.114941247044549	0.0773958390740737
g9	g29	0.114941247044549	0.0773958390740739
g31	g41	0.114353292351701	0.0789337286394135
g41	g31	0.114353292351701	0.0789337286394138
g10	g45	0.114064815908955	0.0796972668042163
g45	g10	0.114064815908955	0.0796972668042164
g63	g9	0.113818024685372	0.0803551973191289
g9	g63	0.113818024685372	0.0803551973191292
g11	g48	0.113324762901054	0.0816833395981245
g48	g11	0.113324762901054	0.0816833395981246
g7	g27	0.112765863903469	0.0832095393276798
g27	g7	0.112765863903469	0.08320953932768
g4	g41	0.112397667612098	0.0842274645069847
g41	g4	0.112397667612098	0.0842274645069847
g61	g11	0.112007773772701	0.0853162667131249
g11	g61	0.112007773772701	0.0853162667131249
g54	g40	0.111969942477938	0.0854225119074701
g40	g54	0.111969942477938	0.0854225119074701
g11	g63	0.110313928501621	0.0901783375480345
g63	g11	0.110313928501621	0.0901783375480347
g39	g43	0.109807433172131	0.0916744640991365
g43	g39	0.109807433172131	0.0916744640991367
g58	g18	0.109634088565788	0.0921910321329247
g18	g58	0.109634088565788	0.0921910321329252
g59	g50	0.109544687942653	0.0924583531038227
g50	g59	0.109544687942653	0.0924583531038229
g17	g20	0.109170729716256	0.0935832538126078
g20	g17	0.109170729716256	0.0935832538126078
g38	g5	0.108721000403781	0.0949504992220122
g5	g38	0.108721000403781	0.0949504992220124
g43	g9	0.108632712345263	0.0952207663540382
g9	g43	0.108632712345263	0.0952207663540384
g53	g22	0.108150089364613	0.0967090076958524
g22	g53	0.108150089364613	0.0967090076958526
g33	g25	0.107953208574221	0.0973214031775428
g25	g33	0.107953208574221	0.0973214031775428
g39	g29	0.107807221322757	0.0977774804874167
g29	g39	0.107807221322757	0.0977774804874169
g29	g1	0.107616029320431	0.098377346078386
g1	g29	0.107616029320431	0.0983773460783861
g7	g29	0.107310460057698	0.0993421299881137
g29	g7	0.107310460057698	0.0993421299881138
g63	g20	0.107151564971131	0.0998467708272236
g20	g63	0.107151564971131	0.0998467708272239
g51	g47	0.106539247598096	0.101810474721285
g47	g51	0.106539247598096	0.101810474721286
g17	g52	0.106294408237403	0.102604174000227
g52	g17	0.106294408237403	0.102604174000227
g42	g47	0.105307826859971	0.105852056074701
g47	g42	0.105307826859971	0.105852056074701
g17	g10	0.105110073223609	0.106512716959638
g10	g17	0.105110073223609	0.106512716959638
g32	g46	0.104814086027294	0.107507622423163
g46	g32	0.104814086027293	0.107507622423164
g41	g14	0.104650693308875	0.108059960742856
g14	g41	0.104650693308875	0.108059960742856
g64	g48	0.104606182341913	0.108210813297245
g48	g64	0.104606182341913	0.108210813297245
g51	g28	0.104596875534378	0.108242376013468
g28	g51	0.104596875534378	0.108242376013468
g52	g34	0.104215445023784	0.109542182869088
g34	g52	0.104215445023784	0.109542182869088
g38	g8	0.104201340397731	0.109590481452635
g8	g38	0.104201340397731	0.109590481452635
g53	g47	0.103927761506645	0.110530612204255
g47	g53	0.103927761506645	0.110530612204255
g16	g2	0.103842725146201	0.110824118256689
g2	g16	0.1038427251462	0.110824118256689
g40	g21	0.103658253708178	0.111462929821985
g21	g40	0.103658253708178	0.111462929821985
g28	g53	0.103174131303936	0.113153145343391
g53	g28	0.103174131303936	0.113153145343391
g37	g63	0.103022734687761	0.113685814644041
g63	g37	0.103022734687761	0.113685814644041
g5	g45	0.102803961927197	0.114459002048545
g45	g5	0.102803961927197	0.114459002048546
g30	g4	0.102640923005731	0.115037884158652
g4	g30	0.102640923005731	0.115037884158652
g53	g64	0.102500097367427	0.115539735886681
g64	g53	0.102500097367427	0.115539735886682
g27	g46	0.102409758253036	0.115862571292906
g46	g27	0.102409758253036	0.115862571292907
g61	g16	0.101941285050607	0.11754801700009
g16	g61	0.101941285050607	0.11754801700009
g27	g50	0.101715733407206	0.118366282745772
g50	g27	0.101715733407206	0.118366282745773
g6	g45	0.101689541294702	0.118461590526445
g45	g6	0.101689541294701	0.118461590526446
g13	g46	0.101375265348557	0.119609845395358
g46	g13	0.101375265348557	0.119609845395358
g55	g11	0.100850058259427	0.121548082810781
g11	g55	0.100850058259427	0.121548082810781
g32	g10	0.100036576744794	0.124598239411217
g10	g32	0.100036576744794	0.124598239411217
g41	g60	0.100011116579517	0.124694651079661
g60	g41	0.100011116579517	0.124694651079661
g30	g48	0.0991279851758232	0.128074769512175
g48	g30	0.0991279851758232	0.128074769512175
g22	g60	0.0991202590955015	0.128104649744113
g60	g22	0.0991202590955014	0.128104649744114
g10	g49	0.0986825597895303	0.129806240570614
g49	g10	0.0986825597895303	0.129806240570614
g46	g39	0.0984878703982841	0.130568690296995
g39	g46	0.098487870398284	0.130568690296995
g7	g8	0.0982269426005152	0.131595953260486
g8	g7	0.0982269426005151	0.131595953260487
g24	g23	0.0981119932624239	0.132050474747676
g23	g24	0.0981119932624238	0.132050474747677
g59	g41	0.0977206772795207	0.133606841609664
g41	g59	0.0977206772795206	0.133606841609664
g17	g7	0.0976412309452372	0.133924535876656
g7	g17	0.0976412309452372	0.133924535876656
g41	g32	0.0976193171994169	0.134012267817597
g32	g41	0.0976193171994169	0.134012267817597
g52	g60	0.0974232465997644	0.134799205420402
g60	g52	0.0974232465997643	0.134799205420402
g29	g40	0.0973826244990785	0.134962686825899
g40	g29	0.0973826244990785	0.134962686825899
g38	g41	0.0972263371741821	0.135593076433352
g41	g38	0.097226337174182	0.135593076433352
g21	g31	0.0971510469274443	0.135897567252126
g31	g21	0.0971510469274443	0.135897567252127
g22	g11	0.097132919492128	0.135970957008696
g11	g22	0.097132919492128	0.135970957008696
g41	g5	0.0968712014574897	0.137033925972136
g5	g41	0.0968712014574896	0.137033925972136
g54	g15	0.0968688721315769	0.137043415053068
g15	g54	0.0968688721315769	0.137043415053068
g50	g16	0.0967375615453612	0.137579155806105
g16	g50	0.0967375615453612	0.137579155806105
g22	g18	0.0963271813406622	0.139263832110982
g18	g22	0.0963271813406621	0.139263832110982
g21	g4	0.0961476435380136	0.140005806768425
g4	g21	0.0961476435380136	0.140005806768425
g55	g21	0.0959837631352908	0.14068570892401
g21	g55	0.0959837631352907	0.14068570892401
g44	g5	0.0957039585964789	0.141852380038983
g5	g44	0.0957039585964788	0.141852380038983
g40	g20	0.0955777135136869	0.142381181937786
g20	g40	0.0955777135136868	0.142381181937787
g44	g34	0.0955694678882939	0.142415772580275
g34	g44	0.0955694678882939	0.142415772580275
g43	g17	0.0954609224840605	0.14287172162
g17	g43	0.0954609224840605	0.14287172162
g3	g6	0.0954102560560639	0.143084928528621
g6	g3	0.0954102560560639	0.143084928528621
g50	g62	0.095214507379063	0.143910928394327
g62	g50	0.0952145073790628	0.143910928394327
g36	g47	0.0950815595315405	0.144473996039654
g47	g36	0.0950815595315404	0.144473996039654
g48	g49	0.0947377170429139	0.145938034811296
g49	g48	0.0947377170429138	0.145938034811296
g22	g21	0.0943380551736003	0.147653893424379
g21	g22	0.0943380551736003	0.147653893424379
g50	g1	0.0941306776518711	0.148550237794386
g1	g50	0.0941306776518709	0.148550237794387
g51	g31	0.0939182349855983	0.149472750244963
g31	g51	0.0939182349855982	0.149472750244963
g24	g46	0.0933606732452072	0.151914564741536
g46	g24	0.0933606732452072	0.151914564741536
g55	g22	0.0930908571413299	0.153106992767826
g22	g55	0.0930908571413299	0.153106992767826
g9	g13	0.0930302959042623	0.153375607178895
g13	g9	0.0930302959042623	0.153375607178895
g51	g34	0.0922975711829883	0.156653820985491
g34	g51	0.0922975711829883	0.156653820985491
g18	g2	0.0922404621105932	0.156911528015758
g2	g18	0.0922404621105932	0.156911528015758
g55	g8	0.0919652770285162	0.158157790467304
g8	g55	0.0919652770285162	0.158157790467304
g38	g37	0.0918640085758701	0.15861828656965
g37	g38	0.0918640085758701	0.15861828656965
g39	g63	0.0918545000298207	0.158661576336795
g63	g39	0.0918545000298206	0.158661576336795
g59	g19	0.0916186293218276	0.159738276386831
g19	g59	0.0916186293218276	0.159738276386831
g45	g38	0.091564826241808	0.159984643350387
g38	g45	0.091564826241808	0.159984643350387
g52	g18	0.0915274155411126	0.160156116976635
g18	g52	0.0915274155411125	0.160156116976636
g35	g25	0.091497639457594	0.16029269563086
g25	g35	0.091497639457594	0.16029269563086
g32	g61	0.0905133271653519	0.164856989914682
g61	g32	0.0905133271653519	0.164856989914682
g62	g38	0.0903429944111975	0.16565660098969
g38	g62	0.0903429944111975	0.16565660098969
g9	g11	0.0902488848764733	0.166099630990264
g11	g9	0.0902488848764732	0.166099630990264
g13	g15	0.0902325781256958	0.166176486559223
g15	g13	0.0902325781256958	0.166176486559224
g57	g23	0.0898219593830606	0.168120548918911
g23	g57	0.0898219593830606	0.168120548918911
g41	g34	0.0895804417189457	0.169271903562789
g34	g41	0.0895804417189457	0.169271903562789
g14	g60	0.0895163078636841	0.169578625325927
g60	g14	0.0895163078636841	0.169578625325927
g49	g6	0.0894400050000308	0.169944084826811
g6	g49	0.0894400050000307	0.169944084826811
g21	g2	0.0891692370682314	0.171245686996133
g2	g21	0.0891692370682313	0.171245686996133
g22	g1	0.0889050067879129	0.172522998032282
g1	g22	0.0889050067879129	0.172522998032282
g55	g48	0.0887147727686538	0.17344697920775
g48	g55	0.0887147727686538	0.17344697920775
g30	g36	0.0885089570423267	0.174450774668913
g36	g30	0.0885089570423266	0.174450774668913
g56	g61	0.088191573247051	0.176007142782348
g61	g56	0.088191573247051	0.176007142782348
g33	g19	0.0877867860448741	0.17800701102625
g19	g33	0.0877867860448741	0.17800701102625
g24	g4	0.0877691368174631	0.178094588564825
g4	g24	0.087769136817463	0.178094588564825
g30	g57	0.0869950485598854	0.18196711962298
g57	g30	0.0869950485598853	0.181967119622981
g43	g60	0.0868323728463924	0.182788770486855
g60	g43	0.0868323728463923	0.182788770486855
g50	g53	0.0865400173365738	0.184272277429873
g53	g50	0.0865400173365738	0.184272277429873
g63	g3	0.0864490095902374	0.184735882996322
g3	g63	0.0864490095902374	0.184735882996323
g21	g46	0.0863797412321069	0.185089319597509
g46	g21	0.0863797412321069	0.185089319597509
g54	g34	0.0863782727828868	0.185096817625913
g34	g54	0.0863782727828868	0.185096817625914
g10	g8	0.0862450890598558	0.185777793967786
g8	g10	0.0862450890598558	0.185777793967787
g42	g35	0.0861195712521765	0.186421256948259
g35	g42	0.0861195712521765	0.186421256948259
g14	g10	0.0860713327099197	0.186668985055576
g10	g14	0.0860713327099195	0.186668985055577
g18	g13	0.0857808553897558	0.18816583607876
g13	g18	0.0857808553897556	0.188165836078761
g51	g7	0.0856674825168923	0.188752435937514
g7	g51	0.0856674825168923	0.188752435937514
g47	g54	0.0855681647148091	0.189267413880293
g54	g47	0.085568164714809	0.189267413880293
g58	g1	0.0854378560412377	0.189944643971134
g1	g58	0.0854378560412375	0.189944643971135
g11	g31	0.0845268325684339	0.194728948883847
g31	g11	0.0845268325684339	0.194728948883848
g36	g27	0.0843562546781988	0.195634429140389
g27	g36	0.0843562546781987	0.19563442914039
g61	g19	0.0842558336775193	0.196168926919141
g19	g61	0.0842558336775193	0.196168926919141
g55	g40	0.0838308702532863	0.198442594008962
g40	g55	0.0838308702532862	0.198442594008962
g8	g60	0.0837668136103867	0.198786967828921
g60	g8	0.0837668136103867	0.198786967828921
g43	g23	0.0837337619402112	0.198964826018904
g23	g43	0.0837337619402112	0.198964826018904
g30	g0	0.0836163239089569	0.199597720263886
g0	g30	0.0836163239089569	0.199597720263886
g41	g10	0.0835750487723824	0.199820505909837
g10	g41	0.0835750487723824	0.199820505909837
g3	g30	0.0824764646700168	0.205816667412428
g30	g3	0.0824764646700164	0.20581666741243
g52	g23	0.0822591339049309	0.207018107272796
g23	g52	0.0822591339049309	0.207018107272797
g32	g54	0.0822090099429971	0.207295916967248
g54	g32	0.0822090099429971	0.207295916967248
g5	g4	0.0817994944520911	0.209575710049179
g4	g5	0.081799494452091	0.209575710049179
g53	g41	0.081739266847758	0.209912515892846
g41	g53	0.0817392668477579	0.209912515892846
g19	g24	0.0816910710822292	0.210182317380667
g24	g19	0.0816910710822291	0.210182317380667
g63	g60	0.0816376177565012	0.210481842424115
g60	g63	0.0816376177565011	0.210481842424116
g35	g47	0.0814138640346868	0.211738974354279
g47	g35	0.0814138640346867	0.21173897435428
g58	g15	0.0811067471101363	0.213473238312848
g15	g58	0.0811067471101362	0.213473238312848
g52	g15	0.0809372340875404	0.214434815325873
g15	g52	0.0809372340875404	0.214434815325874
g56	g60	0.0808731945082526	0.214798891662412
g60	g56	0.0808731945082526	0.214798891662413
g14	g20	0.0808109856229643	0.215152983886005
g20	g14	0.0808109856229641	0.215152983886006
g31	g64	0.08076353063788	0.215423377950164
g64	g31	0.0807635306378799	0.215423377950164
g40	g64	0.0806077678201252	0.216312609213804
g64	g40	0.0806077678201251	0.216312609213804
g20	g34	0.0804582015434058	0.217168933026445
g34	g20	0.0804582015434058	0.217168933026445
g50	g30	0.0803191140241705	0.217967433617606
g30	g50	0.0803191140241704	0.217967433617607
g15	g30	0.0801244648675307	0.219088430595828
g30	g15	0.0801244648675307	0.219088430595828
g38	g22	0.0793816542229259	0.223404112172807
g22	g38	0.0793816542229258	0.223404112172807
g32	g37	0.0793689697030794	0.223478329423894
g37	g32	0.0793689697030794	0.223478329423894
g58	g23	0.0792823430419569	0.223985651381319
g23	g58	0.0792823430419568	0.22398565138132
g6	g46	0.0791335965869089	0.224858680392664
g46	g6	0.0791335965869089	0.224858680392664
g16	g32	0.0789815406383234	0.225753627551186
g32	g16	0.0789815406383233	0.225753627551186
g64	g35	0.0788814545078334	0.226344075923505
g35	g64	0.0788814545078334	0.226344075923505
g52	g49	0.078842662774746	0.226573218105043
g49	g52	0.078842662774746	0.226573218105043
g37	g43	0.0785846576964583	0.228101434119107
g43	g37	0.0785846576964583	0.228101434119107
g19	g18	0.0784663071170466	0.228804883988685
g18	g19	0.0784663071170465	0.228804883988686
g37	g42	0.0782529611081479	0.230076839557213
g42	g37	0.0782529611081479	0.230076839557213
g32	g8	0.0780817139695245	0.23110141276612
g8	g32	0.0780817139695245	0.23110141276612
g58	g13	0.077484525607571	0.234699583211195
g13	g58	0.0774845256075709	0.234699583211196
g27	g11	0.0774628282245122	0.234831051990976
g11	g27	0.0774628282245121	0.234831051990976
g56	g40	0.0774556266596395	0.234874699162344
g40	g56	0.0774556266596394	0.234874699162345
g36	g19	0.0774480086853108	0.234920876315821
g19	g36	0.0774480086853107	0.234920876315821
g33	g49	0.0774193179275001	0.235094845688934
g49	g33	0.0774193179275	0.235094845688934
g54	g53	0.077222771713023	0.236289060968758
g53	g54	0.0772227717130229	0.236289060968758
g49	g13	0.0771968335858508	0.236446978907615
g13	g49	0.0771968335858508	0.236446978907615
g58	g20	0.077163958726069	0.236647235971809
g20	g58	0.0771639587260689	0.236647235971809
g47	g24	0.0771129648022439	0.236958100913097
g24	g47	0.0771129648022439	0.236958100913097
g61	g53	0.0770626213038629	0.237265281980984
g53	g61	0.0770626213038629	0.237265281980984
g56	g26	0.0769472697094165	0.237970176998358
g26	g56	0.0769472697094164	0.237970176998359
g53	g37	0.0768531588059824	0.238546360955172
g37	g53	0.0768531588059824	0.238546360955172
g25	g52	0.0767053733929302	0.239453134460879
g52	g25	0.0767053733929301	0.23945313446088
g18	g32	0.0766750503370195	0.239639487197011
g32	g18	0.0766750503370193	0.239639487197012
g5	g20	0.0764445214820933	0.2410595430974
g20	g5	0.0764445214820933	0.2410595430974
g61	g57	0.0763811164353684	0.241451147956668
g57	g61	0.0763811164353684	0.241451147956668
g12	g11	0.0762589683462769	0.242206817782999
g11	g12	0.0762589683462766	0.242206817783001
g7	g55	0.0762206990393383	0.242443910776825
g55	g7	0.0762206990393382	0.242443910776825
g55	g25	0.0762013402363797	0.242563907716866
g25	g55	0.0762013402363797	0.242563907716866
g13	g14	0.0760178048727887	0.243703626909528
g14	g13	0.0760178048727886	0.243703626909529
g53	g20	0.0758599627377336	0.244686781406399
g20	g53	0.0758599627377336	0.244686781406399
g19	g21	0.0758447016846887	0.244781984673008
