Gene1	Gene2	corVal	pValue
g50	g61	0.149561117537099	0.0212641882897512
g61	g50	0.149561117537099	0.0212641882897512
g63	g19	0.148305666164424	0.0223886498722287
g19	g63	0.148305666164424	0.0223886498722288
g52	g48	0.145602030235617	0.0249857646691262
g48	g52	0.145602030235617	0.0249857646691262
g7	g14	0.144799537154968	0.0258048787547035
g14	g7	0.144799537154968	0.0258048787547036
g30	g1	0.144147130565779	0.0264877010114908
g1	g30	0.144147130565779	0.0264877010114909
g33	g36	0.143745252380011	0.0269159881809484
g36	g33	0.143745252380011	0.0269159881809484
g40	g54	0.143229867462459	0.0274739243235107
g54	g40	0.143229867462459	0.0274739243235108
g45	g30	0.142874195764468	0.027864716797199
g30	g45	0.142874195764467	0.0278647167971994
g14	g41	0.140881065822733	0.0301438801814618
g41	g14	0.140881065822733	0.0301438801814619
g31	g59	0.140362023119637	0.030762896452814
g59	g31	0.140362023119637	0.0307628964528141
g61	g6	0.140311950815008	0.030823182779747
g6	g61	0.140311950815008	0.0308231827797472
g56	g62	0.138990892231768	0.0324505148635072
g62	g56	0.138990892231768	0.0324505148635072
g55	g10	0.138574637629402	0.0329781914786005
g10	g55	0.138574637629402	0.0329781914786006
g54	g0	0.138413649822217	0.0331842202788099
g0	g54	0.138413649822217	0.0331842202788099
g50	g1	0.137438056374915	0.0344563174959187
g1	g50	0.137438056374915	0.0344563174959188
g38	g20	0.137338909950955	0.0345878836965093
g20	g38	0.137338909950955	0.0345878836965096
g16	g53	0.137183866829744	0.0347944788097814
g53	g16	0.137183866829744	0.0347944788097814
g61	g54	0.136926172083023	0.0351401736238538
g54	g61	0.136926172083023	0.0351401736238539
g55	g48	0.136752538404285	0.0353747403884023
g48	g55	0.136752538404285	0.0353747403884025
g53	g34	0.136625794061275	0.0355468000290651
g34	g53	0.136625794061275	0.0355468000290651
g61	g56	0.136267721239375	0.0360367333995207
g56	g61	0.136267721239375	0.0360367333995209
g43	g40	0.136060641326452	0.0363226726045488
g40	g43	0.136060641326452	0.0363226726045489
g23	g38	0.135536868915223	0.037054493285182
g38	g23	0.135536868915223	0.037054493285182
g21	g40	0.135189626963781	0.0375465088796383
g40	g21	0.135189626963781	0.0375465088796384
g41	g36	0.135021559547061	0.0377866245127774
g36	g41	0.13502155954706	0.0377866245127778
g30	g39	0.13463200033926	0.0383481773319108
g39	g30	0.13463200033926	0.0383481773319112
g39	g20	0.13400090329189	0.0392728631635385
g20	g39	0.13400090329189	0.0392728631635385
g21	g54	0.133352781956977	0.0402420014637949
g54	g21	0.133352781956977	0.040242001463795
g43	g21	0.133169221776831	0.0405201141013303
g21	g43	0.133169221776831	0.0405201141013304
g63	g20	0.132734443371554	0.0411853132181224
g20	g63	0.132734443371554	0.0411853132181224
g38	g24	0.131736886303614	0.0427463499815904
g24	g38	0.131736886303614	0.0427463499815904
g13	g50	0.131445465357787	0.0432116565968309
g50	g13	0.131445465357787	0.043211656596831
g62	g19	0.130649446191142	0.0445043663067848
g19	g62	0.130649446191142	0.0445043663067849
g44	g37	0.129418676640731	0.0465668180586241
g37	g44	0.129418676640731	0.0465668180586242
g43	g52	0.129272447918455	0.0468170891627591
g52	g43	0.129272447918455	0.0468170891627592
g24	g8	0.12907446516136	0.0471577286436844
g8	g24	0.12907446516136	0.0471577286436844
g18	g41	0.128869866665137	0.0475119246601881
g41	g18	0.128869866665137	0.0475119246601882
g51	g5	0.128458792426537	0.0482302868837078
g5	g51	0.128458792426537	0.0482302868837079
g7	g32	0.127411075984612	0.0501022888164011
g32	g7	0.127411075984612	0.0501022888164013
g18	g49	0.127341190122207	0.0502292808438085
g49	g18	0.127341190122207	0.0502292808438089
g62	g25	0.12667160828607	0.0514596431599671
g25	g62	0.12667160828607	0.0514596431599672
g37	g9	0.126356556485392	0.052047166587698
g9	g37	0.126356556485392	0.0520471665876981
g21	g17	0.12497017551318	0.0546991851759042
g17	g21	0.12497017551318	0.0546991851759043
g11	g59	0.124817400192605	0.0549981614160825
g59	g11	0.124817400192604	0.0549981614160825
g19	g9	0.124612470152915	0.0554013273067666
g9	g19	0.124612470152915	0.0554013273067666
g41	g61	0.123952397579954	0.0567165786168515
g61	g41	0.123952397579954	0.0567165786168516
g13	g47	0.122931157804455	0.0588022796872304
g47	g13	0.122931157804455	0.0588022796872308
g20	g15	0.122588436805162	0.0595162509639847
g15	g20	0.122588436805162	0.059516250963985
g21	g5	0.121998085643319	0.0607628461339637
g5	g21	0.121998085643319	0.0607628461339638
g14	g47	0.12190520646052	0.0609609145495444
g47	g14	0.121905206460519	0.0609609145495453
g15	g16	0.121716512240202	0.0613649488764169
g16	g15	0.121716512240202	0.0613649488764169
g15	g19	0.121405638138183	0.0620353994885992
g19	g15	0.121405638138183	0.0620353994885993
g61	g58	0.121211572150751	0.0624569793453376
g58	g61	0.121211572150751	0.0624569793453376
g42	g50	0.120325794264828	0.0644112029659493
g50	g42	0.120325794264828	0.0644112029659494
g18	g32	0.119885097349241	0.0654020011556105
g32	g18	0.119885097349241	0.0654020011556107
g58	g27	0.11924758978371	0.0668573435824735
g27	g58	0.11924758978371	0.0668573435824735
g21	g11	0.119148997010133	0.0670847650243864
g11	g21	0.119148997010132	0.0670847650243868
g43	g37	0.118983415686117	0.0674681305828272
g37	g43	0.118983415686117	0.0674681305828275
g61	g33	0.118544124089399	0.0684938951898902
g33	g61	0.118544124089399	0.0684938951898902
g10	g21	0.117816931852988	0.0702198875951932
g21	g10	0.117816931852988	0.0702198875951934
g40	g2	0.117633605115017	0.0706605653856453
g2	g40	0.117633605115017	0.0706605653856453
g14	g46	0.117585408301653	0.0707767934714106
g46	g14	0.117585408301653	0.0707767934714108
g39	g3	0.117133600119058	0.0718739345649019
g3	g39	0.117133600119058	0.0718739345649022
g15	g14	0.11678826617484	0.0727218213547797
g14	g15	0.11678826617484	0.0727218213547797
g42	g14	0.116659913772628	0.0730390268297135
g14	g42	0.116659913772628	0.0730390268297137
g64	g12	0.116435718279301	0.0735957932392166
g12	g64	0.116435718279301	0.0735957932392167
g41	g53	0.115636610666313	0.0756084063864789
g53	g41	0.115636610666312	0.0756084063864792
g61	g34	0.114720550522968	0.077970238071053
g34	g61	0.114720550522968	0.0779702380710532
g34	g30	0.114439930601695	0.0787055729374872
g30	g34	0.114439930601695	0.0787055729374875
g60	g4	0.113812523836228	0.0803699120477085
g4	g60	0.113812523836228	0.0803699120477089
g58	g52	0.113583646789911	0.0809840866792479
g52	g58	0.113583646789911	0.0809840866792481
g11	g36	0.113425345654564	0.0814110867052812
g36	g11	0.113425345654564	0.0814110867052816
g37	g11	0.113140092424669	0.0821851078466177
g11	g37	0.113140092424669	0.0821851078466177
g20	g40	0.112692215256776	0.0834123541411802
g40	g20	0.112692215256776	0.0834123541411804
g40	g46	0.112505464144371	0.0839284160178907
g46	g40	0.112505464144371	0.0839284160178909
g13	g17	0.112458199182624	0.0840594328818928
g17	g13	0.112458199182624	0.0840594328818934
g26	g30	0.112126638813315	0.0849831373760846
g30	g26	0.112126638813315	0.0849831373760848
g56	g51	0.111588019825383	0.0865010635861784
g51	g56	0.111588019825383	0.0865010635861786
g58	g50	0.111490732188457	0.0867775434586745
g50	g58	0.111490732188457	0.0867775434586745
g19	g43	0.110632231816058	0.0892481411298363
g43	g19	0.110632231816058	0.0892481411298365
g48	g37	0.110224666296661	0.0904405808437425
g37	g48	0.110224666296661	0.0904405808437425
g46	g59	0.110081549317925	0.0908623159551781
g59	g46	0.110081549317925	0.0908623159551783
g41	g12	0.110044224233434	0.0909725629652145
g12	g41	0.110044224233434	0.0909725629652153
g40	g24	0.109802605560628	0.0916888190597736
g24	g40	0.109802605560628	0.0916888190597737
g55	g5	0.109724296595737	0.0919219224793881
g5	g55	0.109724296595737	0.0919219224793883
g11	g12	0.109672594463726	0.0920760840720945
g12	g11	0.109672594463726	0.0920760840720951
g2	g11	0.10913161406997	0.093701544759463
g11	g2	0.10913161406997	0.0937015447594633
g4	g12	0.108508793343355	0.0956011391194511
g12	g4	0.108508793343355	0.0956011391194514
g55	g56	0.107720103673617	0.098050451287047
g56	g55	0.107720103673617	0.0980504512870472
g29	g7	0.107643746455246	0.0982902029194467
g7	g29	0.107643746455246	0.0982902029194471
g57	g17	0.107583829019167	0.0984786613616932
g17	g57	0.107583829019167	0.0984786613616936
g14	g9	0.106846713160296	0.100820646784476
g9	g14	0.106846713160296	0.100820646784476
g9	g22	0.106630067805472	0.101517299376411
g22	g9	0.106630067805472	0.101517299376411
g9	g33	0.105948000804513	0.103735473617137
g33	g9	0.105948000804513	0.103735473617137
g45	g31	0.105837996566858	0.104096779364968
g31	g45	0.105837996566858	0.104096779364968
g8	g63	0.105519522182514	0.105148401844775
g63	g8	0.105519522182514	0.105148401844775
g12	g18	0.10508404329968	0.106599919804123
g18	g12	0.10508404329968	0.106599919804124
g32	g64	0.103844095111407	0.110819384931378
g64	g32	0.103844095111407	0.110819384931378
g30	g28	0.103753266359018	0.111133548088587
g28	g30	0.103753266359018	0.111133548088587
g3	g23	0.103749619719066	0.111146175844617
g23	g3	0.103749619719066	0.111146175844617
g36	g19	0.103656382342511	0.111469424990629
g19	g36	0.103656382342511	0.111469424990629
g7	g64	0.102903656105354	0.114106154122388
g64	g7	0.102903656105353	0.114106154122388
g37	g26	0.102169549242115	0.11672440833295
g26	g37	0.102169549242115	0.11672440833295
g37	g15	0.102092886390518	0.117000514731999
g15	g37	0.102092886390518	0.117000514731999
g28	g51	0.101790607906862	0.118094159171008
g51	g28	0.101790607906862	0.118094159171008
g15	g38	0.101740329475897	0.118276837055204
g38	g15	0.101740329475897	0.118276837055204
g39	g4	0.101389925742811	0.119556089485465
g4	g39	0.101389925742811	0.119556089485466
g46	g56	0.100987492170119	0.121038551249465
g56	g46	0.100987492170119	0.121038551249465
g19	g5	0.100758419358599	0.121888756030777
g5	g19	0.100758419358599	0.121888756030777
g18	g13	0.100366637894458	0.123353597625156
g13	g18	0.100366637894458	0.123353597625156
g43	g12	0.100063103073431	0.124497851887349
g12	g43	0.100063103073431	0.124497851887349
g12	g45	0.0993058064121952	0.127388541720137
g45	g12	0.0993058064121952	0.127388541720137
g32	g47	0.0990020525874981	0.128562479324781
g47	g32	0.099002052587498	0.128562479324782
g30	g48	0.098790218412015	0.129386101070379
g48	g30	0.0987902184120149	0.129386101070379
g30	g8	0.0987238969934074	0.129644797184203
g8	g30	0.0987238969934073	0.129644797184203
g9	g8	0.0985255426591694	0.130420888071682
g8	g9	0.0985255426591694	0.130420888071682
g24	g23	0.0985103875925938	0.130480331493123
g23	g24	0.0985103875925938	0.130480331493124
g27	g6	0.0983818930105825	0.130985171345153
g6	g27	0.0983818930105824	0.130985171345153
g20	g33	0.0983415927805943	0.131143815789779
g33	g20	0.0983415927805943	0.131143815789779
g53	g46	0.098226590980134	0.131597341764078
g46	g53	0.0982265909801339	0.131597341764078
g11	g24	0.0979470637592369	0.132704732700327
g24	g11	0.0979470637592369	0.132704732700327
g25	g6	0.0977967012674447	0.133303375583803
g6	g25	0.0977967012674447	0.133303375583803
g61	g47	0.0977014655572341	0.133683613313129
g47	g61	0.0977014655572341	0.133683613313129
g7	g23	0.097624014485254	0.13399345846008
g23	g7	0.097624014485254	0.13399345846008
g1	g57	0.0971783906792166	0.135786922315478
g57	g1	0.0971783906792165	0.135786922315479
g45	g28	0.0966465965700271	0.137951228174189
g28	g45	0.096646596570027	0.13795122817419
g61	g31	0.095996091007842	0.140634475830453
g31	g61	0.0959960910078419	0.140634475830453
g46	g8	0.0947711894809602	0.145795019504523
g8	g46	0.0947711894809601	0.145795019504524
g17	g7	0.0946224664364863	0.146431274052639
g7	g17	0.0946224664364862	0.14643127405264
g6	g52	0.0945810564106952	0.146608806107813
g52	g6	0.0945810564106952	0.146608806107813
g23	g44	0.0945613136780314	0.146693504240327
g44	g23	0.0945613136780314	0.146693504240327
g35	g26	0.094433721684232	0.147241782622675
g26	g35	0.0944337216842318	0.147241782622676
g28	g20	0.0941677290125559	0.148389789106374
g20	g28	0.0941677290125559	0.148389789106374
g35	g19	0.0940109451811976	0.149069632133847
g19	g35	0.0940109451811975	0.149069632133847
g57	g63	0.0938931860980792	0.14958180833139
g63	g57	0.0938931860980791	0.149581808331391
g22	g59	0.0937873150823599	0.150043416934297
g59	g22	0.0937873150823599	0.150043416934297
g40	g48	0.0937495065563921	0.150208527354131
g48	g40	0.0937495065563921	0.150208527354131
g14	g12	0.0935748682828967	0.150972962326347
g12	g14	0.0935748682828967	0.150972962326347
g60	g61	0.0934089294110067	0.151702043635666
g61	g60	0.0934089294110067	0.151702043635666
g51	g59	0.0931124280985535	0.153011402474294
g59	g51	0.0931124280985535	0.153011402474294
g46	g45	0.0921225973083634	0.157444407250957
g45	g46	0.0921225973083633	0.157444407250958
g48	g59	0.0918011617294638	0.158904575536884
g59	g48	0.0918011617294637	0.158904575536884
g64	g30	0.0917968693717145	0.158924142866478
g30	g64	0.0917968693717144	0.158924142866478
g32	g28	0.0916477293692076	0.159605144680312
g28	g32	0.0916477293692075	0.159605144680312
g29	g30	0.0916356548248896	0.159660375176374
g30	g29	0.0916356548248896	0.159660375176374
g31	g5	0.0916270402753213	0.159699787995733
g5	g31	0.0916270402753213	0.159699787995733
g58	g11	0.091543694158196	0.160081486245941
g11	g58	0.0915436941581959	0.160081486245942
g27	g2	0.0914983593287235	0.16028939265297
g2	g27	0.0914983593287235	0.16028939265297
g45	g4	0.0910555109037569	0.162330981666171
g4	g45	0.0910555109037568	0.162330981666172
g9	g25	0.0898816501271758	0.167836895697417
g25	g9	0.0898816501271757	0.167836895697417
g64	g40	0.0898579549104991	0.167949453709247
g40	g64	0.0898579549104991	0.167949453709247
g41	g24	0.0895507489550222	0.169413858511839
g24	g41	0.0895507489550222	0.169413858511839
g20	g22	0.0893822673147127	0.170221014357229
g22	g20	0.0893822673147122	0.170221014357231
g64	g38	0.0885096439503131	0.174447417358596
g38	g64	0.0885096439503131	0.174447417358597
g35	g46	0.0878638141404731	0.17762516141028
g46	g35	0.087863814140473	0.17762516141028
g32	g1	0.0869545062400549	0.182171637726998
g1	g32	0.0869545062400547	0.182171637726999
g33	g30	0.0868541537860369	0.182678600028269
g30	g33	0.0868541537860368	0.18267860002827
g46	g13	0.0868516040121222	0.182691494545057
g13	g46	0.0868516040121222	0.182691494545057
g29	g19	0.0865374044225635	0.184285576017571
g19	g29	0.0865374044225634	0.184285576017571
g8	g37	0.0865372820855211	0.184286198676825
g37	g8	0.0865372820855211	0.184286198676825
g62	g20	0.0863630378500766	0.185174621681859
g20	g62	0.0863630378500765	0.185174621681859
g46	g32	0.0862004777337769	0.18600630533065
g32	g46	0.0862004777337769	0.18600630533065
g55	g33	0.086191368761497	0.186052989336327
g33	g55	0.086191368761497	0.186052989336328
g25	g48	0.0861199111008253	0.186419512518728
g48	g25	0.0861199111008252	0.186419512518728
g22	g43	0.0860003259041288	0.187034078659998
g43	g22	0.0860003259041286	0.187034078659999
g63	g7	0.0858525486941825	0.187795579899375
g7	g63	0.0858525486941823	0.187795579899376
g29	g51	0.085790467374278	0.1881161644653
g51	g29	0.0857904673742779	0.188116164465301
g39	g54	0.0857870340257781	0.188133905791285
g54	g39	0.0857870340257781	0.188133905791285
g0	g57	0.0857080854055913	0.188542199692975
g57	g0	0.0857080854055911	0.188542199692975
g48	g63	0.0856514884644684	0.188835298109405
g63	g48	0.0856514884644684	0.188835298109405
g33	g12	0.0854665415883333	0.189795409640297
g12	g33	0.0854665415883333	0.189795409640297
g61	g63	0.0853020279653645	0.190652445276764
g63	g61	0.0853020279653645	0.190652445276764
g22	g38	0.0852344700990957	0.191005207521505
g38	g22	0.0852344700990956	0.191005207521506
g60	g0	0.0851180567451232	0.191614194575102
g0	g60	0.0851180567451232	0.191614194575102
g60	g47	0.0850080935916148	0.192190741261842
g47	g60	0.0850080935916147	0.192190741261843
g9	g0	0.0848349251317842	0.193101246660142
g0	g9	0.0848349251317841	0.193101246660142
g12	g58	0.0846720138042139	0.193960691567827
g58	g12	0.0846720138042137	0.193960691567827
g53	g8	0.0846645664063131	0.194000047180046
g8	g53	0.0846645664063131	0.194000047180046
g33	g34	0.0843294742263023	0.1957768661356
g34	g33	0.0843294742263023	0.1957768661356
g55	g63	0.0839639275567716	0.197728652608032
g63	g55	0.0839639275567715	0.197728652608033
g20	g11	0.0838530817549832	0.198323284400386
g11	g20	0.0838530817549829	0.198323284400387
g53	g6	0.0838268870098137	0.198463995609179
g6	g53	0.0838268870098136	0.198463995609179
g39	g19	0.0837707942351147	0.198765555019782
g19	g39	0.0837707942351146	0.198765555019783
g22	g14	0.0837467712580208	0.198894806277818
g14	g22	0.0837467712580203	0.19889480627782
g59	g21	0.0837102387409748	0.199091479818857
g21	g59	0.0837102387409748	0.199091479818857
g20	g4	0.0833443245551997	0.201069181376218
g4	g20	0.0833443245551997	0.201069181376218
g52	g53	0.0832808905864844	0.201413474127664
g53	g52	0.0832808905864843	0.201413474127664
g56	g36	0.0831548424063487	0.202098877813192
g36	g56	0.0831548424063487	0.202098877813192
g40	g4	0.082839646101494	0.203820189263432
g4	g40	0.082839646101494	0.203820189263432
g55	g54	0.0828379762852574	0.203829336402998
g54	g55	0.0828379762852574	0.203829336402998
g19	g54	0.0827831376912598	0.204129903461677
g54	g19	0.0827831376912597	0.204129903461677
g14	g52	0.0826450614544069	0.204888109838193
g52	g14	0.0826450614544068	0.204888109838193
g24	g60	0.0825052700176874	0.205657805314766
g60	g24	0.0825052700176874	0.205657805314766
g9	g64	0.0821501866974539	0.207622284700773
g64	g9	0.0821501866974539	0.207622284700774
g27	g62	0.0820782730514145	0.208021784542502
g62	g27	0.0820782730514144	0.208021784542503
g31	g29	0.0819906575520833	0.208509260498354
g29	g31	0.0819906575520832	0.208509260498354
g61	g43	0.0819772864674318	0.208583726963442
g43	g61	0.0819772864674317	0.208583726963442
g45	g10	0.0819190733214206	0.208908151769076
g10	g45	0.0819190733214206	0.208908151769076
g7	g54	0.0817308828826983	0.20995943169939
g54	g7	0.0817308828826982	0.20995943169939
g47	g41	0.0816297285153108	0.210526075663538
g41	g47	0.0816297285153107	0.210526075663539
g2	g47	0.0816085020291872	0.210645121078046
g47	g2	0.0816085020291871	0.210645121078046
g23	g11	0.0815741593732657	0.210837828934273
g11	g23	0.0815741593732655	0.210837828934273
g57	g38	0.0811240719617308	0.213375136046061
g38	g57	0.0811240719617308	0.213375136046061
g31	g13	0.0806432231621347	0.216109968492914
g13	g31	0.0806432231621346	0.216109968492914
g54	g30	0.0805618022227324	0.216575522285506
g30	g54	0.0805618022227324	0.216575522285506
g23	g53	0.0804694492216296	0.217104451665063
g53	g23	0.0804694492216296	0.217104451665063
g17	g37	0.0801414711490836	0.218990326646797
g37	g17	0.0801414711490835	0.218990326646797
g44	g2	0.0801154044926638	0.219140709881951
g2	g44	0.0801154044926637	0.219140709881952
g40	g29	0.0791050669607142	0.22502640338994
g29	g40	0.0791050669607142	0.22502640338994
g45	g53	0.0789431986496812	0.225979693147555
g53	g45	0.0789431986496811	0.225979693147556
g32	g34	0.0789101366135698	0.226174756834065
g34	g32	0.0789101366135698	0.226174756834065
g20	g43	0.0788135451369989	0.226745323544297
g43	g20	0.0788135451369989	0.226745323544297
g17	g18	0.0787504680776655	0.227118470406668
g18	g17	0.0787504680776655	0.227118470406668
g19	g13	0.0782279732293033	0.230226141940343
g13	g19	0.0782279732293032	0.230226141940343
g35	g18	0.0780647655509271	0.23120299019507
g18	g35	0.078064765550927	0.231202990195071
g31	g23	0.0779328915638823	0.231994430913517
g23	g31	0.0779328915638823	0.231994430913517
g45	g15	0.0777339759421374	0.233191833477686
g15	g45	0.0777339759421373	0.233191833477687
g60	g21	0.0776010048194284	0.233994697707009
g21	g60	0.0776010048194284	0.233994697707009
g31	g41	0.0775769005966496	0.234140444346442
g41	g31	0.0775769005966495	0.234140444346443
g62	g53	0.0774598855355458	0.234848886320855
g53	g62	0.0774598855355458	0.234848886320855
g50	g38	0.0773814470511646	0.235324618387445
g38	g50	0.0773814470511645	0.235324618387445
g57	g34	0.0772546501143956	0.236095078656593
g34	g57	0.0772546501143956	0.236095078656593
g60	g31	0.0772503108877303	0.236121476573394
g31	g60	0.0772503108877302	0.236121476573395
g16	g10	0.0770981396822872	0.237048530363364
g10	g16	0.0770981396822871	0.237048530363364
g18	g31	0.0770847422437622	0.237130272163376
g31	g18	0.0770847422437619	0.237130272163377
g44	g58	0.0770809449647678	0.23715344410337
g58	g44	0.0770809449647678	0.23715344410337
g48	g34	0.076855838205708	0.238529943098383
g34	g48	0.0768558382057079	0.238529943098383
g54	g36	0.076821367189723	0.238741222609192
g36	g54	0.076821367189723	0.238741222609192
g6	g13	0.076757171045164	0.239135042809062
g13	g6	0.0767571710451639	0.239135042809062
g6	g26	0.0766269741187475	0.239935151593212
g26	g6	0.0766269741187475	0.239935151593212
g51	g40	0.0760247721823827	0.243660293121845
g40	g51	0.0760247721823827	0.243660293121845
g29	g24	0.0757913305844389	0.245115133559506
g24	g29	0.0757913305844389	0.245115133559506
g3	g9	0.0757480694540848	0.245385406632252
g9	g3	0.0757480694540848	0.245385406632252
g18	g63	0.0757272908830623	0.245515294162296
g63	g18	0.0757272908830623	0.245515294162296
g19	g53	0.0754843259450835	0.247037632068408
g53	g19	0.0754843259450834	0.247037632068409
g27	g41	0.0752522087816374	0.248498125393486
g41	g27	0.0752522087816374	0.248498125393486
g50	g49	0.0750292281746354	0.249906772062753
