TF	target	importance
g1	g50	0.07696424218418664
g63	g54	0.07694701376496352
g41	g18	0.07677843890999317
g18	g22	0.07651738218518135
g2	g45	0.07648771334661882
g39	g2	0.07596423118176905
g61	g6	0.07488731964246216
g39	g56	0.0737526899970853
g14	g47	0.07244695994774077
g22	g47	0.07025992345177862
g4	g45	0.06978403685924887
g18	g12	0.0697229767689273
g1	g61	0.06970222312717594
g15	g54	0.06874689010413619
g30	g3	0.068229295627125
g45	g30	0.06759606229004096
g47	g11	0.06751884087471231
g59	g53	0.0672778333154241
g18	g41	0.06722640374447918
g47	g14	0.06713796183510587
g11	g40	0.06700931614575668
g18	g17	0.06698318758689135
g22	g18	0.06664411231147006
g40	g21	0.06636920253342402
g2	g61	0.06616360463375377
g20	g59	0.06604219770300801
g4	g39	0.0657863672112856
g12	g47	0.0653128269339552
g20	g31	0.06530168887120541
g1	g2	0.0649591720437261
g1	g56	0.0647112219826227
g56	g39	0.06454633100636414
g59	g57	0.0645038598606605
g56	g3	0.06440631388862698
g21	g10	0.06438447832692305
g61	g15	0.06392055412544251
g6	g7	0.06334273140069525
g21	g40	0.06329892951234206
g45	g56	0.06292806877339237
g18	g14	0.06279687958898382
g13	g37	0.0627006240218149
g47	g31	0.06267792721566247
g20	g47	0.06265188391272206
g1	g30	0.06258364775748569
g17	g16	0.06251094407363553
g30	g61	0.0624566186623767
g17	g47	0.06230592307874117
g56	g45	0.06224345081166408
g61	g48	0.062039912670423226
g26	g9	0.06201094459065614
g13	g46	0.0616648645097444
g61	g8	0.06117449467015302
g13	g31	0.06093732333814616
g50	g1	0.06045019807896683
g20	g18	0.05994615194169301
g14	g51	0.059652706724635365
g56	g61	0.05950829315961048
g11	g31	0.05942678764659268
g59	g10	0.059132447907150075
g31	g53	0.05845499207965353
g47	g36	0.05752530760495123
g61	g1	0.056907063552347335
g20	g62	0.05686246615160395
g47	g46	0.056785873361064804
g35	g34	0.05636572686924044
g6	g43	0.055712954471740114
g10	g40	0.055580753290907274
g55	g26	0.055572096175424426
g2	g4	0.05505338817302174
g59	g12	0.05502150805730593
g34	g24	0.054848161036308705
g26	g61	0.0548369630399007
g13	g36	0.05480153046891352
g13	g12	0.05460702114751288
g31	g44	0.054410273677917335
g47	g29	0.05432621077875216
g10	g26	0.05429205522986512
g57	g53	0.05391715566822127
g22	g11	0.053756569374990175
g20	g10	0.05373603398829397
g13	g17	0.05360866667751354
g17	g62	0.0535300102765583
g3	g5	0.05298404142524108
g10	g9	0.0529519231694016
g13	g20	0.052892145847482266
g50	g7	0.05285975347053427
g59	g17	0.05246712837297301
g50	g19	0.05200972835402856
g17	g18	0.051677209784364374
g26	g55	0.051559291191780765
g18	g46	0.051517845964716126
g2	g6	0.051498366867605935
g18	g29	0.05148061569650965
g11	g57	0.051476581663471174
g59	g22	0.05146227069564245
g41	g51	0.05135394042783886
g31	g11	0.05124609562785357
g34	g28	0.05118367771978752
g61	g63	0.05110708898622331
g6	g8	0.05076527383982368
g47	g37	0.05063875895740345
g10	g44	0.05053773166406921
g12	g18	0.0505106119142602
g59	g11	0.05043576195756053
g22	g13	0.050404805807372756
g40	g10	0.050383387807985465
g44	g54	0.050267392952282164
g6	g19	0.05008260774912149
g50	g43	0.050025272365952896
g13	g22	0.049933641286916255
g19	g63	0.049392269579287544
g2	g50	0.04913962808770023
g30	g6	0.04912744436355474
g39	g5	0.04885476260028672
g19	g7	0.04883618036451185
g36	g13	0.04877225057400577
g54	g5	0.04872982976903837
g12	g11	0.04869339206726067
g47	g59	0.04868584649946654
g18	g11	0.04859690779506506
g20	g13	0.048422256510129824
g59	g20	0.04808263161845269
g61	g55	0.047949882413728884
g61	g53	0.04794441175662272
g31	g57	0.04790036357336845
g61	g50	0.04788889017602024
g9	g26	0.04781573035945983
g59	g44	0.04757480653523342
g3	g33	0.04742703042107382
g30	g4	0.04738884059882826
g30	g50	0.04732719258160932
g6	g63	0.04719953560688046
g61	g9	0.04717206681270073
g50	g63	0.04708819500477568
g47	g25	0.047042452147845006
g17	g13	0.04686196947493927
g45	g5	0.0468043600950391
g60	g34	0.046647415987074545
g39	g64	0.046438099929932974
g15	g26	0.046384818557734964
g26	g15	0.04631014846084033
g12	g13	0.04621362512746924
g22	g16	0.045993585564662515
g22	g62	0.04572145948499406
g19	g50	0.04568784879795437
g61	g19	0.04564737948966682
g17	g25	0.04536466564115596
g50	g15	0.04532062871073537
g47	g40	0.045235441463659286
g43	g63	0.045223720522577816
g12	g62	0.045002579133220214
g24	g34	0.044782357313737656
g20	g44	0.04464122520260347
g63	g43	0.04459016641878942
g1	g19	0.044579906909150056
g13	g29	0.04456739523568726
g10	g53	0.04454956013421614
g6	g23	0.04451955655711388
g18	g36	0.044333406430852484
g17	g37	0.04429808819808911
g22	g37	0.04415513353957822
g15	g61	0.0441036829923422
g56	g50	0.04383769543991075
g1	g7	0.04379996391453531
g17	g10	0.04371834954867109
g30	g8	0.04344895349020408
g12	g37	0.04342587642790305
g13	g25	0.043392236267795356
g46	g13	0.043064440980728806
g18	g31	0.04299607722086798
g26	g51	0.042988974163971815
g20	g11	0.04298272703426585
g17	g31	0.042824979127073684
g10	g48	0.04248853102503643
g15	g9	0.04208650347897396
g17	g53	0.0420791373693347
g40	g48	0.04198628186580687
g8	g43	0.04189463639367577
g21	g9	0.0418462547155688
g10	g15	0.041731887202449
g10	g59	0.04170656897759592
g26	g48	0.04160064443001693
g31	g40	0.04144215866480296
g63	g19	0.041430008384543096
g1	g43	0.041426883667417556
g56	g43	0.04135789222259235
g50	g8	0.04126937687998755
g11	g59	0.0412364614476721
g17	g44	0.04096167622777415
g47	g62	0.0409578723318373
g45	g64	0.040905593066103675
g41	g25	0.04071844090744693
g18	g25	0.040633287838862026
g5	g42	0.0406198312539301
g30	g43	0.04047835730966333
g34	g60	0.04041518085953332
g12	g31	0.040173675386080965
g56	g4	0.04007260768414563
g22	g31	0.04006180416940246
g6	g44	0.04003116262327931
g56	g6	0.03985194042774718
g46	g52	0.03964810742729968
g40	g11	0.03960377523736908
g45	g33	0.039547424955091136
g6	g48	0.03947130447638274
g12	g16	0.039440628174527724
g1	g15	0.03925265714867476
g6	g26	0.03919696281415618
g14	g20	0.038847593285396415
g48	g0	0.0387908996685278
g56	g15	0.03874945762943911
g15	g50	0.038735034986941294
g50	g61	0.03868873449658137
g9	g21	0.03855798483282026
g36	g52	0.03833217341879151
g2	g19	0.038139067856057585
g13	g11	0.03813256252393804
g55	g9	0.03798146387939659
g31	g10	0.03787731568711136
g2	g7	0.03781821548435266
g39	g33	0.0377024152692602
g15	g48	0.03762131116148714
g15	g21	0.037609128100568594
g50	g56	0.03739215909661229
g20	g16	0.03717805657375309
g20	g55	0.03714040123789485
g1	g8	0.03713812275940467
g21	g19	0.03712155799538551
g3	g64	0.037078243872920795
g50	g55	0.03691159410435699
g18	g59	0.03678086750798396
g21	g48	0.03675781244642023
g59	g48	0.03669752754784239
g56	g5	0.036689061056491015
g48	g21	0.03664252776147336
g55	g15	0.036618027884351666
g30	g15	0.0365258792791337
g22	g44	0.036493052276764464
g50	g48	0.03645017691027791
g19	g21	0.03643865524256524
g18	g62	0.036435528500361115
g46	g38	0.03643238952205379
g28	g34	0.03641339438320535
g2	g43	0.03632948956481018
g31	g59	0.036293998197094675
g14	g22	0.03619930115453769
g39	g15	0.03617703131846707
g36	g51	0.03594436497981432
g1	g63	0.035924090958365164
g7	g6	0.03582211270676907
g59	g55	0.035748664933525395
g47	g16	0.03563670070237505
g14	g17	0.03561301115742546
g17	g57	0.03561070423339682
g41	g20	0.035607132745029905
g15	g55	0.03555069672945614
g41	g17	0.03502506884289418
g19	g6	0.03494685908414665
g50	g30	0.034922791871107056
g8	g50	0.034910733669833625
g30	g19	0.034606357442940015
g22	g5	0.034599300597365545
g42	g5	0.03459409823726041
g2	g48	0.034567684162230876
g36	g47	0.03450578210074856
g59	g31	0.03443303327327711
g10	g55	0.03418093346437584
g8	g55	0.0341785600608178
g1	g55	0.03416703434723587
g36	g18	0.03413120873243244
g50	g34	0.03412606366015776
g13	g40	0.034012545267383267
g18	g51	0.033873536204701855
g1	g3	0.03374591586350631
g56	g8	0.03372023151596722
g36	g38	0.0337188488608989
g12	g10	0.033678356897202236
g10	g57	0.033673339282562914
g40	g28	0.03363365580129807
g41	g22	0.03350564940504177
g4	g35	0.033471927711404954
g2	g5	0.03325102878403559
g26	g21	0.033232748629251595
g61	g43	0.03320897621475348
g41	g29	0.03304100497533683
g4	g49	0.032998295907443444
g61	g56	0.032925884797031346
g41	g38	0.03291496872219913
g40	g53	0.032636373907395
g11	g44	0.03260502725699874
g14	g38	0.03250876935782544
g17	g29	0.032472846598184286
g2	g63	0.0324695184380516
g22	g41	0.03245469349041428
g40	g31	0.03243423779873232
g20	g57	0.03242529480466444
g46	g51	0.0322145417637555
g4	g23	0.03210226338388282
g10	g31	0.031946530427693555
g18	g37	0.031943513560848666
g40	g15	0.0319093683435225
g41	g12	0.03183365339517078
g22	g14	0.03182393858595057
g31	g9	0.03181888715431414
g13	g16	0.03175527151334043
g46	g47	0.03162847774112462
g17	g40	0.031469940737564234
g8	g63	0.03139284467732764
g50	g2	0.03120910058137388
g41	g52	0.031207904338782948
g5	g23	0.031155345593944738
g20	g37	0.03113512310066561
g20	g14	0.031079090362511514
g41	g31	0.031063449136878692
g20	g25	0.031034046168771756
g48	g10	0.031013182627599663
g4	g58	0.031012158857352628
g44	g15	0.030936220553884893
g21	g55	0.030919974626000497
g56	g19	0.030892812688489965
g21	g26	0.030832819287214847
g59	g21	0.030761550018927178
g14	g52	0.03066004894816616
g58	g4	0.03057985986586829
g13	g51	0.030575504687779087
g7	g63	0.03052335782602468
g15	g10	0.030397707868492184
g43	g8	0.030372973018332118
g3	g1	0.030255448531769678
g39	g49	0.030220294443549425
g55	g21	0.030205690382110153
g30	g7	0.030114263619587522
g61	g21	0.030105696593996173
g14	g29	0.030043454741638595
g4	g2	0.030023035500372965
g28	g60	0.029908157872267284
g39	g35	0.029860602012658766
g10	g19	0.02980017020857463
g56	g63	0.02973125002854158
g13	g59	0.02971114961733289
g1	g9	0.029692040223626932
g14	g31	0.029575404589722718
g22	g25	0.029557169016940922
g10	g16	0.0295228079948678
g31	g26	0.02951380516708069
g7	g54	0.029466820189997498
g53	g61	0.029369945946988028
g14	g12	0.029313609700368237
g53	g44	0.029311129779133336
g48	g40	0.029265738313996863
g35	g4	0.02920973184217443
g63	g7	0.029147898929492155
g17	g14	0.029110074812694817
g61	g2	0.029068862614938358
g30	g5	0.028962118609206618
g9	g55	0.02888334150127383
g11	g17	0.02883165905811149
g45	g49	0.028823041583927005
g20	g41	0.028797242923781954
g61	g30	0.028732183258899
g4	g30	0.02865908181673112
g11	g53	0.02861587135780975
g53	g59	0.028592337585295495
g59	g16	0.028534792585873898
g44	g26	0.028477275728371908
g2	g15	0.028399155959579054
g59	g37	0.028356279954211073
g44	g0	0.02832955641625289
g55	g48	0.028312736913521278
g46	g18	0.02831000412990932
g8	g19	0.028277845917217832
g17	g55	0.028053557327834676
g14	g37	0.028045770355387634
g6	g9	0.028039977566908895
g44	g53	0.02802006434605246
g61	g10	0.027986058222339575
g58	g64	0.02798226056160473
g61	g7	0.027878068327359954
g61	g4	0.027826476496876057
g31	g17	0.027733099185386127
g12	g29	0.02767522433447104
g8	g61	0.027656290845951826
g21	g8	0.027652589277141135
g40	g55	0.027629287936398447
g40	g44	0.027566761016302673
g17	g41	0.027559703405804794
g8	g21	0.02750711955452734
g55	g8	0.027491844533166845
g20	g53	0.027487112708329958
g22	g53	0.02742989609691193
g43	g6	0.027227664494046414
g9	g10	0.027147023483617062
g40	g26	0.027120086356500588
g7	g50	0.027113544712400864
g44	g10	0.027103254290710477
g22	g57	0.026975037725589342
g11	g12	0.026931437980635856
g39	g54	0.026886934864094776
g8	g34	0.026830883998266046
g45	g54	0.026719792336580048
g8	g6	0.02670472844702306
g26	g10	0.026655007447277574
g48	g50	0.02664332609240954
g15	g1	0.026641940429228936
g7	g19	0.02659175925236796
g30	g26	0.02652160827719795
g15	g8	0.02650334345681294
g6	g5	0.026423415626880706
g2	g26	0.026355597146978917
g30	g64	0.02628760323815371
g58	g34	0.0262752502959314
g2	g8	0.026190840116413556
g44	g31	0.026189658774510554
g5	g35	0.026160421421499755
g38	g58	0.026091154270694184
g48	g55	0.02597372639924679
g26	g6	0.02580343811737068
g56	g7	0.025801996579017553
g22	g29	0.02577320665375296
g37	g54	0.02571209065703385
g5	g49	0.02565353281191026
g61	g44	0.02565260637567799
g31	g21	0.025645306351248467
g51	g14	0.025544062027184653
g52	g34	0.025540148996630367
g28	g24	0.02550045763901495
g39	g61	0.02542054591913616
g31	g20	0.025390266999753577
g47	g51	0.02531354864452756
g33	g49	0.02529269367974604
g10	g50	0.025287682965579948
g6	g30	0.02525147723643512
g57	g44	0.02506843694841641
g50	g9	0.02505829401497166
g25	g0	0.025052569828213946
g34	g58	0.025030024765853493
g49	g4	0.02494523192628693
g45	g32	0.024930387585366233
g30	g54	0.024920050051713792
g12	g21	0.024873649324624072
g8	g38	0.02486452191351358
g54	g42	0.024747470220884964
g1	g26	0.02470757035151177
g13	g38	0.02463882012577484
g53	g31	0.024626487969913208
g64	g58	0.024618308779205334
g22	g60	0.02459411001571733
g9	g6	0.024558738434455267
g12	g44	0.024551675368925035
g1	g48	0.024497249107376506
g20	g29	0.02446978730757945
g12	g14	0.024463970460437585
g19	g54	0.024441477271630884
g12	g41	0.02444063898011575
g26	g40	0.024410984743912123
g12	g57	0.024379720432000634
g19	g1	0.02432840983527642
g48	g43	0.024244869260052586
g61	g45	0.02423849559070085
g45	g15	0.02418267949407204
g61	g39	0.024134872040144324
g14	g54	0.02413386827301291
g50	g23	0.024121297991266326
g55	g7	0.024115282196106015
g45	g35	0.024058842233134686
g43	g50	0.024043861687737395
g0	g35	0.024032066930081163
g41	g37	0.02400671630675454
g18	g40	0.023970533926870565
g31	g12	0.023901999282901425
g30	g63	0.023894172903712225
g24	g28	0.023865034104736664
g25	g62	0.02382918887000574
g40	g57	0.023782137647285876
g12	g25	0.023769900138834444
g59	g40	0.023769026720808835
g13	g10	0.023757796820985104
g16	g25	0.02370397174795941
g11	g13	0.023637072700434945
g1	g45	0.02363447759353947
g61	g40	0.023610219652171312
g44	g6	0.023607094771913036
g12	g53	0.023579391111155566
g9	g15	0.023570898794130442
g11	g47	0.02356828151373006
g45	g58	0.023530113472510786
g21	g15	0.02352148206908837
g40	g52	0.023501288582115285
g25	g29	0.023466231155870654
g5	g32	0.023424385013858767
g18	g16	0.023307798555024094
g61	g27	0.02326264231884813
g15	g40	0.02321327904036488
g40	g19	0.023157182186905136
g1	g39	0.02313568914510722
g15	g44	0.02302343001974621
g10	g7	0.023022869888969677
g55	g16	0.022773974944131515
g3	g23	0.022773661561256885
g26	g50	0.02275666993301719
g59	g26	0.022713242200836432
g41	g62	0.02268052507587524
g15	g56	0.022658482789220443
g55	g64	0.02265796377334974
g64	g52	0.02264784014016554
g10	g11	0.02263621589175749
g62	g12	0.022633021863341044
g18	g52	0.02262688138337062
g31	g15	0.022554030126346034
g9	g40	0.022496742152792234
g14	g25	0.022483997543801034
g1	g4	0.02245043586659365
g57	g59	0.022445663602582256
g17	g46	0.022430483819966332
g34	g0	0.02239942683849754
g47	g53	0.022361596995663032
g13	g60	0.022360048052472156
g62	g27	0.022331175182813964
g33	g35	0.022307844326793145
g8	g48	0.02227568496583863
g51	g41	0.022259746100479438
g13	g53	0.022235085439713077
g15	g28	0.022103109035847765
g20	g7	0.02208072181452411
g60	g54	0.022037049261045966
g5	g58	0.022013321790483233
g51	g42	0.021976497005891722
g30	g33	0.021973296340818477
g53	g10	0.0219507047098571
g6	g34	0.021905906927623425
g45	g1	0.021902107237721836
g53	g40	0.02185604609942151
g22	g34	0.021848512325994496
g56	g55	0.02182518370866482
g27	g64	0.021822916119454184
g17	g8	0.02179785875199476
g61	g3	0.021789291477074958
g60	g0	0.021760762587724355
g55	g61	0.02175380182300008
g11	g7	0.021723658548354653
g13	g49	0.021657695700960336
g48	g19	0.021650157200351305
g30	g51	0.021647147543494328
g53	g50	0.021637734678378588
g8	g27	0.02163042903670651
g4	g42	0.02162534841767127
g53	g11	0.021576042993804962
g28	g54	0.02153898064397235
g8	g9	0.021519953309622045
g31	g7	0.0214692636880857
g62	g25	0.02144031071709706
g31	g18	0.02141800267321911
g56	g54	0.021392145187018936
g26	g44	0.021372326008650605
g22	g36	0.021313275496897068
g39	g58	0.02130433896808782
g9	g48	0.02128989922000692
g18	g38	0.021277250308286675
g53	g62	0.021273383296670584
g56	g33	0.021228029114492942
g48	g63	0.021215278458326152
g19	g43	0.02119838665107541
g61	g57	0.0211977817257181
g12	g36	0.02115004270102997
g18	g53	0.021123597068989468
g50	g26	0.0211230782212662
g57	g31	0.02111159332697343
g64	g53	0.02107766328185997
g43	g27	0.02107199134714272
g51	g35	0.021065867665419454
g59	g62	0.021058158520999622
g62	g54	0.02104631817452882
g17	g36	0.021043421690606117
g31	g13	0.021042300625998923
g10	g61	0.021042294949479994
g30	g55	0.021039229200214938
g56	g64	0.02103146110548974
g63	g28	0.020998046995712775
g11	g27	0.02098770210893171
g6	g27	0.020970091410684264
g29	g25	0.020952612904314424
g40	g9	0.02094866554082038
g39	g1	0.020926525769498
g48	g26	0.02091920326293282
g48	g15	0.02089987988446848
g44	g5	0.02087963384051346
g59	g54	0.020782464666325353
g15	g5	0.020756991131377477
g63	g50	0.020741510215739684
g12	g55	0.020727326523825196
g47	g38	0.0207205293160056
g48	g9	0.020653684661273587
g19	g8	0.020641752884254527
g15	g45	0.02063867223839986
g33	g3	0.020617932717854157
g22	g27	0.020584117187391598
g22	g33	0.020570850621145265
g62	g16	0.020551836705804342
g54	g27	0.020542507717484636
g4	g24	0.020531522440815967
g44	g57	0.020530116828151177
g10	g34	0.020511388070353218
g42	g27	0.020500322953760385
g2	g55	0.02044419323301702
g42	g38	0.020433221712223712
g50	g21	0.02042061420347406
g19	g48	0.020367110912901783
g31	g14	0.02036520210338442
g6	g21	0.02033346060570936
g30	g52	0.020286682493453296
g58	g32	0.020256852300280532
g62	g35	0.020236456217805374
g47	g44	0.02021918602296035
g0	g60	0.020194454547253753
g51	g28	0.02015700933288657
g49	g33	0.020141128936447757
g51	g26	0.02014061006037117
g37	g49	0.020116061432470692
g10	g8	0.020107752760327665
g47	g57	0.020052756308596292
g11	g9	0.020036798724129598
g3	g35	0.020025038550350528
g56	g34	0.020013926832755848
g21	g63	0.020012776533545627
g37	g51	0.0199943773510411
g35	g23	0.019977352543159146
g24	g58	0.01996583878034795
g55	g40	0.019946242989890863
g53	g37	0.019944383591621213
g53	g21	0.019937010519411057
g60	g24	0.019922900126627986
g54	g49	0.01986677520330332
g8	g16	0.01986262958920602
g13	g62	0.019811629279167374
g22	g55	0.019780453579418104
g1	g5	0.019777679856860877
g14	g11	0.019772117028652378
g9	g33	0.019730021833651166
g2	g64	0.019708283517654634
g32	g27	0.019704069472007056
g41	g59	0.01969997433339889
g44	g11	0.01968139241899258
g21	g34	0.019678181671694665
g42	g32	0.01966691533693598
g11	g22	0.01965503150473825
g51	g49	0.019648893917383822
g28	g0	0.019646734060006724
g45	g60	0.0196266714660558
g20	g36	0.019622840491870235
g55	g63	0.01961746263302102
g37	g0	0.019600820439087376
g4	g56	0.019585325762508994
g2	g34	0.019580397617013228
g63	g6	0.019565466918384747
g24	g0	0.019556259104198222
g13	g32	0.019537539729112496
g0	g37	0.019461711297598577
g25	g16	0.019456459073869437
g60	g28	0.019454770118320676
g35	g0	0.019447164049553843
g51	g52	0.01943113672032245
g32	g0	0.019413435130649716
g40	g38	0.019407637719147965
g11	g20	0.01939728360723072
g59	g18	0.019389211685589058
g11	g10	0.019370646286747256
g31	g55	0.019334329200128716
g4	g33	0.0193306001066782
g51	g36	0.019329699109874015
g56	g32	0.019312961546244165
g44	g61	0.019310521887929855
g36	g60	0.019293858393107516
g9	g61	0.019284751538385374
g43	g7	0.019267877460904994
g50	g32	0.019251877234427187
g34	g35	0.01925114236308125
g59	g60	0.01923345385964946
g3	g54	0.019231831960017636
g44	g32	0.019194785602768116
g38	g32	0.019166649540935082
g44	g60	0.019140789484134075
g52	g49	0.01908333389605919
g9	g63	0.0190751825678402
g33	g45	0.019062252901879392
g19	g58	0.019054329608600696
g26	g1	0.019044123862291144
g41	g11	0.019034931995420255
g48	g61	0.019034449015395825
g25	g60	0.019030569909295216
g20	g46	0.019020244342381185
g48	g27	0.019019107945499988
g21	g24	0.018967481236462917
g9	g8	0.01896073681711244
g53	g48	0.018955081426315076
g58	g60	0.018943311875081352
g44	g29	0.01894251662130322
g53	g64	0.01892997868935201
g22	g46	0.0189297240712142
g59	g47	0.018921596084222638
g51	g24	0.018879571058808883
g53	g26	0.018871706526725922
g20	g40	0.018836373566893907
g1	g25	0.01883453272971214
g31	g47	0.018809496926617923
g55	g10	0.01877396314674761
g10	g20	0.01877270604131352
g6	g25	0.01876062640798517
g60	g58	0.018732129518334344
g17	g9	0.018721802627291378
g62	g60	0.01870883843234444
g46	g29	0.01870805467965427
g10	g43	0.018688982634520682
g19	g28	0.018687305341776945
g1	g21	0.01865934018751942
g30	g48	0.01865459026494355
g64	g35	0.01865035395534546
g57	g25	0.018640783495910713
g43	g48	0.01863800565989209
g20	g28	0.018637388598979114
g8	g28	0.018631411544416717
g0	g42	0.018630705320244707
g30	g32	0.018620010425529476
g54	g58	0.018616334510488882
g57	g11	0.018596298964245864
g24	g60	0.018596092488879824
g61	g16	0.018596054801558064
g44	g40	0.018590069631923997
g5	g6	0.018570332846734545
g52	g36	0.01856116366434907
g58	g9	0.0185579846209722
g29	g38	0.018551466316714945
g46	g33	0.018532839374974547
g61	g5	0.01852973809003039
g3	g49	0.018529446038660666
g30	g58	0.018502940746956548
g50	g42	0.018464772326939095
g11	g35	0.01844708355592229
g44	g52	0.018386785604363735
g26	g28	0.018380673721925676
g19	g64	0.01837559924458478
g7	g55	0.018369242117082282
g12	g60	0.018363046024793127
g52	g35	0.018352809870371332
g42	g49	0.018345344347007377
g25	g27	0.018326840195931456
g37	g16	0.01831097192446049
g32	g64	0.018310553848654293
g39	g0	0.01830760416637721
g15	g0	0.018306243076175302
g35	g52	0.01827451269109014
g2	g33	0.018238185071448854
g11	g19	0.018236830168433697
g1	g37	0.018232601334702864
g57	g15	0.01820801700063275
g55	g43	0.01819630032253182
g15	g52	0.018194206765923135
g53	g15	0.018188509340408773
g0	g54	0.018185174631128863
g38	g34	0.018184106054307026
g47	g49	0.018154714454191343
g54	g51	0.018153808019438073
g20	g42	0.018150053392933622
g43	g54	0.01814465053671859
g0	g23	0.018141159421318
g33	g34	0.018136664062528125
g18	g54	0.018136562270823615
g33	g28	0.018112471651330456
g9	g43	0.0181028556787665
g46	g22	0.01810016305883326
g58	g35	0.018095637527949602
g45	g34	0.018094199313420423
g50	g58	0.01808174307524386
g49	g35	0.018081580899028393
g38	g23	0.018056821462230806
g32	g23	0.018054945068196358
g56	g9	0.018047586856912875
g6	g2	0.01804730347640148
g0	g25	0.018030781064487834
g64	g3	0.018030593489104275
g50	g53	0.018014372881208572
g19	g35	0.018004217960327227
g34	g38	0.017992791530964537
g51	g46	0.01799196658908359
g61	g54	0.01798771848152623
g59	g9	0.017984700247187797
g9	g35	0.01797293647845435
g8	g32	0.01796975628357082
g5	g52	0.01796833793575578
g25	g42	0.017966206312465236
g37	g25	0.017965005973777568
g22	g40	0.01793169523824198
g6	g15	0.017913119125431805
g33	g32	0.01790969756662886
g55	g27	0.017890196372282563
g48	g59	0.017880122478879892
g16	g27	0.017854823631091837
g52	g42	0.017848895487121496
g62	g51	0.017807306707830185
g42	g4	0.01779368311546276
g44	g21	0.01779310690345792
g44	g59	0.017783027375240644
g7	g43	0.01778252475368396
g59	g13	0.017770263169262435
g6	g55	0.01776254850812006
g29	g34	0.017762464532221977
g59	g8	0.017747989943118752
g4	g64	0.017716977354963373
g26	g8	0.017704367132269853
g63	g32	0.017699269334954647
g0	g38	0.017698702015329
g40	g58	0.017668229047772602
g44	g28	0.01766747906631625
g32	g5	0.01765603709422188
g9	g7	0.017655737784538737
g10	g64	0.0176452827246611
g43	g24	0.01762284465595864
g36	g27	0.017613383381331994
g14	g40	0.01761301078356654
g19	g10	0.017588558960392176
g43	g19	0.017586407712952917
g38	g42	0.017565694340700766
g10	g63	0.017549464558085176
g38	g60	0.017540107454179117
g27	g0	0.017524765452109323
g1	g34	0.017513660111062843
g36	g29	0.01750667014421291
g27	g29	0.01749976658135385
g54	g0	0.017494905670923076
g50	g0	0.017492562149727584
g40	g33	0.017491323051993694
g57	g0	0.017490912173574003
g27	g49	0.017488937239549758
g9	g27	0.017485661424007367
g63	g1	0.017479657313608565
g32	g43	0.017457465851428045
g31	g22	0.017454737283902698
g61	g42	0.017449488408148327
g63	g9	0.017442823925516073
g2	g54	0.017438253684707007
g9	g16	0.017422853441899408
g20	g9	0.017393969798860646
g48	g6	0.017355568725148502
g56	g48	0.017352452498996997
g15	g27	0.01734249229547353
g57	g54	0.017330597944954576
g30	g23	0.017329974193245674
g29	g23	0.017329345518559778
