TF	target	importance
g30	g1	20.680260713307458
g61	g26	20.596291363919747
g52	g36	20.409638448879
g17	g13	20.22218373680226
g6	g1	20.18694622541271
g43	g6	19.711926280130633
g1	g50	19.531923969607327
g18	g20	19.516724255751953
g22	g47	19.48201934224581
g33	g45	19.2797568516173
g59	g53	19.175759808814703
g55	g21	19.132380718209763
g4	g56	19.064312363288803
g18	g12	19.002703374683584
g10	g11	18.652388797012655
g26	g15	18.5375141383897
g11	g31	18.39620472499602
g31	g48	18.270663135379795
g4	g2	18.075016782527698
g41	g22	18.031511629355336
g43	g63	17.953185240320668
g1	g43	17.90089721101108
g53	g57	17.8658455399655
g59	g10	17.778656574193718
g1	g7	17.644301805710374
g41	g12	17.576951100608174
g1	g63	17.547370445727413
g61	g15	17.42664772265951
g50	g43	17.243523120532334
g17	g31	17.164751809032662
g10	g40	17.10373606288413
g9	g55	17.052383034308896
g22	g59	17.017983600452045
g13	g12	17.016338489272467
g59	g21	16.831347269798332
g55	g8	16.753673102461285
g59	g11	16.73360371921666
g64	g45	16.72419675474212
g59	g20	16.63783975891632
g12	g55	16.596880641136813
g1	g30	16.57390410224895
g40	g10	16.505619895776576
g59	g44	16.452614070695724
g8	g48	16.320816729739754
g31	g15	16.275333069453737
g31	g57	16.223166389418864
g45	g4	16.209293310604746
g63	g43	15.95458722931237
g43	g19	15.904375551548782
g12	g47	15.85251815581982
g46	g13	15.829497974243967
g13	g22	15.828068978994688
g48	g21	15.823416830775953
g18	g59	15.818142172836565
g47	g46	15.802529350421667
g46	g52	15.783368688384314
g36	g13	15.769641576365425
g17	g40	15.708808360021424
g31	g22	15.690670517713192
g64	g39	15.316647908305105
g17	g16	15.252158437036174
g20	g36	15.000704137799827
g18	g46	14.962765553162006
g22	g16	14.932135853670088
g55	g19	14.931569777987741
g31	g55	14.912202773787216
g30	g6	14.698546987296652
g1	g6	14.694347675460516
g50	g1	14.692841182259414
g40	g31	14.528855347086374
g18	g31	14.490134019564511
g13	g59	14.427843642736402
g36	g18	14.308437944980843
g8	g61	14.29058460247676
g39	g5	14.154155180284553
g18	g36	14.145135541720887
g31	g11	14.12309114204904
g5	g45	14.092322851617768
g3	g64	14.036605151381035
g41	g17	13.972541311627749
g47	g62	13.953847461105216
g39	g64	13.948659422601676
g50	g7	13.872750108053971
g12	g59	13.872280253953576
g12	g53	13.851250848164542
g19	g6	13.80256791654293
g43	g7	13.74189295139772
g63	g50	13.59436242330353
g31	g53	13.590652846206531
g40	g21	13.543692519849662
g12	g40	13.539352857407929
g5	g39	13.526221622928702
g10	g53	13.483816130745883
g9	g21	13.478518721269916
g14	g12	13.475266635801932
g47	g25	13.376723466307618
g14	g20	13.250145102343506
g13	g20	13.196950237391102
g63	g6	13.169034753655072
g20	g14	13.156870884102615
g13	g25	13.122944136578115
g18	g25	13.105532193585415
g43	g50	13.058599749613757
g22	g11	13.056631136649392
g43	g1	12.982555596106023
g20	g11	12.953154172040247
g50	g63	12.946666356324995
g46	g47	12.880972334549812
g1	g19	12.840761683244176
g11	g59	12.787274909044845
g50	g19	12.702740334726379
g18	g37	12.586835494392037
g47	g11	12.528391089278076
g55	g15	12.494860732905776
g40	g55	12.488497003777633
g24	g34	12.461129325869287
g6	g7	12.460123843414037
g40	g57	12.452075863750323
g11	g57	12.309635507877669
g40	g44	12.296878579179369
g61	g48	12.230349968741756
g52	g46	12.19378256204327
g9	g26	12.178394107510416
g50	g61	12.164195183668536
g22	g14	12.044359490966563
g21	g15	12.027026934820439
g7	g50	12.01924078815084
g61	g50	11.994846368642861
g13	g17	11.918549945365802
g9	g31	11.839663385638522
g12	g41	11.74961092036708
g31	g12	11.722358874881943
g9	g61	11.641381616078819
g17	g46	11.63945701646728
g19	g43	11.634705772242986
g8	g21	11.622095350949158
g22	g36	11.607651464916279
g15	g61	11.594110526266517
g30	g26	11.58420011830311
g21	g48	11.565119608854458
g26	g61	11.47761030210566
g50	g8	11.469362932883941
g12	g14	11.374488604438522
g10	g47	11.347815271910616
g12	g62	11.344006677306968
g9	g11	11.315096174177398
g47	g57	11.293824202005345
g3	g5	11.264018031521259
g39	g2	11.238769444445245
g10	g44	11.232691197033397
g12	g11	11.22033261265828
g45	g64	11.210743224805928
g6	g2	11.174270325719593
g56	g26	11.1360216223754
g36	g47	11.102217170199538
g40	g26	11.091579691258065
g22	g40	11.090247126387295
g8	g55	11.048538986924214
g13	g62	10.992326202202342
g11	g47	10.95880438300749
g59	g55	10.951085231367783
g56	g63	10.931556448120592
g2	g4	10.886652098263902
g50	g26	10.885980241636876
g47	g31	10.863085663323355
g40	g11	10.847888589332566
g47	g59	10.838852129022033
g20	g31	10.810225830908093
g22	g46	10.796216908766615
g15	g21	10.788997648456855
g18	g11	10.774612570085257
g64	g3	10.760649448971794
g2	g6	10.658480007714097
g27	g58	10.657268849708831
g22	g41	10.641951675068741
g8	g9	10.613585211908783
g40	g8	10.610048596568696
g56	g34	10.585906251027316
g3	g33	10.569995169133826
g6	g43	10.554600492998022
g36	g38	10.540825540683027
g10	g18	10.463567803067315
g30	g50	10.4234037535148
g14	g38	10.409234179737705
g8	g6	10.404620092279725
g33	g39	10.380341552196235
g21	g8	10.328945061588662
g19	g61	10.30648385455148
g1	g8	10.302371666844257
g59	g22	10.295476849160082
g13	g29	10.293815158926837
g61	g21	10.28284776150788
g31	g44	10.278202495698173
g21	g9	10.276029344896466
g12	g25	10.273286011300742
g18	g16	10.263153429985714
g2	g43	10.225996929858347
g10	g57	10.19413561464697
g22	g44	10.192033277403128
g1	g3	10.170546661143181
g20	g10	10.161545004244436
g15	g9	10.154377285763111
g34	g24	10.125905426142245
g45	g33	10.11240306262147
g4	g30	10.06815961146058
g12	g18	10.066952690932487
g38	g46	10.032333207569595
g38	g34	10.024266744807287
g41	g7	9.966024942915743
g22	g9	9.954799313770366
g6	g63	9.952768561228464
g8	g30	9.938564938415285
g11	g16	9.903760233095204
g63	g1	9.901992618479502
g40	g17	9.901729307129163
g17	g5	9.888015807523004
g36	g52	9.862194762121057
g57	g53	9.849374950111255
g41	g51	9.835869124443619
g19	g2	9.750726807595537
g10	g12	9.73309267672508
g20	g40	9.720477174369037
g2	g7	9.650970563272079
g20	g41	9.648306209025186
g43	g2	9.625276614399864
g33	g3	9.591441533617546
g59	g13	9.56893221707029
g9	g44	9.542038131747669
g14	g29	9.53736323893295
g19	g50	9.448186567440386
g63	g7	9.347806205497827
g31	g61	9.312796902491137
g57	g31	9.30930187365744
g12	g15	9.27498759429301
g41	g37	9.269715397422763
g11	g14	9.19447263287239
g10	g56	9.19246182685186
g39	g33	9.18757915783915
g41	g38	9.167372716593533
g41	g52	9.128775560756226
g36	g51	9.102091615236096
g7	g63	9.090943475272244
g20	g46	9.032578187565878
g4	g58	9.025878246737411
g2	g19	9.023895972502888
g48	g7	9.003138093209806
g53	g40	8.947817857424502
g16	g40	8.919470998097209
g31	g13	8.897130956793003
g48	g6	8.884747245100625
g48	g50	8.845634167106816
g12	g57	8.844205263407114
g45	g5	8.84232976925835
g19	g1	8.817788674592352
g31	g26	8.799583411400151
g12	g16	8.768980163855582
g10	g16	8.752506646242281
g7	g1	8.73855283960463
g6	g19	8.714396328165133
g62	g16	8.705495422276881
g1	g48	8.697838928734372
g63	g48	8.680758477089032
g1	g15	8.63271081212057
g30	g48	8.606694188278025
g14	g52	8.596339988180283
g1	g21	8.593317778382046
g31	g29	8.589210162335315
g55	g26	8.575430023089167
g13	g10	8.56975402706482
g40	g59	8.528655283400841
g59	g18	8.504218632968675
g6	g34	8.490646123220198
g10	g15	8.48408711195997
g48	g8	8.464732964910679
g20	g9	8.456471029588645
g43	g3	8.408068673099434
g48	g44	8.395780538204187
g59	g46	8.385150890766418
g59	g57	8.380664421275785
g61	g43	8.326977034896357
g17	g44	8.312895795671682
g11	g13	8.309428500498047
g2	g50	8.296784256938237
g59	g9	8.29499378127679
g9	g10	8.283234520246552
g22	g10	8.211542904119371
g11	g22	8.211237672875283
g13	g31	8.208473638705616
g34	g60	8.201521847108463
g10	g20	8.200757029564192
g2	g63	8.200021944270404
g5	g35	8.183878385746011
g31	g21	8.152874385975785
g60	g34	8.129098891880432
g25	g13	8.111396020538304
g7	g48	8.107042528891443
g11	g36	8.060067721266057
g4	g49	8.03216825899608
g31	g17	8.030104318887888
g47	g37	7.934332566287465
g20	g37	7.921672449398744
g20	g25	7.88992445912654
g13	g40	7.841314869134759
g50	g15	7.825691232445181
g1	g39	7.819490654245624
g46	g38	7.814408665882097
g38	g36	7.803607866778611
g18	g44	7.7592866882386256
g48	g55	7.741771660606616
g18	g51	7.7028070507370705
g19	g15	7.696649301520917
g30	g4	7.670922352060016
g41	g31	7.663049746034339
g9	g8	7.615260885306867
g41	g40	7.555073277060844
g21	g40	7.5189839899818
g22	g57	7.518898965191526
g4	g35	7.49957076777972
g43	g48	7.480791957589519
g18	g10	7.464063519151347
g31	g46	7.463592542623747
g12	g46	7.443617810055374
g31	g8	7.431598276423263
g13	g16	7.428650164862814
g1	g45	7.426221118735405
g8	g43	7.414616580784548
g0	g33	7.402045464163735
g40	g9	7.397914569889763
g60	g16	7.393721561585461
g56	g50	7.386200836807336
g22	g29	7.385615556720796
g18	g29	7.370662758155523
g50	g62	7.367760601236286
g47	g10	7.363631545204439
g40	g30	7.3619961027725624
g2	g64	7.36068866968381
g46	g22	7.341958067547605
g30	g43	7.309145226814164
g9	g15	7.292799935568303
g11	g12	7.2783906469587585
g39	g26	7.2719045663273025
g50	g56	7.243441878869849
g59	g17	7.23543292504346
g2	g15	7.213644395549094
g3	g43	7.199988084114141
g8	g63	7.186949260291377
g7	g6	7.15438118124953
g8	g2	7.1310983212637264
g13	g11	7.122247184493913
g49	g4	7.113677203426468
g47	g7	7.099298368907945
g61	g63	7.0854066362169155
g56	g4	7.080708204489285
g59	g48	7.051179187260553
g17	g10	6.992034031646098
g43	g8	6.939811326045792
g48	g61	6.938978939678357
g30	g8	6.936282467952314
g26	g39	6.936234926098472
g12	g9	6.9198280462319754
g15	g63	6.918730784784022
g12	g44	6.883981403146093
g26	g50	6.878801117791966
g12	g36	6.875666251988477
g40	g15	6.874576972435053
g20	g48	6.866890928642988
g12	g21	6.853702597466853
g1	g5	6.85048143829471
g34	g1	6.845422245781585
g48	g43	6.842396155929094
g50	g30	6.825846785545333
g14	g51	6.825314395281866
g17	g62	6.780229528253416
g17	g64	6.779015084624262
g47	g52	6.76247407189968
g20	g44	6.759632220675704
g18	g53	6.748275974892575
g18	g9	6.740013201856925
g48	g63	6.732271345692515
g11	g20	6.713786646537998
g22	g55	6.709865449455714
g40	g12	6.692838818860038
g59	g16	6.6856733257175405
g59	g47	6.663240259730043
g6	g3	6.661949827253454
g40	g47	6.606894382555819
g47	g44	6.604128831324645
g8	g19	6.595966633217902
g56	g6	6.59506415480798
g29	g57	6.5854305084028
g22	g21	6.57971037409459
g13	g37	6.567866369895262
g17	g37	6.565410534272204
g25	g47	6.564361653402961
g9	g40	6.559431770371755
g32	g5	6.543647950746406
g7	g43	6.534311861388551
g55	g50	6.489804163419894
g41	g59	6.481698226297316
g48	g1	6.479137406221346
g8	g1	6.47107365314926
g6	g57	6.464624813747342
g11	g17	6.4640498439295095
g13	g48	6.447105546609524
g13	g57	6.446410823875011
g56	g64	6.441102373015995
g17	g59	6.440110330767061
g8	g15	6.437446338814185
g46	g17	6.435658599901087
g57	g40	6.422320139823157
g6	g30	6.409845599242918
g13	g51	6.398461386509502
g13	g21	6.398457504191614
g6	g48	6.390868479140862
g35	g4	6.383457082475626
g12	g26	6.3730535728347055
g15	g43	6.357338505142294
g21	g61	6.346907943725995
g20	g62	6.329628374424922
g20	g57	6.316994666923031
g51	g14	6.312641671838414
g14	g7	6.310657253324614
g59	g15	6.3083845678815225
g6	g15	6.305125061823853
g31	g41	6.30431268865527
g55	g40	6.298458449200422
g48	g19	6.244504150683073
g15	g55	6.203872138403777
g41	g20	6.1970526580843615
g36	g20	6.189304277362471
g48	g31	6.176833282790821
g15	g6	6.168104013338802
g21	g59	6.160462688518013
g53	g44	6.149947920994366
g17	g25	6.148997775178392
g22	g62	6.145598130747081
g31	g36	6.133839383033562
g26	g9	6.11367400973153
g19	g55	6.0987951905625435
g55	g61	6.091935815069307
g8	g50	6.080904194337114
g22	g25	6.077578366314567
g17	g36	6.0668693076888065
g40	g50	6.0655712426823305
g55	g11	6.063393173464528
g2	g48	6.060590473887031
g59	g36	6.0559176164022706
g47	g19	6.033576433370643
g40	g1	6.0284822625268175
g56	g40	6.002583868982044
g50	g2	5.97371270534915
g21	g33	5.962406055121912
g61	g7	5.960067650108751
g21	g50	5.926592786732953
g18	g62	5.894769912544568
g30	g5	5.85695244092888
g31	g1	5.8091707961913235
g25	g18	5.7915367206898605
g44	g31	5.780612046725864
g26	g21	5.765595366247784
g26	g52	5.761370634421477
g56	g5	5.743325311077222
g10	g21	5.7278370824844345
g45	g35	5.724727196097267
g13	g44	5.716259617217257
g5	g3	5.682842956843535
g17	g53	5.682680431965432
g50	g21	5.680802401126871
g59	g7	5.67279182344913
g10	g17	5.666678507535714
g40	g37	5.665333440393087
g8	g7	5.658159745011587
g47	g53	5.650142248398517
g43	g26	5.6454308127743476
g20	g55	5.6415863531760255
g41	g53	5.639299268985547
g31	g16	5.635676185407803
g10	g22	5.632574064912984
g11	g44	5.63014329800952
g14	g22	5.6184518532848955
g63	g2	5.613124244068778
g28	g34	5.549942477562295
g10	g43	5.549628867866374
g10	g8	5.539124102505257
g34	g2	5.525933257754604
g59	g37	5.518946885087591
g58	g4	5.517250789118828
g5	g6	5.496847051491703
g10	g6	5.492194689230273
g10	g13	5.479206301243225
g61	g8	5.465145681959379
g59	g41	5.462255006008195
g55	g30	5.446869614697455
g21	g43	5.442460110100785
g22	g53	5.415516541417322
g61	g34	5.39851172760548
g30	g64	5.3954308803114674
g40	g56	5.38110666809742
g7	g11	5.3778829431500235
g19	g30	5.357537114823835
g31	g39	5.351554435688247
g53	g26	5.343026505371511
g47	g16	5.33683443508384
g41	g10	5.333570880319281
g36	g62	5.323844799175677
g31	g50	5.319334495425427
g46	g51	5.303705101000173
g56	g43	5.299807813492547
g8	g39	5.296111925461594
g14	g59	5.295917725510696
g41	g25	5.2914339130292705
g10	g48	5.291104792946607
g50	g48	5.275954513602409
g63	g61	5.2751922175254835
g45	g58	5.270477174967807
g40	g6	5.2518117766550185
g26	g2	5.247518097958521
g8	g40	5.225369937880953
g16	g57	5.22152784018636
g30	g63	5.202071140373394
g50	g3	5.194063976916987
g25	g41	5.155019976978433
g6	g40	5.140637513795089
g51	g36	5.1339929474664965
g17	g29	5.125041381364544
g18	g40	5.108202898946954
g17	g57	5.105951757504404
g39	g35	5.090248026019911
g13	g52	5.059981625646859
g7	g19	5.058556596818781
g15	g1	5.0483165400625625
g55	g1	5.04377864262502
g56	g21	5.042788217990105
g6	g5	5.038973760306323
g10	g9	5.038269070491048
g59	g62	5.023557463813766
g31	g62	5.015895709413231
g37	g13	5.013197046217221
g6	g62	5.0073162557075515
g22	g61	4.997606632273002
g40	g61	4.996175237911221
g9	g48	4.985837307469473
g53	g16	4.985135647781673
g55	g53	4.98276873462525
g47	g40	4.970943021106916
g21	g26	4.968105458656483
g16	g12	4.966959943478301
g26	g56	4.964672305644102
g15	g7	4.9608239301428
g63	g23	4.946747155975701
g39	g58	4.942430465200506
g14	g40	4.936183777940116
g40	g14	4.932586677750961
g14	g11	4.922081172397767
g14	g25	4.915483676537489
g48	g17	4.912967603205454
g10	g29	4.888129441722812
g6	g26	4.881332146015107
g6	g8	4.876531694384328
g5	g38	4.873615454531851
g55	g43	4.86949978044857
g47	g29	4.865423750010475
g3	g35	4.857736286882973
g16	g20	4.853700100095271
g17	g61	4.834216237185461
g31	g47	4.827736577904036
g5	g58	4.810557409252291
g19	g8	4.807704038586045
g42	g48	4.781175100531783
g22	g26	4.780637281893414
g9	g53	4.773340241294337
g28	g16	4.766233360658154
g37	g18	4.763699916892325
g57	g59	4.762837370718044
g5	g57	4.762141358500734
g36	g44	4.74427858716709
g31	g37	4.739594593939143
g51	g41	4.737729774647044
g14	g17	4.735523737079072
g44	g38	4.732448815448817
g13	g7	4.720105782615625
g30	g58	4.701439464043079
g40	g22	4.693104938205426
g35	g39	4.692001781187907
g7	g30	4.690383968560561
g59	g26	4.68490541986002
g38	g5	4.641241631030879
g2	g34	4.63373567893937
g36	g22	4.63299319468633
g11	g5	4.618179025133855
g61	g9	4.617592105005715
g26	g3	4.608416825560214
g11	g53	4.60629452106432
g63	g8	4.604419282531782
g19	g7	4.594023129239308
g15	g39	4.593696272094412
g10	g55	4.59197929348756
g9	g50	4.591302531860242
g46	g18	4.5845905601404695
g18	g7	4.576257817632105
g34	g5	4.557064363618334
g59	g61	4.554817649904835
g3	g1	4.522501194269388
g15	g19	4.50936372392907
g12	g52	4.506648163918415
g56	g15	4.501327310262283
g12	g29	4.484284479080276
g30	g7	4.434967184038268
g62	g57	4.431506340617316
g7	g61	4.426510845850657
g5	g54	4.422091094674119
g44	g16	4.42016994098801
g56	g7	4.41713788428557
g43	g61	4.412570183076272
g59	g8	4.40907932158122
g18	g19	4.406254414993257
g29	g52	4.402637635709627
g26	g30	4.393145949749435
g15	g23	4.3927743377321296
g51	g5	4.3886603929518255
g11	g43	4.377849101042523
g61	g19	4.37203803917801
g17	g15	4.355917768975539
g17	g9	4.34468055558384
g15	g45	4.339240349151938
g6	g56	4.336077611488801
g11	g18	4.335883865387849
g57	g62	4.32922429556207
g29	g34	4.317001044151528
g10	g26	4.3049299539160275
g14	g53	4.291756994893781
g3	g26	4.280446164309815
g1	g34	4.272218158142459
g12	g43	4.269970218875764
g32	g16	4.266662420122483
g11	g55	4.265954607978973
g21	g31	4.26512573203133
g8	g64	4.256657918868592
g29	g37	4.248695405550074
g10	g30	4.23374373936924
g7	g21	4.2282611048540595
g15	g8	4.204033394202901
g41	g11	4.203330175196413
g59	g19	4.202058204788835
g30	g40	4.200574816749764
g17	g52	4.1916662813811225
g21	g30	4.177616491245548
g18	g38	4.168836656158981
g53	g59	4.166892849621751
g63	g19	4.165807127948362
g41	g62	4.162210944628121
g4	g64	4.160286546784989
g14	g37	4.155803588227114
g11	g1	4.151645289393762
g35	g45	4.143521602249312
g12	g48	4.129603586867168
g21	g3	4.115150890058923
g11	g7	4.114244562424667
g2	g58	4.0944466275446265
g19	g24	4.092252324463415
g40	g16	4.07383963570003
g29	g13	4.0702038412314385
g50	g55	4.069741086424078
g20	g21	4.063063604405665
g9	g39	4.056278905726619
g18	g48	4.048818595489677
g46	g55	4.047504317404994
g31	g43	4.046367504856316
g52	g54	4.04192072684262
g21	g63	4.039163126631166
g58	g27	4.03435434480789
g1	g4	4.032358560508249
g43	g33	4.030681665902498
g13	g24	4.0018298297236115
g59	g25	3.9995387718980915
g5	g49	3.993304905217615
g3	g58	3.9906424101891766
g55	g6	3.9823987976566713
g31	g14	3.9774626905154205
g31	g2	3.9710183389993565
g44	g10	3.959921230271008
g36	g12	3.931931796807255
g4	g33	3.9273135072523297
g56	g61	3.916701892212721
g9	g19	3.914617307886578
g39	g49	3.9138391617358015
g63	g3	3.90913631029365
g16	g11	3.8872602923895934
g16	g22	3.883458719257615
g43	g34	3.8632242526812774
g26	g45	3.8584579375885233
g44	g53	3.8535218982936885
g46	g29	3.8471906965367992
g38	g58	3.8471334210890236
g9	g45	3.8433022320938077
g36	g37	3.8431324161173297
g3	g50	3.839868648521165
g48	g10	3.834518149556754
g18	g55	3.8310767482409687
g27	g64	3.827451197789534
g9	g57	3.816176906046349
g62	g6	3.814842567919893
g15	g31	3.800273095160293
g9	g43	3.7982505876452763
g24	g19	3.798016105281548
g8	g10	3.7936815807191873
g25	g37	3.7882172874946227
g56	g19	3.784074226103758
g20	g53	3.7707137530935735
g8	g56	3.76618654488444
g21	g22	3.76406345639082
g61	g30	3.75901998454186
g40	g29	3.742946873590997
g9	g12	3.740899194776325
g35	g58	3.738565501006449
g36	g17	3.732625337897928
g5	g30	3.7283779086728868
g1	g40	3.725657977596666
g57	g12	3.72199506965574
g43	g21	3.7199590250701826
g48	g33	3.712963431152093
g24	g40	3.7061064146230387
g54	g7	3.6932139768390964
g34	g30	3.676226189629791
g38	g15	3.673252707597938
g41	g9	3.6723125512959567
g30	g9	3.667748985666624
g36	g11	3.6596426675134963
g9	g6	3.6577784626567857
g26	g37	3.6506387455495397
g53	g12	3.6430391465771548
g41	g21	3.6312951175673978
g56	g35	3.6224193661302313
g8	g31	3.619038976132525
g53	g10	3.6189561890931823
g42	g5	3.6184501113396075
g21	g10	3.6180900188292187
g36	g29	3.6158026293286243
g10	g61	3.60817705426699
g17	g21	3.6043244438405213
g20	g51	3.60365196280676
g59	g50	3.599978271390654
g56	g48	3.5895583548281045
g17	g19	3.58670687812514
g50	g5	3.5769545415034063
g57	g26	3.5768498875781978
g41	g29	3.575995454418564
g47	g48	3.5728682581237567
g31	g30	3.570775778781165
g31	g20	3.561631319122055
g22	g45	3.5604201176849495
g55	g31	3.5514629943371543
g22	g35	3.5479379696939066
g8	g45	3.5404687676152724
g30	g19	3.53964547661893
g44	g39	3.5384442031351986
g53	g17	3.537286748319206
g2	g35	3.532336954188956
g61	g6	3.5282294617234595
g20	g35	3.5231256536377544
g58	g3	3.5102746825481237
g17	g14	3.508647893790481
g18	g8	3.505639695555829
g3	g53	3.5055456748262936
g1	g61	3.4962190117638814
g7	g14	3.4933290832590984
g13	g55	3.4932305355464948
g59	g29	3.48933084384026
g13	g8	3.4851871234368796
g63	g9	3.485119864724852
g2	g26	3.4820511476715743
g1	g26	3.4802475788412672
g13	g53	3.4799916594210782
g10	g46	3.4793890672052328
g20	g52	3.4776282932841047
g11	g62	3.4735295715353165
g26	g40	3.4716673584001487
g30	g34	3.4617073860412475
g5	g56	3.458646572708184
g53	g15	3.4564187642166355
g12	g2	3.4563702580065025
g10	g19	3.4558669521617302
g46	g16	3.4553875264230682
g15	g38	3.4463330088914548
g55	g12	3.445008503586121
g43	g30	3.4448704890931556
g12	g6	3.4446060517256103
g10	g36	3.4435570872287617
g19	g53	3.44093732691147
g7	g3	3.4302425090297337
g29	g16	3.424344248187538
g25	g38	3.4230248413654207
g34	g28	3.4208691690713846
g17	g51	3.418901887723193
g7	g2	3.417240503525357
g59	g63	3.4169120754634266
g47	g55	3.41496946082576
g14	g16	3.4102138867453435
g47	g6	3.4091022835252716
g22	g48	3.4065113408884113
g40	g18	3.3988484217737875
g21	g19	3.3931590977518358
g9	g30	3.3890539269005626
g9	g20	3.3808092975708166
g19	g3	3.3724685547271798
g40	g46	3.365664288202748
g62	g37	3.357873400575555
g12	g37	3.3552976846007416
g42	g44	3.347536752733824
g48	g39	3.341694177802999
g22	g39	3.341067792767127
g30	g61	3.3335828283385633
g57	g34	3.3182035321108705
g55	g17	3.3125646614786164
g53	g31	3.3042245313574043
g22	g1	3.302204846650125
g3	g49	3.2993043316732273
g61	g53	3.2972042404442257
g46	g20	3.296376269784117
g48	g56	3.292730433542515
g14	g57	3.2854286086517406
g41	g44	3.2820934476135752
g14	g62	3.2758344481403032
g55	g22	3.274545592793397
g37	g15	3.2704646680157503
g43	g15	3.2701062997743753
g21	g7	3.2698875521844855
g39	g34	3.265640729288936
g9	g56	3.2634078024647195
g62	g12	3.2475646451214857
g41	g63	3.242340599306129
g26	g1	3.226768847321123
g13	g9	3.2183062371933255
g15	g48	3.216641912915474
g26	g8	3.2158570583537296
g50	g9	3.2114507506802568
g61	g39	3.2029598569826474
g20	g16	3.2025881780139445
g9	g41	3.1994473995409214
g39	g15	3.185870572377513
g40	g2	3.183797165369843
g28	g23	3.1787763779046334
g46	g37	3.17727549952664
g47	g51	3.1732335352583534
g59	g30	3.1697904897146603
g21	g6	3.165742681145313
g55	g33	3.162225279869306
g26	g19	3.154144462517524
g62	g50	3.148818264556566
g59	g6	3.1429579529525227
g34	g33	3.140955513763193
g14	g31	3.1342399072565548
g37	g34	3.128930170513914
g33	g4	3.1280944048380146
g18	g57	3.1279512952402984
g22	g52	3.1242102131681233
g5	g52	3.1236471263286023
g3	g7	3.122328646453583
g16	g34	3.1212257037563673
g18	g6	3.1191363514270614
g38	g41	3.117596318065246
g51	g46	3.1154738976672083
