Gene1	Gene2	corVal	pValue
g6	g12	0.139869893091713	0.0313597998705547
g25	g16	0.139282659998174	0.0320849462830039
g16	g25	0.139282659998174	0.0320849462830039
g24	g9	0.139122214699396	0.0322855387832492
g9	g24	0.139122214699396	0.0322855387832492
g31	g20	0.138694447215966	0.0328255687480995
g20	g31	0.138694447215966	0.0328255687480995
g35	g34	0.138616490404158	0.0329248077188133
g34	g35	0.138616490404158	0.0329248077188134
g13	g14	0.138316210995206	0.0333094513511779
g14	g13	0.138316210995206	0.0333094513511784
g17	g27	0.137927519205533	0.0338130145893493
g27	g17	0.137927519205533	0.0338130145893493
g28	g60	0.13704668245472	0.0349781493049907
g60	g28	0.13704668245472	0.0349781493049907
g27	g8	0.13582811033247	0.03664604278137
g8	g27	0.13582811033247	0.0366460427813701
g38	g3	0.135784979802785	0.0367062895670676
g3	g38	0.135784979802785	0.0367062895670678
g7	g0	0.135275477182677	0.037424354460522
g0	g7	0.135275477182677	0.037424354460522
g52	g47	0.135163388056048	0.037583910849942
g47	g52	0.135163388056048	0.0375839108499422
g39	g2	0.134132609365222	0.0390783489583618
g2	g39	0.134132609365222	0.0390783489583619
g28	g16	0.133890186277241	0.0394370103795558
g16	g28	0.133890186277241	0.0394370103795559
g2	g3	0.133526309041604	0.0399805707414139
g3	g2	0.133526309041604	0.039980570741414
g40	g21	0.132945400916692	0.0408614148125094
g21	g40	0.132945400916692	0.0408614148125094
g58	g36	0.132765128061859	0.0411380669117472
g36	g58	0.132765128061859	0.0411380669117472
g23	g41	0.13182207405901	0.0426111299229226
g41	g23	0.13182207405901	0.0426111299229227
g53	g61	0.131540452271031	0.043059527738112
g61	g53	0.131540452271031	0.0430595277381121
g36	g10	0.131454204047439	0.0431976420896461
g10	g36	0.131454204047439	0.0431976420896461
g7	g31	0.130367824825578	0.0449694064162378
g31	g7	0.130367824825578	0.044969406416238
g5	g4	0.130214128354067	0.0452249174937194
g4	g5	0.130214128354067	0.0452249174937194
g59	g0	0.129904840200376	0.0457427769826414
g0	g59	0.129904840200376	0.0457427769826414
g7	g55	0.129556200332642	0.0463324675529216
g55	g7	0.129556200332642	0.0463324675529218
g40	g11	0.128718907801177	0.0477746834960433
g11	g40	0.128718907801177	0.0477746834960434
g45	g53	0.128713193877498	0.0477846529345444
g53	g45	0.128713193877498	0.0477846529345448
g61	g6	0.128399766058476	0.0483341774417854
g6	g61	0.128399766058475	0.0483341774417855
g17	g11	0.127849566701723	0.0493115809974446
g11	g17	0.127849566701723	0.0493115809974447
g28	g24	0.127485988838359	0.0499664591497685
g24	g28	0.127485988838359	0.0499664591497687
g26	g4	0.127225021829152	0.0504409673648669
g4	g26	0.127225021829152	0.0504409673648671
g48	g27	0.127007382841525	0.050839557288377
g27	g48	0.127007382841525	0.050839557288377
g9	g31	0.125956605003833	0.0528010351725921
g31	g9	0.125956605003833	0.0528010351725922
g5	g1	0.12561289980808	0.0534561087332152
g1	g5	0.12561289980808	0.0534561087332155
g58	g38	0.125385306586716	0.0538935829406557
g38	g58	0.125385306586716	0.0538935829406558
g27	g31	0.125377514222623	0.0539086136532608
g31	g27	0.125377514222623	0.053908613653261
g22	g59	0.125372423597612	0.0539184348513353
g59	g22	0.125372423597612	0.0539184348513354
g17	g34	0.125272384859775	0.0541117380591487
g34	g17	0.125272384859775	0.0541117380591488
g58	g29	0.125125718626426	0.0543961773383464
g29	g58	0.125125718626426	0.0543961773383466
g9	g30	0.124969552657633	0.0547004013438262
g30	g9	0.124969552657633	0.0547004013438262
g55	g3	0.124486193108267	0.0556509728114115
g3	g55	0.124486193108267	0.0556509728114115
g37	g47	0.124142671549566	0.0563348194194447
g47	g37	0.124142671549566	0.0563348194194448
g14	g20	0.123547553115528	0.0575359645951885
g20	g14	0.123547553115527	0.0575359645951892
g43	g49	0.122744803656082	0.0591896192017837
g49	g43	0.122744803656082	0.0591896192017837
g22	g27	0.122442410596836	0.059822622714311
g27	g22	0.122442410596836	0.0598226227143111
g36	g5	0.1224279646908	0.0598530016114857
g5	g36	0.1224279646908	0.0598530016114858
g53	g55	0.122312325733072	0.0600966420641576
g55	g53	0.122312325733072	0.0600966420641576
g43	g11	0.122051720334938	0.0606487096157866
g11	g43	0.122051720334938	0.0606487096157866
g38	g32	0.121825683842492	0.0611309215883968
g32	g38	0.121825683842492	0.0611309215883969
g3	g34	0.121508451174932	0.0618130030591188
g34	g3	0.121508451174932	0.061813003059119
g41	g36	0.120760637455118	0.0634456649502525
g36	g41	0.120760637455118	0.0634456649502527
g54	g35	0.12019466285179	0.0647047246386815
g35	g54	0.12019466285179	0.0647047246386816
g0	g6	0.119924825308804	0.0653121735905032
g6	g0	0.119924825308804	0.0653121735905034
g20	g12	0.118739786289574	0.0680354532683519
g12	g20	0.118739786289574	0.068035453268352
g0	g50	0.118680757768748	0.0681734938624054
g50	g0	0.118680757768748	0.0681734938624055
g46	g13	0.118520941382462	0.0685483796880044
g13	g46	0.118520941382462	0.0685483796880048
g42	g45	0.118518547504244	0.0685540078478375
g45	g42	0.118518547504244	0.0685540078478375
g15	g3	0.118199753170292	0.06930689182163
g3	g15	0.118199753170292	0.0693068918216305
g35	g52	0.118106213327352	0.0695290770883714
g52	g35	0.118106213327352	0.0695290770883715
g7	g47	0.117568832451571	0.0708168026219422
g47	g7	0.117568832451571	0.0708168026219426
g1	g42	0.1165333030189	0.0733530292085288
g42	g1	0.1165333030189	0.073353029208529
g27	g61	0.116517106572335	0.0733932764144345
g61	g27	0.116517106572335	0.0733932764144346
g17	g14	0.114993292805789	0.0772608817744063
g14	g17	0.114993292805789	0.0772608817744064
g0	g37	0.11446047591443	0.0786515465908269
g37	g0	0.11446047591443	0.0786515465908274
g42	g51	0.113716974053939	0.0806258541341438
g51	g42	0.113716974053939	0.0806258541341438
g45	g29	0.113145622206339	0.0821700468881749
g29	g45	0.113145622206339	0.0821700468881751
g5	g15	0.112670709765878	0.0834716512889541
g15	g5	0.112670709765878	0.0834716512889543
g7	g19	0.112558213154745	0.0837823915608097
g19	g7	0.112558213154744	0.0837823915608101
g19	g0	0.112023399149232	0.0852724154814717
g0	g19	0.112023399149232	0.0852724154814719
g6	g49	0.111715488596311	0.0861398827539236
g49	g6	0.111715488596311	0.0861398827539236
g24	g20	0.111679326628898	0.0862422239307436
g20	g24	0.111679326628898	0.0862422239307438
g57	g13	0.111637303631642	0.0863612748459798
g13	g57	0.111637303631642	0.08636127484598
g54	g29	0.111209418317929	0.0875809940946352
g29	g54	0.111209418317929	0.0875809940946353
g17	g18	0.110826727602066	0.0886835447549606
g18	g17	0.110826727602066	0.0886835447549608
g10	g20	0.110491448022064	0.0896586103711825
g20	g10	0.110491448022064	0.0896586103711827
g28	g17	0.110354272475975	0.0900600107248115
g17	g28	0.110354272475975	0.0900600107248118
g45	g30	0.110292752434934	0.0902404956041075
g30	g45	0.110292752434934	0.0902404956041077
g11	g58	0.109602275643705	0.0922860866500278
g58	g11	0.109602275643705	0.0922860866500278
g58	g40	0.109505034768084	0.0925771197361043
g40	g58	0.109505034768084	0.0925771197361045
g59	g8	0.108944360088352	0.0942694774268498
g8	g59	0.108944360088352	0.09426947742685
g24	g13	0.108254041437227	0.0963869035299906
g13	g24	0.108254041437227	0.0963869035299906
g23	g21	0.108099399376393	0.0968663848270697
g21	g23	0.108099399376393	0.0968663848270698
g63	g39	0.107708395421559	0.0980871834995772
g39	g63	0.107708395421559	0.0980871834995773
g40	g10	0.107545870263149	0.098598201391957
g10	g40	0.107545870263149	0.0985982013919573
g27	g36	0.107394947119174	0.0990746289796833
g36	g27	0.107394947119174	0.0990746289796834
g64	g19	0.10684657091544	0.100821102947217
g19	g64	0.10684657091544	0.100821102947217
g54	g33	0.106279657823733	0.102652146388335
g33	g54	0.106279657823733	0.102652146388335
g33	g16	0.106252153556052	0.102741645150979
g16	g33	0.106252153556052	0.102741645150979
g56	g24	0.105628927020386	0.10478619956107
g24	g56	0.105628927020386	0.104786199561071
g64	g61	0.105627238418459	0.104791782461034
g61	g64	0.105627238418459	0.104791782461034
g0	g41	0.1051417471325	0.106406681991058
g41	g0	0.1051417471325	0.106406681991058
g36	g35	0.105118711358998	0.106483790762879
g35	g36	0.105118711358998	0.106483790762879
g10	g17	0.10501033231353	0.106847164033232
g17	g10	0.10501033231353	0.106847164033232
g1	g18	0.104985179585289	0.106931635530814
g18	g1	0.104985179585289	0.106931635530815
g42	g47	0.104589123384495	0.108268671855098
g47	g42	0.104589123384495	0.108268671855099
g49	g19	0.104293187902088	0.109276267289184
g19	g49	0.104293187902088	0.109276267289184
g43	g37	0.1041404357098	0.109799229929224
g37	g43	0.1041404357098	0.109799229929224
g37	g24	0.10405045432039	0.110108208952986
g24	g37	0.10405045432039	0.110108208952986
g49	g17	0.103599566336482	0.111666764291203
g17	g49	0.103599566336482	0.111666764291203
g50	g24	0.103513837771015	0.111965043984553
g24	g50	0.103513837771014	0.111965043984553
g11	g7	0.103270078412386	0.112816580750805
g7	g11	0.103270078412386	0.112816580750805
g9	g4	0.103267613651271	0.112825216851967
g4	g9	0.103267613651271	0.112825216851967
g22	g34	0.103171078123586	0.113163868222484
g34	g22	0.103171078123586	0.113163868222484
g46	g58	0.102915620446874	0.114063865934612
g58	g46	0.102915620446874	0.114063865934612
g39	g43	0.102463497990937	0.115670442453981
g43	g39	0.102463497990937	0.115670442453981
g6	g27	0.102062572053986	0.117109834325184
g27	g6	0.102062572053986	0.117109834325184
g7	g1	0.101784339399205	0.11811692269026
g1	g7	0.101784339399205	0.11811692269026
g28	g61	0.101514737684808	0.119099197336541
g61	g28	0.101514737684808	0.119099197336541
g19	g21	0.101327963437783	0.119783417667837
g21	g19	0.101327963437783	0.119783417667837
g56	g46	0.101133296256997	0.120499804388605
g46	g56	0.101133296256997	0.120499804388605
g47	g64	0.101101239539411	0.120618093891327
g64	g47	0.101101239539411	0.120618093891328
g6	g11	0.100719444911838	0.122033870532905
g11	g6	0.100719444911838	0.122033870532905
g0	g52	0.100261995992321	0.123747147670284
g52	g0	0.100261995992321	0.123747147670284
g18	g22	0.0995242808854971	0.126549324713012
g22	g18	0.0995242808854969	0.126549324713012
g8	g37	0.0994130272009054	0.126976142918367
g37	g8	0.0994130272009054	0.126976142918368
g47	g36	0.0994087414612123	0.126992607145866
g36	g47	0.0994087414612123	0.126992607145866
g23	g29	0.0990550072691478	0.128357222790617
g29	g23	0.0990550072691477	0.128357222790617
g39	g25	0.0989104052984808	0.128918310255767
g25	g39	0.0989104052984808	0.128918310255767
g31	g11	0.09854911955691	0.130328452817749
g11	g31	0.0985491195569098	0.13032845281775
g45	g56	0.0982852638537687	0.131365806241412
g56	g45	0.0982852638537686	0.131365806241412
g3	g48	0.0980992633484826	0.132100884373445
g48	g3	0.0980992633484826	0.132100884373445
g22	g37	0.0977417564620181	0.133522646374734
g37	g22	0.097741756462018	0.133522646374734
g8	g58	0.0975012344194531	0.134485774037162
g58	g8	0.0975012344194531	0.134485774037162
g29	g44	0.0971352618233971	0.135961472262457
g44	g29	0.097135261823397	0.135961472262458
g12	g56	0.0970120602448618	0.1364610386193
g56	g12	0.0970120602448618	0.1364610386193
g47	g8	0.0959637505556646	0.140768909059107
g8	g47	0.0959637505556645	0.140768909059107
g50	g1	0.0956920832380164	0.14190205831024
g1	g50	0.0956920832380164	0.14190205831024
g1	g56	0.0955568285057927	0.142468807608213
g56	g1	0.0955568285057926	0.142468807608213
g13	g40	0.0955245694416508	0.142604235392763
g40	g13	0.0955245694416507	0.142604235392763
g56	g10	0.0949487332015896	0.145038222766476
g10	g56	0.0949487332015895	0.145038222766476
g44	g32	0.0947215468124799	0.14600716241431
g32	g44	0.0947215468124799	0.14600716241431
g4	g32	0.0946812436296941	0.146179566565705
g32	g4	0.094681243629694	0.146179566565705
g41	g46	0.094666819939594	0.146241304103653
g46	g41	0.0946668199395937	0.146241304103654
g60	g19	0.0945930703623292	0.146557283348645
g19	g60	0.0945930703623292	0.146557283348645
g23	g3	0.094576585063991	0.146627985338392
g3	g23	0.094576585063991	0.146627985338392
g40	g36	0.0941667372410382	0.148394082199515
g36	g40	0.0941667372410382	0.148394082199515
g53	g2	0.0940422343994258	0.148933768093364
g2	g53	0.0940422343994257	0.148933768093364
g55	g52	0.0938128832723421	0.149931838227611
g52	g55	0.0938128832723421	0.149931838227611
g32	g59	0.0933905397353521	0.151783005583598
g59	g32	0.0933905397353521	0.151783005583598
g58	g30	0.0933818580589174	0.151821238684067
g30	g58	0.0933818580589173	0.151821238684068
g29	g9	0.0927270337426482	0.154726060133484
g9	g29	0.0927270337426481	0.154726060133484
g53	g50	0.0925197085570245	0.155654449039876
g50	g53	0.0925197085570245	0.155654449039876
g21	g7	0.0925137299056089	0.155681283236427
g7	g21	0.0925137299056089	0.155681283236427
g44	g17	0.0919840632847529	0.158072474811572
g17	g44	0.0919840632847528	0.158072474811572
g33	g41	0.0910382422621134	0.162410985467317
g41	g33	0.0910382422621133	0.162410985467317
g37	g44	0.0909716179187236	0.16271992607654
g44	g37	0.0909716179187236	0.16271992607654
g42	g38	0.0909166980495269	0.162974923427152
g38	g42	0.0909166980495269	0.162974923427152
g61	g39	0.090853334845304	0.163269495742331
g39	g61	0.090853334845304	0.163269495742331
g10	g6	0.090545393452035	0.164706781243121
g6	g10	0.0905453934520349	0.164706781243121
g64	g0	0.0904208034483018	0.16529097481228
g0	g64	0.0904208034483017	0.16529097481228
g1	g10	0.0903397703570047	0.165671763917738
g10	g1	0.0903397703570046	0.165671763917738
g24	g51	0.0901421104811675	0.166603353559318
g51	g24	0.0901421104811675	0.166603353559319
g38	g37	0.0900606762145178	0.166988297005805
g37	g38	0.0900606762145178	0.166988297005805
g59	g11	0.0899660857051524	0.167436263905415
g11	g59	0.0899660857051524	0.167436263905416
g39	g4	0.0899092174595781	0.167706015045259
g4	g39	0.089909217459578	0.16770601504526
g44	g35	0.0898616278810235	0.167932002523259
g35	g44	0.0898616278810235	0.167932002523259
g64	g35	0.089677451911777	0.168808735832175
g35	g64	0.089677451911777	0.168808735832175
g54	g4	0.0896726963105607	0.168831419039699
g4	g54	0.0896726963105607	0.168831419039699
g23	g15	0.0895685938267992	0.169328535247082
g15	g23	0.0895685938267992	0.169328535247082
g37	g16	0.0895532947956479	0.169401683899922
g16	g37	0.0895532947956479	0.169401683899922
g30	g20	0.0886765074663752	0.173633279776695
g20	g30	0.0886765074663751	0.173633279776696
g32	g15	0.0886413622784066	0.173804520431737
g15	g32	0.0886413622784066	0.173804520431738
g58	g51	0.088638560907317	0.173818175164215
g51	g58	0.088638560907317	0.173818175164215
g55	g20	0.0885927984587525	0.174041347986812
g20	g55	0.0885927984587525	0.174041347986812
g31	g34	0.0882363852606255	0.175786774675686
g34	g31	0.0882363852606255	0.175786774675686
g40	g48	0.0882188370813107	0.175873045448987
g48	g40	0.0882188370813106	0.175873045448987
g55	g5	0.0879129662266021	0.177381817832829
g5	g55	0.0879129662266021	0.177381817832829
g34	g58	0.0875197802809629	0.17933533232073
g58	g34	0.0875197802809629	0.17933533232073
g21	g1	0.0868453832978374	0.182722956266789
g1	g21	0.0868453832978373	0.182722956266789
g31	g28	0.0868396481462688	0.182751965754778
g28	g31	0.0868396481462688	0.182751965754778
g15	g43	0.0866425543165252	0.183750966358391
g43	g15	0.0866425543165252	0.183750966358391
g9	g25	0.0864817708837267	0.184568893914743
g25	g9	0.0864817708837266	0.184568893914744
g10	g3	0.0864603297231232	0.184678170075005
g3	g10	0.0864603297231231	0.184678170075005
g4	g22	0.0864358734287	0.184802871116094
g22	g4	0.0864358734287	0.184802871116094
g14	g18	0.0863472200483355	0.185255427852905
g18	g14	0.0863472200483352	0.185255427852906
g64	g30	0.0861357274862562	0.186338340901808
g30	g64	0.0861357274862562	0.186338340901808
g4	g1	0.0859190821913845	0.187452449498762
g1	g4	0.0859190821913844	0.187452449498762
g61	g14	0.0857420690867634	0.188366368772235
g14	g61	0.0857420690867633	0.188366368772236
g46	g25	0.0851796788313992	0.19129165765226
g25	g46	0.0851796788313991	0.191291657652261
g23	g63	0.0848724396803284	0.192903731596282
g63	g23	0.0848724396803284	0.192903731596282
g6	g50	0.0847914036860231	0.193330573114407
g50	g6	0.084791403686023	0.193330573114408
g60	g47	0.0846510036901485	0.194071734019879
g47	g60	0.0846510036901485	0.194071734019879
g28	g48	0.0846344348461784	0.194159336207823
g48	g28	0.0846344348461784	0.194159336207823
g57	g38	0.0842052369752208	0.196438633803544
g38	g57	0.0842052369752208	0.196438633803544
g37	g34	0.0841297583317839	0.196841475893174
g34	g37	0.0841297583317839	0.196841475893174
g43	g48	0.0840300331013325	0.197374647290412
g48	g43	0.0840300331013324	0.197374647290413
g7	g61	0.0839139265920773	0.197996721885956
g61	g7	0.0839139265920772	0.197996721885957
g61	g54	0.0838189111924405	0.198506853981657
g54	g61	0.0838189111924404	0.198506853981657
g9	g23	0.0836971202834142	0.199162137747387
g23	g9	0.0836971202834142	0.199162137747387
g64	g27	0.0836138608681193	0.199611009651311
g27	g64	0.0836138608681192	0.199611009651311
g27	g53	0.0835043915788309	0.200202302172076
g53	g27	0.0835043915788309	0.200202302172076
g17	g51	0.0834872344535998	0.200295090526526
g51	g17	0.0834872344535997	0.200295090526526
g45	g21	0.0834128111362717	0.200697944339599
g21	g45	0.0834128111362717	0.200697944339599
g63	g14	0.0832578383369602	0.201538697763424
g14	g63	0.0832578383369601	0.201538697763424
g53	g24	0.0832063416784834	0.201818639885663
g24	g53	0.0832063416784833	0.201818639885663
g56	g54	0.0831439165745763	0.202158367930242
g54	g56	0.0831439165745763	0.202158367930242
g6	g26	0.0831366548198349	0.202197914510459
g26	g6	0.0831366548198347	0.20219791451046
g50	g14	0.0830705237806242	0.202558313464796
g14	g50	0.0830705237806241	0.202558313464796
g64	g55	0.082764185445635	0.204233854055549
g55	g64	0.082764185445635	0.204233854055549
g20	g21	0.0825399122410041	0.205466870002827
g21	g20	0.082539912241004	0.205466870002827
g40	g42	0.0824695594710251	0.205854762889441
g42	g40	0.0824695594710251	0.205854762889441
g11	g22	0.0824495718323516	0.205965061917235
g22	g11	0.0824495718323515	0.205965061917235
g13	g47	0.0819643529905494	0.208655774515934
g47	g13	0.0819643529905493	0.208655774515934
g24	g18	0.0818611537141794	0.209231301040388
g18	g24	0.0818611537141794	0.209231301040388
g5	g47	0.0815662612858341	0.210882165596692
g47	g5	0.081566261285834	0.210882165596692
g13	g52	0.0812778250306092	0.212505923025417
g52	g13	0.0812778250306091	0.212505923025417
g55	g8	0.0810726845718416	0.213666212308282
g8	g55	0.0810726845718415	0.213666212308282
g9	g45	0.0809140077564299	0.214566809997302
g45	g9	0.0809140077564299	0.214566809997302
g19	g34	0.0806533733663365	0.216051981239566
g34	g19	0.0806533733663364	0.216051981239566
g60	g17	0.0805694847416135	0.216531564076277
g17	g60	0.0805694847416134	0.216531564076277
g32	g39	0.0803960589483485	0.217525434528508
g39	g32	0.0803960589483485	0.217525434528509
g56	g4	0.0803035514788166	0.218056908360595
g4	g56	0.0803035514788166	0.218056908360595
g22	g13	0.0801779149633665	0.218780199187763
g13	g22	0.0801779149633664	0.218780199187764
g55	g21	0.0800883893658957	0.219296642747573
g21	g55	0.0800883893658956	0.219296642747573
g9	g63	0.0800527423541882	0.219502520455921
g63	g9	0.0800527423541882	0.219502520455921
g5	g38	0.0800088374549097	0.219756280628763
g38	g5	0.0800088374549097	0.219756280628763
g59	g34	0.0798751304743189	0.220530364471822
g34	g59	0.0798751304743188	0.220530364471822
g52	g15	0.0798341334784906	0.220768101427016
g15	g52	0.0798341334784906	0.220768101427016
g43	g28	0.0797869369747449	0.22104201465342
g28	g43	0.0797869369747449	0.22104201465342
g49	g37	0.0795068215220086	0.222672696312636
g37	g49	0.0795068215220086	0.222672696312636
g30	g4	0.0793436180735257	0.22362671456607
g4	g30	0.0793436180735256	0.22362671456607
g1	g16	0.0793234755157023	0.223744660493096
g16	g1	0.0793234755157022	0.223744660493096
g39	g17	0.0792938985914368	0.223917930000516
g17	g39	0.0792938985914368	0.223917930000516
g62	g25	0.0788479838720017	0.226541776737648
g25	g62	0.0788479838720016	0.226541776737649
g40	g17	0.0787160210187608	0.227322433474079
g17	g40	0.0787160210187607	0.227322433474079
g1	g53	0.0785217991947683	0.228474860411407
g53	g1	0.0785217991947683	0.228474860411407
g0	g43	0.0784249137147629	0.229051279131174
g43	g0	0.0784249137147629	0.229051279131174
g27	g55	0.0783989484223778	0.229205933849814
g55	g27	0.0783989484223777	0.229205933849814
g50	g29	0.07835525526655	0.229466346078947
g29	g50	0.0783552552665499	0.229466346078947
g7	g38	0.0774399929719113	0.234969471302129
g38	g7	0.0774399929719113	0.234969471302129
g50	g34	0.0771239540853915	0.236891084725151
g34	g50	0.0771239540853915	0.236891084725152
g26	g2	0.0768585404918029	0.238513385809365
g2	g26	0.0768585404918029	0.238513385809365
g52	g58	0.0767447499586243	0.239211294237674
g58	g52	0.0767447499586242	0.239211294237674
g21	g10	0.0766510368889327	0.239787135811229
g10	g21	0.0766510368889327	0.23978713581123
g0	g60	0.076650688490999	0.239789278432765
g60	g0	0.0766506884909989	0.239789278432765
g58	g55	0.0766420252126579	0.239842561266946
g55	g58	0.0766420252126577	0.239842561266947
g8	g9	0.0765493044395252	0.240413352717735
g9	g8	0.0765493044395252	0.240413352717735
g42	g59	0.0765319223897785	0.240520462822396
g59	g42	0.0765319223897785	0.240520462822396
g40	g38	0.0764722916814831	0.240888167664177
