SourceGENES,TargetGENES,Interaction,Edges
g37,g21,0.282419707251955,repression
g11,g63,0.282046975258225,activation
g57,g49,0.281742200487329,repression
g38,g51,0.281652708218582,repression
g42,g19,0.280625062230628,repression
g41,g17,0.280577990583111,activation
g11,g43,0.28022474754676,activation
g37,g53,0.279318285275327,repression
g53,g10,0.277722118650214,repression
g41,g37,0.277240909671524,activation
g41,g18,0.277124390852912,activation
g47,g11,0.276667066235161,activation
g46,g11,0.275016037951615,activation
g18,g13,0.272759289085737,activation
g46,g17,0.272333472773224,activation
g53,g27,0.272237478755072,activation
g13,g63,0.271932511833506,repression
g17,g59,0.271800212679069,activation
g44,g33,0.270649232073886,activation
g47,g13,0.268878311254265,activation
g38,g25,0.268822288714717,repression
g13,g13,0.26787833594904,activation
g20,g29,0.265488052047959,repression
g5,g16,0.265149915103581,activation
g37,g44,0.26230757952753,activation
g53,g19,0.2614973573025,repression
g37,g55,0.259913824499002,repression
g46,g18,0.259198762519307,activation
g14,g18,0.258958983765391,activation
g41,g13,0.25894766339671,activation
g42,g52,0.258621875002292,repression
g18,g59,0.258254133405722,activation
g42,g21,0.257823833260993,activation
g13,g53,0.257090784657649,repression
g20,g63,0.256975336700619,activation
g41,g32,0.256468865468586,activation
g14,g37,0.254904536572594,activation
g46,g38,0.250851064846416,activation
g14,g20,0.250589697341048,activation
g13,g43,0.249903275404868,activation
g51,g44,0.249112476210961,repression
g47,g36,0.24897588008397,activation
g36,g25,0.248659033825406,repression
g25,g60,0.247961457885369,activation
g17,g15,0.247818030624467,activation
g42,g35,0.247343526531629,activation
g29,g7,0.245448724181696,activation
g20,g60,0.24479703059663,repression
g29,g63,0.24414616361386,repression
g20,g57,0.243133337332711,repression
g20,g55,0.242045719217388,activation
g47,g20,0.24153549619027,activation
g53,g7,0.240445800651969,repression
g25,g40,0.238882959126994,activation
g57,g55,0.238868182575439,activation
g11,g40,0.238387998824755,activation
g16,g62,0.237701316557828,repression
g20,g38,0.235769599747856,repression
g11,g7,0.23563606257951,activation
g11,g9,0.235239129349916,activation
g14,g46,0.233222979516666,activation
g13,g55,0.232790303938474,repression
g17,g60,0.23124137271278,activation
g47,g60,0.231084727726215,activation
g29,g33,0.23106042625374,activation
g57,g26,0.230617706943202,repression
g57,g9,0.229160451694413,activation
g25,g62,0.228960218408238,activation
g42,g58,0.227639434602928,activation
g17,g13,0.226884291446671,repression
g13,g44,0.22651488289619,activation
g47,g42,0.224929196440216,activation
g51,g17,0.223513286449981,activation
g13,g59,0.22333265274867,activation
g14,g36,0.223086620408096,activation
g14,g43,0.222627213297094,activation
g15,g19,0.222612485245938,activation
g16,g58,0.222514091344829,activation
g46,g29,0.221953472665359,repression
g51,g43,0.220951444838422,repression
g44,g54,0.219651944713101,activation
g36,g38,0.219118603789474,repression
g53,g54,0.218690915187099,activation
g18,g43,0.218668331813485,repression
g53,g43,0.21809091060072,activation
g18,g20,0.217502099297275,repression
g44,g42,0.2160045089653,repression
g11,g55,0.215067405202509,activation
g29,g20,0.214491923593443,repression
g11,g10,0.214155637215309,repression
g15,g7,0.21409092762455,activation
g42,g8,0.211698072051394,repression
g29,g43,0.21156007481496,activation
g13,g37,0.211485638951326,repression
g5,g23,0.211296988783453,activation
g47,g29,0.210924657898357,repression
g11,g8,0.208300915252601,repression
g37,g40,0.20821717718687,repression
g13,g47,0.208161334012948,activation
g25,g44,0.208041963733658,repression
g29,g11,0.207377620816509,activation
g37,g42,0.207197333100573,repression
g37,g59,0.207137147473955,repression
g18,g63,0.206888714411631,activation
g38,g44,0.206542067944759,repression
g37,g57,0.202343630388268,activation
g42,g15,0.199754394478987,repression
g13,g26,0.198539051155798,activation
g51,g12,0.198037488246146,repression
g14,g63,0.196287121490234,activation
g13,g51,0.19613326168706,repression
g2,g32,0.195864332617605,activation
g44,g40,0.195237716264589,repression
g57,g57,0.193670707538034,activation
g51,g20,0.193332064774767,repression
g46,g32,0.193155770367465,repression
g51,g31,0.193082461087369,activation
g18,g55,0.192172956690786,activation
g46,g16,0.191428608282347,repression
g44,g21,0.191250423483877,repression
g42,g55,0.191080279839565,activation
g42,g61,0.190045568491128,activation
g46,g14,0.189885603684301,activation
g25,g37,0.189702836609558,activation
g42,g1,0.18930502657475,activation
g53,g48,0.189068764015709,repression
g13,g11,0.188067677117606,activation
g47,g57,0.187907280801851,repression
g14,g12,0.187597106936622,repression
g34,g16,0.187305008529009,repression
g17,g18,0.185370525639522,activation
g53,g33,0.185074073014382,repression
g20,g20,0.185004051459099,activation
g44,g60,0.184222930317022,repression
g51,g13,0.183987987793053,repression
g44,g9,0.183572370334015,activation
g13,g15,0.182972649231118,activation
g38,g37,0.182850028865751,activation
g18,g8,0.182845843947807,repression
g20,g47,0.182413873531547,activation
g18,g52,0.182257193719918,repression
g5,g49,0.182219464064346,repression
g18,g53,0.181549559289512,repression
g25,g18,0.181120462855908,repression
g36,g13,0.179994711713945,repression
g36,g37,0.179662543017056,repression
g57,g63,0.178844618286517,activation
g5,g35,0.178458896589448,repression
g11,g52,0.178020848881316,repression
g51,g26,0.177946610796612,repression
g16,g32,0.177878950118733,activation
g47,g12,0.177220058345748,activation
g11,g13,0.176707033319375,activation
g38,g43,0.176368738572915,activation
g13,g20,0.174711559435163,repression
g53,g61,0.174702227055713,activation
g37,g31,0.174360888167754,repression
g57,g40,0.173038778659109,repression
g41,g53,0.172054211928628,repression
g38,g13,0.171175886551367,repression
g36,g11,0.170438721807144,repression
g15,g4,0.170350451975902,repression
g47,g55,0.169696671692093,repression
g47,g44,0.169534293135456,activation
g57,g3,0.169492557960586,repression
g47,g52,0.1671563308266,activation
g25,g13,0.166537613848282,repression
g13,g8,0.165884640124683,repression
g42,g63,0.165506205923928,activation
g53,g57,0.164244627871833,activation
g17,g0,0.163878556522399,activation
g51,g47,0.163436729940654,activation
g38,g62,0.163325129053472,repression
g2,g54,0.163066397484327,repression
g16,g26,0.162940776199011,repression
g13,g57,0.162710807526824,activation
g53,g1,0.162332728916753,activation
g37,g43,0.161986930857763,activation
g37,g60,0.160907873977897,repression
g34,g35,0.159169151432429,activation
g37,g12,0.158949262278526,repression
g51,g60,0.157175209384174,repression
g37,g15,0.156940897064626,repression
g20,g18,0.156703141733522,repression
g11,g14,0.15667246648785,repression
g41,g22,0.156516636576426,activation
g16,g23,0.155465474394959,activation
g11,g19,0.155079592706041,repression
g51,g10,0.154881084868871,activation
g41,g12,0.154836271829894,repression
g42,g48,0.154804445201795,repression
g20,g36,0.152946341079175,repression
g46,g20,0.152914608330612,repression
g18,g31,0.152462047783847,activation
g34,g27,0.1514537216377,repression
g25,g26,0.151289886286348,repression
g41,g20,0.150378582034182,repression
g51,g59,0.149978738557846,activation
g5,g64,0.148036641328438,activation
g25,g22,0.147934017333946,activation
g42,g4,0.147883739495813,repression
g46,g43,0.147443392337896,activation
g17,g44,0.147367034568224,activation
g47,g63,0.146843043383832,repression
g38,g18,0.146222753037167,repression
g36,g21,0.146131410426087,repression
g44,g53,0.145893556985925,activation
g20,g37,0.145730210219525,repression
g16,g50,0.145031961313714,activation
g47,g31,0.144802453553307,repression
g38,g47,0.144524587016399,repression
g51,g63,0.144312528069294,repression
g20,g14,0.144170942545382,activation
g15,g8,0.143960844318945,activation
g29,g60,0.143713980354082,repression
g15,g49,0.143523580500353,repression
g37,g17,0.143372914221815,repression
g25,g53,0.142854351460051,repression
g47,g17,0.142425870604397,activation
g42,g60,0.141837634682924,activation
g36,g18,0.141808085022291,repression
g47,g43,0.141545286815624,activation
g44,g27,0.1411404233687,activation
g18,g11,0.140718673479082,activation
g44,g57,0.140552068129069,repression
g46,g12,0.140220605348137,activation
g18,g57,0.140199972102973,repression
g15,g15,0.139346675823748,activation
g2,g16,0.139328853810537,repression
g25,g31,0.138275429363214,repression
g17,g37,0.13820645977489,repression
g17,g20,0.138154853400694,activation
g51,g48,0.137863703312657,repression
g11,g20,0.137759989340103,repression
g18,g15,0.137654419986717,activation
g16,g44,0.137435714462326,activation
g37,g20,0.137422936002988,repression
g25,g28,0.137241643297181,repression
g18,g26,0.137151281694798,repression
g18,g36,0.136875054700132,repression
g17,g55,0.136713386449773,repression
g5,g6,0.136418956790623,repression
g25,g0,0.136389550725883,repression
g11,g36,0.136129168981641,repression
g38,g63,0.135657326075056,activation
g37,g13,0.13539840573361,repression
g41,g29,0.135154770624086,repression
g16,g49,0.134978531256835,repression
g5,g4,0.13455097791606,activation
g25,g11,0.134291392221606,repression
g13,g17,0.134267861513791,repression
g20,g44,0.133167547345615,repression
g44,g10,0.132745299943791,repression
g36,g47,0.132335888750456,activation
g11,g46,0.131866609359176,activation
g15,g26,0.131579948560605,activation
g13,g12,0.128147833520909,activation
g11,g62,0.127938677131058,repression
g44,g15,0.126256978517782,activation
g16,g33,0.125751752800554,activation
g11,g41,0.124991554944231,repression
g57,g42,0.124342453350432,activation
g20,g43,0.124133197405306,repression
g37,g63,0.123976065146617,repression
g25,g9,0.122574462576415,activation
g13,g31,0.122303824469142,activation
g42,g49,0.122233896204662,activation
g37,g11,0.120041559596094,repression
g14,g48,0.11972774787417,repression
g25,g24,0.119008753026616,activation
g57,g64,0.118864806097873,activation
g36,g44,0.118638528967229,repression
g51,g62,0.118595133607896,activation
g25,g20,0.118484124535942,repression
g5,g24,0.118483216744021,activation
g47,g26,0.118169156251754,activation
g18,g12,0.117812221888826,activation
g15,g1,0.117760115134404,activation
g38,g55,0.117088966169216,activation
g44,g59,0.116189544400296,repression
g25,g17,0.115753998594142,repression
g42,g3,0.115248489654951,repression
g13,g54,0.114879803236075,activation
g13,g48,0.114208658960456,activation
g38,g17,0.113948184807419,activation
g16,g24,0.113820823860382,repression
g47,g48,0.113106849663441,activation
g11,g26,0.112807761245355,repression
g57,g10,0.112513358483403,repression
g29,g47,0.112132314225553,repression
g53,g62,0.110842411844978,activation
g5,g5,0.110082007365686,activation
g38,g50,0.109622760063542,activation
g44,g26,0.109593490416519,activation
g51,g36,0.107827016925146,repression
g34,g28,0.107263140668194,repression
g13,g18,0.107184075047307,activation
g46,g46,0.106850034571391,activation
g25,g42,0.106312118351665,activation
g16,g64,0.105991409550479,repression
g25,g55,0.105972064147899,repression
g25,g47,0.105419852399912,activation
g22,g33,0.10523937470551,activation
g29,g10,0.105160434743997,activation
g13,g42,0.104120361744012,activation
g25,g59,0.10368481921878,repression
g18,g18,0.103580485641022,activation
g11,g59,0.103496245367158,activation
g42,g27,0.103418955018489,activation
g42,g46,0.103386247704495,activation
g46,g22,0.103063459977377,repression
g20,g8,0.103056260973295,repression
g16,g55,0.102579727011054,repression
g51,g24,0.102464769839398,activation
g25,g12,0.102262063769788,repression
g36,g63,0.102106327841202,activation
g16,g28,0.101608704380505,activation
g38,g60,0.101032609210765,activation
g18,g29,0.100887375887071,repression
g18,g37,0.100632974222028,repression
g16,g0,0.10053667977747,activation
g42,g40,0.100011604452747,activation
g36,g29,0.0998107123873959,activation
g17,g26,0.0995808946003857,activation
g47,g47,0.0992615939764924,activation
g42,g9,0.0989393786778019,activation
g11,g48,0.0982514477445861,activation
g36,g14,0.0978083598574116,activation
g47,g14,0.0977154485019861,repression
g37,g0,0.096709453184998,activation
g38,g21,0.0961630914038367,repression
g16,g22,0.0960738170531832,repression
g47,g15,0.0957576011614886,activation
g46,g63,0.0955117547286059,repression
g37,g48,0.0953958870032204,activation
g29,g48,0.0950038326180877,activation
g29,g18,0.0946336902569908,repression
g34,g58,0.0946232856106529,activation
g18,g42,0.0945660776728983,repression
g51,g7,0.0941416304465599,repression
g57,g45,0.0941129202478748,repression
g51,g55,0.0939587554740153,repression
g38,g41,0.0934053998504354,repression
g18,g44,0.0930517515807176,repression
g11,g1,0.0926966089660797,activation
g51,g41,0.0925808229831463,repression
g36,g41,0.092395463152675,activation
g16,g27,0.0923397401691698,activation
g38,g40,0.092024302690274,activation
g25,g21,0.0915518617171384,repression
g38,g22,0.0914970825235457,repression
g25,g10,0.0910475654221141,repression
g16,g39,0.0908934756187976,repression
g11,g38,0.0901777380948714,activation
g16,g61,0.0901487048868089,activation
g34,g52,0.0894367528029518,repression
g36,g43,0.0892036405121093,activation
g11,g29,0.0887859733653208,activation
g46,g50,0.0879862090860806,repression
g53,g50,0.0878636690884205,activation
g18,g14,0.0876475117322764,activation
g25,g43,0.0875329267328795,repression
g18,g47,0.0873171463762869,activation
g17,g31,0.0866547539228647,repression
g20,g33,0.0865010023372699,activation
g22,g60,0.0860783223459925,activation
g42,g23,0.0859749576178164,repression
g41,g31,0.0858707654052697,activation
g34,g38,0.0854912699458701,activation
g42,g39,0.085432748314873,repression
g15,g61,0.0853380129809598,activation
g41,g41,0.0841367590200317,activation
g47,g40,0.08376166509601,activation
g51,g25,0.0836373957438473,repression
g37,g47,0.0834883886664866,activation
g38,g20,0.0823431377985423,repression
g42,g30,0.0818202635894113,activation
g34,g5,0.0814705136352757,repression
g34,g23,0.081241583220041,activation
g34,g34,0.0811679659968574,activation
g41,g38,0.0808287550001502,repression
g11,g31,0.080723288594732,activation
g42,g45,0.0806029523705924,activation
g36,g9,0.0804574173295807,activation
g5,g61,0.0801714733081701,repression
g57,g30,0.080090581900902,activation
g17,g47,0.0793307680443254,activation
g5,g0,0.0790580872486865,repression
g12,g42,0.0789532107580907,repression
g5,g52,0.0786390293144735,repression
g42,g56,0.0785698022163535,activation
g25,g57,0.0783049810257428,repression
g25,g27,0.0780147733131508,activation
g11,g12,0.0776955895225082,repression
g57,g56,0.07743037464782,activation
g16,g35,0.0772386125217445,activation
g12,g9,0.0770651707966467,activation
g29,g17,0.0770549249298248,repression
g51,g53,0.0768483236078929,repression
g29,g12,0.0760914849849831,activation
g53,g39,0.0760386841555279,repression
g53,g3,0.0750820563021178,repression
g16,g25,0.0744880182057148,activation
g38,g11,0.0743441350990936,activation
g38,g12,0.0742850617703192,activation
g18,g62,0.0742414794413178,repression
g44,g31,0.0738287801006875,repression
g34,g6,0.0733624924289171,activation
g16,g31,0.0732263961405402,repression
g37,g64,0.0727682828734569,repression
g51,g14,0.0719487985473133,repression
g22,g40,0.0718793208782822,repression
g44,g37,0.0715026362725506,activation
g34,g1,0.0706928642021337,repression
g16,g45,0.070571462586207,activation
g53,g56,0.0704556929214237,repression
g15,g50,0.0704223693435957,activation
g2,g27,0.0703007547421957,repression
g51,g9,0.0702333069034535,activation
g51,g29,0.0697489636793303,activation
g51,g21,0.0692484435519804,repression
g37,g8,0.0692373187820307,activation
g17,g12,0.0691693433279681,activation
g46,g36,0.0689096865309525,activation
g53,g2,0.0687654841631675,activation
g37,g61,0.0687012205890143,activation
g57,g2,0.0686946783733456,repression
g5,g27,0.0686838424462551,repression
g2,g5,0.0685251127553745,activation
g12,g21,0.0682525947481266,activation
g18,g7,0.0671951878996057,repression
g12,g53,0.0671364352580452,activation
g57,g35,0.0670344509159333,repression
g42,g43,0.0670313659392275,activation
g53,g30,0.0667866645765142,repression
g53,g4,0.0665994696894801,activation
g29,g19,0.0664368164747093,activation
g37,g62,0.0664270929838898,activation
g36,g40,0.0663536323049403,activation
g38,g14,0.0662547539641553,activation
g17,g27,0.0659841677947878,activation
g42,g10,0.0653726288379663,activation
g5,g3,0.0653500869875151,repression
g16,g43,0.0653460651423248,activation
g18,g17,0.0646197335124888,activation
g5,g54,0.0646099642397445,activation
g38,g28,0.0643752082579379,repression
g42,g6,0.0639221422650579,repression
g25,g25,0.0638591912446881,activation
g20,g46,0.0627662032364103,repression
g14,g53,0.0624818276083881,activation
g14,g59,0.0623751517170822,activation
g22,g42,0.0621033509177044,activation
g53,g5,0.0620039295397281,activation
g51,g18,0.0618557950149725,repression
g36,g46,0.0617446439571821,activation
g36,g20,0.0616756951683192,repression
g42,g64,0.0615235159140778,repression
g37,g54,0.0609368605501915,activation
g16,g6,0.0609027380077286,activation
g22,g9,0.060857287288447,repression
g16,g4,0.0605446974633161,repression
g38,g38,0.0600485253681729,activation
g42,g50,0.0594905436049606,activation
g16,g17,0.0592406403527451,repression
g42,g2,0.0590135549720898,repression
g5,g45,0.0582597045999018,activation
g44,g0,0.0582264246029017,activation
g16,g3,0.0572753150258213,activation
g38,g26,0.0572007461972042,activation
g15,g3,0.0571908391489709,activation
g11,g44,0.0568745667401801,repression
g16,g40,0.0568242351750212,activation
g36,g17,0.0567131374108789,repression
g12,g10,0.0565897305935643,repression
g57,g39,0.0560286175908419,activation
g36,g55,0.0559759047531231,repression
g42,g41,0.0558232059888244,repression
g44,g8,0.0557339999666374,repression
g18,g38,0.0555661103748727,repression
g12,g11,0.0548411364529055,repression
g11,g56,0.0545549613061091,activation
g34,g49,0.0544062914873542,repression
g2,g6,0.0543173201685321,activation
g42,g38,0.0542207353516688,activation
g42,g14,0.0534459901149851,repression
g11,g15,0.0532237031511746,repression
g2,g58,0.0531881781984646,repression
g12,g40,0.0528503673872719,repression
g53,g45,0.0524019233857892,activation
g16,g12,0.0513925764730582,activation
g53,g59,0.051354601317359,repression
g38,g33,0.0510231348962504,repression
g34,g30,0.0509975043250796,repression
g20,g12,0.0508459981138009,activation
g5,g39,0.0505526850165844,repression
g41,g23,0.0499911551424865,activation
g34,g15,0.0499352808228339,activation
g42,g5,0.0498374736353726,repression
g25,g51,0.0496774678224801,repression
g38,g31,0.0494371431919414,repression
g22,g53,0.0492646298818686,repression
g57,g50,0.0485556255104066,repression
g53,g49,0.0484612622146673,repression
g37,g39,0.0480651228167744,repression
g14,g10,0.0480473631319858,repression
g13,g7,0.0474752804766779,repression
g15,g21,0.0473848915057931,repression
g17,g17,0.0471141521102963,activation
g22,g11,0.0468589359080224,activation
g53,g6,0.0461042199175442,repression
g22,g21,0.0457121165106643,repression
g41,g14,0.0455571687640238,activation
g47,g18,0.0454323196564124,activation
g18,g46,0.0453756311535652,activation
g34,g3,0.0450998537266724,activation
g34,g2,0.0449727430128386,repression
g34,g45,0.0449076767545105,repression
g34,g61,0.0448522830855783,repression
g12,g57,0.044428094124643,repression
g12,g15,0.0441564874048973,repression
g34,g56,0.0437776038731297,repression
g18,g56,0.0435163771218194,activation
g3,g32,0.0434072160122433,repression
g41,g50,0.0432795320351895,activation
g22,g10,0.0428880409512468,repression
g18,g1,0.0427746223297221,activation
g37,g18,0.0425894589419278,repression
g42,g36,0.0425336593170209,repression
g11,g30,0.0416814931654052,activation
g34,g64,0.0415209934849665,activation
g11,g51,0.0414044677181058,activation
g47,g7,0.0413421990525936,activation
g16,g18,0.041202802604929,repression
g11,g47,0.0411090659656639,activation
g51,g50,0.040431632395253,repression
g34,g32,0.0399379413397718,repression
g5,g34,0.0398947266776216,repression
g22,g13,0.0397642686423559,activation
g41,g59,0.0396741048602729,repression
g34,g19,0.0394104045038242,activation
g25,g34,0.039125315520029,activation
g44,g20,0.0390698197583062,repression
g13,g14,0.0387633611081857,activation
g51,g11,0.0387281898114438,activation
g14,g31,0.0384027858374698,activation
g38,g7,0.0381824837208699,activation
g22,g59,0.0379124392888532,activation
g34,g4,0.0379086799210172,repression
g20,g48,0.0378962999139295,activation
g37,g49,0.0375405703801286,activation
g38,g19,0.0375033669537915,repression
g36,g53,0.0370463556980546,activation
g22,g18,0.0370269530907697,activation
g15,g63,0.0369881956429306,repression
g29,g59,0.0362847358423773,activation
g34,g54,0.036083248012144,repression
g12,g59,0.0360289449893189,activation
g42,g26,0.0359684052463455,activation
g5,g50,0.0358524625229004,repression
g3,g16,0.0357466348950639,activation
g47,g46,0.0352180884458588,activation
g22,g0,0.0352178065906832,repression
g37,g50,0.0352012489535727,activation
g44,g5,0.0351313773660442,repression
g36,g10,0.0348948072448428,activation
g57,g34,0.0345487983800147,repression
g44,g11,0.0343192468729923,repression
g46,g23,0.0338186483701171,activation
g22,g57,0.0335893427692549,repression
g36,g60,0.0330851241587308,activation
g47,g0,0.033003915111585,repression
g22,g37,0.0328255424903266,activation
g2,g42,0.0326485471182611,repression
g25,g39,0.0317577675683397,activation
g13,g29,0.0317368086182477,activation
g53,g42,0.0317197351532041,repression
g51,g37,0.03166489271313,activation
g3,g54,0.0315507246417031,activation
g20,g17,0.0314750243454392,activation
g13,g19,0.031417963470619,activation
g44,g55,0.0312480402452553,activation
g39,g16,0.0308166001163653,repression
g53,g53,0.0308048064627966,activation
g46,g48,0.0305145328057294,activation
g25,g2,0.030397078999293,activation
g30,g16,0.0301947722427745,repression
g18,g24,0.0299684970845739,activation
g38,g46,0.0299636651451887,activation
g42,g34,0.0299102119977322,repression
g11,g17,0.0298083950445694,activation
g11,g2,0.0297238773478315,repression
g34,g40,0.0297051919984582,repression
g5,g28,0.0292514560338995,repression
g34,g0,0.0289281206690224,repression
g46,g31,0.0287945599050286,repression
g18,g54,0.028776592683573,repression
g30,g32,0.0287361861865029,repression
g36,g22,0.0285125189829882,activation
g38,g8,0.0284145194727138,repression
g12,g13,0.0283351058615387,activation
g22,g28,0.0281497404331462,activation
g12,g60,0.0278988858825991,repression
g44,g12,0.0278518916627346,repression
g44,g34,0.0276456124592558,repression
g22,g52,0.0273339144845765,activation
g47,g8,0.0269932784240275,activation
g22,g20,0.0268586407400883,activation
g45,g54,0.0263052383045302,repression
g16,g2,0.0262570352587919,repression
g18,g30,0.0262263540205321,activation
g46,g53,0.0261589245618239,repression
g53,g58,0.0259151658648838,repression
g36,g16,0.0259119372140502,activation
g34,g42,0.0257256860839158,repression
g25,g50,0.0257104481205393,repression
g11,g35,0.0254438829782381,repression
g44,g62,0.0251489475532384,activation
g3,g27,0.0249579126822417,activation
g15,g45,0.0248462292874233,activation
g22,g38,0.0246402439702137,repression
g22,g15,0.02427562518221,repression
g34,g39,0.0242250165470132,repression
g44,g13,0.0241620474927703,activation
g16,g34,0.0239512085652697,repression
g39,g54,0.0237289346390097,repression
g2,g48,0.0236222053567831,activation
g22,g24,0.0236208562473009,repression
g16,g30,0.0229688855245727,repression
g34,g24,0.0228668616324614,repression
g61,g32,0.0228377909331477,repression
g14,g7,0.0226560776478478,repression
g45,g16,0.0223630002151863,activation
g1,g16,0.0222379092979145,activation
g45,g32,0.0221148168376705,repression
g12,g37,0.0219050862851412,repression
g18,g2,0.0216879631804564,repression
g5,g1,0.0215022086630953,activation
g12,g33,0.021181565365616,activation
g41,g36,0.0211362834725765,activation
g36,g12,0.0210688095727009,repression
g41,g43,0.0209915105744416,repression
g36,g36,0.0207140651631998,activation
g22,g22,0.0205292409142801,activation
g61,g54,0.0205265303413039,activation
g44,g47,0.0202685878938291,activation
g61,g16,0.0202678294592538,activation
g15,g41,0.0202441347500669,repression
g34,g62,0.0201953080652843,activation
g12,g18,0.0199725721814131,activation
g22,g31,0.0199629008557634,repression
g37,g7,0.0197335880780889,repression
g51,g46,0.0197102597051642,activation
g22,g27,0.0194822483627091,activation
g2,g24,0.0191782348638498,repression
g1,g32,0.0191582065933491,repression
g25,g30,0.0191309659245137,repression
g37,g4,0.0191082769618454,activation
g49,g32,0.0187664142542008,repression
g25,g56,0.0187533689126031,activation
g39,g27,0.0186639960453609,repression
g34,g8,0.0186361844345524,repression
g12,g55,0.0184523760037118,activation
g6,g16,0.0182125573622458,activation
g45,g27,0.0180320273298833,activation
g53,g44,0.0179821021399756,activation
g37,g36,0.017972994315856,repression
g51,g58,0.0177855978616682,activation
g49,g27,0.0177506990330908,activation
g3,g28,0.0176559661979405,repression
g49,g16,0.0175640645804483,repression
g49,g54,0.0175569529296201,repression
g17,g29,0.017495249388097,repression
g44,g44,0.0174471992462016,activation
g17,g36,0.0171586166465578,repression
g51,g8,0.0171510724428494,activation
g38,g2,0.0170946947531743,activation
g22,g34,0.0170895395175196,activation
g29,g21,0.0169073630438452,activation
g16,g37,0.016899089024986,activation
g11,g39,0.0168766273576562,repression
g2,g34,0.0168465079992873,repression
g30,g54,0.0167061492788121,activation
