Gene1	Gene2	corVal	pValue
g38	g5	0.149979367173546	0.0209005924925698
g14	g7	0.149973149667403	0.0209059578675206
g7	g14	0.149973149667403	0.0209059578675207
g49	g32	0.149023885023061	0.0217392409432904
g32	g49	0.149023885023061	0.0217392409432905
g17	g12	0.1482442731121	0.0224449306009057
g12	g17	0.1482442731121	0.0224449306009057
g22	g47	0.1472647048988	0.0233595965409401
g47	g22	0.1472647048988	0.0233595965409402
g58	g27	0.143147678516281	0.0275638091866234
g27	g58	0.143147678516281	0.0275638091866235
g27	g25	0.142384191005971	0.0284108996700911
g25	g27	0.142384191005971	0.0284108996700911
g56	g11	0.142184783941531	0.0286357776907806
g11	g56	0.142184783941531	0.0286357776907806
g62	g30	0.140855732221086	0.0301738445348599
g30	g62	0.140855732221086	0.03017384453486
g57	g35	0.140549881404083	0.0305376136661942
g35	g57	0.140549881404083	0.0305376136661942
g54	g47	0.139545446851764	0.0317586967678317
g47	g54	0.139545446851764	0.0317586967678317
g46	g41	0.139075072291525	0.0323446798898301
g41	g46	0.139075072291524	0.0323446798898307
g23	g0	0.138830259432181	0.0326532876863103
g0	g23	0.138830259432181	0.0326532876863103
g55	g8	0.138431667004617	0.0331611080104613
g8	g55	0.138431667004617	0.0331611080104614
g12	g10	0.135288632973127	0.0374056650992683
g10	g12	0.135288632973127	0.0374056650992685
g46	g1	0.135013162430336	0.0377986553257406
g1	g46	0.135013162430336	0.0377986553257406
g50	g26	0.134215257010083	0.0389567038529986
g26	g50	0.134215257010083	0.0389567038529988
g29	g18	0.133993340991702	0.0392840565346698
g18	g29	0.133993340991702	0.0392840565346698
g36	g18	0.133075041811825	0.0406634338017002
g18	g36	0.133075041811825	0.0406634338017004
g25	g30	0.132995369189391	0.0407850098787828
g30	g25	0.132995369189391	0.0407850098787831
g31	g10	0.132769731493355	0.0411309827819745
g10	g31	0.132769731493355	0.0411309827819746
g22	g17	0.13225382006959	0.0419313261481511
g17	g22	0.13225382006959	0.0419313261481512
g28	g43	0.132004123076771	0.0423233646339334
g43	g28	0.132004123076771	0.0423233646339336
g19	g24	0.131049195715182	0.0438511898835946
g24	g19	0.131049195715182	0.0438511898835946
g31	g9	0.13077407913855	0.0442998510886575
g9	g31	0.13077407913855	0.0442998510886577
g48	g55	0.13014970313907	0.0453323816275916
g55	g48	0.13014970313907	0.0453323816275916
g14	g40	0.129991061867934	0.0455979143392276
g40	g14	0.129991061867934	0.0455979143392279
g22	g20	0.129772493081316	0.0459658852644775
g20	g22	0.129772493081316	0.0459658852644779
g10	g34	0.129147152775651	0.0470324260194604
g34	g10	0.129147152775651	0.0470324260194604
g33	g23	0.128724417380067	0.0477650722356373
g23	g33	0.128724417380067	0.0477650722356373
g10	g40	0.127644150548614	0.0496806925881003
g40	g10	0.127644150548613	0.0496806925881006
g21	g55	0.127514392691326	0.0499150384322512
g55	g21	0.127514392691326	0.0499150384322518
g45	g38	0.127083145122109	0.0507005078125986
g38	g45	0.127083145122109	0.0507005078125987
g55	g12	0.127025350802706	0.05080655131094
g12	g55	0.127025350802706	0.0508065513109401
g59	g38	0.125750596211284	0.0531928656342363
g38	g59	0.125750596211284	0.0531928656342363
g31	g48	0.125522394927183	0.0536297208307497
g48	g31	0.125522394927183	0.0536297208307499
g39	g54	0.125143585886981	0.0543614600492605
g54	g39	0.125143585886981	0.0543614600492607
g49	g40	0.124611165278865	0.0554039022497276
g40	g49	0.124611165278865	0.0554039022497277
g31	g13	0.124243177268615	0.0561340276190603
g13	g31	0.124243177268615	0.0561340276190603
g53	g33	0.124029149270048	0.0565623300298918
g33	g53	0.124029149270048	0.0565623300298919
g1	g30	0.123789745229511	0.0570446122508311
g30	g1	0.123789745229511	0.0570446122508314
g33	g49	0.122931398872055	0.0588017799827041
g49	g33	0.122931398872055	0.0588017799827042
g29	g57	0.122263693792154	0.0601993487882533
g57	g29	0.122263693792154	0.0601993487882533
g16	g29	0.122051116936592	0.0606499926862911
g29	g16	0.122051116936592	0.0606499926862912
g10	g43	0.121292412265987	0.0622810808302422
g43	g10	0.121292412265987	0.0622810808302424
g56	g39	0.1208604095538	0.0632258123845306
g39	g56	0.1208604095538	0.0632258123845306
g48	g35	0.120670998963019	0.0636437224939448
g35	g48	0.120670998963019	0.0636437224939448
g46	g11	0.119897112989303	0.0653748223213153
g11	g46	0.119897112989303	0.0653748223213155
g40	g11	0.119888495835478	0.0653943129947393
g11	g40	0.119888495835478	0.0653943129947393
g50	g6	0.119816691612721	0.0655569082628173
g6	g50	0.119816691612721	0.0655569082628173
g62	g61	0.118800520741623	0.0678936617511611
g61	g62	0.118800520741623	0.0678936617511612
g50	g33	0.118796432386284	0.0679031988969174
g33	g50	0.118796432386283	0.0679031988969176
g22	g15	0.118506224614982	0.0685829857152209
g15	g22	0.118506224614982	0.0685829857152209
g20	g16	0.118478600989726	0.0686479803446091
g16	g20	0.118478600989726	0.0686479803446092
g34	g42	0.118450746550924	0.068713568966615
g42	g34	0.118450746550924	0.068713568966615
g43	g46	0.11797994813162	0.0698299162044586
g46	g43	0.11797994813162	0.0698299162044587
g64	g24	0.117649716345619	0.0706217473666467
g24	g64	0.117649716345619	0.0706217473666469
g25	g0	0.117634441796961	0.0706585490759543
g0	g25	0.117634441796961	0.0706585490759544
g21	g46	0.11696206950647	0.07229407668078
g46	g21	0.11696206950647	0.07229407668078
g3	g52	0.116615942039417	0.073147955318967
g52	g3	0.116615942039417	0.0731479553189673
g38	g15	0.116555923760696	0.0732968480337661
g15	g38	0.116555923760696	0.0732968480337661
g45	g22	0.116426584602673	0.0736185486892849
g22	g45	0.116426584602673	0.0736185486892851
g48	g64	0.115709727392833	0.0754224207567922
g64	g48	0.115709727392833	0.0754224207567923
g38	g1	0.115564222714496	0.0757929044348068
g1	g38	0.115564222714496	0.0757929044348068
g26	g57	0.115104473729822	0.0769732221859538
g57	g26	0.115104473729822	0.0769732221859538
g41	g20	0.113319811268902	0.0816967613862156
g20	g41	0.113319811268902	0.0816967613862161
g54	g21	0.113232149754801	0.0819346692712188
g21	g54	0.113232149754801	0.081934669271219
g38	g13	0.112200058344465	0.084777895653223
g13	g38	0.112200058344465	0.084777895653223
g18	g11	0.112147695804606	0.0849242325028833
g11	g18	0.112147695804606	0.0849242325028839
g33	g48	0.111472590098403	0.0868291794540945
g48	g33	0.111472590098403	0.0868291794540947
g28	g33	0.110424807615289	0.0898534330801963
g33	g28	0.110424807615289	0.0898534330801963
g43	g7	0.109988236379757	0.0911381345246462
g7	g43	0.109988236379757	0.0911381345246463
g5	g23	0.109847473345064	0.0915554733188292
g23	g5	0.109847473345064	0.0915554733188292
g59	g51	0.109752245972565	0.0918386709349706
g51	g59	0.109752245972565	0.0918386709349706
g0	g41	0.109695637648958	0.0920073501350196
g41	g0	0.109695637648958	0.0920073501350199
g61	g26	0.109689146537564	0.0920267078811742
g26	g61	0.109689146537564	0.0920267078811746
g6	g16	0.109628328878801	0.0922082358309506
g16	g6	0.109628328878801	0.0922082358309507
g23	g27	0.109613514301032	0.0922524974924845
g27	g23	0.109613514301032	0.0922524974924845
g60	g39	0.109598662473382	0.0922968874637717
g39	g60	0.109598662473382	0.0922968874637717
g59	g10	0.109474619564203	0.0926682998513519
g10	g59	0.109474619564203	0.0926682998513522
g43	g54	0.109462872166505	0.0927035359200517
g54	g43	0.109462872166505	0.0927035359200518
g4	g46	0.109431778081606	0.0927968535496746
g46	g4	0.109431778081606	0.0927968535496749
g15	g58	0.109078508416977	0.0938623340377827
g58	g15	0.109078508416977	0.0938623340377829
g37	g54	0.108820853614825	0.0946455651255262
g54	g37	0.108820853614825	0.0946455651255266
g60	g27	0.10881641224512	0.0946591116946658
g27	g60	0.10881641224512	0.0946591116946659
g38	g27	0.10845180978852	0.0957764569581929
g27	g38	0.10845180978852	0.095776456958193
g7	g48	0.108183657171048	0.096604901662576
g48	g7	0.108183657171048	0.0966049016625761
g21	g40	0.10793837019832	0.0973676823146614
g40	g21	0.107938370198319	0.0973676823146616
g62	g6	0.107585541129502	0.0984732722810694
g6	g62	0.107585541129502	0.0984732722810694
g8	g23	0.10753354905736	0.0986370281741469
g23	g8	0.10753354905736	0.0986370281741469
g3	g5	0.107461608982153	0.098863969114087
g5	g3	0.107461608982153	0.0988639691140871
g17	g52	0.107121457040039	0.0999426202581014
g52	g17	0.107121457040039	0.0999426202581018
g57	g62	0.106987130695345	0.100371140433044
g62	g57	0.106987130695345	0.100371140433044
g13	g63	0.106362122291692	0.102384176691829
g63	g13	0.106362122291692	0.102384176691829
g46	g47	0.105898575528337	0.103897686820601
g47	g46	0.105898575528337	0.103897686820601
g27	g15	0.105534089359329	0.105100117966982
g15	g27	0.105534089359329	0.105100117966982
g58	g24	0.10542369764445	0.105466454791062
g24	g58	0.10542369764445	0.105466454791062
g14	g22	0.105060116102201	0.106680127891986
g22	g14	0.105060116102201	0.106680127891987
g42	g32	0.105014714176485	0.10683245360817
g32	g42	0.105014714176485	0.10683245360817
g23	g51	0.104541597178814	0.108429993928915
g51	g23	0.104541597178814	0.108429993928915
g24	g22	0.104508685854819	0.108541818225552
g22	g24	0.104508685854818	0.108541818225552
g17	g11	0.104466867188622	0.108684038169541
g11	g17	0.104466867188622	0.108684038169541
g37	g42	0.104322070011314	0.109177606794761
g42	g37	0.104322070011314	0.109177606794761
g53	g7	0.103346249898427	0.112549944020636
g7	g53	0.103346249898427	0.112549944020636
g38	g16	0.103113932220478	0.113364713510566
g16	g38	0.103113932220478	0.113364713510567
g5	g33	0.102833456069185	0.114354524580656
g33	g5	0.102833456069185	0.114354524580657
g38	g0	0.102370895957728	0.116001665924926
g0	g38	0.102370895957728	0.116001665924926
g28	g17	0.101431148592506	0.119405036637677
g17	g28	0.101431148592506	0.119405036637677
g33	g14	0.101310165251056	0.119848778060038
g14	g33	0.101310165251056	0.119848778060038
g27	g9	0.101116386822195	0.120562189067515
g9	g27	0.101116386822195	0.120562189067515
g30	g14	0.101053796302664	0.120793325447681
g14	g30	0.101053796302664	0.120793325447681
g4	g13	0.100424197302705	0.123137535489658
g13	g4	0.100424197302705	0.123137535489658
g13	g7	0.100226400705812	0.123881240489554
g7	g13	0.100226400705812	0.123881240489554
g9	g35	0.0998347736965006	0.125364007681827
g35	g9	0.0998347736965005	0.125364007681828
g53	g44	0.0997573351909486	0.125658824029104
g44	g53	0.0997573351909486	0.125658824029104
g55	g19	0.0996979506207813	0.125885270603684
g19	g55	0.0996979506207811	0.125885270603684
g5	g47	0.0996948087810746	0.12589725992925
g47	g5	0.0996948087810745	0.12589725992925
g29	g13	0.0988834273853491	0.129023199751483
g13	g29	0.0988834273853491	0.129023199751483
g18	g41	0.0984309604829153	0.130792213769297
g41	g18	0.0984309604829151	0.130792213769298
g36	g14	0.0981842320352832	0.131764694346286
g14	g36	0.0981842320352826	0.131764694346289
g4	g32	0.0979861304992262	0.132549534098194
g32	g4	0.0979861304992261	0.132549534098194
g52	g39	0.097377559112502	0.134983082865881
g39	g52	0.097377559112502	0.134983082865882
g45	g4	0.0973597931651617	0.135054637075857
g4	g45	0.0973597931651616	0.135054637075857
g39	g24	0.0972928418617435	0.135324552144345
g24	g39	0.0972928418617434	0.135324552144345
g0	g14	0.0970673609437389	0.136236627653542
g14	g0	0.0970673609437389	0.136236627653543
g26	g14	0.0968761542643055	0.137013751171505
g14	g26	0.0968761542643054	0.137013751171506
g3	g21	0.0967135866130079	0.137677145338761
g21	g3	0.0967135866130079	0.137677145338761
g2	g9	0.096497198006407	0.138563981883011
g9	g2	0.0964971980064069	0.138563981883011
g39	g61	0.0963406829400341	0.139208155984345
g61	g39	0.0963406829400341	0.139208155984345
g36	g57	0.0961504990078919	0.139993982384519
g57	g36	0.0961504990078918	0.139993982384519
g4	g19	0.0959898277622339	0.140660503312659
g19	g4	0.0959898277622338	0.14066050331266
g9	g49	0.0959062226888085	0.14100828427783
g49	g9	0.0959062226888085	0.14100828427783
g8	g19	0.0957634404138144	0.14160374906559
g19	g8	0.0957634404138144	0.14160374906559
g14	g17	0.0956673298828927	0.14200565187902
g17	g14	0.0956673298828925	0.14200565187902
g23	g19	0.0954612983831841	0.142870140723184
g19	g23	0.0954612983831841	0.142870140723184
g12	g25	0.0953863050799131	0.143185799854871
g25	g12	0.0953863050799131	0.143185799854871
g29	g44	0.0952668960009455	0.14368950915691
g44	g29	0.0952668960009455	0.14368950915691
g44	g55	0.0949735095132381	0.144932849591021
g55	g44	0.0949735095132381	0.144932849591021
g36	g31	0.094557176685359	0.146711257029877
g31	g36	0.0945571766853588	0.146711257029878
g64	g27	0.0944627691913918	0.147116825283633
g27	g64	0.0944627691913917	0.147116825283633
g49	g54	0.0944536026371223	0.14715624950705
g54	g49	0.0944536026371223	0.14715624950705
g39	g29	0.0942671231504556	0.14796001840565
g29	g39	0.0942671231504555	0.14796001840565
g26	g37	0.094111502812867	0.148633324955094
g37	g26	0.094111502812867	0.148633324955095
g29	g1	0.0940538035990953	0.148883556108025
g1	g29	0.0940538035990952	0.148883556108025
g17	g36	0.0940528823905609	0.148887553814541
g36	g17	0.0940528823905609	0.148887553814542
g49	g12	0.0938687632692583	0.149688198746829
g12	g49	0.0938687632692583	0.149688198746829
g61	g20	0.0938359319811281	0.149831308355117
g20	g61	0.093835931981128	0.149831308355117
g39	g36	0.0935985445810888	0.150869153038804
g36	g39	0.0935985445810888	0.150869153038804
g45	g19	0.09353709349559	0.151138698739895
g19	g45	0.0935370934955899	0.151138698739895
g18	g21	0.0931664645586472	0.152772141458831
g21	g18	0.0931664645586471	0.152772141458832
g29	g23	0.0929196841778027	0.153867135328597
g23	g29	0.0929196841778027	0.153867135328598
g32	g37	0.0927841419581374	0.154471068780648
g37	g32	0.0927841419581373	0.154471068780648
g10	g30	0.0925542563756981	0.155499455127703
g30	g10	0.092554256375698	0.155499455127703
g49	g15	0.0925207386395647	0.155649826035564
g15	g49	0.0925207386395646	0.155649826035565
g34	g46	0.0925067234699055	0.155712734913608
g46	g34	0.0925067234699054	0.155712734913608
g60	g40	0.0920342683524481	0.157844644131554
g40	g60	0.0920342683524481	0.157844644131555
g34	g6	0.0920183167207142	0.157917005858087
g6	g34	0.0920183167207142	0.157917005858087
g8	g63	0.0918374628682552	0.158739164021848
g63	g8	0.0918374628682552	0.158739164021848
g27	g51	0.0917765620309947	0.15901674136082
g51	g27	0.0917765620309947	0.15901674136082
g16	g21	0.0917210174860657	0.159270223559861
g21	g16	0.0917210174860656	0.159270223559861
g20	g2	0.0917170089615123	0.159288528543219
g2	g20	0.0917170089615123	0.159288528543219
g1	g6	0.0915915363417978	0.159862300824601
g6	g1	0.0915915363417978	0.159862300824601
g26	g30	0.0915311782769612	0.160138864066174
g30	g26	0.0915311782769611	0.160138864066175
g37	g22	0.0911730582321589	0.161787182172876
g22	g37	0.0911730582321588	0.161787182172877
g2	g4	0.0910468792234797	0.162370967639226
g4	g2	0.0910468792234796	0.162370967639227
g60	g35	0.0908554751519471	0.163259539061136
g35	g60	0.0908554751519471	0.163259539061137
g53	g26	0.0907673303098874	0.163669964316705
g26	g53	0.0907673303098873	0.163669964316705
g20	g57	0.0903762629674366	0.16550019747539
g57	g20	0.0903762629674365	0.16550019747539
g62	g21	0.090266811785857	0.166015170085259
g21	g62	0.090266811785857	0.166015170085259
g34	g55	0.0900972052539309	0.166815540531718
g55	g34	0.0900972052539308	0.166815540531718
g8	g58	0.0899771927888621	0.16738361593996
g58	g8	0.0899771927888621	0.16738361593996
g21	g17	0.0899191427815784	0.167658911523901
g17	g21	0.0899191427815784	0.167658911523901
g23	g39	0.0895893661602296	0.169229254988834
g39	g23	0.0895893661602296	0.169229254988834
g1	g0	0.0889727185197476	0.172195001215519
g0	g1	0.0889727185197475	0.17219500121552
g15	g51	0.0889247504462034	0.172427311490203
g51	g15	0.0889247504462034	0.172427311490203
g29	g49	0.0887090858826235	0.173474657301825
g49	g29	0.0887090858826234	0.173474657301825
g43	g23	0.0887083971412773	0.173478009630981
g23	g43	0.0887083971412773	0.173478009630981
g37	g3	0.0883781838454691	0.175090811317634
g3	g37	0.0883781838454691	0.175090811317634
g42	g33	0.0883280744309269	0.175336520143306
g33	g42	0.0883280744309269	0.175336520143306
g57	g10	0.0882436955323643	0.175750844999502
g10	g57	0.0882436955323642	0.175750844999502
g10	g50	0.0881066138181039	0.176425502061582
g50	g10	0.0881066138181039	0.176425502061582
g4	g37	0.0880530535112523	0.176689623248868
g37	g4	0.0880530535112523	0.176689623248868
g28	g10	0.0879286782239041	0.177304082477439
g10	g28	0.0879286782239041	0.177304082477439
g30	g39	0.0879004760433669	0.177443631203036
g39	g30	0.0879004760433667	0.177443631203037
g43	g32	0.087862150121657	0.177633404003161
g32	g43	0.087862150121657	0.177633404003161
g21	g57	0.0878107991687331	0.177887906241209
g57	g21	0.087810799168733	0.177887906241209
g41	g49	0.0877168584661312	0.178354186858928
g49	g41	0.0877168584661312	0.178354186858928
g4	g0	0.0873188182979998	0.180339913179551
g0	g4	0.0873188182979997	0.180339913179551
g51	g10	0.0872650508187805	0.180609392255799
g10	g51	0.0872650508187804	0.1806093922558
g58	g1	0.0872587940682171	0.180640769969475
g1	g58	0.087258794068217	0.180640769969476
g13	g20	0.0872478594064512	0.180695617147565
g20	g13	0.0872478594064512	0.180695617147565
g26	g11	0.0869811321597422	0.182037302633833
g11	g26	0.0869811321597422	0.182037302633833
g46	g27	0.0867981664743661	0.182961888951561
g27	g46	0.086798166474366	0.182961888951562
g5	g48	0.0866493333911781	0.183716538967447
g48	g5	0.0866493333911781	0.183716538967447
g31	g37	0.0864792156052435	0.184581914548393
g37	g31	0.0864792156052434	0.184581914548393
g35	g22	0.086292707259625	0.185534108197925
g22	g35	0.0862927072596249	0.185534108197925
g4	g56	0.0862901371643308	0.185547254641727
g56	g4	0.0862901371643308	0.185547254641727
g54	g2	0.0862596464181061	0.185703271859678
g2	g54	0.0862596464181061	0.185703271859678
g27	g34	0.0860250636019609	0.186906826137631
g34	g27	0.0860250636019608	0.186906826137631
g12	g0	0.085496150202061	0.189641463165592
g0	g12	0.0854961502020609	0.189641463165592
g46	g26	0.0853878077331798	0.190205222026424
g26	g46	0.0853878077331798	0.190205222026424
g38	g2	0.0851899014657589	0.19123818964316
g2	g38	0.0851899014657589	0.19123818964316
g5	g34	0.0851358178261881	0.191521190336626
g34	g5	0.085135817826188	0.191521190336626
g61	g49	0.0848875418080697	0.192824260159052
g49	g61	0.0848875418080697	0.192824260159052
g27	g8	0.0848616344598518	0.192960606230821
g8	g27	0.0848616344598517	0.192960606230822
g13	g61	0.0846902846654163	0.193864164268055
g61	g13	0.0846902846654162	0.193864164268055
g52	g31	0.0846681317109508	0.193981205678568
g31	g52	0.0846681317109508	0.193981205678568
g52	g26	0.0845743120142407	0.194477457626974
g26	g52	0.0845743120142406	0.194477457626974
g61	g22	0.0839958554618535	0.197557616194968
g22	g61	0.0839958554618534	0.197557616194968
g24	g0	0.0839027566221497	0.198056643325926
g0	g24	0.0839027566221497	0.198056643325926
g19	g38	0.0838916309254376	0.198116340362432
g38	g19	0.0838916309254375	0.198116340362433
g58	g60	0.08318468346566	0.201936460683388
g60	g58	0.08318468346566	0.201936460683388
g35	g20	0.08299351383797	0.202978585755902
g20	g35	0.0829935138379699	0.202978585755902
g8	g16	0.0829428681201104	0.203255322277644
g16	g8	0.0829428681201104	0.203255322277644
g42	g47	0.0826780564633027	0.204706742390679
g47	g42	0.0826780564633026	0.20470674239068
g18	g35	0.0825996594635996	0.205137865904289
g35	g18	0.0825996594635996	0.20513786590429
g53	g54	0.0820662099086103	0.208088852785213
g54	g53	0.0820662099086103	0.208088852785213
g5	g58	0.0815541945620901	0.210949916232201
g58	g5	0.0815541945620901	0.210949916232202
g53	g45	0.0814881908096137	0.211320782113798
g45	g53	0.0814881908096136	0.211320782113799
g6	g37	0.0814596704002502	0.211481179160498
g37	g6	0.0814596704002502	0.211481179160498
g8	g64	0.0814013699183238	0.211809329570153
g64	g8	0.0814013699183238	0.211809329570154
g57	g6	0.0808566990104239	0.214892743148424
g6	g57	0.0808566990104239	0.214892743148425
g27	g36	0.0807881495856604	0.215283071142456
g36	g27	0.0807881495856603	0.215283071142456
g49	g57	0.0807215049450996	0.215663039432086
g57	g49	0.0807215049450995	0.215663039432086
g63	g39	0.0806516491183882	0.216061830936524
g39	g63	0.0806516491183882	0.216061830936524
g38	g48	0.0806333118199001	0.216166601891107
g48	g38	0.0806333118199	0.216166601891107
g47	g15	0.0805852584784797	0.216441329142795
g15	g47	0.0805852584784797	0.216441329142795
g14	g44	0.0804988040928655	0.216936228770787
g44	g14	0.0804988040928654	0.216936228770788
g56	g47	0.0804246764805858	0.217361208705122
g47	g56	0.0804246764805858	0.217361208705122
g33	g11	0.0802915321246328	0.218126029956339
g11	g33	0.0802915321246328	0.218126029956339
g54	g13	0.0801999828747896	0.218653030166366
g13	g54	0.0801999828747896	0.218653030166366
g58	g53	0.0798227711149438	0.220834022794558
g53	g58	0.0798227711149437	0.220834022794558
g19	g20	0.0797091470330218	0.221494010416209
g20	g19	0.0797091470330217	0.221494010416209
g23	g2	0.0796243136362551	0.221987681625709
g2	g23	0.0796243136362551	0.221987681625709
g46	g64	0.0792184620926581	0.224360288698529
g64	g46	0.079218462092658	0.224360288698529
g50	g36	0.079088906330216	0.22512144960612
g36	g50	0.079088906330216	0.22512144960612
g52	g49	0.0788652057240882	0.226440037240562
g49	g52	0.0788652057240882	0.226440037240562
g62	g63	0.0787406556306673	0.227176557274122
