SourceGENES,TargetGENES,Interaction,Edges
g60,g0,0.256199284580323,activation
g18,g8,0.255890504802794,activation
g57,g61,0.254253560907421,activation
g20,g11,0.254087945280798,activation
g10,g52,0.253598311113567,activation
g28,g23,0.252418104353823,activation
g8,g63,0.251130409141439,activation
g7,g61,0.249635847854651,repression
g43,g54,0.249630478120448,repression
g0,g38,0.249159660033289,activation
g36,g22,0.249026121048745,activation
g11,g26,0.248895939378019,repression
g6,g6,0.248818299611921,activation
g45,g26,0.248802983111956,repression
g46,g22,0.248718275435966,repression
g11,g1,0.248508939100408,repression
g10,g55,0.248372518521873,activation
g1,g4,0.247254542793565,activation
g8,g61,0.246828592678586,repression
g46,g20,0.246620407644766,repression
g60,g11,0.246302355814756,repression
g6,g39,0.246282742546691,repression
g1,g19,0.246069346667095,repression
g18,g11,0.246028362222895,repression
g14,g28,0.246024235860192,repression
g46,g47,0.245162507648048,repression
g39,g51,0.244953989876296,activation
g18,g22,0.243937966273263,repression
g18,g19,0.243473869252287,repression
g8,g6,0.243088749199368,repression
g14,g13,0.243024561410393,activation
g29,g51,0.242668955347889,activation
g41,g42,0.242421451039748,activation
g39,g50,0.242149370102116,repression
g41,g14,0.241015467028253,activation
g13,g15,0.240171075823368,activation
g60,g57,0.238656162063106,repression
g22,g8,0.237713228071315,repression
g36,g28,0.235158324454738,activation
g50,g6,0.234257346234176,activation
g28,g43,0.232880477116962,repression
g26,g64,0.232812871873064,repression
g22,g57,0.231736640364415,repression
g46,g10,0.231464049760795,repression
g27,g43,0.229822774544469,repression
g10,g29,0.229807635346657,activation
g2,g33,0.229642808880479,repression
g26,g4,0.229635893288464,repression
g22,g52,0.228366780577634,activation
g26,g62,0.22815002400864,activation
g61,g50,0.227843274737184,activation
g36,g17,0.227625179703961,repression
g47,g8,0.227068338836267,repression
g10,g61,0.22706696474907,activation
g61,g61,0.226733713707409,activation
g6,g15,0.226652719491058,repression
g44,g24,0.226287662966741,activation
g60,g23,0.22598254964406,activation
g39,g58,0.225654298000946,activation
g41,g12,0.225062995932018,activation
g0,g0,0.224615080954117,activation
g7,g44,0.224310044447938,repression
g11,g28,0.224257173177178,repression
g26,g63,0.223624025244839,activation
g45,g45,0.223456180487637,activation
g45,g50,0.219742106955933,activation
g7,g38,0.218294111858001,activation
g31,g57,0.217183131708722,repression
g27,g55,0.217000587072982,activation
g6,g43,0.216914854517186,repression
g39,g43,0.216876874151549,repression
g44,g49,0.216670790165952,repression
g26,g1,0.216509864826239,repression
g50,g45,0.216453183215478,activation
g13,g40,0.216200077209731,activation
g61,g62,0.216141892971366,repression
g46,g28,0.216047173421252,repression
g13,g43,0.215971337352944,activation
g41,g47,0.215434062023824,activation
g11,g54,0.215226780538534,repression
g13,g8,0.214550919830619,activation
g7,g6,0.212893093320509,activation
g45,g58,0.211631365898619,repression
g39,g30,0.211483545236689,activation
g10,g60,0.211395045694437,repression
g6,g37,0.210801343022835,repression
g6,g2,0.210780491877519,activation
g11,g39,0.21066442286754,repression
g27,g40,0.210636759074279,repression
g47,g18,0.210631359280966,activation
g13,g61,0.210530903450835,repression
g14,g47,0.210445178849695,activation
g20,g31,0.21010742236357,repression
g45,g19,0.209012287015267,repression
g13,g13,0.208984956231988,activation
g13,g20,0.208695106941547,repression
g15,g62,0.208613395839491,activation
g9,g48,0.208157483008264,activation
g15,g52,0.208156380535263,activation
g27,g52,0.208086148219626,repression
g1,g1,0.206481726529069,activation
g53,g1,0.205138254456194,repression
g50,g32,0.204967000949854,activation
g31,g32,0.204844157130203,activation
g26,g30,0.204737270484664,activation
g8,g11,0.204143860579234,activation
g57,g15,0.203648107838595,repression
g56,g19,0.203519571368912,repression
g14,g9,0.203015571690224,activation
g12,g40,0.202299302972722,repression
g28,g15,0.201743178778785,activation
g61,g29,0.201485743761605,activation
g0,g6,0.20109465085508,activation
g41,g22,0.200604361778626,repression
g56,g6,0.200484898408858,repression
g6,g45,0.198763981570169,repression
g57,g26,0.198696639997126,repression
g28,g50,0.197756803895405,activation
g7,g8,0.19725403758206,activation
g10,g20,0.197241724860708,activation
g20,g37,0.196743607729782,repression
g28,g11,0.196507623988328,repression
g60,g9,0.196466330879125,activation
g1,g2,0.194834236795185,activation
g36,g34,0.194757502973452,repression
g8,g50,0.194598188297673,repression
g46,g59,0.19331834828052,activation
g7,g43,0.19294356252788,activation
g10,g6,0.19260459993973,repression
g1,g51,0.191506014174695,activation
g45,g43,0.191274853542112,repression
g10,g18,0.191238468306313,activation
g44,g25,0.191137117027897,activation
g39,g61,0.190980199091616,activation
g0,g4,0.190835682720729,repression
g14,g20,0.190022530745334,repression
g22,g46,0.189996787915962,repression
g9,g0,0.189657535919348,activation
g57,g8,0.188876618358003,repression
g27,g45,0.188604157862846,repression
g13,g27,0.188086296887085,repression
g60,g60,0.187646926347175,activation
g20,g0,0.187549854509976,repression
g31,g24,0.18741990579617,repression
g14,g12,0.187226069654434,activation
g46,g9,0.187143569117531,activation
g22,g22,0.186755032204382,activation
g53,g23,0.186660105052718,activation
g31,g53,0.184983086987841,repression
g44,g38,0.184183383831662,activation
g15,g51,0.183950717313305,repression
g44,g5,0.183496553148948,repression
g56,g58,0.182446405458975,repression
g6,g49,0.181792756083047,activation
g50,g56,0.181649709603197,activation
g18,g18,0.181475730948457,activation
g14,g10,0.181006341296408,repression
g45,g56,0.180973274947975,activation
g14,g37,0.180835314413005,repression
g0,g61,0.18064697912185,repression
g41,g27,0.180551102226656,activation
g13,g62,0.180476666649304,repression
g13,g49,0.180336175446622,repression
g0,g1,0.180117823620516,activation
g60,g31,0.18009318434932,activation
g12,g15,0.18000117997213,repression
g61,g63,0.179661015411717,activation
g20,g57,0.178215842346293,repression
g27,g4,0.177161730675578,activation
g13,g18,0.17702815622731,activation
g57,g23,0.176899786606488,repression
g44,g0,0.176642309549596,repression
g0,g63,0.17502452791188,repression
g27,g29,0.174965356371028,activation
g50,g50,0.174905672395713,activation
g13,g64,0.174801994585433,activation
g27,g3,0.174779065792604,activation
g9,g23,0.174434348391088,activation
g53,g2,0.17342559283815,activation
g28,g58,0.173320915003385,repression
g2,g38,0.172808623906463,activation
g28,g37,0.172314904433252,repression
g9,g10,0.172109284229317,activation
g11,g56,0.171844117314413,repression
g26,g2,0.171843483226812,repression
g46,g17,0.17158165961094,activation
g7,g28,0.171408319000821,activation
g26,g39,0.171268525133331,activation
g0,g19,0.170467993086953,activation
g53,g21,0.169923016230876,activation
g13,g28,0.169530966976149,activation
g41,g23,0.169448937475995,activation
g15,g40,0.169418747414707,activation
g28,g49,0.168842233236364,activation
g9,g8,0.168783045572196,activation
g56,g49,0.16813503053355,repression
g18,g47,0.16780667073924,activation
g57,g1,0.167796750160333,activation
g57,g43,0.166643066759075,activation
g41,g20,0.166446302769439,activation
g36,g20,0.166201045435272,activation
g9,g52,0.16583637948747,repression
g10,g19,0.165660369074275,activation
g13,g59,0.164841947446698,repression
g61,g43,0.164554787700047,activation
g11,g2,0.164489788493665,activation
g22,g55,0.164474702106964,repression
g46,g44,0.163719346002831,activation
g31,g15,0.163582405140248,repression
g50,g37,0.163417240445987,activation
g45,g61,0.16322579539162,activation
g44,g32,0.16305889954294,repression
g11,g61,0.162561944148976,repression
g41,g28,0.161969898628701,repression
g43,g0,0.161607298495635,repression
g31,g7,0.161355896361511,activation
g20,g27,0.161197760690171,activation
g12,g18,0.160680919755819,activation
g61,g39,0.160526262652418,activation
g26,g56,0.160184130298615,repression
g20,g51,0.160118753786073,repression
g10,g64,0.160104514919482,repression
g60,g35,0.159971612500461,activation
g36,g51,0.159923131153102,repression
g31,g16,0.159723660269083,activation
g56,g54,0.159666294025952,activation
g26,g7,0.159629256500171,repression
g9,g61,0.158994671312753,repression
g28,g33,0.158890128235267,activation
g20,g8,0.158567426541742,activation
g61,g2,0.15809527087234,activation
g7,g63,0.158073798450775,activation
g1,g39,0.15772473092012,repression
g8,g53,0.15754372995352,activation
g47,g47,0.157434172617829,activation
g11,g51,0.157349948574483,activation
g22,g53,0.1571367348064,repression
g11,g30,0.156727115043107,activation
g20,g15,0.15672085002696,activation
g26,g21,0.156575663413772,repression
g18,g27,0.156120443384452,repression
g8,g15,0.155852319737179,repression
g12,g57,0.155485426890533,repression
g56,g4,0.155127059029823,activation
g44,g62,0.154998453729151,repression
g12,g47,0.15492054150963,repression
g15,g4,0.154603860343473,activation
g18,g55,0.154567829568206,activation
g11,g53,0.154433695926635,repression
g18,g52,0.153349676644027,repression
g57,g39,0.153162887922756,activation
g6,g57,0.153125209618924,repression
g14,g57,0.153099847303882,repression
g8,g38,0.152992463075615,repression
g18,g37,0.15288468839682,activation
g57,g56,0.152507220131571,repression
g15,g45,0.15210767941372,activation
g27,g50,0.151874141373992,activation
g56,g5,0.151873980079213,repression
g56,g50,0.151604433238973,activation
g11,g43,0.15135320534226,repression
g18,g0,0.150961719583443,activation
g44,g4,0.150688378623579,repression
g20,g26,0.150686904288336,repression
g18,g12,0.150091778767615,activation
g44,g6,0.149729543453021,activation
g11,g33,0.149017877023711,repression
g13,g63,0.14869406592161,repression
g8,g48,0.14848346789675,repression
g0,g44,0.146873572382242,repression
g13,g21,0.14674882054274,repression
g29,g28,0.146509725763748,repression
g28,g61,0.14577903796879,activation
g14,g18,0.145188699861143,activation
g18,g43,0.144911533712253,repression
g56,g43,0.14480188445085,repression
g60,g8,0.144723775836623,repression
g13,g35,0.144442689598208,activation
g57,g2,0.144366272429779,activation
g41,g57,0.144066601114369,repression
g53,g38,0.144014163987353,activation
g39,g63,0.143325937464846,repression
g31,g61,0.143050226336083,activation
g22,g48,0.14252970526883,repression
g36,g31,0.142388730702418,activation
g57,g63,0.141839881777298,activation
g31,g10,0.141714968035238,activation
g20,g35,0.14163703265105,activation
g36,g42,0.140843180086497,activation
g31,g40,0.140789020262369,activation
g1,g6,0.140549542002478,activation
g60,g53,0.140487920068502,activation
g11,g62,0.140281023829679,repression
g10,g4,0.140098508811918,repression
g12,g9,0.139927862979024,repression
g10,g11,0.139369328318648,activation
g6,g5,0.138865668380057,repression
g11,g64,0.138145451144905,repression
g1,g45,0.138014353613575,activation
g60,g27,0.137946888938435,repression
g20,g10,0.137863411602023,activation
g7,g50,0.137536695644621,repression
g56,g11,0.137411210654243,repression
g61,g25,0.137016397931323,repression
g10,g58,0.136717429375138,activation
g47,g12,0.1365171443817,repression
g11,g45,0.136213332536932,repression
g61,g45,0.135837329504115,activation
g18,g59,0.135651368242126,repression
g60,g10,0.1354749015645,repression
g8,g16,0.135324613860405,activation
g60,g61,0.135240878588619,activation
g46,g48,0.135123531995751,activation
g0,g5,0.13497685785934,activation
g44,g29,0.134784308396605,activation
g12,g20,0.134684607809351,activation
g61,g19,0.134581673811679,activation
g44,g16,0.134365685428033,repression
g60,g52,0.133519845145085,repression
g0,g58,0.133089745503739,activation
g28,g53,0.13282854462522,activation
g44,g58,0.13217748462709,activation
g60,g13,0.131895300768147,activation
g56,g1,0.13165988346542,activation
g13,g50,0.131588686728898,activation
g22,g12,0.131442623465368,activation
g13,g22,0.130444976921314,activation
g44,g7,0.130291247496703,repression
g44,g19,0.129953457566811,activation
g28,g31,0.129807279648415,repression
g26,g3,0.129746793923114,repression
g57,g30,0.129733124160141,activation
g9,g11,0.129620250464608,repression
g31,g23,0.129296270212888,activation
g50,g27,0.129071883595276,activation
g27,g26,0.128956225377582,activation
g8,g21,0.128546998834858,activation
g14,g55,0.128499658138038,repression
g60,g20,0.128326597614437,activation
g20,g61,0.128233558794392,repression
g31,g64,0.127517942967552,repression
g28,g19,0.126680985586796,activation
g18,g61,0.126424874451366,activation
g60,g55,0.126311405551496,repression
g53,g56,0.125918776077151,activation
g41,g41,0.125895510029308,activation
g57,g40,0.125884545657857,activation
g22,g54,0.125845991745316,repression
g1,g54,0.125618913325867,repression
g43,g58,0.125595294637295,repression
g56,g25,0.125444653191871,activation
g60,g43,0.125391312838201,repression
g28,g26,0.125269168823185,repression
g10,g41,0.125159192998352,repression
g31,g62,0.125085929832835,repression
g28,g6,0.124974769165908,repression
g29,g43,0.124821798678803,repression
g6,g61,0.124820628025542,activation
g15,g33,0.124715383497602,repression
g31,g55,0.124702092808313,activation
g28,g7,0.124597908593788,activation
g1,g56,0.124457071032603,activation
g10,g10,0.124233948869758,activation
g26,g16,0.123237460848956,repression
g13,g37,0.122894915594584,repression
g43,g26,0.122825139650351,repression
g36,g35,0.122550894227659,repression
g60,g7,0.122235469156987,activation
g44,g1,0.121970375565118,activation
g60,g37,0.1219140713349,activation
g1,g3,0.121874730461648,activation
g11,g29,0.121816180389099,repression
g31,g59,0.121672530500013,activation
g10,g8,0.121211833521096,repression
g1,g50,0.120563938007927,activation
g1,g58,0.119960617285806,activation
g31,g52,0.119940057329685,activation
g14,g46,0.119882719644523,activation
g11,g40,0.118883007991914,activation
g43,g1,0.118519735317532,repression
g14,g19,0.118328021618323,repression
g14,g8,0.118295670265069,repression
g31,g63,0.118020373599141,repression
g26,g45,0.117968526499122,repression
g45,g30,0.116911000479319,activation
g8,g26,0.116883591678682,repression
g44,g21,0.116878724043409,repression
g56,g61,0.116529594946814,activation
g44,g63,0.116348063180003,repression
g43,g4,0.116338274205262,repression
g61,g11,0.115838647351354,repression
g13,g12,0.115661791423586,repression
g2,g54,0.11555162921349,repression
g5,g51,0.115322739767091,activation
g27,g8,0.115224883535731,activation
g41,g36,0.115046574384986,activation
g1,g30,0.114605111439365,activation
g60,g49,0.113894021245201,activation
g0,g50,0.11352028145869,repression
g7,g1,0.113271384819922,repression
g47,g20,0.112503931747731,activation
g10,g35,0.112477066052952,activation
g9,g9,0.112425611163756,activation
g61,g7,0.112343508451998,repression
g31,g9,0.112012235691646,activation
g60,g15,0.111985477410356,repression
g61,g26,0.111708355377732,activation
g11,g50,0.111689970324407,repression
g28,g27,0.111688218770125,repression
g9,g60,0.111428489348115,activation
g11,g7,0.110987912468495,repression
g36,g59,0.110810147733034,repression
g31,g28,0.110550797092184,repression
g50,g30,0.110295196117046,repression
g8,g64,0.11021810349528,repression
g27,g28,0.110021871539927,repression
g27,g59,0.109885512960935,activation
g13,g32,0.109878570169578,repression
g60,g16,0.109803907360581,repression
g12,g35,0.109739538857361,repression
g11,g16,0.109599883210043,repression
g26,g52,0.109033601469452,repression
g26,g55,0.108429185268315,repression
g7,g2,0.108335407113174,activation
g11,g59,0.107923753776527,activation
g31,g21,0.107727242212492,repression
g0,g21,0.107726229155419,repression
g57,g50,0.107695885349441,repression
g57,g10,0.107639292817647,repression
g53,g30,0.107551575119863,repression
g9,g63,0.10719230028498,repression
g11,g27,0.107022813253675,repression
g18,g53,0.106916961382049,activation
g0,g48,0.106616261382953,repression
g10,g1,0.106404844450613,activation
g46,g35,0.10584502240995,activation
g10,g43,0.105576817914976,repression
g57,g52,0.105540636751918,repression
g20,g13,0.105443438751326,repression
g6,g11,0.105364771849958,repression
g13,g48,0.105213603599633,repression
g53,g26,0.105173511498593,activation
g46,g31,0.105036455346737,repression
g41,g26,0.105020850948958,repression
g53,g39,0.104766357044175,activation
g43,g44,0.10472432380339,repression
g11,g31,0.104653939368643,activation
g20,g43,0.104649563253399,activation
g28,g8,0.104567212362084,activation
g28,g54,0.104341499399352,repression
g50,g43,0.104322797621866,repression
g0,g62,0.104114878713949,repression
g7,g56,0.104002475346015,activation
g45,g3,0.103456517331297,activation
g8,g52,0.103382139729415,activation
g44,g61,0.10298326424968,activation
g28,g16,0.10287985361356,repression
g28,g55,0.102598421629319,repression
g7,g48,0.102071565102096,activation
g31,g8,0.102039330379624,activation
g60,g18,0.100905445248751,activation
g20,g52,0.100826168286706,repression
g57,g57,0.100766819727943,activation
g27,g49,0.100587912812903,activation
g28,g52,0.100446324687199,repression
g28,g1,0.100142877384837,repression
g9,g41,0.100039967848995,activation
g43,g61,0.0999318085127907,activation
g43,g15,0.0997340672332757,repression
g18,g41,0.099604508723069,activation
g1,g43,0.0994950389842239,repression
g9,g51,0.0994688944723713,repression
g6,g51,0.099282886374317,activation
g60,g50,0.0990959490261237,activation
g0,g43,0.0988936459433787,repression
g27,g10,0.0988193463899202,repression
g2,g4,0.0983637973950227,activation
g41,g59,0.0983469809618102,activation
g10,g50,0.0982352602318428,repression
g26,g53,0.0979602467989547,activation
g14,g41,0.0973070694774079,activation
g57,g28,0.0972433735898299,repression
g53,g10,0.0970640642854948,repression
g1,g63,0.0969623142344196,repression
g29,g3,0.0959137490831556,repression
g20,g54,0.0957690045511467,repression
g60,g5,0.0950404209876315,activation
g44,g53,0.0950281004959683,activation
g14,g52,0.0948926928057348,activation
g31,g26,0.0947384539169273,repression
g0,g2,0.0942097270169,repression
g20,g9,0.0940693579832817,activation
g15,g3,0.0935193395028899,repression
g11,g44,0.0933927362136505,repression
g11,g37,0.0929377087265521,activation
g20,g40,0.0929324102602796,activation
g11,g4,0.09268848050294,repression
g14,g42,0.0925064421603315,activation
g8,g27,0.0924843468022191,activation
g2,g34,0.0920781063735508,repression
g31,g31,0.0913385569367412,activation
g44,g50,0.0913298738257935,activation
g57,g59,0.0912315133384234,activation
g26,g58,0.0911333155959717,activation
g8,g39,0.0908990117306077,activation
g28,g62,0.0905183104765878,repression
g60,g6,0.0899146745999952,repression
g45,g15,0.0898641394492725,activation
g57,g45,0.0897605074273507,activation
g20,g50,0.0896782015629794,repression
g22,g36,0.0894909591972465,activation
g31,g1,0.0893289374898011,repression
g39,g26,0.0891609663244259,activation
g45,g37,0.0887970062170344,activation
g50,g8,0.0886520349547659,repression
g28,g5,0.088647538076294,repression
g27,g6,0.0886403345302767,activation
g9,g13,0.0882607206240062,repression
g53,g11,0.0882273264326159,repression
g44,g43,0.0879196346467143,repression
g39,g62,0.0877734548664281,activation
g61,g24,0.0873779057558124,activation
g15,g7,0.0872642609832429,activation
g8,g40,0.0871293624227833,activation
g28,g44,0.0870590264018638,repression
g44,g33,0.0869968981702531,repression
g61,g35,0.0869490959291541,repression
g50,g44,0.0865303277626433,activation
g22,g51,0.0862924589650321,repression
g60,g28,0.0861749728779359,activation
g28,g35,0.0854947552183259,repression
g7,g52,0.0854843221849644,repression
g31,g43,0.0854454867803783,activation
g6,g42,0.0854088816961756,activation
g31,g60,0.0853028751269643,activation
g22,g20,0.0852013667574746,activation
g57,g6,0.0850071014586446,repression
g13,g5,0.0849647513969476,repression
g14,g11,0.0847743853266978,activation
g14,g59,0.0847601035147529,activation
g13,g26,0.084283625335206,repression
g8,g43,0.0841940614900177,repression
g44,g44,0.0840172686413486,activation
g31,g29,0.0839519020475706,activation
g12,g12,0.0829160221821319,activation
